team,opponent,team_score,opp_score,date,OT,neutral,road_game,ORtg,DRtg,Pace,FTr,3PAr,TSP,TRBP,ASTP,STLP,BLKP,eFGP,TOVP,ORBP,FT,OeFGP,OTOVP,OORBP,OFT
Alabama A&M,Tennessee Tech,61,95,2016-11-17,0,False,True,89.7,139.7,67.8,.340,.358,.496,46.8,50.0,1.5,9.5,.443,19.8,29.4,.264,.667,6.5,67.9,.175
Alabama A&M,Southern Mississippi,55,63,2016-11-21,0,False,True,88.7,101.6,61.9,.074,.370,.492,35.8,68.2,6.5,9.1,.472,12.5,6.5,.074,.489,16.6,77.3,.391
Alabama A&M,Murray State,54,91,2016-11-26,0,False,True,87.1,146.8,62.4,.391,.304,.495,43.1,31.6,6.5,2.6,.467,25.0,32.3,.239,.659,6.8,55.6,.127
Alabama A&M,UAB,45,75,2016-11-29,0,False,True,65.2,108.7,69.3,.346,.327,.372,35.5,52.9,7.2,9.8,.356,18.9,17.1,.154,.543,17.4,59.3,.207
Alabama A&M,Tennessee Tech,74,79,2016-12-03,0,False,False,115.6,123.4,64.0,.854,.244,.642,43.8,31.8,4.7,3.3,.573,11.0,33.3,.659,.565,11.9,52.9,.333
Alabama A&M,Troy,59,88,2016-12-10,0,False,True,84.3,125.7,70.0,.518,.196,.423,43.8,55.6,7.1,2.6,.348,12.7,25.0,.357,.572,9.7,62.2,.130
Alabama A&M,Georgia State,79,94,2016-12-14,0,False,True,108.2,128.8,73.2,.305,.373,.585,42.4,79.3,8.2,4.4,.542,16.3,25.0,.254,.609,11.8,58.1,.250
Alabama A&M,Bowling Green,61,74,2016-12-22,0,False,True,82.4,100.0,73.8,.333,.298,.462,54.7,57.1,10.8,6.8,.412,23.4,33.3,.246,.500,10.7,71.4,.072
Alabama A&M,Western Michigan,50,80,2016-12-29,0,False,True,73.5,117.6,68.4,.250,.423,.430,30.6,52.6,4.4,0.0,.404,20.6,12.1,.154,.539,12.3,51.7,.172
Alabama A&M,Jackson State,51,63,2017-01-02,0,False,False,83.6,103.3,60.6,.600,.400,.441,40.3,21.4,3.3,9.4,.356,11.0,9.7,.422,.453,5.9,71.0,.283
Alabama A&M,Grambling,67,69,2017-01-04,0,False,False,97.1,100.0,69.1,.566,.283,.498,51.7,56.5,5.8,3.4,.462,14.2,25.0,.340,.530,16.6,82.1,.320
Alabama A&M,Mississippi Valley State,79,76,2017-01-07,0,False,True,108.2,104.1,73.3,.236,.418,.646,54.0,34.5,1.4,7.7,.636,27.5,34.5,.164,.508,15.9,70.6,.271
Alabama A&M,Arkansas-Pine Bluff,65,81,2017-01-09,0,False,True,95.6,119.1,67.5,.578,.311,.567,47.5,50.0,4.4,0.0,.511,24.2,25.9,.422,.581,12.8,64.7,.145
Alabama A&M,Alabama State,55,57,2017-01-14,0,False,False,105.8,109.6,52.4,.246,.193,.432,54.8,45.5,9.6,0.0,.404,4.5,43.8,.158,.479,11.4,66.7,.255
Alabama A&M,Southern,52,53,2017-01-21,0,False,False,83.9,85.5,62.5,.351,.228,.391,48.6,40.0,4.8,4.9,.368,14.3,32.4,.175,.412,15.3,63.2,.216
Alabama A&M,Alcorn State,70,81,2017-01-23,0,False,False,104.5,120.9,67.5,.500,.269,.544,37.5,48.0,3.0,5.0,.519,15.9,23.1,.308,.524,10.1,50.0,.238
Alabama A&M,Prairie View A&M,65,70,2017-01-28,0,False,True,86.7,93.3,74.7,.356,.407,.471,41.5,60.9,6.7,5.7,.449,16.0,13.9,.203,.519,21.6,75.9,.308
Alabama A&M,Texas Southern,45,92,2017-01-30,0,False,True,63.4,129.6,71.2,.271,.169,.338,31.8,57.9,1.4,0.0,.322,15.4,15.8,.119,.556,7.3,53.6,.371
Alabama A&M,Mississippi Valley State,66,68,2017-02-04,0,False,False,97.1,100.0,68.3,.373,.271,.475,53.8,56.0,5.9,2.3,.449,14.9,38.7,.220,.492,15.5,67.6,.169
