team,opponent,team_score,opp_score,date,OT,neutral,road_game,ORtg,DRtg,Pace,FTr,3PAr,TSP,TRBP,ASTP,STLP,BLKP,eFGP,TOVP,ORBP,FT,OeFGP,OTOVP,OORBP,OFT
Georgia Southern,Texas State,40,36,2015-01-03,0,False,False,66.7,60.0,60.3,.500,.450,.404,51.7,41.7,11.7,10.7,.338,26.7,25.8,.325,.293,27.2,81.5,.293
Georgia Southern,Arkansas State,73,61,2015-01-08,0,False,True,104.3,87.1,69.6,.360,.400,.623,63.9,44.0,5.7,5.3,.610,22.5,28.0,.240,.439,13.4,88.9,.193
Georgia Southern,South Alabama,81,73,2015-01-10,0,False,True,119.1,107.4,67.9,.472,.340,.624,49.1,53.6,11.8,6.1,.604,13.4,30.8,.321,.550,20.5,66.7,.360
Georgia Southern,UL Lafayette,78,70,2015-01-15,0,False,False,102.6,92.1,76.3,.393,.344,.539,42.7,33.3,6.6,11.1,.500,13.2,19.4,.279,.436,15.5,64.1,.129
Georgia Southern,Troy,71,75,2015-01-17,0,False,True,100.0,105.6,70.9,.108,.492,.520,46.3,35.7,12.7,9.7,.508,17.0,25.7,.077,.519,16.6,68.8,.352
Georgia Southern,Texas State,45,43,2015-01-22,0,False,True,72.6,69.4,61.7,.188,.458,.430,45.0,50.0,14.5,4.8,.385,19.9,12.0,.167,.330,16.6,68.6,.151
Georgia Southern,Louisiana Monroe,57,53,2015-01-24,0,False,True,91.9,85.5,61.9,.200,.460,.521,43.3,57.1,11.3,15.2,.510,15.4,10.7,.120,.385,14.1,71.9,.250
Georgia Southern,Appalachian State,83,46,2015-01-29,0,False,False,123.9,68.7,66.7,.143,.365,.617,46.9,24.2,20.9,15.0,.619,9.4,30.8,.079,.305,21.6,57.9,.169
Georgia Southern,Little Rock,76,61,2015-01-31,0,False,False,118.8,95.3,64.5,.429,.500,.564,45.5,55.6,9.4,8.1,.589,11.8,40.0,.179,.407,17.2,51.6,.220
Georgia Southern,Georgia State,58,54,2015-02-05,0,False,False,82.9,77.1,70.0,.518,.464,.416,55.7,56.3,11.4,17.5,.348,15.7,32.5,.339,.438,18.8,86.7,.089
Georgia Southern,Louisiana Monroe,68,71,2015-02-07,1,False,False,106.3,110.9,57.3,.281,.456,.526,55.4,50.0,3.1,6.1,.500,16.8,37.5,.193,.615,16.1,79.2,.135
Georgia Southern,Arkansas State,65,60,2015-02-12,0,False,False,100.0,92.3,65.3,.254,.390,.491,41.3,55.6,10.8,5.1,.508,10.8,19.4,.085,.456,16.5,61.5,.140
Georgia Southern,Little Rock,72,70,2015-02-14,1,False,True,101.4,98.6,63.4,.542,.458,.597,50.0,62.5,4.2,3.3,.594,24.9,29.6,.313,.482,18.2,65.7,.309
Georgia Southern,Troy,62,65,2015-02-19,0,False,False,95.4,100.0,65.2,.339,.452,.431,54.4,45.5,10.8,12.9,.411,18.2,51.2,.177,.491,20.1,58.3,.222
Georgia Southern,South Alabama,80,74,2015-02-21,0,False,False,112.7,104.2,71.4,.526,.351,.561,46.3,29.6,14.1,8.1,.526,7.8,19.4,.351,.491,17.0,69.4,.293
Georgia Southern,Appalachian State,77,58,2015-02-26,0,False,True,120.3,90.6,63.5,.414,.224,.555,61.0,50.0,14.1,7.1,.517,9.2,43.3,.293,.460,17.2,79.3,.240
Georgia Southern,UL Lafayette,58,68,2015-02-28,0,False,True,89.2,104.6,65.1,.159,.397,.428,41.2,40.9,4.6,17.4,.405,12.9,25.6,.111,.596,23.1,62.1,.255
Georgia Southern,UT-Arlington,76,64,2015-03-05,0,False,False,101.3,85.3,74.9,.439,.455,.476,49.3,52.0,17.3,6.5,.432,13.1,40.5,.288,.529,29.4,63.0,.173
Georgia Southern,Georgia State,55,72,2015-03-07,0,False,True,93.2,122.0,59.5,.432,.568,.519,37.9,61.1,3.4,10.3,.511,18.5,19.4,.227,.473,7.0,59.3,.364
Georgia Southern,Louisiana Monroe,44,43,2015-03-14,0,True,False,75.9,74.1,57.7,.340,.460,.379,47.1,35.7,5.2,10.3,.330,10.8,21.1,.220,.359,20.2,80.0,.217
Georgia Southern,Georgia State,36,38,2015-03-15,0,True,False,76.6,80.9,47.5,.271,.542,.332,52.3,63.6,8.5,15.2,.281,12.9,42.4,.188,.348,13.6,62.5,.130
Georgia State,Iowa State,58,81,2014-11-17,0,False,True,77.3,108.0,74.7,.078,.297,.437,42.9,52.0,5.3,3.0,.430,18.4,16.7,.047,.550,13.7,77.8,.250
Georgia State,Colorado State,70,80,2014-11-21,0,False,True,101.4,115.9,69.5,.298,.281,.538,43.3,42.9,13.0,5.6,.544,12.1,19.4,.140,.500,14.3,63.9,.356
Georgia State,Chicago State,69,46,2014-11-24,0,True,False,101.5,67.6,67.6,.805,.317,.609,46.4,65.0,19.1,18.5,.549,18.7,13.0,.585,.344,28.0,69.7,.271
Georgia State,Western Carolina,85,70,2014-11-25,0,True,False,128.8,106.1,66.1,.492,.246,.565,55.2,53.3,13.6,7.4,.533,7.4,47.1,.328,.520,17.4,66.7,.360
Georgia State,Oakland,83,78,2014-11-26,0,False,True,133.9,125.8,62.3,.413,.370,.754,43.6,62.1,11.3,7.4,.750,15.4,25.0,.304,.549,13.7,54.3,.180
Georgia State,IUPUI,66,63,2014-11-29,0,False,True,101.5,96.9,64.7,.462,.250,.521,43.6,39.1,20.0,17.9,.462,15.9,35.5,.346,.545,31.5,54.2,.341
Georgia State,Green Bay,72,48,2014-12-04,0,False,False,105.9,70.6,68.1,.531,.367,.587,55.6,57.7,13.2,18.9,.602,17.5,27.6,.265,.327,18.2,79.4,.269
Georgia State,Old Dominion,54,58,2014-12-17,1,False,True,84.4,90.6,56.8,.254,.254,.408,40.7,59.1,9.4,12.5,.390,8.3,25.0,.136,.389,16.7,56.1,.143
Georgia State,Southern Mississippi,68,55,2014-12-21,0,False,False,106.3,85.9,64.5,.232,.429,.547,48.1,58.3,18.8,36.8,.500,11.4,27.6,.214,.510,28.5,72.0,.102
Georgia State,Green Bay,61,78,2014-12-27,0,False,True,92.4,118.2,65.6,.250,.232,.487,51.9,44.0,13.6,10.8,.464,18.3,37.9,.161,.606,15.0,68.0,.288
Georgia State,Louisiana Monroe,65,45,2014-12-30,0,False,False,104.8,72.6,62.3,.296,.333,.528,56.1,75.0,11.3,5.6,.481,10.2,27.6,.241,.330,15.3,78.4,.189
Georgia State,Little Rock,82,69,2015-01-03,0,False,False,126.2,106.2,64.9,.612,.286,.648,55.6,51.9,20.0,13.6,.612,14.8,44.0,.449,.538,22.2,65.5,.250
Georgia State,Texas State,74,77,2015-01-05,2,False,False,91.4,95.1,64.6,.273,.242,.496,54.4,33.3,17.3,15.0,.470,18.6,34.4,.182,.500,18.7,72.2,.185
Georgia State,UL Lafayette,80,84,2015-01-08,0,False,True,111.1,116.7,72.1,.288,.220,.596,46.0,46.9,9.7,17.2,.593,17.3,31.0,.169,.589,20.2,66.7,.689
Georgia State,Troy,77,72,2015-01-10,0,False,False,128.3,120.0,59.2,.591,.364,.683,51.2,70.8,10.0,13.0,.625,16.3,42.1,.500,.590,18.7,58.3,.260
Georgia State,UT-Arlington,83,62,2015-01-15,0,False,False,113.7,84.9,72.9,.433,.317,.574,42.2,53.3,17.8,26.7,.550,10.0,28.6,.283,.471,29.7,58.6,.250
Georgia State,Appalachian State,69,74,2015-01-17,0,False,True,107.8,115.6,63.7,.500,.217,.606,47.4,30.8,4.7,9.7,.598,14.9,21.7,.304,.467,7.8,64.7,.300
Georgia State,Arkansas State,60,54,2015-01-19,0,False,True,95.2,85.7,63.4,.472,.189,.462,57.4,21.1,11.1,3.4,.387,11.0,33.3,.358,.357,15.5,76.5,.388
Georgia State,UL Lafayette,75,64,2015-01-24,0,False,False,101.4,86.5,73.9,.442,.212,.596,46.8,48.1,12.2,11.6,.558,18.2,19.2,.327,.379,17.1,66.7,.274
Georgia State,UT-Arlington,88,74,2015-01-29,0,False,True,125.7,105.7,70.5,.509,.377,.668,43.1,55.6,11.4,16.2,.594,12.0,20.0,.472,.508,19.0,60.6,.217
Georgia State,Arkansas State,74,43,2015-01-31,0,False,False,104.2,60.6,70.8,.566,.151,.550,60.6,61.5,14.1,12.1,.500,14.1,25.9,.396,.245,19.6,84.6,.388
Georgia State,Georgia Southern,54,58,2015-02-05,0,False,True,77.1,82.9,70.0,.161,.286,.448,44.3,43.5,11.4,16.7,.438,18.8,13.3,.089,.348,15.7,67.5,.339
Georgia State,South Alabama,65,54,2015-02-07,0,False,True,100.0,83.1,65.2,.286,.125,.511,51.4,50.0,9.2,30.0,.455,14.7,36.7,.250,.333,19.5,62.5,.333
Georgia State,Texas State,53,41,2015-02-14,0,False,True,93.0,71.9,57.2,.429,.262,.524,55.6,64.7,8.8,19.2,.440,20.5,22.7,.381,.317,15.9,78.1,.366
Georgia State,South Alabama,79,51,2015-02-19,0,False,False,116.2,75.0,68.1,.339,.220,.577,50.0,71.4,16.2,4.2,.525,6.8,14.8,.288,.341,23.4,80.6,.561
Georgia State,Appalachian State,87,43,2015-02-21,0,False,False,129.9,64.2,67.4,.400,.218,.665,55.9,65.6,17.9,19.4,.627,8.4,22.7,.327,.345,23.3,75.7,.091
Georgia State,Little Rock,83,92,2015-02-26,0,False,True,116.9,129.6,70.9,.350,.267,.593,50.0,41.4,9.9,9.4,.517,12.5,31.0,.350,.613,9.8,66.7,.258
Georgia State,Troy,75,64,2015-02-28,0,False,True,117.2,100.0,63.8,.260,.240,.668,52.2,54.8,15.6,12.9,.660,18.8,25.0,.180,.532,19.9,73.1,.298
Georgia State,Louisiana Monroe,58,50,2015-03-05,0,False,True,103.6,89.3,56.3,.347,.510,.508,40.8,55.0,14.3,10.0,.500,13.6,31.3,.184,.345,17.0,48.7,.218
Georgia State,Georgia Southern,72,55,2015-03-07,0,False,False,122.0,93.2,59.5,.418,.291,.546,62.1,45.8,10.2,42.1,.473,7.0,40.7,.364,.511,18.5,80.6,.227
Georgia State,UL Lafayette,83,79,2015-03-14,0,True,False,112.2,106.8,74.0,.571,.214,.583,49.1,48.1,23.0,5.9,.509,16.4,42.9,.464,.554,22.8,55.2,.304
Georgia State,Georgia Southern,38,36,2015-03-15,0,True,False,80.9,76.6,47.5,.217,.283,.374,47.7,33.3,14.9,13.6,.348,13.6,37.5,.130,.281,12.9,57.6,.188
Georgia State,Baylor,57,56,2015-03-19,0,True,False,96.6,94.9,58.7,.241,.296,.474,35.0,54.5,22.0,8.3,.454,9.1,22.2,.148,.523,29.9,54.2,.256
Georgia State,Xavier,67,75,2015-03-21,0,True,False,119.6,133.9,56.0,.283,.304,.642,32.4,65.4,14.3,9.5,.630,13.3,14.3,.196,.779,23.4,61.5,.647
Georgia Tech,Georgia,80,73,2014-11-14,0,False,False,108.1,98.6,74.4,.429,.302,.528,55.7,46.4,9.5,11.9,.500,13.7,38.9,.270,.460,14.3,73.5,.258
Georgia Tech,Alabama A&M,66,46,2014-11-18,0,False,False,101.5,70.8,64.8,.482,.286,.479,66.7,37.5,16.9,9.5,.455,16.9,57.6,.268,.436,27.5,76.7,.106
Georgia Tech,Fort Wayne,78,69,2014-11-21,0,False,False,109.9,97.2,71.1,.424,.220,.550,62.5,48.4,5.6,8.1,.568,14.5,40.0,.186,.500,11.6,82.4,.255
Georgia Tech,Marquette,70,72,2014-11-27,0,True,False,102.9,105.9,68.2,.175,.381,.513,61.5,46.4,5.9,12.0,.500,19.0,47.1,.111,.521,17.3,77.4,.489
Georgia Tech,Rider,61,54,2014-11-28,0,True,False,95.3,84.4,63.6,.345,.259,.452,65.1,22.7,7.8,9.4,.397,15.1,44.4,.259,.441,12.2,92.6,.176
Georgia Tech,Rhode Island,64,61,2014-11-30,0,True,False,92.8,88.4,69.1,.738,.214,.564,54.9,47.4,11.6,5.9,.512,24.1,26.9,.500,.470,21.5,84.0,.280
Georgia Tech,Northwestern,66,58,2014-12-03,0,False,True,98.5,86.6,66.6,.327,.164,.519,50.8,60.0,6.0,18.8,.473,13.6,21.4,.255,.455,16.3,75.8,.145
Georgia Tech,South Carolina Upstate,54,59,2014-12-06,0,False,False,80.6,88.1,67.5,.370,.389,.425,60.3,60.0,7.5,22.2,.398,21.1,39.4,.204,.396,14.8,80.0,.321
Georgia Tech,Appalachian State,70,57,2014-12-15,0,False,False,101.4,82.6,69.3,.518,.268,.502,52.7,56.0,4.3,8.6,.464,13.6,25.8,.321,.500,23.3,87.5,.163
Georgia Tech,Vanderbilt,65,60,2014-12-20,0,False,False,104.8,96.8,61.8,.194,.328,.444,56.5,53.8,9.7,6.7,.418,8.7,45.9,.134,.500,19.3,72.0,.333
Georgia Tech,Dayton,61,75,2014-12-23,0,False,True,91.0,111.9,67.2,.159,.317,.450,57.6,48.0,1.5,21.4,.429,16.1,32.4,.111,.565,9.0,92.0,.500
Georgia Tech,Charlotte,67,66,2014-12-30,0,False,False,101.5,100.0,66.2,.271,.322,.503,55.6,52.0,9.1,8.7,.449,16.3,48.0,.237,.466,14.5,62.1,.186
Georgia Tech,Notre Dame,76,83,2015-01-03,2,False,True,97.4,106.4,62.1,.178,.219,.480,58.0,40.0,14.1,0.0,.445,15.9,41.9,.151,.567,15.7,84.6,.250
Georgia Tech,Syracuse,45,46,2015-01-07,0,False,False,72.6,74.2,61.9,.263,.298,.351,55.9,60.0,9.7,9.3,.289,17.9,40.5,.211,.385,17.5,74.2,.115
Georgia Tech,Wake Forest,69,76,2015-01-10,0,False,True,97.2,107.0,70.9,.279,.230,.499,39.7,46.4,11.3,12.5,.500,14.8,27.8,.131,.559,20.6,55.6,.373
Georgia Tech,Notre Dame,59,62,2015-01-14,0,False,False,101.7,106.9,58.1,.294,.196,.508,56.4,66.7,10.3,13.8,.461,13.4,35.5,.235,.511,14.1,83.3,.326
Georgia Tech,Pittsburgh,65,70,2015-01-17,0,False,True,103.2,111.1,63.4,.377,.264,.520,59.0,66.7,4.8,4.5,.453,19.4,48.3,.321,.455,8.2,68.8,.364
Georgia Tech,Virginia,28,57,2015-01-22,0,False,True,51.9,105.6,54.3,.163,.245,.265,46.8,16.7,5.6,6.8,.245,15.9,22.9,.082,.500,6.7,77.8,.075
Georgia Tech,Boston College,62,64,2015-01-25,0,False,False,98.4,101.6,62.9,.327,.418,.488,58.6,47.6,7.9,23.3,.455,15.9,40.6,.218,.550,17.6,80.8,.180
Georgia Tech,Miami,70,50,2015-01-28,0,False,True,112.9,80.6,61.9,.500,.227,.643,55.4,40.0,11.3,6.9,.591,15.5,15.0,.409,.400,15.7,77.8,.109
Georgia Tech,NC State,80,81,2015-01-31,1,False,False,108.1,109.5,65.8,.288,.233,.482,66.2,48.3,6.8,2.5,.432,11.7,51.3,.233,.565,10.1,84.4,.177
Georgia Tech,Duke,66,72,2015-02-04,0,False,True,98.5,107.5,67.1,.214,.196,.535,44.6,42.3,10.4,7.7,.536,18.5,22.6,.107,.500,11.6,64.7,.263
Georgia Tech,Wake Forest,73,59,2015-02-07,0,False,False,104.3,84.3,70.1,.288,.339,.544,55.1,55.6,5.7,15.8,.534,13.0,25.9,.169,.352,11.1,73.8,.219
Georgia Tech,Virginia Tech,63,65,2015-02-09,0,False,True,94.0,97.0,66.6,.311,.311,.450,63.2,34.8,6.0,8.3,.410,14.6,45.7,.213,.573,18.8,90.9,.208
Georgia Tech,Florida State,53,57,2015-02-14,0,False,False,79.1,85.1,66.7,.237,.254,.404,46.2,76.2,11.9,8.3,.381,13.2,21.6,.136,.500,25.1,78.6,.188
Georgia Tech,Clemson,63,52,2015-02-16,0,False,False,95.5,78.8,65.0,.296,.204,.511,56.5,60.0,10.6,10.0,.500,18.5,36.7,.167,.400,18.7,75.0,.145
Georgia Tech,North Carolina,60,89,2015-02-21,0,False,True,85.7,127.1,70.2,.283,.267,.441,42.9,56.5,8.6,5.8,.433,13.9,22.9,.133,.664,10.8,76.2,.131
Georgia Tech,Louisville,51,52,2015-02-23,0,False,False,79.7,81.3,64.4,.179,.196,.420,56.3,52.2,6.3,15.8,.420,18.7,34.4,.071,.417,17.3,74.4,.130
Georgia Tech,Clemson,63,70,2015-02-28,1,False,True,92.6,102.9,60.8,.397,.349,.421,52.9,47.6,13.2,3.2,.381,14.8,40.9,.238,.558,23.3,75.0,.512
Georgia Tech,North Carolina,49,81,2015-03-03,0,False,False,71.0,117.4,69.1,.328,.276,.366,50.0,42.1,8.7,4.3,.336,19.3,37.5,.172,.578,13.7,66.7,.109
Georgia Tech,Boston College,65,66,2015-03-10,0,True,False,108.3,110.0,60.1,.238,.238,.463,64.2,46.2,6.7,3.7,.437,10.2,48.7,.159,.532,12.3,85.7,.340
Gonzaga,Sacramento State,104,58,2014-11-14,0,False,False,128.4,71.6,80.9,.485,.364,.640,63.6,66.7,14.8,14.6,.621,12.9,40.6,.333,.402,24.3,85.3,.232
Gonzaga,SMU,72,56,2014-11-17,0,False,False,107.5,83.6,66.6,.333,.400,.518,50.7,74.1,9.0,8.9,.533,12.6,37.5,.133,.361,15.9,61.0,.197
Gonzaga,Saint Joseph's,94,42,2014-11-19,0,False,False,136.2,60.9,68.6,.262,.338,.643,71.2,56.8,8.7,7.5,.646,13.1,51.9,.154,.276,12.0,82.6,.172
Gonzaga,Georgia,88,76,2014-11-26,0,True,False,122.2,105.6,71.6,.673,.250,.641,50.9,61.5,6.9,5.3,.538,11.6,21.7,.615,.500,11.3,71.9,.407
Gonzaga,St John's,73,66,2014-11-28,0,True,False,104.3,94.3,69.9,.490,.275,.581,53.6,51.9,7.1,5.6,.569,21.3,37.9,.294,.433,16.5,65.0,.233
Gonzaga,Southeastern Louisiana,76,57,2014-12-02,0,False,False,135.7,101.8,55.5,.123,.421,.630,61.7,60.0,8.9,6.7,.605,10.4,50.0,.123,.544,19.4,73.9,.178
Gonzaga,Arizona,63,66,2014-12-06,1,False,True,91.3,95.7,61.1,.328,.293,.470,53.1,47.8,7.2,2.9,.431,16.2,32.4,.224,.500,17.2,76.7,.269
Gonzaga,Washington State,81,66,2014-12-10,0,True,False,122.7,100.0,65.7,.154,.169,.581,64.2,48.6,15.2,8.3,.569,13.6,48.3,.108,.583,20.4,83.3,.208
Gonzaga,UCLA,87,74,2014-12-13,0,False,True,124.3,105.7,70.2,.358,.358,.701,55.0,64.5,8.6,9.8,.670,17.3,27.3,.302,.492,14.6,71.1,.250
Gonzaga,Texas Southern,94,54,2014-12-15,0,False,False,140.3,80.6,66.8,.327,.345,.740,60.0,48.6,10.4,9.5,.727,9.9,36.8,.255,.381,14.1,74.2,.153
Gonzaga,Cal Poly,63,50,2014-12-20,0,True,False,98.4,78.1,63.9,.435,.283,.568,54.7,47.6,9.4,7.9,.511,22.4,36.4,.348,.425,21.6,67.7,.094
Gonzaga,BYU,87,80,2014-12-27,0,False,True,114.5,105.3,76.4,.323,.292,.580,52.8,68.8,9.2,9.1,.554,11.8,25.7,.231,.457,14.2,78.4,.466
Gonzaga,San Diego,60,48,2014-12-29,0,False,True,89.6,71.6,66.6,.308,.288,.503,54.3,59.1,6.0,14.7,.471,19.0,27.6,.212,.313,16.6,73.2,.232
Gonzaga,Portland,87,75,2015-01-03,0,False,True,126.1,108.7,68.6,.549,.314,.677,53.7,41.4,7.2,6.7,.627,13.5,31.8,.451,.517,12.5,68.8,.217
Gonzaga,San Francisco,88,57,2015-01-08,0,False,False,131.3,85.1,67.1,.295,.459,.633,59.3,59.4,7.5,7.4,.623,9.1,28.6,.197,.480,18.7,87.1,.204
Gonzaga,Santa Clara,79,57,2015-01-10,0,False,False,123.4,89.1,64.4,.259,.190,.607,61.4,51.6,9.4,11.8,.578,8.4,27.3,.207,.435,12.9,82.9,.185
Gonzaga,Pepperdine,78,76,2015-01-15,0,False,True,114.7,111.8,67.6,.647,.235,.585,58.5,62.1,4.4,9.3,.627,11.9,35.7,.275,.545,10.9,84.0,.291
Gonzaga,Loyola Marymount,72,55,2015-01-17,0,False,True,112.5,85.9,63.6,.333,.458,.647,48.3,80.0,12.5,13.5,.625,19.0,28.0,.250,.336,14.0,62.9,.276
Gonzaga,Saint Mary's,68,47,2015-01-22,0,False,False,111.5,77.0,60.7,.255,.353,.595,55.9,44.4,8.2,8.6,.588,14.9,26.9,.157,.380,16.1,78.8,.180
Gonzaga,Pacific,91,60,2015-01-24,0,False,False,137.9,90.9,65.7,.364,.455,.705,51.8,45.5,6.1,3.1,.700,7.2,25.0,.255,.380,13.0,71.9,.352
Gonzaga,Portland,64,46,2015-01-29,0,False,False,97.0,69.7,66.2,.288,.373,.477,56.0,58.3,16.7,8.7,.449,13.0,37.1,.186,.336,17.7,72.5,.082
Gonzaga,Memphis,82,64,2015-01-31,0,False,False,113.9,88.9,72.8,.681,.340,.659,49.3,61.5,9.7,6.9,.638,18.4,20.8,.468,.378,11.0,63.8,.108
Gonzaga,Santa Clara,77,63,2015-02-05,0,False,True,126.2,103.3,61.4,.524,.143,.734,60.4,65.5,4.9,4.9,.750,21.1,29.4,.333,.500,10.0,75.0,.068
Gonzaga,San Francisco,81,70,2015-02-07,0,False,True,128.6,111.1,62.7,.577,.327,.611,66.0,46.2,7.9,2.7,.558,13.1,50.0,.442,.587,13.4,84.0,.173
Gonzaga,Loyola Marymount,80,51,2015-02-12,0,False,False,114.3,72.9,70.0,.660,.396,.575,63.1,73.1,12.9,9.4,.566,13.6,34.5,.377,.353,16.1,86.1,.294
Gonzaga,Pepperdine,56,48,2015-02-14,0,False,False,96.6,82.8,57.5,.250,.375,.521,52.9,60.0,13.8,7.1,.469,17.0,30.8,.229,.423,14.0,76.0,.077
Gonzaga,Pacific,86,74,2015-02-19,0,False,True,130.3,112.1,66.1,.340,.360,.740,51.9,66.7,4.5,7.9,.700,15.9,26.3,.320,.535,16.5,66.7,.228
Gonzaga,Saint Mary's,70,60,2015-02-21,0,False,True,114.8,98.4,61.2,.373,.275,.583,54.8,58.3,6.6,11.1,.549,7.7,16.7,.275,.491,9.2,90.6,.089
Gonzaga,San Diego,59,39,2015-02-26,0,False,False,105.4,69.6,55.4,.319,.255,.545,55.7,41.7,0.0,9.3,.543,10.0,20.0,.170,.306,6.3,80.6,.111
Gonzaga,BYU,70,73,2015-02-28,0,False,False,100.0,104.3,69.9,.368,.281,.523,52.2,52.0,11.4,9.3,.491,15.2,30.0,.246,.483,11.0,69.2,.271
Gonzaga,San Francisco,81,72,2015-03-07,0,True,False,103.8,92.3,77.7,.436,.382,.610,51.5,65.5,9.0,14.0,.591,19.4,22.2,.291,.415,15.6,71.8,.277
Gonzaga,Pepperdine,79,61,2015-03-09,0,True,False,123.4,95.3,64.4,.322,.288,.581,55.4,54.8,12.5,7.0,.593,12.8,41.9,.153,.466,14.7,67.6,.121
Gonzaga,BYU,91,75,2015-03-10,0,True,False,126.4,104.2,71.5,.685,.222,.636,44.4,51.7,9.7,5.8,.611,7.7,21.2,.463,.448,11.6,64.1,.224
Gonzaga,North Dakota State,86,76,2015-03-20,0,True,False,122.9,108.6,70.0,.483,.379,.603,58.9,53.3,7.1,9.1,.578,11.2,34.4,.328,.630,17.9,91.7,.148
Gonzaga,Iowa,87,68,2015-03-22,0,True,False,126.1,98.6,68.9,.404,.308,.702,62.0,62.5,5.8,4.4,.712,15.1,31.8,.250,.508,14.5,85.7,.117
Gonzaga,UCLA,74,62,2015-03-27,0,True,False,107.2,89.9,68.6,.343,.284,.475,56.3,55.6,7.2,7.4,.425,6.0,36.8,.254,.410,8.8,73.8,.104
Gonzaga,Duke,52,66,2015-03-29,0,True,False,85.2,108.2,60.7,.180,.200,.479,51.7,36.4,1.6,8.1,.460,19.3,21.4,.120,.446,3.0,78.1,.286
Grambling,George Washington,40,92,2014-11-14,0,False,True,58.0,133.3,68.5,.302,.189,.330,31.9,33.3,10.1,7.0,.302,20.9,22.5,.151,.603,12.9,44.8,.254
Grambling,Purdue,30,82,2014-11-20,0,False,True,44.1,120.6,67.9,.293,.366,.321,36.5,36.4,1.5,0.0,.317,33.9,13.8,.098,.563,15.5,55.9,.175
Grambling,Ball State,46,88,2014-11-24,0,False,True,69.7,133.3,65.8,.261,.174,.445,38.9,45.0,7.6,0.0,.446,25.8,14.3,.109,.673,13.3,65.4,.255
Grambling,Notre Dame,54,81,2014-11-26,0,False,True,94.7,142.1,57.3,.278,.185,.442,50.0,25.0,10.5,0.0,.398,7.6,27.3,.204,.756,11.6,85.7,.289
Grambling,Air Force,34,59,2014-12-03,0,False,True,64.2,111.3,52.6,.244,.178,.338,35.8,69.2,9.4,3.4,.300,18.0,29.0,.156,.425,12.2,41.7,.264
Grambling,Oregon State,43,71,2014-12-15,0,False,True,66.2,109.2,64.5,.875,.250,.475,43.1,66.7,15.4,3.8,.313,35.6,23.1,.719,.578,19.0,64.0,.422
Grambling,Washington,38,86,2014-12-17,0,False,True,50.7,114.7,74.6,.167,.233,.293,35.1,35.7,8.0,0.0,.267,20.8,14.3,.100,.556,11.7,62.5,.254
Grambling,TCU,39,80,2014-12-22,0,False,True,53.4,109.6,72.6,.565,.109,.334,40.6,63.6,6.8,2.6,.272,26.5,19.4,.304,.560,17.7,63.6,.259
Grambling,Alabama State,50,71,2015-01-03,0,False,True,70.4,100.0,71.0,.377,.358,.400,52.1,41.2,9.9,2.2,.349,22.4,28.6,.245,.500,12.3,73.7,.145
Grambling,Alabama A&M,46,67,2015-01-05,0,False,True,79.3,115.5,57.8,.362,.170,.418,47.2,35.3,5.2,0.0,.383,20.3,37.5,.213,.541,13.5,61.9,.286
Grambling,Southern,53,59,2015-01-10,0,False,False,77.9,86.8,68.5,.542,.250,.439,59.6,37.5,1.5,4.8,.354,22.0,29.6,.396,.405,7.0,86.7,.207
Grambling,Alcorn State,70,72,2015-01-12,0,False,False,95.9,98.6,72.7,.400,.236,.535,53.3,33.3,11.0,0.0,.482,16.6,27.6,.309,.500,17.1,77.4,.286
Grambling,Texas Southern,51,60,2015-01-17,0,False,True,81.0,95.2,62.8,.359,.256,.559,52.7,55.6,4.8,7.4,.513,29.4,9.5,.282,.431,11.4,79.4,.314
Grambling,Prairie View A&M,60,74,2015-01-19,0,False,True,85.7,105.7,69.7,.488,.349,.566,49.2,45.0,7.1,7.5,.547,30.3,26.1,.302,.492,13.2,63.2,.230
Grambling,Jackson State,63,74,2015-01-24,0,False,False,95.5,112.1,66.0,.577,.385,.475,47.4,36.8,6.1,6.3,.404,14.2,35.1,.404,.466,14.3,59.0,.345
Grambling,Arkansas-Pine Bluff,53,65,2015-01-31,0,False,False,84.1,103.2,63.1,1.000,.345,.620,57.4,60.0,7.9,5.0,.586,32.9,27.3,.655,.445,11.9,78.1,.291
Grambling,Mississippi Valley State,65,68,2015-02-02,0,False,False,90.3,94.4,71.6,.277,.385,.442,47.6,50.0,12.5,2.4,.408,12.0,34.2,.185,.491,19.9,68.0,.211
Grambling,Southern,50,58,2015-02-07,0,False,True,71.4,82.9,70.3,.269,.404,.426,47.9,47.1,8.6,11.4,.385,27.3,34.4,.192,.389,17.1,58.5,.143
Grambling,Alcorn State,77,91,2015-02-09,0,False,True,100.0,118.2,76.5,.444,.254,.505,46.6,26.9,6.5,2.9,.468,11.6,29.4,.286,.630,17.9,70.8,.426
Grambling,Texas Southern,58,81,2015-02-14,0,False,False,93.5,130.6,62.3,.596,.170,.481,45.2,42.1,3.2,0.0,.415,16.6,26.7,.404,.545,4.2,62.5,.382
Grambling,Prairie View A&M,44,95,2015-02-16,0,False,False,53.0,114.5,83.1,.630,.196,.368,44.3,53.8,8.4,3.5,.293,34.2,27.8,.370,.576,16.3,61.8,.167
Grambling,Jackson State,33,72,2015-02-21,0,False,True,55.0,120.0,60.0,.136,.318,.352,41.7,23.1,8.3,7.3,.341,27.8,23.3,.068,.533,12.1,60.0,.133
