team,opponent,team_score,opp_score,date,OT,neutral,road_game,ORtg,DRtg,Pace,FTr,3PAr,TSP,TRBP,ASTP,STLP,BLKP,eFGP,TOVP,ORBP,FT,OeFGP,OTOVP,OORBP,OFT
Delaware State,Troy,64,95,2017-11-27,0,False,True,100.0,148.4,64.1,.306,.306,.570,37.0,45.8,9.4,0.0,.561,15.1,14.3,.184,.775,14.1,72.2,.314
Delaware State,Binghamton,64,85,2017-11-29,0,False,False,103.2,137.1,62.1,.426,.383,.566,35.3,50.0,9.7,10.7,.532,15.0,13.3,.298,.708,14.6,66.7,.189
Delaware State,East Carolina,57,63,2017-12-02,0,False,True,81.4,90.0,70.1,.180,.295,.430,36.0,72.7,12.9,14.0,.402,14.2,15.4,.131,.427,20.3,58.3,.291
Delaware State,UMBC,60,81,2017-12-06,0,False,False,92.3,124.6,64.7,.182,.418,.502,52.5,43.5,7.7,4.0,.482,20.1,36.7,.127,.621,13.2,67.7,.155
Delaware State,Duquesne,48,97,2017-12-09,0,False,True,70.6,142.6,67.6,.340,.283,.390,42.5,23.5,5.9,11.8,.340,21.6,29.7,.226,.618,8.4,55.6,.191
Denver,UC Irvine,69,83,2017-11-12,0,False,False,90.8,109.2,75.8,.476,.302,.447,50.0,57.1,5.3,0.0,.373,15.3,34.1,.349,.516,13.9,69.4,.306
Denver,Colorado,62,89,2017-11-14,0,False,True,82.7,118.7,75.0,.316,.333,.473,29.0,50.0,8.0,2.2,.474,14.4,8.1,.140,.581,15.0,60.0,.274
Denver,Florida Gulf Coast,71,79,2017-11-24,0,False,True,106.0,117.9,67.3,.291,.327,.567,56.4,50.0,7.5,3.3,.555,19.3,36.0,.182,.565,12.2,73.3,.333
Denver,St Francis (BKN),60,50,2017-11-25,0,True,False,92.3,76.9,65.2,.449,.306,.505,71.6,30.0,1.5,8.3,.459,23.2,44.8,.306,.268,5.6,88.9,.357
Denver,Navy,71,79,2017-11-26,0,True,False,98.6,109.7,72.5,.723,.426,.562,51.1,38.9,5.6,2.9,.479,23.1,27.8,.553,.529,14.3,66.7,.462
Denver,Wyoming,88,78,2017-11-29,0,False,False,111.4,98.7,79.2,.640,.300,.675,64.7,57.1,1.3,0.0,.630,24.4,32.0,.500,.412,5.7,83.7,.324
Denver,Air Force,59,61,2017-12-02,0,False,False,85.5,88.4,68.6,.341,.591,.577,54.7,78.9,5.8,7.4,.557,30.1,21.4,.227,.445,18.2,80.6,.218
Denver,San Jose State,58,56,2017-12-05,0,False,False,87.9,84.8,65.7,.426,.352,.447,48.5,82.4,4.5,8.3,.389,14.5,27.0,.296,.425,16.3,74.2,.208
Denver,South Carolina Upstate,84,69,2017-12-09,0,False,False,127.3,104.5,65.9,.212,.231,.734,50.8,68.6,4.5,4.5,.750,16.1,10.5,.115,.508,12.9,70.0,.115
DePaul,Notre Dame,58,72,2017-11-11,0,False,False,89.2,110.8,64.6,.246,.338,.399,45.6,40.9,6.2,7.7,.377,5.2,24.4,.138,.585,11.7,77.8,.189
DePaul,Delaware State,81,57,2017-11-13,0,False,False,109.5,77.0,73.6,.282,.268,.503,60.8,43.3,9.5,9.7,.458,12.0,42.9,.225,.354,18.8,76.9,.479
DePaul,Illinois,73,82,2017-11-17,0,False,True,94.8,106.5,77.5,.429,.302,.481,48.6,47.8,6.5,8.1,.413,17.4,42.4,.333,.458,18.9,53.8,.450
DePaul,Michigan State,51,73,2017-11-23,0,True,False,75.0,107.4,69.0,.529,.314,.400,37.3,53.8,14.7,0.0,.294,14.7,17.1,.412,.566,18.6,66.7,.245
DePaul,Oregon,79,89,2017-11-24,1,True,False,98.8,111.3,70.9,.303,.288,.523,45.3,28.6,3.8,4.3,.455,15.6,23.5,.288,.573,17.2,70.0,.290
DePaul,Portland,82,69,2017-11-26,0,True,False,118.8,100.0,69.0,.129,.357,.552,59.4,68.8,7.2,11.5,.543,11.9,40.6,.086,.585,19.0,78.1,.132
DePaul,Youngstown State,89,73,2017-12-02,0,False,False,112.7,92.4,79.3,.305,.305,.659,52.6,47.1,10.1,9.1,.627,18.2,18.2,.254,.525,22.5,74.3,.167
DePaul,Central Connecticut,85,57,2017-12-06,0,False,False,130.8,87.7,65.5,.232,.217,.555,63.2,58.8,10.8,13.9,.529,7.3,51.4,.174,.441,17.5,75.8,.085
DePaul,UIC,65,55,2017-12-09,0,False,True,95.6,80.9,68.5,.283,.333,.477,49.3,56.0,13.2,21.4,.450,12.8,28.6,.183,.367,21.8,71.9,.388
DePaul,Alabama A&M,83,59,2017-12-11,0,False,False,123.9,88.1,67.4,.224,.448,.647,52.4,77.4,6.0,15.4,.629,13.5,26.9,.172,.424,17.8,70.3,.153
Detroit Mercy,Virginia Tech,79,111,2017-11-10,0,False,True,94.0,132.1,84.4,.314,.414,.491,39.7,42.3,11.9,7.5,.436,13.9,25.0,.257,.615,12.1,57.6,.270
Detroit Mercy,Seattle,71,102,2017-11-18,0,False,False,91.0,130.8,77.6,.371,.258,.487,36.9,16.7,9.0,9.7,.411,15.1,20.5,.323,.731,22.9,61.5,.426
Detroit Mercy,Houston Baptist,116,109,2017-11-19,1,True,False,118.4,111.2,86.7,.361,.518,.596,50.0,55.0,6.1,3.8,.554,11.0,27.9,.289,.500,11.5,69.4,.416
Detroit Mercy,Saint Louis,72,70,2017-11-22,0,False,True,102.9,100.0,70.3,.231,.308,.499,48.7,42.3,10.0,5.1,.454,12.2,32.4,.200,.460,14.2,64.1,.190
Detroit Mercy,Fort Wayne,82,91,2017-11-28,0,False,True,96.5,107.1,85.3,.410,.410,.563,45.5,37.0,11.8,2.8,.508,19.8,12.9,.328,.556,16.2,74.3,.333
Detroit Mercy,UCLA,73,106,2017-12-03,0,False,True,92.4,134.2,78.5,.215,.415,.509,37.5,35.7,2.5,2.1,.500,14.3,13.5,.123,.604,8.8,62.9,.264
Detroit Mercy,Toledo,86,89,2017-12-06,0,False,False,116.2,120.3,74.3,.206,.338,.576,43.8,37.5,6.8,7.5,.544,8.6,19.4,.176,.577,11.6,67.6,.215
Detroit Mercy,Western Michigan,79,87,2017-12-09,0,False,False,100.0,110.1,79.5,.317,.556,.545,52.2,30.8,5.1,3.0,.492,19.9,29.4,.270,.538,10.4,75.8,.242
Drake,Wake Forest,77,74,2017-11-17,0,True,False,111.6,107.2,69.2,.233,.500,.578,49.2,73.1,8.7,3.4,.558,15.3,25.8,.167,.544,15.9,73.3,.211
Drake,Colorado,81,86,2017-11-18,0,True,False,106.6,113.2,76.3,.554,.339,.573,49.1,54.2,13.2,5.3,.500,17.5,26.7,.446,.600,16.1,76.0,.364
Drake,Drexel,90,88,2017-11-19,2,True,False,100.0,97.8,72.3,.333,.272,.480,50.0,53.1,6.7,10.0,.432,8.8,21.7,.247,.500,14.9,84.2,.313
Drake,Chicago State,79,67,2017-11-26,0,False,False,117.9,100.0,67.2,.197,.475,.592,50.8,65.5,0.0,8.8,.566,11.9,24.1,.164,.518,15.1,76.7,.182
Drake,Omaha,73,75,2017-11-29,0,False,True,101.4,104.2,71.8,.407,.389,.566,55.6,58.3,5.6,9.1,.519,19.9,24.0,.315,.586,14.8,82.8,.121
Drake,Wyoming,89,96,2017-12-02,2,False,True,92.7,100.0,76.7,.382,.224,.496,49.5,60.0,6.3,7.0,.434,15.9,17.8,.303,.500,9.5,76.9,.157
Drake,South Dakota,65,93,2017-12-06,0,False,True,94.2,134.8,68.6,.075,.377,.592,48.1,48.1,5.8,2.3,.585,24.7,23.1,.057,.654,9.1,73.1,.123
Drake,Omaha,93,74,2017-12-09,0,False,False,131.0,104.2,70.9,.212,.470,.640,42.1,57.6,11.3,4.9,.614,6.4,22.6,.182,.570,21.2,65.4,.158
Drake,Minnesota,67,68,2017-12-11,0,False,True,101.5,103.0,66.4,.217,.517,.506,42.0,77.3,7.6,4.9,.467,9.6,22.2,.183,.500,17.6,63.6,.153
Drexel,Bowling Green,69,78,2017-11-10,0,False,False,88.5,100.0,78.1,.464,.357,.505,55.2,30.4,6.4,12.5,.446,21.8,32.3,.339,.565,20.3,81.5,.315
Drexel,Houston,84,80,2017-11-17,0,True,False,113.5,108.1,73.6,.608,.471,.639,39.7,37.5,6.8,4.3,.559,16.5,15.4,.529,.479,9.8,54.8,.153
Drexel,Mercer,59,78,2017-11-18,0,True,False,83.1,109.9,71.2,.286,.429,.464,48.5,57.1,0.0,12.5,.464,17.0,15.8,.125,.509,6.7,90.0,.375
Drexel,Drake,88,90,2017-11-19,2,True,False,97.8,100.0,72.3,.403,.403,.551,50.0,37.9,4.4,11.9,.500,14.9,15.8,.313,.432,8.8,78.3,.247
Drexel,NJIT,53,65,2017-11-25,0,False,True,74.6,91.5,71.3,.431,.362,.379,52.6,26.3,8.5,8.1,.353,19.6,37.0,.207,.482,20.1,76.7,.175
Drexel,Lafayette,68,67,2017-11-29,0,False,False,101.5,100.0,66.5,.383,.517,.479,56.9,50.0,6.0,17.2,.425,11.3,38.2,.283,.561,18.6,83.3,.245
Drexel,Rider,89,77,2017-12-02,0,False,False,121.9,105.5,73.4,.509,.421,.629,53.8,53.6,16.4,15.6,.561,11.3,27.6,.439,.525,16.7,75.0,.213
Drexel,La Salle,72,70,2017-12-07,0,False,True,104.3,101.4,69.3,.353,.255,.605,61.7,40.7,7.2,2.9,.608,21.2,32.0,.196,.484,11.7,82.9,.180
Drexel,Robert Morris,60,74,2017-12-10,0,True,False,87.0,107.2,69.5,.315,.296,.483,52.5,30.4,7.2,13.2,.463,21.5,33.3,.185,.579,16.7,72.4,.016
Duke,Elon,97,68,2017-11-10,0,False,False,129.3,90.7,74.8,.149,.338,.612,61.6,51.2,9.3,10.0,.635,11.2,39.5,.041,.508,17.4,85.7,.063
Duke,Utah Valley,99,69,2017-11-11,0,False,False,123.8,86.3,80.3,.233,.315,.611,54.8,66.7,17.5,16.7,.603,11.9,38.2,.151,.418,20.3,69.2,.194
Duke,Michigan State,88,81,2017-11-14,0,True,False,112.8,103.8,78.2,.382,.303,.490,58.3,70.0,15.4,13.9,.454,9.1,48.8,.250,.582,19.6,72.4,.164
Duke,Southern,78,61,2017-11-17,0,False,False,109.9,85.9,71.4,.661,.357,.530,59.5,56.0,4.2,20.0,.482,16.9,44.1,.429,.381,9.7,71.1,.149
Duke,Furman,92,63,2017-11-20,0,False,False,137.3,94.0,67.0,.203,.266,.656,60.3,46.2,13.4,22.9,.648,13.6,51.9,.141,.461,15.2,66.7,.063
Duke,Portland State,99,81,2017-11-23,0,True,False,125.3,102.5,78.8,.667,.286,.597,59.2,59.4,2.5,20.5,.540,11.7,42.4,.492,.468,7.8,72.1,.117
Duke,Texas,85,78,2017-11-24,1,True,False,103.7,95.1,72.5,.537,.269,.505,58.2,70.0,9.8,6.4,.470,13.4,37.8,.328,.457,11.1,76.2,.200
Duke,Florida,87,84,2017-11-26,0,True,False,108.8,105.0,79.5,.303,.348,.576,55.1,69.0,8.8,7.8,.515,13.7,29.0,.288,.479,10.1,76.3,.225
Duke,Indiana,91,81,2017-11-29,0,False,True,128.2,114.1,71.1,.483,.283,.617,51.7,45.5,9.9,7.9,.575,9.8,34.6,.367,.551,11.2,65.6,.271
Duke,South Dakota,96,80,2017-12-02,0,False,False,121.5,101.3,78.5,.397,.270,.641,69.1,48.6,5.1,13.0,.611,20.2,51.7,.302,.515,11.7,82.1,.147
Duke,St Francis (PA),124,67,2017-12-05,0,False,False,147.6,79.8,83.6,.238,.325,.696,73.2,70.8,3.6,9.8,.694,12.7,47.1,.163,.387,8.2,91.7,.169
Duke,Boston College,84,89,2017-12-09,0,False,True,110.5,117.1,75.7,.188,.435,.559,50.0,40.6,13.2,8.6,.522,12.8,34.3,.174,.631,20.0,70.4,.197
Duquesne,St Francis (BKN),80,70,2017-11-11,0,False,False,111.1,97.2,72.5,.763,.441,.498,52.8,30.4,8.3,13.0,.415,9.1,38.2,.525,.438,12.1,65.8,.200
Duquesne,VMI,77,61,2017-11-14,0,False,False,111.6,88.4,69.0,.458,.390,.536,46.9,41.7,17.4,8.8,.475,11.1,33.3,.356,.560,29.9,61.3,.100
Duquesne,Robert Morris,59,66,2017-11-19,0,False,False,79.7,89.2,74.4,.630,.457,.494,40.0,29.4,8.1,19.6,.435,25.1,15.6,.413,.402,16.3,58.1,.197
Duquesne,Cornell,71,78,2017-11-27,0,False,False,102.9,113.0,69.3,.381,.413,.477,51.5,45.5,8.7,5.9,.421,8.6,30.8,.286,.618,16.2,81.5,.182
Duquesne,Pittsburgh,64,76,2017-12-01,0,True,False,100.0,118.8,63.7,.259,.466,.491,50.0,39.1,7.8,11.8,.457,14.4,32.4,.190,.616,11.6,73.1,.125
Duquesne,Maryland-Eastern Shore,86,61,2017-12-04,0,False,False,126.5,89.7,68.2,.317,.460,.593,64.7,60.0,8.8,12.1,.587,13.2,51.4,.190,.415,18.0,78.8,.321
Duquesne,Stetson,73,59,2017-12-06,0,False,False,107.4,86.8,68.1,.368,.421,.545,52.2,56.0,13.2,8.8,.535,14.1,26.5,.211,.491,17.3,77.1,.053
Duquesne,Delaware State,97,48,2017-12-09,0,False,False,142.6,70.6,67.6,.265,.500,.634,57.5,75.8,11.8,10.5,.618,8.4,44.4,.191,.340,21.6,70.3,.226
East Carolina,Coppin State,76,50,2017-11-12,0,False,False,101.3,66.7,75.5,.466,.310,.537,61.6,53.8,4.0,16.7,.483,17.5,31.3,.345,.325,19.7,85.4,.228
East Carolina,Radford,66,73,2017-11-15,0,False,False,90.4,100.0,72.8,.345,.379,.489,51.6,77.3,5.5,10.7,.431,19.2,30.0,.276,.472,13.7,71.9,.434
East Carolina,Central Connecticut,68,79,2017-11-17,0,False,False,100.0,116.2,68.1,.276,.362,.518,41.1,57.7,8.8,2.7,.500,12.1,18.8,.172,.635,17.4,70.8,.250
East Carolina,Cleveland State,72,69,2017-11-20,0,False,False,100.0,95.8,72.2,.481,.365,.564,48.4,74.1,9.7,6.3,.587,21.0,28.1,.212,.466,18.4,70.0,.259
East Carolina,Rutgers,47,59,2017-11-24,0,False,True,74.6,93.7,63.1,.224,.327,.433,46.5,36.8,1.6,8.3,.439,23.9,29.0,.082,.363,8.8,60.0,.226
East Carolina,North Carolina A&T,81,87,2017-11-26,0,False,False,102.5,110.1,79.0,.466,.276,.572,48.3,37.0,5.1,9.1,.526,18.4,21.2,.345,.558,18.0,81.5,.558
East Carolina,UNC Wilmington,93,88,2017-11-30,1,False,False,112.0,106.0,74.2,.380,.268,.555,48.1,23.5,2.4,11.3,.514,10.7,28.9,.282,.520,14.4,66.7,.133
East Carolina,Delaware State,63,57,2017-12-02,0,False,False,90.0,81.4,70.1,.455,.218,.471,64.0,50.0,10.0,9.3,.427,20.3,41.7,.291,.402,14.2,84.6,.131
East Carolina,Campbell,69,66,2017-12-04,0,False,False,100.0,95.7,68.7,.660,.277,.559,47.8,58.3,4.3,14.6,.553,19.6,27.6,.362,.440,13.3,63.2,.104
East Tennessee St.,Northern Kentucky,63,81,2017-11-10,0,False,True,78.8,101.3,79.7,.400,.300,.441,53.2,13.6,10.0,15.2,.383,21.9,30.8,.283,.477,15.6,75.0,.273
East Tennessee St.,Savannah State,76,61,2017-11-13,0,False,True,95.0,76.3,80.5,.185,.538,.537,53.4,67.9,10.0,13.6,.515,22.1,28.6,.138,.373,22.4,76.3,.364
East Tennessee St.,Kentucky,61,78,2017-11-17,0,False,True,82.4,105.4,74.4,.206,.456,.409,45.2,63.6,10.8,4.8,.382,17.7,37.2,.132,.647,25.3,56.7,.052
East Tennessee St.,Delaware State,81,57,2017-11-20,0,False,False,115.7,81.4,69.5,.500,.520,.655,49.1,53.8,22.9,17.2,.620,18.5,25.9,.380,.458,28.5,73.1,.271
East Tennessee St.,Troy,65,73,2017-11-22,0,False,False,94.2,105.8,69.3,.339,.492,.474,52.1,60.9,13.0,0.0,.475,17.0,35.0,.153,.551,17.7,72.7,.136
East Tennessee St.,Fort Wayne,83,73,2017-11-25,0,False,False,106.4,93.6,77.9,.623,.264,.604,50.0,42.3,9.0,0.0,.519,18.9,16.7,.528,.492,17.6,76.3,.175
East Tennessee St.,Fordham,82,77,2017-11-29,0,False,True,115.5,108.5,70.8,.551,.286,.663,62.0,55.2,8.5,11.1,.653,20.6,29.2,.367,.565,16.5,92.3,.543
East Tennessee St.,Northern Kentucky,84,71,2017-12-06,0,False,False,121.7,102.9,68.6,.404,.288,.678,53.8,54.8,8.7,18.4,.644,13.9,24.0,.327,.527,18.4,81.5,.236
Eastern Illinois,Nebraska,68,72,2017-11-11,0,False,True,91.9,97.3,74.0,.286,.254,.475,49.4,44.0,13.5,9.8,.444,17.3,31.6,.190,.430,13.7,65.9,.404
Eastern Illinois,Western Illinois,54,56,2017-11-15,0,False,True,79.4,82.4,67.7,.255,.382,.438,51.4,63.2,10.3,6.3,.418,22.6,27.0,.145,.435,19.0,77.1,.167
Eastern Illinois,IUPUI,80,79,2017-11-17,0,False,False,127.0,125.4,63.0,.660,.426,.648,46.3,50.0,12.7,2.5,.606,13.9,35.7,.489,.667,19.9,57.7,.053
Eastern Illinois,San Diego State,63,94,2017-11-20,0,False,True,81.8,122.1,77.3,.106,.455,.454,44.3,54.2,9.1,11.1,.432,19.7,23.1,.091,.631,15.1,71.0,.279
Eastern Illinois,Marquette,83,86,2017-11-27,1,False,True,112.2,116.2,65.5,.339,.306,.577,48.4,51.6,5.4,9.7,.548,16.3,36.4,.242,.560,16.4,61.3,.362
Eastern Illinois,Bradley,56,67,2017-12-01,0,False,True,84.8,101.5,66.0,.379,.397,.409,43.3,57.9,12.1,6.7,.362,13.8,31.8,.241,.587,28.2,65.2,.283
Eastern Illinois,Green Bay,57,59,2017-12-06,0,False,True,87.7,90.8,64.5,.236,.418,.466,54.5,42.9,10.8,9.1,.455,17.5,32.0,.127,.518,19.7,73.3,.036
Eastern Kentucky,Rice,73,72,2017-11-10,0,False,True,97.3,96.0,74.6,.292,.415,.493,53.3,48.0,5.3,3.3,.431,14.9,34.3,.262,.431,15.1,70.0,.379
Eastern Kentucky,Ole Miss,75,85,2017-11-13,0,False,True,107.1,121.4,70.5,.431,.235,.610,48.3,38.5,5.7,7.3,.569,16.3,13.6,.333,.556,9.8,69.4,.238
Eastern Kentucky,Prairie View A&M,70,80,2017-11-20,0,False,True,101.4,115.9,68.5,1.000,.333,.659,53.5,72.2,5.8,5.3,.556,26.4,23.5,.833,.545,11.9,73.1,.339
Eastern Kentucky,Eastern Washington,62,83,2017-11-22,0,True,False,82.7,110.7,74.8,.545,.236,.448,56.3,5.3,5.3,10.0,.373,20.6,33.3,.382,.525,10.9,76.3,.333
Eastern Kentucky,Western Kentucky,51,83,2017-11-29,0,False,True,82.3,133.9,62.1,.053,.351,.436,39.7,42.9,8.1,4.8,.439,17.0,21.2,.018,.650,8.6,64.0,.083
Eastern Kentucky,Jacksonville,70,65,2017-12-02,1,False,False,93.3,86.7,66.9,.371,.339,.480,50.6,45.8,6.7,16.0,.444,18.0,35.9,.242,.396,16.6,64.3,.179
Eastern Kentucky,Oregon State,62,74,2017-12-05,0,False,True,95.4,113.8,64.8,.109,.436,.536,41.1,44.0,10.8,5.4,.536,17.2,14.3,.055,.620,16.5,67.9,.130
Eastern Kentucky,Northern Kentucky,63,91,2017-12-10,0,False,True,95.5,137.9,65.7,.200,.345,.523,37.9,56.0,3.0,2.3,.527,18.9,25.8,.091,.638,10.2,51.9,.123
Eastern Michigan,Arkansas State,76,59,2017-11-16,0,False,False,97.4,75.6,77.8,.534,.310,.523,50.7,50.0,19.2,14.3,.517,16.1,28.2,.276,.422,26.8,80.0,.314
Eastern Michigan,Howard,76,66,2017-11-18,0,False,False,102.7,89.2,73.6,.527,.309,.553,62.1,45.8,6.8,3.7,.482,20.7,37.5,.418,.456,12.9,85.3,.246
Eastern Michigan,Indiana,67,87,2017-11-24,0,False,True,106.3,138.1,62.8,.404,.404,.541,41.9,54.5,7.9,10.8,.510,13.9,27.3,.269,.638,10.7,58.6,.224
Eastern Michigan,South Florida,65,47,2017-11-26,0,False,True,103.2,74.6,62.7,.532,.489,.552,49.2,63.2,15.9,22.6,.489,13.3,23.1,.404,.333,21.8,69.7,.313
Eastern Michigan,North Florida,81,84,2017-11-29,1,False,True,96.4,100.0,74.2,.284,.189,.482,55.4,25.8,10.7,18.2,.432,14.3,35.9,.230,.480,13.7,72.7,.176
Eastern Michigan,Oakland,95,89,2017-12-06,0,False,False,115.9,108.5,81.8,.484,.306,.623,53.5,45.7,14.6,17.5,.613,15.5,33.3,.306,.521,15.6,68.3,.229
Eastern Washington,Washington,69,79,2017-11-12,0,False,True,97.2,111.3,70.7,.509,.436,.505,41.5,59.1,4.2,2.4,.473,12.8,21.9,.309,.466,10.8,60.6,.431
Eastern Washington,Stanford,67,61,2017-11-14,0,False,True,94.4,85.9,71.2,.351,.439,.504,46.3,36.4,4.2,8.7,.482,14.2,17.9,.211,.355,9.7,73.2,.274
Eastern Washington,UNLV,76,91,2017-11-17,0,False,True,93.8,112.3,80.8,.324,.197,.464,40.8,22.2,4.9,6.7,.401,8.9,19.5,.268,.596,16.9,70.0,.404
Eastern Washington,Georgia State,50,68,2017-11-20,0,True,False,76.9,104.6,65.2,.311,.533,.484,55.6,68.8,3.1,7.7,.444,28.9,29.2,.222,.556,15.4,76.7,.148
Eastern Washington,Eastern Kentucky,83,62,2017-11-22,0,True,False,110.7,82.7,74.8,.467,.500,.566,43.7,61.5,10.7,0.0,.525,10.9,23.7,.333,.373,20.6,66.7,.382
Eastern Washington,Utah,69,85,2017-11-24,0,False,True,89.6,110.4,76.5,.273,.409,.463,43.9,42.3,11.7,9.4,.432,9.7,15.4,.182,.595,16.1,85.2,.276
Eastern Washington,Seattle,65,84,2017-12-03,0,False,True,84.4,109.1,76.7,.370,.537,.512,49.1,38.1,5.2,10.5,.444,21.1,12.9,.315,.591,17.7,92.3,.345
Eastern Washington,San Francisco,71,81,2017-12-07,0,False,True,94.7,108.0,74.8,.441,.458,.498,49.4,52.4,4.0,7.5,.432,15.4,25.6,.339,.467,11.6,72.5,.393
Eastern Washington,South Dakota,73,75,2017-12-10,0,False,True,109.0,111.9,66.8,.211,.404,.582,49.0,46.2,4.5,5.1,.535,13.8,21.4,.211,.569,14.1,82.6,.333
Eastern Washington,Wyoming,88,93,2017-12-12,1,False,True,108.6,114.8,72.0,.339,.484,.611,46.0,46.7,6.2,4.2,.605,12.2,9.1,.210,.576,11.5,86.7,.258
Elon,Duke,68,97,2017-11-10,0,False,True,90.7,129.3,74.8,.111,.524,.513,38.4,40.0,4.0,2.0,.508,17.4,14.3,.063,.635,11.2,60.5,.041
Elon,Furman,67,76,2017-11-14,0,False,True,91.8,104.1,72.8,.296,.444,.544,45.3,37.5,6.8,6.9,.491,19.6,14.8,.259,.469,12.9,67.6,.231
Elon,Florida Intl,95,87,2017-11-17,3,True,False,100.0,91.6,69.3,.308,.487,.531,50.0,53.1,4.2,8.5,.494,12.7,15.2,.231,.476,12.5,82.0,.083
Elon,Milwaukee,71,72,2017-11-19,0,False,True,109.2,110.8,64.9,.340,.380,.611,44.4,60.0,4.6,5.6,.610,15.9,16.7,.200,.471,6.2,64.3,.086
Elon,Radford,77,74,2017-11-22,0,False,False,118.5,113.8,65.3,.169,.559,.604,49.2,71.4,1.5,3.8,.602,8.6,17.2,.102,.567,12.5,80.0,.100
Elon,South Florida,79,78,2017-11-30,1,False,False,102.6,101.3,68.6,.243,.429,.506,52.7,58.1,5.2,3.8,.500,12.3,29.7,.129,.514,12.9,75.7,.086
Elon,Saint Peter's,71,65,2017-12-02,2,False,False,92.2,84.4,61.4,.406,.500,.465,50.0,75.0,5.2,2.5,.414,14.5,28.2,.281,.367,8.9,68.1,.133
Elon,UNC Greensboro,44,75,2017-12-07,0,False,True,68.8,117.2,64.1,.143,.571,.420,46.3,64.7,4.7,0.0,.388,23.4,13.8,.122,.621,11.8,84.0,.052
Evansville,Arkansas State,77,63,2017-11-10,0,False,False,108.5,88.7,71.4,.667,.333,.573,51.6,69.6,12.7,15.0,.500,15.2,30.3,.510,.449,19.8,75.9,.169
Evansville,North Carolina Central,68,55,2017-11-13,0,False,False,106.3,85.9,64.1,.444,.311,.624,40.0,78.3,9.4,10.7,.589,18.0,18.2,.333,.534,32.2,60.9,.182
Evansville,Southeast Missouri State,66,50,2017-11-16,0,False,False,101.5,76.9,64.8,.600,.400,.571,46.3,66.7,7.7,8.7,.489,14.7,11.1,.489,.479,25.8,81.5,.083
Evansville,Binghamton,66,61,2017-11-18,0,False,False,95.7,88.4,68.9,.255,.291,.535,55.4,69.6,10.1,6.7,.500,18.5,31.0,.200,.520,23.7,81.5,.180
Evansville,Fresno State,59,57,2017-11-21,0,False,False,86.8,83.8,67.7,.157,.235,.538,52.6,36.4,5.9,5.4,.510,23.7,13.0,.137,.456,13.6,79.4,.088
Evansville,Louisiana Tech,61,63,2017-11-22,0,True,False,93.8,96.9,64.9,.212,.269,.533,46.9,50.0,4.6,10.5,.519,19.7,22.2,.135,.418,11.6,64.9,.197
Evansville,New Mexico,59,78,2017-11-29,0,False,True,84.3,111.4,69.6,.442,.250,.469,56.7,42.1,8.6,8.8,.394,23.2,38.2,.346,.582,13.3,80.8,.115
Evansville,Bowling Green,91,76,2017-12-05,0,False,True,130.0,108.6,70.0,.232,.268,.732,60.7,55.9,7.1,10.7,.714,18.4,29.2,.196,.547,13.2,84.4,.340
Evansville,Canisius,65,58,2017-12-09,0,False,False,101.6,90.6,63.8,.683,.171,.599,51.8,71.4,3.1,7.1,.524,19.3,23.8,.537,.426,14.4,68.6,.098
Fairfield,Penn,80,72,2017-11-11,0,False,False,100.0,90.0,79.7,.429,.304,.593,59.5,46.4,6.3,15.2,.536,19.2,23.3,.357,.424,10.0,84.1,.153
Fairfield,Loyola (MD),64,52,2017-11-14,0,False,False,88.9,72.2,72.3,.397,.397,.464,58.1,52.4,11.1,6.5,.405,16.9,31.6,.293,.384,21.6,86.1,.161
Fairfield,Purdue,64,106,2017-11-18,0,False,True,80.0,132.5,79.6,.217,.500,.484,42.9,50.0,6.3,9.3,.492,25.0,22.2,.083,.642,9.9,64.7,.149
Fairfield,Jacksonville,84,92,2017-11-24,0,True,False,107.7,117.9,77.5,.209,.567,.570,43.1,51.6,11.5,0.0,.545,10.9,15.8,.164,.652,18.0,81.5,.339
Fairfield,Gardner-Webb,75,64,2017-11-25,0,True,False,107.1,91.4,69.9,.333,.433,.540,46.7,73.1,12.9,7.4,.508,13.7,25.0,.233,.571,25.9,79.2,.163
Fairfield,Wright State,56,57,2017-11-26,0,False,True,87.5,89.1,63.5,.127,.400,.480,51.6,40.9,1.6,4.9,.464,20.5,25.0,.091,.453,13.3,80.0,.170
Fairfield,Wagner,76,78,2017-12-01,0,False,True,100.0,102.6,75.7,.483,.400,.515,44.1,66.7,6.6,16.1,.458,9.8,12.5,.350,.491,12.0,72.2,.386
Fairfield,Houston,66,88,2017-12-06,0,False,True,86.8,115.8,75.8,.230,.410,.488,39.7,32.0,6.6,2.4,.467,18.1,17.1,.148,.647,20.2,67.9,.224
Fairfield,LIU Brooklyn,76,72,2017-12-10,0,False,True,101.3,96.0,74.9,.246,.344,.558,43.9,40.0,2.7,0.0,.533,13.9,12.1,.180,.435,13.3,75.8,.463
Fairleigh Dickinson,Seton Hall,68,90,2017-11-10,0,False,True,93.2,123.3,72.8,.286,.429,.535,34.9,62.5,8.2,7.1,.518,19.1,19.4,.179,.568,13.5,50.0,.227
Fairleigh Dickinson,Penn State,57,81,2017-11-12,0,False,True,68.7,97.6,83.0,.383,.213,.513,39.1,55.0,9.6,5.9,.479,34.3,14.3,.255,.478,22.9,58.3,.254
