Game_ID,Away_Abbrv,Home_Abbrv,Away_Score,Home_Score,Game_Away,Game_Home,Game_Year,Game_Date,Game_Tipoff,Game_Location,Neutral_Site,Conference_Competition,Attendance
400915214,MRST,DUKE,49,94,Marist,Duke,2016,11/11,18:00:00,Cameron Indoor Stadium|Durham|North Carolina,False,False,9314
400910679,SFA,UK,64,87,Stephen F. Austin,Kentucky,2016,11/11,18:00:00,Rupp Arena|Lexington|Kentucky,False,False,22683
400915117,IND,KU,103,99,Indiana,Kansas,2016,11/11,20:00:00,Stan Sheriff Center|Honolulu|Hawaii,True,False,9475
400918290,LAF,NOVA,48,88,Lafayette,Villanova,2016,11/11,17:30:00,The Pavilion (Villanova)|Villanova|Pennsylvania,False,False,6500
400915488,ARMY,ORE,77,91,Army,Oregon,2016,11/11,22:00:00,Matthew Knight Arena|Eugene|Oregon,False,False,12364
400915219,UNC,TULN,95,75,North Carolina,Tulane,2016,11/11,20:00:00,Smoothie King Center|New Orleans|Louisiana,False,False,6043
400918291,LEH,XAV,81,84,Lehigh,Xavier,2016,11/11,18:00:00,Cintas Center|Cincinnati|Ohio,False,False,10250
400915217,UVA,UNCG,76,51,Virginia,UNC Greensboro,2016,11/11,18:00:00,Greensboro Coliseum|Greensboro|North Carolina,False,False,5513
400914921,UCA,WIS,47,79,Central Arkansas,Wisconsin,2016,11/11,19:00:00,Kohl Center|Madison|Wisconsin,False,False,17287
400915062,ARIZ,MSU,65,63,Arizona,Michigan State,2016,11/11,18:00:00,Stan Sheriff Center|Honolulu|Hawaii,True,False,9475
400915215,EVAN,LOU,47,78,Evansville,Louisville,2016,11/11,18:00:00,KFC Yum! Center|Louisville|Kentucky,False,False,21129
400915705,UVU,GONZ,69,92,Utah Valley,Gonzaga,2016,11/11,20:00:00,McCarthey Athletic Center|Spokane|Washington,False,False,6000
400915182,MCNS,PUR,65,109,McNeese,Purdue,2016,11/11,18:00:00,Mackey Arena|West Lafayette|Indiana,False,False,13523
400915485,PAC,UCLA,80,119,Pacific,UCLA,2016,11/11,20:00:00,Pauley Pavilion|Los Angeles|California,False,False,8743
400915704,NEV,SMC,63,81,Nevada,Saint Mary's,2016,11/11,22:00:00,McKeon Pavilion|Moraga|California,False,False,3500
400916467,WAG,CONN,67,58,Wagner,Connecticut,2016,11/11,18:00:00,Gampel Pavilion|Storrs|Connecticut,False,False,9523
400915212,COLG,SYR,55,83,Colgate,Syracuse,2016,11/11,18:00:00,Carrier Dome|Syracuse|New York,False,False,23844
400916117,MSM,WVU,59,87,Mount St Mary's,West Virginia,2016,11/11,18:00:00,WVU Coliseum|Morgantown|West Virginia,False,False,10510
400911020,IW,TEX,73,78,Incarnate Word,Texas,2016,11/11,19:00:00,Frank Erwin Center|Austin|Texas,False,False,10922
400917464,UMKC,CREI,82,89,UMKC,Creighton,2016,11/11,20:00:00,CenturyLink Center Omaha|Omaha|Nebraska,False,False,16686
400918430,DART,URI,61,84,Dartmouth,Rhode Island,2016,11/11,18:00:00,Ryan Center|Kingston|Rhode Island,False,False,6052
400916122,SAV,ISU,71,113,Savannah State,Iowa State,2016,11/11,19:00:00,Hilton Coliseum|Ames|Iowa,False,False,14384
400915018,AMER,MD,56,62,American,Maryland,2016,11/11,18:00:00,XFINITY Center|College Park|Maryland,False,False,17078
400919442,MLG,MTSU,64,102,Milligan,Middle Tennessee,2016,11/11,11:00:00,Murphy Athletic Center|Murfreesboro|Tennessee,False,False,6020
400918718,LES,UNH,60,85,Lesley University,New Hampshire,2016,11/11,12:00:00,Lundholm Gymnasium|Durham|New Hampshire,False,False,632
400921254,MUSK,M-OH,57,84,Muskingum,Miami (OH),2016,11/11,12:00:00,Millett Hall|Oxford|Ohio,False,False,809
400924181,SEW,LIP,53,96,Sewanee,Lipscomb,2016,11/11,12:00:00,Allen Arena|Nashville|Tennessee,False,False,1446
400922381,XAVL,JKST,54,66,Xavier LA,Jackson State,2016,11/11,12:15:00,Lee E. Williams Athletic and Assembly Center|Jackson|Mississippi,False,False,4021
400916269,CRO,UND,48,98,Crown College,North Dakota,2016,11/11,13:00:00,Betty Engelstad Sioux Center|Grand Forks|North Dakota,False,False,0
400918747,HOOD,UMBC,61,92,Hood College,UMBC,2016,11/11,13:00:00,RAC Arena|Baltimore|Maryland,False,False,617
400915894,CENT,ULM,63,96,Centenary,Louisiana Monroe,2016,11/11,13:30:00,Fant-Ewing Coliseum|Monroe|Louisiana,False,False,607
400916268,LNFD,EWU,47,70,Linfield College,Eastern Washington,2016,11/11,14:05:00,Reese Court|Cheney|Washington,False,False,1410
400918414,UML,UMASS,76,90,UMass Lowell,Massachusetts,2016,11/11,15:00:00,William D. Mullins Memorial Center|Amherst|Massachusetts,False,False,5229
400920529,GRN,NCAT,50,67,Greensboro,North Carolina A&T,2016,11/11,16:30:00,Corbett Sports Center|Greensboro|North Carolina,False,False,917
400910775,LT,SC,76,85,Louisiana Tech,South Carolina,2016,11/11,17:30:00,Colonial Life Arena|Columbia|South Carolina,False,False,13344
400910818,VAN,MARQ,71,95,Vanderbilt,Marquette,2016,11/11,17:30:00,Alumni Hall|Annapolis|Maryland,True,False,4116
400910758,UTM,MISS,83,86,UT Martin,Ole Miss,2016,11/11,18:00:00,The Pavilion at Ole Miss|Oxford|Mississippi,False,False,6123
400910792,CHAT,TENN,82,69,Chattanooga,Tennessee,2016,11/11,18:00:00,Thompson-Boling Arena|Knoxville|Tennessee,False,False,14483
400915164,ALBY,PSU,87,81,Albany,Penn State,2016,11/11,18:00:00,Bryce Jordan Center|University Park|Pennsylvania,False,False,6230
400915195,MOL,RUTG,57,86,Molloy,Rutgers,2016,11/11,18:00:00,Louis Brown Athletic Center|Piscataway|New Jersey,False,False,3755
400915208,UGA,CLEM,64,74,Georgia,Clemson,2016,11/11,18:00:00,Littlejohn Coliseum|Clemson|South Carolina,False,False,9000
400915210,WCU,MIA,43,92,Western Carolina,Miami,2016,11/11,18:00:00,Watsco Center|Coral Gables|Florida,False,False,7142
