Rank,Name,EM,ORtg,DRtg
50,Stanford,15.10807187482142,109.88,94.77
51,La Salle,15.106086509964989,111.06,95.95
52,Oklahoma,14.981162173220326,110.32,95.34
53,Colorado,14.609822330984272,104.76,90.15
54,Davidson,14.576440128704391,110.25,95.67
55,Butler,14.497562668218968,106.08,91.58
56,California,14.140594308924484,104.61,90.47
57,Illinois State,13.785885600183938,108.6,94.81
58,Alabama,13.74798879127355,102.1,88.35
59,Weber State,13.63218853145979,107.76,94.13
60,Stony Brook,13.43328776231202,104.42,90.99
61,Southern Mississippi,13.218287858303057,109.8,96.58
62,Purdue,13.132195781181224,103.44,90.31
63,Connecticut,13.093316460812588,106.39,93.29
64,Akron,12.773999966837344,103.38,90.6
65,Kentucky,12.666608591655539,108.04,95.37
66,Temple,12.642442570170047,110.62,97.98
67,Valparaiso,12.506928032297331,109.4,96.89
68,Tennessee,12.0842912948658,106.98,94.9
69,Arizona State,11.8631430308927,106.38,94.51
70,Dayton,11.541172073614803,109.83,98.29
71,Northern Iowa,11.134618052200267,103.48,92.35
72,Arkansas,11.050070856932457,103.5,92.45
73,North Dakota State,10.713301330678668,101.98,91.27
74,Stephen F. Austin,10.416580638507149,97.71,87.29
75,Bucknell,10.382264251672318,103.36,92.97
76,Providence,10.061162628436996,104.19,94.13
77,Vanderbilt,10.04654906275676,103.52,93.48
78,Detroit Mercy,9.913205546870259,110.88,100.97
79,Richmond,9.761167054976518,109.24,99.48
80,Xavier,9.580733514747727,102.66,93.08
81,Evansville,9.261967579248278,102.74,93.48
82,Saint Joseph's,9.079820810346853,105.13,96.05
83,South Dakota State,9.066515464371584,110.54,101.47
84,New Mexico State,8.942662196471154,102.25,93.31
85,Washington,8.94179533056812,103.01,94.07
86,Washington State,8.82050721063085,106.0,97.17
87,Florida Gulf Coast,8.5654458227583,103.84,95.27
88,Boston College,8.537893149599874,109.9,101.37
89,Georgia,8.39825661630556,101.47,93.07
90,Massachusetts,8.343470995515865,105.55,97.2
91,Georgia Tech,8.178527642089747,98.54,90.36
92,Santa Clara,7.937832415864143,105.45,97.51
93,Ohio,7.885427827551773,102.97,95.09
94,Texas,7.857484715182068,102.55,94.7
95,Rutgers,7.797979582499963,104.18,96.38
96,Fresno State,7.790578848713679,97.96,90.17
97,Utah,7.663771349769483,103.28,95.61
98,Eastern Kentucky,7.619243477264384,108.41,100.79
99,Air Force,7.498165490725576,111.12,103.62
100,LSU,7.441764010708319,104.19,96.75
101,Louisiana Tech,7.202475646322441,98.83,91.63
102,St John's,6.8167136998917215,97.2,90.38
103,USC,6.552419224604392,100.68,94.13
104,Oregon State,6.535262591422196,106.13,99.59
105,Utah State,6.414444120058768,105.87,99.45
106,UTEP,6.352561630500205,100.07,93.71
107,Texas A&M,6.216445614878793,103.1,96.89
108,St Bonaventure,6.1066988060863565,107.51,101.4
109,Mercer,6.087781282935865,103.22,97.14
110,Harvard,6.076369485319205,105.51,99.43
111,Iona,5.712247737499851,110.0,104.29
112,Kent State,5.542941619639983,105.45,99.9
113,Pacific,5.5098612541610095,104.11,98.6
114,Drake,5.381662942598943,106.6,101.22
115,Lehigh,5.0513194256105365,103.47,98.42
116,Princeton,4.9928309410795535,105.33,100.33
117,Indiana State,4.772709685899919,98.83,94.06
118,Florida State,4.714262383075571,104.48,99.77
119,West Virginia,4.70355950587858,104.31,99.61
120,Clemson,4.683593494203315,97.91,93.22
121,Northwestern State,4.538665113145157,104.88,100.34
122,Seton Hall,4.4140220435717055,99.61,95.2
123,San Francisco,4.356411400134668,104.31,99.95
124,Wake Forest,4.335130395035591,99.86,95.52
125,Arkansas State,4.2135327039592525,98.07,93.86
126,Wright State,4.129509657623629,96.12,91.99
127,George Washington,4.0209101158934715,96.49,92.46
128,Loyola (MD),4.006296599574021,101.46,97.46
129,Nebraska,4.003378915859564,101.12,97.11
130,Wyoming,3.981564412525721,100.53,96.54
131,Green Bay,3.832313253293151,101.2,97.37
132,Cal Poly,3.601130135663432,104.59,100.98
133,UC Irvine,3.5927261035597766,99.45,95.85
134,Robert Morris,3.49203200545967,101.4,97.91
135,Vermont,3.3167829506477062,103.14,99.83
136,Albany,2.983955779151543,99.19,96.2
137,Texas Southern,2.9356429568246014,104.03,101.1
138,UCF,2.8560456982002265,103.21,100.36
139,Lafayette,2.765529790336579,105.6,102.84
140,UT-Arlington,2.6537619510574117,98.09,95.43
141,Canisius,2.543844550257795,106.61,104.06
142,South Florida,2.530153166211342,100.08,97.55
143,Western Michigan,2.410895542594865,100.11,97.7
144,Long Beach State,2.3930568888065196,103.17,100.77
145,Charlotte,2.144862708509585,98.49,96.34
146,Montana,2.1160720096503525,102.39,100.27
147,East Carolina,1.929025365128922,105.9,103.97
148,UAB,1.892577926462252,98.82,96.92
149,Penn State,1.8617228011930749,99.29,97.43
150,Niagara,1.7735737399280396,102.73,100.96
151,Boston University,1.7113946095142154,102.79,101.08
152,Tulane,1.5321029210664534,104.79,103.26
153,Manhattan,1.4093612909576194,92.53,91.13
154,George Mason,1.4041240275021565,100.58,99.17
155,Army,1.3810349848568606,103.02,101.64
156,Northwestern,1.3620550633520878,100.75,99.39
157,Gardner-Webb,1.006355820614182,97.68,96.67
158,Murray State,0.7743629045200038,102.87,102.1
159,North Carolina Central,0.4173214948141677,96.9,96.48
160,James Madison,0.4125399039809139,96.9,96.49
161,Towson,0.3772289485753646,101.3,100.92
162,Southern Illinois,0.23792019784437457,99.62,99.38
163,San Diego,0.16729151564957334,100.09,99.93
164,Western Kentucky,0.130812906007705,100.27,100.14
165,Houston,0.1271234180472689,105.52,105.39
166,Rider,0.1245019205272726,97.5,97.38
167,Loyola (CHI),0.05353006359683832,100.65,100.6
168,Western Illinois,0.011006508723326647,93.16,93.14
169,Oral Roberts,-0.2437693634085747,102.51,102.76
170,Virginia Tech,-0.28301357923861303,105.17,105.45
171,Charleston,-0.3111017316238218,97.32,97.63
172,Charleston Southern,-0.4008838465307534,99.6,100.0
173,Tennessee State,-0.5191851801647616,102.34,102.86
174,Tulsa,-0.6520819549598329,97.19,97.84
175,Nevada,-0.6812243927765635,100.17,100.85
176,Georgia State,-0.7220805002364798,103.76,104.48
177,Florida Intl,-0.7710330134877807,97.24,98.01
178,LIU Brooklyn,-0.7838306121802177,107.93,108.71
179,SMU,-0.8779182643106225,99.5,100.38
180,Morgan State,-1.0407160498444412,98.56,99.6
181,DePaul,-1.0739316587464245,104.06,105.13
182,UC Davis,-1.2290556284773473,103.97,105.2
183,Bradley,-1.3054323031821795,100.52,101.83
184,Bryant,-1.3494695959797909,107.23,108.58
185,Mount St Mary's,-1.3736267223919683,101.61,102.99
186,Buffalo,-1.3990263112463523,101.97,103.37
187,South Alabama,-1.417602644294,95.83,97.24
188,Wagner,-1.5011910270654454,95.39,96.89
189,Drexel,-1.5245910279873698,98.12,99.64
190,Southern,-2.045076388734607,93.56,95.6
191,Bowling Green,-2.158582749708046,94.18,96.33
192,Hawai'i,-2.5217533007781867,101.93,104.45
193,Northeastern,-2.796097538327871,102.93,105.73
194,Fairfield,-2.828811792502421,90.38,93.21
195,Southeast Missouri State,-2.860034191735764,103.85,106.71
196,UNC Asheville,-2.8725895690269,98.98,101.85
197,Toledo,-3.0727595408187938,99.33,102.4
198,Loyola Marymount,-3.16295091200508,94.64,97.8
199,Little Rock,-3.182558830592214,94.86,98.05
200,High Point,-3.360137783288586,98.58,101.94
201,Delaware,-3.3605820559873507,100.83,104.19
202,Coastal Carolina,-3.4185143587146527,95.72,99.14
203,North Carolina A&T,-3.451905330730085,90.8,94.25
204,Oakland,-3.460639943706717,102.91,106.37
205,UIC,-3.699223144808073,95.55,99.25
206,Auburn,-3.7672444982883775,95.31,99.07
207,Yale,-3.8144961253036413,100.38,104.2
208,Rhode Island,-3.8618723464113387,95.54,99.4
209,Quinnipiac,-3.8907992337599353,99.0,102.89
210,Missouri State,-3.990456709948468,99.43,103.42
211,Fort Wayne,-3.9947859103586225,97.53,101.52
212,Elon,-4.025376484703116,97.67,101.69
213,UC Santa Barbara,-4.182220277262033,92.85,97.03
214,Norfolk State,-4.311187370494238,92.53,96.84
215,South Carolina Upstate,-4.377867753930055,98.98,103.35
216,Cal State Fullerton,-4.392755824121238,102.35,106.75
217,Idaho,-4.45181283271539,106.78,111.23
218,William & Mary,-4.691722326041116,103.35,108.04
219,Savannah State,-4.6987117982301285,84.93,89.63
220,South Carolina,-4.793839167279458,98.46,103.25
221,Hartford,-4.9300015350075626,91.13,96.06
222,Seattle,-4.99170649855207,92.3,97.29
223,Youngstown State,-5.120936821677155,98.05,103.18
224,Pepperdine,-5.343275845954864,96.94,102.28
225,Texas State,-5.375038965692781,100.24,105.62
226,Jacksonville State,-5.435841865433936,98.69,104.13
227,North Texas,-5.538282348056903,95.71,101.25
228,Florida Atlantic,-5.625675747733702,95.62,101.25
229,Columbia,-5.702582525350628,96.0,101.7
230,Stetson,-5.740200624040419,97.7,103.44
231,Sam Houston State,-5.74630265042277,92.55,98.29
232,CSU Bakersfield,-5.906769506811742,94.31,100.22
233,CSU Northridge,-5.957993915739884,99.73,105.69
234,Texas Tech,-5.9966393243554705,97.36,103.35
235,UL Lafayette,-6.092964732749692,97.22,103.31
236,Eastern Michigan,-6.14613561302361,90.69,96.84
237,Marshall,-6.2702700130528015,98.56,104.83
238,Northern Colorado,-6.386343759876901,101.36,107.75
239,Liberty,-6.42296106942284,99.65,106.07
240,Portland,-6.762362243429614,93.28,100.04
241,UT San Antonio,-6.964490010993046,97.39,104.35
242,Ball State,-6.967271590522593,97.99,104.95
243,Morehead State,-7.111249928800326,96.11,103.22
244,Wofford,-7.117347487172154,86.66,93.78
245,Northern Kentucky,-7.125098506891035,94.54,101.66
246,Miami (OH),-7.158149821378586,96.08,103.23
247,Marist,-7.20196141681798,95.8,103.0
248,Holy Cross,-7.580178671284337,96.2,103.78
249,TCU,-7.719449187872797,92.49,100.21
250,Central Michigan,-7.812546443838805,103.53,111.35
251,Brown,-7.9154315978585785,92.51,100.42
252,St Francis (BKN),-8.001824104357013,98.76,106.77
253,Western Carolina,-8.329543136504789,98.45,106.78
254,Duquesne,-8.454374863533616,95.79,104.25
255,North Dakota,-8.976328488499504,92.21,101.19
256,Penn,-9.113175267005403,91.21,100.32
257,Hampton,-9.115060722537471,87.11,96.23
258,Appalachian State,-9.145587136570903,94.4,103.55
259,Bethune-Cookman,-9.251698411691706,95.34,104.59
260,NJIT,-9.396069608892155,89.89,99.28
261,Mississippi State,-9.474954953358882,89.76,99.24
262,Cleveland State,-9.593903311816128,97.41,107.0
263,Eastern Illinois,-9.613218725279097,98.08,107.7
264,Maine,-9.803776436291969,95.81,105.61
265,North Florida,-9.906749771889395,96.29,106.19
266,Troy,-9.94714435453573,96.33,106.28
267,Southeastern Louisiana,-9.948270223631596,93.67,103.62
268,Georgia Southern,-10.047185852642379,93.48,103.53
269,New Hampshire,-10.078202333012975,90.32,100.4
270,American,-10.156586536660157,96.53,106.69
271,South Dakota,-10.245874085884601,101.12,111.36
272,Winthrop,-10.270654619192598,92.73,103.0
273,Central Connecticut,-10.861336795684522,98.05,108.91
274,Sacramento State,-11.046067602095057,93.15,104.19
275,Old Dominion,-11.268682455584305,96.39,107.66
276,Arkansas-Pine Bluff,-11.272735354132926,89.92,101.19
277,UNC Greensboro,-11.465361829391028,94.57,106.04
278,Samford,-11.617279648063239,94.96,106.57
279,Delaware State,-11.64834992129937,92.94,104.59
280,McNeese,-11.906059113888432,93.32,105.23
281,Colgate,-12.018247627235972,93.26,105.27
282,Dartmouth,-12.02723954716209,93.94,105.97
283,Nicholls,-12.138394924823174,96.29,108.43
284,Cornell,-12.18826383090903,96.43,108.62
285,Fordham,-12.339912034720818,94.72,107.06
286,VMI,-12.365405961884996,99.55,111.91
287,Tennessee Tech,-12.409093978478403,92.99,105.4
288,Lipscomb,-12.660717453788841,94.31,106.97
289,Jacksonville,-12.679683681585878,92.25,104.92
290,Saint Peter's,-12.864412869239459,90.65,103.51
291,Central Arkansas,-12.929221574930303,96.77,109.7
292,Chicago State,-13.027765861240937,88.27,101.3
293,UNC Wilmington,-13.310846981268966,95.34,108.65
294,Radford,-13.33143022949777,86.91,100.24
295,Sacred Heart,-13.57553249413187,95.08,108.65
296,Campbell,-13.820497100029897,95.01,108.83
297,Jackson State,-13.884511598317061,91.58,105.46
298,Eastern Washington,-13.958077197111571,94.53,108.49
299,Utah Valley,-14.024217417470958,96.24,110.27
300,Montana State,-14.050966284086847,98.19,112.24
301,UC Riverside,-14.275548981095397,87.26,101.54
302,Northern Arizona,-14.474719071997228,91.82,106.3
303,Southern Utah,-14.484122740556074,89.88,104.36
304,Chattanooga,-14.82314467589488,94.18,109.01
305,Texas A&M-CC,-14.83399595367377,91.82,106.65
306,UT Rio Grande Valley,-14.9409900920408,90.3,105.24
307,Milwaukee,-14.946545425385047,93.01,107.96
308,Hofstra,-15.055654684808559,85.39,100.45
309,SIU Edwardsville,-15.115048583755026,89.3,104.42
310,UMBC,-15.270069400192973,91.19,106.46
311,Coppin State,-15.437455521540926,89.42,104.86
312,Siena,-15.54878808256479,90.91,106.46
313,Portland State,-15.611736603368044,99.46,115.08
314,San Jose State,-15.769370716101541,87.23,102.99
315,Omaha,-16.485243714395637,98.01,114.5
316,Houston Baptist,-16.76225990507136,84.13,100.89
317,Monmouth,-16.860933435591406,88.02,104.88
318,Austin Peay,-17.399546341764996,94.74,112.13
319,Navy,-17.94405826155282,86.34,104.28
320,Florida A&M,-18.007661848444805,86.04,104.05
321,Idaho State,-18.204228265461545,88.59,106.8
322,East Tennessee St.,-18.2307957349665,92.09,110.32
323,UMKC,-18.26681189512376,87.67,105.94
324,Rice,-18.67330334734062,94.0,112.67
325,Howard,-19.15628480404946,80.44,99.6
326,Northern Illinois,-19.388165398317945,80.94,100.33
327,Alcorn State,-19.628817549734755,84.46,104.09
328,Prairie View A&M,-19.673142241620923,84.85,104.52
329,St Francis (PA),-20.053832771443858,89.26,109.32
330,Longwood,-20.167207066000373,92.14,112.31
331,Louisiana Monroe,-20.441854506607513,88.67,109.11
332,The Citadel,-20.6431928542546,94.81,115.45
333,Presbyterian College,-21.279716428287223,94.19,115.47
334,Alabama State,-21.560230068617628,87.78,109.34
335,Kennesaw State,-21.563986963843995,88.39,109.96
336,UT Martin,-21.775749133318115,90.14,111.91
337,Mississippi Valley State,-22.097584813704167,87.0,109.1
338,South Carolina State,-22.626162811732144,86.97,109.6
339,Alabama A&M,-23.250229196293176,87.23,110.48
340,Maryland-Eastern Shore,-24.845456645534803,83.33,108.17
341,IUPUI,-24.87681647559819,91.44,116.32
342,Fairleigh Dickinson,-24.931171058153573,87.19,112.13
343,Binghamton,-25.16868482656439,81.69,106.85
344,Furman,-25.864040692668844,86.41,112.28
345,New Orleans,-26.41993756058193,86.27,112.69
346,Lamar,-27.958272029971734,81.23,109.19
347,Grambling,-48.6144623457064,73.86,122.47
