Name,date,FTO,FTOlast3,FTOprevSeason,FTD,FTDlast3,FTDprevSeason,Three_O,Three_Olast3,Three_OprevSeason,Three_D,Three_Dlast3,Three_DprevSeason,REBO,REBOlast3,REBOprevSeason,REBD,REBDlast3,REBDprevSeason,REB,REBlast3,REBprevSeason,TOP,TOPlast3,TOPprevSeason,TOFP,TOFPlast3,TOFPprevSeason,POSS,POSSlast3,POSSprevSeason
Furman,2015-01-17,23.4365,26.7812,20.9478,0.260232,0.259044,0.22494699999999998,6.6,7.0,5.07407,0.356364,0.360656,0.369606,0.246667,0.195122,0.229677,0.680899,0.72043,0.6662640000000001,0.471311,0.46524099999999996,0.46345600000000003,0.191418,0.172978,0.185625,0.147958,0.142921,0.136026,67.1317,65.9667,66.8329
The Citadel,2015-01-17,20.1124,20.7546,19.4804,0.236136,0.229269,0.27219099999999996,7.07143,7.33333,5.931030000000001,0.33620700000000003,0.310345,0.350877,0.28823499999999996,0.40678000000000003,0.24971999999999997,0.6509189999999999,0.614458,0.663883,0.48427700000000007,0.525641,0.469246,0.189769,0.192071,0.16844,0.141068,0.089714,0.124242,60.375,56.2125,67.4418
East Tennessee St.,2015-01-17,24.9328,23.638,25.3339,0.271446,0.252035,0.291557,10.6429,9.66667,7.735289999999999,0.36088200000000004,0.35443,0.329923,0.301587,0.344086,0.25585399999999997,0.6727270000000001,0.653465,0.685589,0.488613,0.509524,0.475351,0.16464,0.161659,0.142355,0.170976,0.14702,0.167909,70.7616,67.6875,73.1408
VMI,2015-01-17,17.0668,18.2131,21.1553,0.29591300000000004,0.2781,0.272212,10.6875,8.33333,8.41935,0.339623,0.367347,0.340351,0.315133,0.277778,0.301174,0.677551,0.732558,0.681289,0.474843,0.48927,0.487633,0.16831,0.142246,0.11530499999999999,0.17419,0.1854,0.13269,79.4672,75.0375,78.2234
Eastern Illinois,2015-01-17,16.9934,20.0537,23.1864,0.243006,0.180341,0.318511,6.4375,8.0,5.0,0.314103,0.23333299999999998,0.394309,0.25,0.22368400000000002,0.273908,0.6751590000000001,0.712871,0.708082,0.467308,0.5049020000000001,0.495917,0.181031,0.181065,0.176998,0.173333,0.150983,0.152996,63.9953,69.8125,68.3897
Morehead State,2015-01-17,17.8263,17.4182,28.3053,0.351568,0.320616,0.342194,6.4705900000000005,7.0,5.46875,0.334586,0.325581,0.345878,0.331502,0.339806,0.367793,0.7241380000000001,0.765957,0.7415039999999999,0.516652,0.529148,0.5488930000000001,0.1825,0.146151,0.18704400000000002,0.18801199999999998,0.19153699999999999,0.18173,68.9662,72.7208,72.9766
Northern Colorado,2015-01-17,19.0298,19.0643,21.6402,0.295404,0.20597800000000002,0.283922,6.692310000000001,8.66667,5.8,0.393574,0.393939,0.37911,0.289326,0.307692,0.322807,0.677871,0.707317,0.703067,0.484737,0.5303869999999999,0.507112,0.141733,0.159581,0.148078,0.166744,0.156722,0.16580999999999999,65.8885,66.4417,65.3104
North Dakota,2015-01-17,20.0161,23.3092,23.4109,0.293018,0.26797,0.321857,4.76923,4.0,5.71875,0.365,0.42105299999999996,0.37296,0.178947,0.0921053,0.291346,0.7077359999999999,0.6533329999999999,0.692666,0.450243,0.396552,0.47674399999999995,0.174317,0.162962,0.141506,0.17439100000000002,0.188897,0.183347,68.0221,67.2125,69.8125
Samford,2015-01-17,18.6703,26.6064,20.2616,0.334374,0.28922,0.341211,6.15789,3.33333,4.83333,0.373737,0.4,0.36775399999999997,0.25261300000000003,0.23456799999999997,0.24611999999999998,0.6927180000000001,0.5857140000000001,0.6782229999999999,0.478328,0.423529,0.470707,0.171722,0.169569,0.167045,0.173182,0.166521,0.146653,69.9112,66.4,69.4254
Mercer,2015-01-17,23.4874,23.2541,22.4095,0.240351,0.147592,0.287008,5.94118,6.0,8.15152,0.358491,0.390625,0.309942,0.32799999999999996,0.4,0.296371,0.685437,0.717949,0.702678,0.507117,0.550898,0.512429,0.162867,0.11015799999999999,0.151227,0.169428,0.147592,0.16258699999999998,65.1162,55.9042,69.6405
