Name,date,FTO,FTOlast3,FTOprevSeason,FTD,FTDlast3,FTDprevSeason,Three_O,Three_Olast3,Three_OprevSeason,Three_D,Three_Dlast3,Three_DprevSeason,REBO,REBOlast3,REBOprevSeason,REBD,REBDlast3,REBDprevSeason,REB,REBlast3,REBprevSeason,TOP,TOPlast3,TOPprevSeason,TOFP,TOFPlast3,TOFPprevSeason,POSS,POSSlast3,POSSprevSeason
Ball State,2015-11-13,0.0,0.0,19.3808,0.0,0.0,0.294406,0.0,0.0,7.689660000000001,0.0,0.0,0.356998,0.0,0.0,0.28036300000000003,0.0,0.0,0.743429,0.0,0.0,0.498667,0.0,0.0,0.187451,0.0,0.0,0.160755,0.0,0.0,66.7207
Bradley,2015-11-13,0.0,0.0,20.5059,0.0,0.0,0.306427,0.0,0.0,5.46875,0.0,0.0,0.369258,0.0,0.0,0.30346799999999996,0.0,0.0,0.729821,0.0,0.0,0.501901,0.0,0.0,0.172737,0.0,0.0,0.191186,0.0,0.0,63.2441
Air Force,2015-11-13,0.0,0.0,16.5185,0.0,0.0,0.251078,0.0,0.0,7.17241,0.0,0.0,0.36589099999999997,0.0,0.0,0.27399,0.0,0.0,0.686967,0.0,0.0,0.48751400000000006,0.0,0.0,0.167235,0.0,0.0,0.173191,0.0,0.0,62.4168
Southern Illinois,2015-11-13,0.0,0.0,22.2907,0.0,0.0,0.276624,0.0,0.0,4.25,0.0,0.0,0.381308,0.0,0.0,0.29329,0.0,0.0,0.765142,0.0,0.0,0.513625,0.0,0.0,0.17862,0.0,0.0,0.189698,0.0,0.0,63.0867
William & Mary,2015-11-13,0.0,0.0,20.394000000000002,0.0,0.0,0.234933,0.0,0.0,8.64516,0.0,0.0,0.352851,0.0,0.0,0.22584400000000002,0.0,0.0,0.714286,0.0,0.0,0.48668999999999996,0.0,0.0,0.15713,0.0,0.0,0.15303,0.0,0.0,65.8004
NC State,2015-11-13,0.0,0.0,20.7937,0.0,0.0,0.26006599999999996,0.0,0.0,6.555560000000001,0.0,0.0,0.329705,0.0,0.0,0.32528,0.0,0.0,0.718568,0.0,0.0,0.5233180000000001,0.0,0.0,0.135409,0.0,0.0,0.127476,0.0,0.0,66.6601
UAB,2015-11-13,0.0,0.0,21.2887,0.0,0.0,0.242461,0.0,0.0,5.6,0.0,0.0,0.319249,0.0,0.0,0.323689,0.0,0.0,0.692308,0.0,0.0,0.5084069999999999,0.0,0.0,0.170751,0.0,0.0,0.166917,0.0,0.0,69.2521
Auburn,2015-11-13,0.0,0.0,24.7686,0.0,0.0,0.28354,0.0,0.0,7.264710000000001,0.0,0.0,0.332776,0.0,0.0,0.24708000000000002,0.0,0.0,0.6734899999999999,0.0,0.0,0.456996,0.0,0.0,0.16497,0.0,0.0,0.182989,0.0,0.0,70.179
San Francisco,2015-11-13,0.0,0.0,20.6619,0.0,0.0,0.274618,0.0,0.0,6.2903199999999995,0.0,0.0,0.35483899999999996,0.0,0.0,0.280248,0.0,0.0,0.712972,0.0,0.0,0.5004689999999999,0.0,0.0,0.154755,0.0,0.0,0.162503,0.0,0.0,67.7577
UIC,2015-11-13,0.0,0.0,24.0868,0.0,0.0,0.27519899999999997,0.0,0.0,5.875,0.0,0.0,0.402863,0.0,0.0,0.271154,0.0,0.0,0.725934,0.0,0.0,0.49211499999999997,0.0,0.0,0.149167,0.0,0.0,0.15671600000000002,0.0,0.0,66.8156
San Diego,2015-11-13,0.0,0.0,21.2347,0.0,0.0,0.286167,0.0,0.0,6.3,0.0,0.0,0.33734899999999995,0.0,0.0,0.27451,0.0,0.0,0.7129939999999999,0.0,0.0,0.48694799999999994,0.0,0.0,0.158975,0.0,0.0,0.183579,0.0,0.0,65.6158
USC,2015-11-13,0.0,0.0,17.4779,0.0,0.0,0.227541,0.0,0.0,5.3125,0.0,0.0,0.329897,0.0,0.0,0.300562,0.0,0.0,0.671614,0.0,0.0,0.48789799999999994,0.0,0.0,0.171282,0.0,0.0,0.161175,0.0,0.0,71.3402
Troy,2015-11-13,0.0,0.0,19.8591,0.0,0.0,0.20741300000000001,0.0,0.0,6.629630000000001,0.0,0.0,0.333333,0.0,0.0,0.302021,0.0,0.0,0.677647,0.0,0.0,0.48759399999999997,0.0,0.0,0.182087,0.0,0.0,0.16612000000000002,0.0,0.0,67.8857
South Florida,2015-11-13,0.0,0.0,15.6508,0.0,0.0,0.299607,0.0,0.0,4.32258,0.0,0.0,0.373264,0.0,0.0,0.29436799999999996,0.0,0.0,0.672878,0.0,0.0,0.48546000000000006,0.0,0.0,0.179,0.0,0.0,0.158838,0.0,0.0,66.5738
Green Bay,2015-11-13,0.0,0.0,20.5028,0.0,0.0,0.274255,0.0,0.0,4.06452,0.0,0.0,0.336777,0.0,0.0,0.322479,0.0,0.0,0.7338279999999999,0.0,0.0,0.51983,0.0,0.0,0.157052,0.0,0.0,0.18068,0.0,0.0,66.7101
Stanford,2015-11-13,0.0,0.0,24.2464,0.0,0.0,0.264019,0.0,0.0,6.64865,0.0,0.0,0.373676,0.0,0.0,0.313708,0.0,0.0,0.747019,0.0,0.0,0.53012,0.0,0.0,0.13844,0.0,0.0,0.149858,0.0,0.0,68.4416
Pacific,2015-11-13,0.0,0.0,20.9831,0.0,0.0,0.304345,0.0,0.0,6.57143,0.0,0.0,0.36084499999999997,0.0,0.0,0.31756799999999996,0.0,0.0,0.7081810000000001,0.0,0.0,0.506146,0.0,0.0,0.166551,0.0,0.0,0.139185,0.0,0.0,64.3375
Arizona,2015-11-13,0.0,0.0,27.0142,0.0,0.0,0.259238,0.0,0.0,5.07895,0.0,0.0,0.334959,0.0,0.0,0.340386,0.0,0.0,0.813574,0.0,0.0,0.5670310000000001,0.0,0.0,0.141833,0.0,0.0,0.185883,0.0,0.0,68.1901
Cal Poly,2015-11-13,0.0,0.0,18.845,0.0,0.0,0.22908,0.0,0.0,5.74074,0.0,0.0,0.356164,0.0,0.0,0.300228,0.0,0.0,0.732984,0.0,0.0,0.501374,0.0,0.0,0.124048,0.0,0.0,0.14949400000000002,0.0,0.0,61.318999999999996
UNLV,2015-11-13,0.0,0.0,17.7314,0.0,0.0,0.22720900000000002,0.0,0.0,6.96875,0.0,0.0,0.35139899999999996,0.0,0.0,0.25149699999999997,0.0,0.0,0.700368,0.0,0.0,0.484375,0.0,0.0,0.150725,0.0,0.0,0.137298,0.0,0.0,66.9715
Cal State Fullerton,2015-11-13,0.0,0.0,20.1319,0.0,0.0,0.293533,0.0,0.0,5.37931,0.0,0.0,0.386905,0.0,0.0,0.264768,0.0,0.0,0.753409,0.0,0.0,0.499251,0.0,0.0,0.16652,0.0,0.0,0.14585499999999998,0.0,0.0,68.1711
Loyola Marymount,2015-11-13,0.0,0.0,20.6616,0.0,0.0,0.25654899999999997,0.0,0.0,5.1,0.0,0.0,0.392283,0.0,0.0,0.31704699999999997,0.0,0.0,0.671345,0.0,0.0,0.49262100000000003,0.0,0.0,0.181834,0.0,0.0,0.15392899999999998,0.0,0.0,64.6933
Pepperdine,2015-11-13,0.0,0.0,21.6802,0.0,0.0,0.24402800000000002,0.0,0.0,4.58065,0.0,0.0,0.273084,0.0,0.0,0.265781,0.0,0.0,0.696281,0.0,0.0,0.487241,0.0,0.0,0.167878,0.0,0.0,0.16225499999999998,0.0,0.0,65.4677
Fresno State,2015-11-13,0.0,0.0,21.2374,0.0,0.0,0.303129,0.0,0.0,5.46667,0.0,0.0,0.34816199999999997,0.0,0.0,0.233634,0.0,0.0,0.689539,0.0,0.0,0.464917,0.0,0.0,0.151773,0.0,0.0,0.173217,0.0,0.0,66.2354
Illinois State,2015-11-13,0.0,0.0,20.6905,0.0,0.0,0.27584000000000003,0.0,0.0,6.0294099999999995,0.0,0.0,0.32761599999999996,0.0,0.0,0.339731,0.0,0.0,0.728963,0.0,0.0,0.530666,0.0,0.0,0.166215,0.0,0.0,0.17758,0.0,0.0,66.3846
San Diego State,2015-11-13,0.0,0.0,19.2418,0.0,0.0,0.18683,0.0,0.0,5.2,0.0,0.0,0.305556,0.0,0.0,0.33456199999999997,0.0,0.0,0.72468,0.0,0.0,0.526584,0.0,0.0,0.155852,0.0,0.0,0.181596,0.0,0.0,62.9582
Texas,2015-11-13,0.0,0.0,21.7566,0.0,0.0,0.264119,0.0,0.0,6.23529,0.0,0.0,0.346939,0.0,0.0,0.372727,0.0,0.0,0.758092,0.0,0.0,0.5610970000000001,0.0,0.0,0.167512,0.0,0.0,0.120343,0.0,0.0,65.7
Washington,2015-11-13,0.0,0.0,19.1272,0.0,0.0,0.235907,0.0,0.0,6.22581,0.0,0.0,0.330841,0.0,0.0,0.281412,0.0,0.0,0.685967,0.0,0.0,0.495648,0.0,0.0,0.151147,0.0,0.0,0.14236500000000002,0.0,0.0,68.3032
Rice,2015-11-13,0.0,0.0,19.1203,0.0,0.0,0.280395,0.0,0.0,9.24138,0.0,0.0,0.34413,0.0,0.0,0.236779,0.0,0.0,0.692655,0.0,0.0,0.479576,0.0,0.0,0.195623,0.0,0.0,0.168329,0.0,0.0,66.0069
California,2015-11-13,0.0,0.0,16.3376,0.0,0.0,0.286404,0.0,0.0,5.60606,0.0,0.0,0.33620700000000003,0.0,0.0,0.237321,0.0,0.0,0.769158,0.0,0.0,0.507347,0.0,0.0,0.145572,0.0,0.0,0.126578,0.0,0.0,68.2568
South Dakota,2015-11-13,0.0,0.0,20.8757,0.0,0.0,0.255687,0.0,0.0,6.32258,0.0,0.0,0.33887,0.0,0.0,0.287072,0.0,0.0,0.73673,0.0,0.0,0.506536,0.0,0.0,0.143972,0.0,0.0,0.153581,0.0,0.0,68.4544
Wright State,2015-11-13,0.0,0.0,16.9972,0.0,0.0,0.28546900000000003,0.0,0.0,6.31034,0.0,0.0,0.352577,0.0,0.0,0.201622,0.0,0.0,0.712531,0.0,0.0,0.456676,0.0,0.0,0.16969800000000002,0.0,0.0,0.17285699999999998,0.0,0.0,66.3397
CSU Northridge,2015-11-13,0.0,0.0,24.3376,0.0,0.0,0.261471,0.0,0.0,3.29032,0.0,0.0,0.366218,0.0,0.0,0.254902,0.0,0.0,0.717708,0.0,0.0,0.493792,0.0,0.0,0.171232,0.0,0.0,0.143767,0.0,0.0,67.9952
Northern Illinois,2015-11-13,0.0,0.0,24.6375,0.0,0.0,0.278557,0.0,0.0,5.068969999999999,0.0,0.0,0.339117,0.0,0.0,0.351382,0.0,0.0,0.716564,0.0,0.0,0.5203810000000001,0.0,0.0,0.181918,0.0,0.0,0.186326,0.0,0.0,66.0612
Milwaukee,2015-11-13,0.0,0.0,20.6977,0.0,0.0,0.235469,0.0,0.0,6.82143,0.0,0.0,0.385845,0.0,0.0,0.242387,0.0,0.0,0.729762,0.0,0.0,0.487221,0.0,0.0,0.17561300000000002,0.0,0.0,0.14337,0.0,0.0,67.1228
Denver,2015-11-13,0.0,0.0,18.3511,0.0,0.0,0.340015,0.0,0.0,7.46667,0.0,0.0,0.371212,0.0,0.0,0.187919,0.0,0.0,0.71278,0.0,0.0,0.455295,0.0,0.0,0.175866,0.0,0.0,0.180508,0.0,0.0,59.3971
Lipscomb,2015-11-13,0.0,0.0,22.4313,0.0,0.0,0.32233,0.0,0.0,8.0,0.0,0.0,0.383013,0.0,0.0,0.27100799999999997,0.0,0.0,0.708525,0.0,0.0,0.49029399999999995,0.0,0.0,0.161921,0.0,0.0,0.15513,0.0,0.0,70.8513
Santa Clara,2015-11-13,0.0,0.0,19.293,0.0,0.0,0.300021,0.0,0.0,6.9,0.0,0.0,0.377432,0.0,0.0,0.258696,0.0,0.0,0.67052,0.0,0.0,0.46366999999999997,0.0,0.0,0.148147,0.0,0.0,0.162473,0.0,0.0,62.7171
Coastal Carolina,2015-11-13,0.0,0.0,22.8808,0.0,0.0,0.254287,0.0,0.0,6.7,0.0,0.0,0.337985,0.0,0.0,0.329741,0.0,0.0,0.740246,0.0,0.0,0.5352520000000001,0.0,0.0,0.148176,0.0,0.0,0.14677300000000001,0.0,0.0,66.2854
Nevada,2015-11-13,0.0,0.0,23.3479,0.0,0.0,0.295172,0.0,0.0,3.41379,0.0,0.0,0.34082399999999996,0.0,0.0,0.390346,0.0,0.0,0.694233,0.0,0.0,0.535714,0.0,0.0,0.17846199999999998,0.0,0.0,0.132667,0.0,0.0,65.4272
Eastern Illinois,2015-11-13,0.0,0.0,17.0378,0.0,0.0,0.230613,0.0,0.0,7.2903199999999995,0.0,0.0,0.343699,0.0,0.0,0.21222199999999997,0.0,0.0,0.673729,0.0,0.0,0.45262600000000003,0.0,0.0,0.169682,0.0,0.0,0.160315,0.0,0.0,65.3198
Indiana,2015-11-13,0.0,0.0,19.9853,0.0,0.0,0.24466999999999997,0.0,0.0,9.38235,0.0,0.0,0.32450300000000004,0.0,0.0,0.329838,0.0,0.0,0.7092069999999999,0.0,0.0,0.524395,0.0,0.0,0.145476,0.0,0.0,0.13680499999999998,0.0,0.0,68.8743
Chattanooga,2015-11-13,0.0,0.0,23.5358,0.0,0.0,0.302678,0.0,0.0,6.6,0.0,0.0,0.350446,0.0,0.0,0.315673,0.0,0.0,0.718121,0.0,0.0,0.498529,0.0,0.0,0.164913,0.0,0.0,0.16128399999999998,0.0,0.0,68.6896
Georgia,2015-11-13,0.0,0.0,25.4351,0.0,0.0,0.254151,0.0,0.0,5.57576,0.0,0.0,0.311747,0.0,0.0,0.304902,0.0,0.0,0.744925,0.0,0.0,0.529882,0.0,0.0,0.164462,0.0,0.0,0.144216,0.0,0.0,68.1473
Western Carolina,2015-11-13,0.0,0.0,19.8773,0.0,0.0,0.344384,0.0,0.0,6.3,0.0,0.0,0.34858,0.0,0.0,0.327869,0.0,0.0,0.670601,0.0,0.0,0.5,0.0,0.0,0.17022,0.0,0.0,0.17616700000000002,0.0,0.0,69.4258
Cincinnati,2015-11-13,0.0,0.0,20.0951,0.0,0.0,0.194138,0.0,0.0,4.91176,0.0,0.0,0.319468,0.0,0.0,0.35894699999999996,0.0,0.0,0.702677,0.0,0.0,0.535326,0.0,0.0,0.176257,0.0,0.0,0.16811500000000001,0.0,0.0,62.0577
Southeast Missouri State,2015-11-13,0.0,0.0,19.7005,0.0,0.0,0.29068499999999997,0.0,0.0,6.25,0.0,0.0,0.39211599999999996,0.0,0.0,0.302558,0.0,0.0,0.705607,0.0,0.0,0.49820600000000004,0.0,0.0,0.163872,0.0,0.0,0.16584200000000002,0.0,0.0,68.5263
Dayton,2015-11-13,0.0,0.0,24.4298,0.0,0.0,0.218702,0.0,0.0,6.638889999999999,0.0,0.0,0.324409,0.0,0.0,0.203815,0.0,0.0,0.741208,0.0,0.0,0.48699,0.0,0.0,0.160643,0.0,0.0,0.184131,0.0,0.0,65.9486
IUPUI,2015-11-13,0.0,0.0,17.9339,0.0,0.0,0.28419099999999997,0.0,0.0,4.06452,0.0,0.0,0.384146,0.0,0.0,0.29323299999999997,0.0,0.0,0.732363,0.0,0.0,0.508312,0.0,0.0,0.204857,0.0,0.0,0.18371099999999999,0.0,0.0,67.0923
Indiana State,2015-11-13,0.0,0.0,22.136999999999997,0.0,0.0,0.261211,0.0,0.0,7.33333,0.0,0.0,0.385567,0.0,0.0,0.22711900000000002,0.0,0.0,0.706952,0.0,0.0,0.47687700000000005,0.0,0.0,0.185908,0.0,0.0,0.17840899999999998,0.0,0.0,68.9646
Siena,2015-11-13,0.0,0.0,24.1143,0.0,0.0,0.337022,0.0,0.0,4.903230000000001,0.0,0.0,0.361511,0.0,0.0,0.340816,0.0,0.0,0.64342,0.0,0.0,0.490892,0.0,0.0,0.157247,0.0,0.0,0.17990799999999998,0.0,0.0,69.0262
Duke,2015-11-13,0.0,0.0,23.1062,0.0,0.0,0.182061,0.0,0.0,7.256410000000001,0.0,0.0,0.31437600000000004,0.0,0.0,0.343966,0.0,0.0,0.718631,0.0,0.0,0.5377390000000001,0.0,0.0,0.138533,0.0,0.0,0.159801,0.0,0.0,67.692
Canisius,2015-11-13,0.0,0.0,19.5254,0.0,0.0,0.27774,0.0,0.0,6.51515,0.0,0.0,0.32222199999999995,0.0,0.0,0.321698,0.0,0.0,0.700803,0.0,0.0,0.50392,0.0,0.0,0.154838,0.0,0.0,0.184359,0.0,0.0,66.5799
Hofstra,2015-11-13,0.0,0.0,23.1737,0.0,0.0,0.270957,0.0,0.0,8.911769999999999,0.0,0.0,0.339089,0.0,0.0,0.31466700000000003,0.0,0.0,0.7399060000000001,0.0,0.0,0.516451,0.0,0.0,0.13658399999999998,0.0,0.0,0.17235899999999998,0.0,0.0,71.2015
Brown,2015-11-13,0.0,0.0,23.5888,0.0,0.0,0.267317,0.0,0.0,5.37931,0.0,0.0,0.347059,0.0,0.0,0.277596,0.0,0.0,0.7148800000000001,0.0,0.0,0.501967,0.0,0.0,0.18794,0.0,0.0,0.140925,0.0,0.0,68.8522
Saint Peter's,2015-11-13,0.0,0.0,22.7729,0.0,0.0,0.309456,0.0,0.0,5.67647,0.0,0.0,0.311667,0.0,0.0,0.304985,0.0,0.0,0.7071930000000001,0.0,0.0,0.505159,0.0,0.0,0.16825299999999999,0.0,0.0,0.180856,0.0,0.0,63.543
Niagara,2015-11-13,0.0,0.0,22.7118,0.0,0.0,0.258646,0.0,0.0,6.13333,0.0,0.0,0.378521,0.0,0.0,0.296373,0.0,0.0,0.7191390000000001,0.0,0.0,0.501233,0.0,0.0,0.176086,0.0,0.0,0.157475,0.0,0.0,67.5125
Old Dominion,2015-11-13,0.0,0.0,17.8419,0.0,0.0,0.279673,0.0,0.0,5.91429,0.0,0.0,0.311927,0.0,0.0,0.34977600000000003,0.0,0.0,0.763726,0.0,0.0,0.53892,0.0,0.0,0.145096,0.0,0.0,0.184135,0.0,0.0,63.0939
Yale,2015-11-13,0.0,0.0,22.9402,0.0,0.0,0.23938,0.0,0.0,6.566669999999999,0.0,0.0,0.308911,0.0,0.0,0.32721,0.0,0.0,0.743109,0.0,0.0,0.5357689999999999,0.0,0.0,0.17407,0.0,0.0,0.16576,0.0,0.0,64.225
Fairfield,2015-11-13,0.0,0.0,20.7889,0.0,0.0,0.300671,0.0,0.0,6.3871,0.0,0.0,0.343387,0.0,0.0,0.25523,0.0,0.0,0.682403,0.0,0.0,0.466413,0.0,0.0,0.17526,0.0,0.0,0.155743,0.0,0.0,65.0161
Samford,2015-11-13,0.0,0.0,20.4237,0.0,0.0,0.306207,0.0,0.0,6.16129,0.0,0.0,0.388998,0.0,0.0,0.262876,0.0,0.0,0.6884140000000001,0.0,0.0,0.47609799999999997,0.0,0.0,0.167052,0.0,0.0,0.180922,0.0,0.0,69.3375
Louisville,2015-11-13,0.0,0.0,21.8645,0.0,0.0,0.235596,0.0,0.0,5.5,0.0,0.0,0.303371,0.0,0.0,0.3368,0.0,0.0,0.714286,0.0,0.0,0.517043,0.0,0.0,0.144343,0.0,0.0,0.18284,0.0,0.0,67.2069
Jacksonville State,2015-11-13,0.0,0.0,21.6649,0.0,0.0,0.27342,0.0,0.0,5.68966,0.0,0.0,0.35654,0.0,0.0,0.25929800000000003,0.0,0.0,0.6677850000000001,0.0,0.0,0.461049,0.0,0.0,0.159725,0.0,0.0,0.162259,0.0,0.0,66.6897
Central Michigan,2015-11-13,0.0,0.0,21.8204,0.0,0.0,0.254427,0.0,0.0,9.827589999999999,0.0,0.0,0.344029,0.0,0.0,0.263825,0.0,0.0,0.704918,0.0,0.0,0.48830100000000004,0.0,0.0,0.13861600000000002,0.0,0.0,0.176559,0.0,0.0,67.4789
North Dakota State,2015-11-13,0.0,0.0,20.1918,0.0,0.0,0.229694,0.0,0.0,7.032260000000001,0.0,0.0,0.361781,0.0,0.0,0.24385,0.0,0.0,0.7877149999999999,0.0,0.0,0.511409,0.0,0.0,0.141421,0.0,0.0,0.14621099999999998,0.0,0.0,63.5839
UC Davis,2015-11-13,0.0,0.0,21.9888,0.0,0.0,0.243796,0.0,0.0,8.5,0.0,0.0,0.346021,0.0,0.0,0.25359499999999996,0.0,0.0,0.677419,0.0,0.0,0.49469799999999997,0.0,0.0,0.185693,0.0,0.0,0.151764,0.0,0.0,65.3363
Princeton,2015-11-13,0.0,0.0,23.7912,0.0,0.0,0.293221,0.0,0.0,8.13793,0.0,0.0,0.369369,0.0,0.0,0.18295699999999998,0.0,0.0,0.757858,0.0,0.0,0.482778,0.0,0.0,0.17113699999999998,0.0,0.0,0.16379000000000002,0.0,0.0,66.0922
Rider,2015-11-13,0.0,0.0,17.5603,0.0,0.0,0.260963,0.0,0.0,6.06061,0.0,0.0,0.326748,0.0,0.0,0.304636,0.0,0.0,0.721457,0.0,0.0,0.503111,0.0,0.0,0.163853,0.0,0.0,0.188249,0.0,0.0,66.4379
