team,opponent,team_score,opp_score,date,OT,neutral,road_game,ORtg,DRtg,Pace,FTr,3PAr,TSP,TRBP,ASTP,STLP,BLKP,eFGP,TOVP,ORBP,FT,OeFGP,OTOVP,OORBP,OFT
Canisius,Rider,94,91,2014-01-10,2,False,False,125.3,121.3,59.8,.660,.472,.675,56.9,55.2,6.7,25.7,.642,17.0,40.0,.491,.576,13.4,73.1,.390
Canisius,Monmouth,87,67,2014-01-12,0,False,False,131.8,101.5,66.3,.566,.566,.647,51.7,76.9,10.6,17.1,.623,9.6,33.3,.396,.442,15.5,64.7,.404
Canisius,Iona,85,83,2014-01-17,0,False,True,121.4,118.6,69.7,.258,.339,.611,54.8,46.9,7.1,8.6,.597,13.7,36.7,.177,.576,10.2,71.9,.106
Canisius,Monmouth,82,83,2014-01-19,0,False,True,103.8,105.1,78.9,.431,.490,.667,50.9,34.6,11.4,10.8,.627,28.3,28.0,.353,.596,21.7,70.0,.263
Canisius,Niagara,87,74,2014-01-22,0,False,False,129.9,110.4,66.7,.518,.321,.623,48.4,42.9,7.5,16.3,.545,6.8,27.6,.464,.540,11.5,65.7,.113
Canisius,Marist,78,65,2014-01-26,0,False,False,106.8,89.0,73.5,.549,.392,.607,50.0,33.3,12.3,2.2,.529,21.2,29.2,.471,.466,20.7,66.7,.190
Canisius,Quinnipiac,86,74,2014-01-30,0,False,True,117.8,101.4,72.7,.500,.339,.620,49.3,51.7,6.8,7.0,.589,12.8,20.7,.357,.414,8.2,68.2,.229
Canisius,Fairfield,84,58,2014-02-01,0,False,True,113.5,78.4,73.7,.516,.274,.544,46.2,40.7,9.5,0.0,.476,9.5,30.6,.403,.402,20.1,59.5,.076
Canisius,Manhattan,73,84,2014-02-07,0,False,False,94.8,109.1,76.9,.375,.219,.484,42.6,53.8,13.0,11.1,.453,12.9,27.0,.234,.612,22.6,61.3,.224
Canisius,Iona,91,101,2014-02-09,0,False,False,115.2,127.8,79.4,.300,.300,.569,50.7,48.5,6.3,5.3,.536,12.2,32.4,.229,.568,9.1,69.7,.394
Canisius,Niagara,71,65,2014-02-14,0,False,True,97.3,89.0,73.3,.373,.339,.511,45.3,48.0,5.5,13.5,.458,15.9,28.6,.288,.400,14.5,60.0,.129
Canisius,Siena,92,88,2014-02-16,3,False,True,105.7,101.1,63.3,.672,.410,.572,45.6,44.4,10.3,20.0,.484,16.0,25.0,.541,.500,18.2,63.9,.313
Canisius,Quinnipiac,81,88,2014-02-20,0,False,False,108.0,117.3,75.4,.133,.280,.508,36.9,45.5,10.7,4.9,.493,5.9,22.2,.093,.509,16.3,55.2,.554
Canisius,Fairfield,90,78,2014-02-22,0,False,False,125.0,108.3,71.9,.769,.346,.634,50.0,66.7,12.5,12.9,.587,16.7,44.4,.558,.500,17.7,54.5,.368
Canisius,Rider,79,66,2014-02-28,0,False,True,116.2,97.1,68.1,.259,.389,.651,53.6,55.2,13.2,8.7,.630,15.5,20.0,.204,.510,21.4,80.6,.300
Canisius,Manhattan,63,68,2014-03-02,0,False,True,96.9,104.6,64.9,.415,.377,.496,56.1,40.0,12.3,15.2,.434,20.3,45.2,.321,.563,18.2,69.2,.292
Canisius,Siena,71,65,2014-03-08,0,True,False,112.7,103.2,62.6,.396,.458,.623,54.9,47.8,14.3,12.5,.583,22.1,42.3,.313,.551,21.2,68.0,.224
Canisius,Iona,72,75,2014-03-09,0,True,False,120.0,125.0,60.2,.300,.433,.525,53.2,38.5,11.7,3.7,.492,6.9,39.4,.217,.607,11.7,69.0,.125
Canisius,VMI,100,111,2014-03-18,0,False,False,117.6,130.6,85.1,.292,.333,.610,47.9,40.5,4.7,14.3,.590,12.9,28.6,.208,.563,10.3,66.7,.417
Central Arkansas,SIU Edwardsville,93,100,2013-11-16,0,False,True,105.7,113.6,87.9,.424,.394,.586,54.4,48.4,9.1,6.5,.553,19.5,34.4,.303,.593,18.4,80.0,.508
Central Arkansas,Louisiana Tech,57,94,2013-11-20,0,False,False,71.3,117.5,80.0,.200,.333,.434,40.5,47.6,7.5,7.0,.417,26.9,21.1,.117,.487,8.5,58.5,.280
Central Arkansas,Arkansas State,56,99,2013-11-24,0,False,True,68.3,120.7,82.4,.133,.450,.439,30.5,38.1,11.0,4.7,.417,26.6,15.2,.100,.549,16.9,50.0,.525
Central Arkansas,Troy,60,53,2013-11-26,0,False,False,90.9,80.3,65.6,.241,.352,.499,52.5,63.6,12.1,17.9,.481,16.7,23.3,.148,.433,24.2,82.8,.311
Central Arkansas,Kansas State,54,87,2013-12-01,0,False,True,77.1,124.3,69.7,.396,.479,.473,31.9,36.8,12.9,8.5,.469,22.1,16.1,.188,.507,13.1,44.7,.284
Central Arkansas,Texas Tech,57,79,2013-12-15,0,False,True,83.8,116.2,67.8,.180,.380,.525,40.4,42.9,8.8,14.6,.510,29.9,33.3,.120,.509,15.8,46.7,.368
Central Arkansas,North Texas,55,64,2013-12-17,0,False,True,84.6,98.5,65.1,.358,.208,.443,37.5,23.8,15.4,6.3,.434,11.5,17.6,.170,.438,20.7,60.0,.458
Central Arkansas,Charleston Southern,90,97,2013-12-21,2,False,False,102.3,110.2,72.4,.411,.233,.516,53.7,48.5,4.5,7.7,.521,14.8,28.3,.192,.514,10.4,77.6,.319
Central Arkansas,Omaha,88,104,2013-12-28,0,False,False,103.5,122.4,85.1,.439,.167,.552,49.2,60.6,11.8,13.0,.530,16.0,27.8,.273,.610,14.2,75.9,.309
Central Arkansas,Texas A&M-CC,66,81,2014-01-02,0,False,False,79.5,97.6,82.5,.441,.390,.463,43.3,39.1,10.8,11.1,.432,23.0,25.7,.254,.527,21.5,68.0,.418
Central Arkansas,Houston Baptist,86,69,2014-01-04,0,False,False,111.7,89.6,77.3,.431,.246,.549,45.9,45.5,14.3,13.0,.546,13.4,31.4,.231,.411,18.8,59.0,.290
Central Arkansas,Oral Roberts,80,93,2014-01-11,0,False,True,105.3,122.4,75.9,.431,.262,.511,36.6,32.0,6.6,4.2,.446,8.3,22.0,.338,.534,12.6,56.7,.508
Central Arkansas,Incarnate Word,72,87,2014-01-16,0,False,True,87.8,106.1,81.6,.311,.279,.514,41.0,46.2,7.3,9.4,.500,20.6,25.6,.180,.478,18.8,56.4,.343
Central Arkansas,Abilene Christian,72,73,2014-01-18,0,False,True,100.0,101.4,72.3,.357,.179,.550,52.6,36.7,15.3,2.6,.571,19.8,32.1,.143,.519,19.1,72.4,.340
Central Arkansas,Northwestern State,68,76,2014-01-23,0,False,False,94.4,105.6,72.0,.394,.424,.434,50.0,62.5,9.7,5.6,.409,12.4,37.2,.212,.479,18.1,70.4,.660
Central Arkansas,Stephen F. Austin,49,66,2014-01-25,0,False,False,75.4,101.5,64.9,.750,.222,.502,35.7,47.1,9.2,23.3,.486,29.5,12.5,.389,.510,20.5,53.1,.275
Central Arkansas,McNeese,76,75,2014-01-30,0,False,True,118.8,117.2,64.0,.291,.473,.607,37.0,65.4,9.4,12.0,.591,15.1,28.6,.200,.408,6.9,42.2,.239
Central Arkansas,Nicholls,67,78,2014-02-01,0,False,True,100.0,116.4,67.1,.528,.283,.505,49.1,34.8,4.5,10.0,.481,12.1,21.9,.302,.559,10.3,87.0,.412
Central Arkansas,Southeastern Louisiana,85,71,2014-02-06,0,False,False,118.1,98.6,71.7,.554,.232,.601,50.8,65.5,12.5,13.5,.571,12.6,28.1,.375,.525,16.2,72.7,.115
Central Arkansas,New Orleans,79,88,2014-02-08,0,False,False,101.3,112.8,78.1,.297,.219,.541,42.9,50.0,14.1,19.6,.531,15.2,25.0,.172,.508,15.4,61.8,.403
Central Arkansas,Texas A&M-CC,73,84,2014-02-13,0,False,True,105.8,121.7,68.9,.404,.269,.589,47.7,36.0,7.2,16.3,.538,19.7,30.8,.327,.700,16.4,72.2,.280
Central Arkansas,Houston Baptist,83,99,2014-02-15,0,False,True,91.2,108.8,90.8,.440,.307,.458,43.2,37.0,8.8,6.1,.400,13.5,26.0,.307,.568,18.5,71.0,.542
Central Arkansas,Oral Roberts,50,63,2014-02-22,0,False,False,75.8,95.5,65.8,.317,.283,.362,39.7,50.0,18.2,14.6,.325,10.5,27.5,.183,.471,22.1,57.1,.269
Central Arkansas,Sam Houston State,80,71,2014-02-27,0,False,False,109.6,97.3,73.3,.459,.279,.538,58.2,51.9,8.2,25.7,.500,13.0,34.1,.311,.500,12.4,84.2,.203
Central Arkansas,Lamar,76,69,2014-03-01,0,False,False,100.0,90.8,75.6,.623,.283,.553,50.0,46.2,10.5,14.6,.547,16.1,27.3,.340,.474,21.9,72.7,.241
Central Arkansas,Northwestern State,102,119,2014-03-06,0,False,True,109.7,128.0,93.0,.273,.247,.586,49.3,47.6,8.6,7.8,.597,17.3,28.9,.130,.672,14.2,74.2,.433
Central Arkansas,Stephen F. Austin,61,85,2014-03-08,0,False,True,88.4,123.2,68.7,.367,.245,.530,34.5,34.8,10.1,8.8,.510,21.9,20.7,.224,.542,15.5,48.3,.356
Central Connecticut,Yale,77,93,2013-11-09,0,True,False,97.5,117.7,79.4,.279,.235,.500,39.1,41.4,13.9,5.0,.478,14.5,20.0,.176,.614,17.5,65.5,.404
Central Connecticut,Purdue,73,109,2013-11-13,0,False,True,88.0,131.3,83.2,.295,.269,.410,42.2,55.6,8.4,5.5,.372,11.1,32.6,.192,.601,9.1,52.5,.177
Central Connecticut,Northeastern,69,83,2013-11-16,0,False,True,86.3,103.8,79.6,.154,.262,.495,44.3,17.9,12.5,16.7,.477,22.4,23.3,.108,.600,23.1,64.5,.309
Central Connecticut,Rider,73,89,2013-11-23,0,False,False,96.1,117.1,75.5,.518,.321,.523,44.1,37.5,5.3,2.5,.464,17.9,24.3,.375,.579,16.6,67.7,.404
Central Connecticut,NJIT,74,71,2013-11-26,0,False,True,105.7,101.4,69.8,.574,.222,.538,50.0,34.8,8.6,16.7,.463,18.2,40.6,.444,.471,20.0,60.0,.423
Central Connecticut,Brown,61,72,2013-11-30,0,False,True,88.4,104.3,69.2,.210,.161,.447,42.0,36.0,10.1,9.1,.427,10.6,17.1,.129,.525,16.5,67.6,.169
Central Connecticut,New Hampshire,65,56,2013-12-04,0,False,False,91.5,78.9,71.0,.483,.276,.456,44.6,61.9,14.1,11.4,.379,12.5,27.5,.362,.381,20.5,64.7,.186
Central Connecticut,Ohio State,56,74,2013-12-07,0,False,True,84.8,112.1,66.0,.160,.220,.520,49.0,39.1,4.5,7.9,.480,26.2,27.3,.160,.564,14.9,65.5,.218
Central Connecticut,Hartford,73,59,2013-12-10,0,False,False,115.9,93.7,63.5,.316,.193,.557,49.2,50.0,7.9,12.5,.553,12.2,30.3,.175,.413,18.7,71.4,.457
Central Connecticut,Hofstra,67,72,2013-12-15,0,False,True,90.5,97.3,73.7,.340,.226,.544,45.2,56.0,8.1,16.2,.509,20.8,16.0,.245,.472,14.1,64.9,.415
Central Connecticut,Coastal Carolina,62,65,2013-12-21,0,False,False,96.9,101.6,64.3,.190,.534,.490,40.6,76.2,7.8,15.9,.457,13.7,20.0,.155,.467,13.3,58.8,.131
Central Connecticut,Coastal Carolina,67,86,2014-01-03,0,False,True,93.1,119.4,72.0,.203,.313,.477,35.7,53.6,9.7,10.0,.477,14.7,26.3,.094,.557,18.2,46.9,.295
Central Connecticut,Wagner,59,88,2014-01-09,0,False,False,77.6,115.8,75.7,.538,.308,.452,44.1,50.0,7.9,2.1,.385,23.7,24.2,.365,.582,15.0,62.9,.149
Central Connecticut,St Francis (PA),67,75,2014-01-11,0,False,False,91.8,102.7,73.5,.188,.203,.481,46.2,59.3,6.8,21.9,.453,15.8,22.9,.141,.509,15.2,73.3,.370
Central Connecticut,St Francis (BKN),66,76,2014-01-16,0,False,False,93.0,107.0,71.3,.321,.214,.511,55.7,48.0,2.8,9.3,.491,21.0,32.3,.196,.524,10.4,80.0,.177
Central Connecticut,LIU Brooklyn,61,62,2014-01-18,0,False,False,85.9,87.3,70.8,.182,.345,.510,55.9,60.0,8.5,12.5,.500,22.3,21.7,.109,.421,11.0,73.3,.043
Central Connecticut,Wagner,87,83,2014-01-23,0,False,True,108.8,103.8,80.3,.295,.262,.625,43.3,48.5,5.0,20.3,.598,17.9,20.7,.230,.455,13.5,60.5,.169
Central Connecticut,Fairleigh Dickinson,73,86,2014-01-25,0,False,True,100.0,117.8,72.6,.310,.224,.548,45.8,37.0,6.8,10.8,.491,19.5,29.0,.276,.608,16.1,64.3,.217
Central Connecticut,St Francis (PA),63,69,2014-01-30,0,False,True,94.0,103.0,67.3,.103,.224,.518,47.0,44.4,7.5,19.0,.500,15.4,23.3,.086,.424,11.1,66.7,.197
Central Connecticut,Robert Morris,74,73,2014-02-01,0,False,True,110.4,109.0,66.8,.232,.357,.595,55.4,38.5,11.9,6.3,.545,21.6,41.4,.232,.517,12.9,66.7,.224
Central Connecticut,Bryant,68,79,2014-02-06,0,False,False,101.5,117.9,67.0,.182,.273,.474,50.0,46.2,6.0,17.1,.432,10.1,34.3,.167,.571,13.0,66.7,.111
Central Connecticut,Fairleigh Dickinson,91,86,2014-02-08,1,False,False,115.2,108.9,70.1,.453,.264,.707,48.3,57.6,11.4,11.4,.698,23.9,19.0,.321,.574,19.9,64.1,.262
Central Connecticut,Sacred Heart,74,69,2014-02-15,0,False,False,107.2,100.0,69.2,.400,.418,.565,50.7,62.5,13.0,15.8,.518,19.8,41.4,.309,.484,17.8,57.9,.164
Central Connecticut,St Francis (BKN),73,71,2014-02-18,0,False,True,98.6,95.9,73.8,.344,.188,.490,46.9,42.3,18.9,18.2,.453,13.0,25.7,.234,.564,21.6,72.4,.164
Central Connecticut,Mount St Mary's,76,87,2014-02-20,0,False,False,96.2,110.1,79.1,.130,.275,.519,42.0,50.0,8.9,9.5,.514,13.1,13.9,.072,.500,13.8,72.7,.359
Central Connecticut,Bryant,65,68,2014-02-22,0,False,True,92.9,97.1,70.1,.263,.439,.507,45.2,60.9,17.1,9.3,.491,19.1,28.1,.158,.500,18.6,63.3,.172
Central Connecticut,LIU Brooklyn,86,82,2014-02-27,1,False,True,103.6,98.8,73.4,.281,.266,.593,38.8,71.0,12.0,11.8,.531,16.3,17.2,.281,.460,17.0,55.3,.173
Central Connecticut,Sacred Heart,73,70,2014-03-01,0,False,True,101.4,97.2,71.9,.566,.453,.543,50.7,47.6,6.9,9.3,.500,17.5,25.0,.377,.460,11.1,71.8,.190
Central Connecticut,Wagner,59,83,2014-03-05,0,False,True,76.6,107.8,76.9,.242,.339,.427,43.0,52.4,5.2,14.8,.387,17.9,21.1,.177,.395,4.2,60.4,.303
UCF,Florida State,68,80,2013-11-13,0,False,False,85.0,100.0,80.4,.333,.302,.466,47.8,40.0,10.0,10.6,.452,21.7,34.2,.175,.526,20.1,65.5,.328
UCF,Bethune-Cookman,83,63,2013-11-17,0,False,False,116.9,88.7,70.7,.409,.333,.526,72.1,48.3,5.6,11.1,.500,12.4,52.9,.258,.455,12.5,91.2,.214
UCF,Miami,63,58,2013-11-21,0,False,True,91.3,84.1,69.4,.288,.237,.470,52.1,53.8,10.1,2.7,.475,16.4,28.2,.119,.432,15.9,81.3,.119
UCF,Valparaiso,70,85,2013-11-26,0,False,True,102.9,125.0,67.6,.373,.373,.504,47.3,54.2,7.4,7.1,.483,14.9,35.3,.220,.604,12.6,66.7,.563
UCF,Florida Atlantic,64,75,2013-12-03,0,False,True,86.5,101.4,73.5,.475,.322,.443,43.5,20.0,9.5,4.4,.449,14.4,27.0,.186,.526,15.5,62.5,.263
UCF,Stetson,77,58,2013-12-07,0,False,False,113.2,85.3,68.1,.592,.327,.613,66.7,64.3,11.8,0.0,.622,22.6,40.0,.327,.480,14.6,87.5,.224
UCF,Howard,79,64,2013-12-11,0,False,False,112.9,91.4,70.4,.411,.554,.590,51.5,80.8,17.1,12.8,.589,15.4,35.5,.232,.417,16.5,64.9,.233
UCF,Jacksonville,104,64,2013-12-17,0,False,False,146.5,90.1,70.8,.317,.444,.717,59.4,52.6,11.3,8.7,.706,14.3,46.7,.238,.468,16.9,69.2,.079
UCF,Valparaiso,90,62,2013-12-22,0,False,False,126.8,87.3,71.5,.417,.317,.626,57.1,51.6,16.9,13.0,.608,10.1,29.6,.283,.480,22.5,82.8,.255
UCF,Louisville,65,90,2013-12-31,0,False,False,90.3,125.0,71.5,.450,.233,.446,50.8,33.3,6.9,5.7,.375,17.3,40.5,.333,.661,14.0,65.4,.129
UCF,Temple,78,76,2014-01-04,0,False,False,109.9,107.0,71.2,.393,.213,.539,58.7,46.7,11.3,8.0,.516,13.3,45.2,.246,.500,13.5,71.9,.206
UCF,Connecticut,61,84,2014-01-11,0,False,True,83.6,115.1,72.6,.391,.328,.402,39.7,35.0,9.6,4.3,.352,11.8,25.6,.250,.500,10.8,55.9,.333
UCF,Rutgers,75,85,2014-01-15,0,False,True,100.0,113.3,74.9,.557,.410,.486,58.1,45.5,4.0,6.8,.402,15.6,40.5,.426,.545,9.8,75.7,.197
UCF,SMU,46,58,2014-01-18,0,False,False,70.8,89.2,64.8,.375,.563,.407,50.0,60.0,16.9,7.5,.385,24.4,29.7,.188,.460,22.0,75.9,.240
UCF,Cincinnati,51,69,2014-01-23,0,False,True,81.0,109.5,63.3,.327,.346,.424,42.3,60.0,9.5,11.8,.433,16.8,31.0,.115,.528,15.1,56.5,.245
UCF,Memphis,59,69,2014-01-29,0,False,False,92.2,107.8,64.4,.111,.365,.445,51.7,40.0,9.4,12.1,.437,14.3,33.3,.063,.589,17.8,79.2,.356
UCF,Louisville,70,87,2014-02-01,0,False,True,98.6,122.5,70.6,.545,.345,.505,52.9,38.1,4.2,7.0,.436,19.0,41.7,.400,.573,11.0,64.7,.258
UCF,South Florida,78,79,2014-02-05,1,False,False,116.4,117.9,59.6,.300,.333,.569,46.2,45.2,6.0,8.2,.575,11.7,36.7,.150,.522,9.6,54.3,.134
UCF,Connecticut,55,75,2014-02-09,0,False,False,80.9,110.3,68.4,.314,.392,.469,41.0,60.0,8.8,10.9,.461,23.7,29.0,.157,.516,15.7,53.3,.159
UCF,Memphis,70,76,2014-02-12,0,False,True,102.9,111.8,67.7,.215,.262,.488,57.4,34.5,14.7,5.0,.477,17.4,56.7,.123,.537,15.4,58.1,.333
UCF,South Florida,75,74,2014-02-15,0,False,True,115.4,113.8,64.5,.351,.158,.564,49.1,55.2,9.2,25.0,.535,12.0,34.5,.246,.547,12.7,66.7,.302
UCF,Cincinnati,49,77,2014-02-19,0,False,False,76.6,120.3,64.4,.278,.500,.401,52.3,68.8,4.7,13.3,.361,19.8,36.4,.185,.555,8.1,68.8,.094
UCF,Houston,84,88,2014-02-22,0,False,True,113.5,118.9,74.4,.308,.262,.564,58.3,48.4,14.9,9.4,.538,17.8,44.4,.215,.688,20.5,79.2,.458
UCF,Rutgers,67,65,2014-02-26,0,False,False,91.8,89.0,72.5,.556,.352,.491,43.9,52.4,15.1,14.0,.444,15.2,21.2,.352,.492,20.6,66.7,.082
UCF,SMU,55,70,2014-03-01,0,False,True,82.1,104.5,67.4,.357,.339,.420,47.7,47.6,11.9,7.7,.411,17.8,29.3,.161,.532,15.4,79.2,.426
UCF,Temple,78,86,2014-03-04,1,False,True,108.3,119.4,63.9,.440,.460,.645,45.8,44.0,5.6,10.9,.610,24.1,32.0,.340,.471,8.1,55.9,.324
UCF,Houston,104,83,2014-03-07,0,False,False,138.7,110.7,75.4,.409,.455,.660,57.4,47.2,6.7,20.5,.629,11.4,46.7,.318,.500,11.4,65.8,.239
UCF,Temple,94,90,2014-03-12,2,True,False,106.8,102.3,70.6,.432,.351,.527,55.3,30.3,6.8,23.7,.507,13.7,39.5,.257,.500,10.2,71.1,.169
UCF,Cincinnati,58,61,2014-03-13,0,True,False,90.6,95.3,64.5,.434,.340,.454,48.4,35.0,10.9,13.9,.415,13.7,28.6,.264,.500,19.7,74.1,.271
Central Michigan,Bradley,70,80,2013-11-12,0,False,True,97.2,111.1,72.3,.294,.441,.452,34.7,50.0,8.3,0.0,.397,7.2,24.4,.235,.541,20.8,50.0,.230
Central Michigan,Pepperdine,71,88,2013-11-16,0,False,False,100.0,123.9,71.2,.206,.338,.476,51.6,37.0,7.0,5.7,.441,12.9,33.3,.162,.650,12.1,80.0,.167
Central Michigan,Austin Peay,90,75,2013-11-21,0,False,False,125.0,104.2,71.8,.377,.391,.553,53.0,65.5,11.1,5.1,.478,9.0,43.6,.348,.588,22.5,66.7,.140
Central Michigan,Montana State,54,59,2013-11-22,0,False,False,79.4,86.8,67.6,.360,.580,.461,45.6,41.2,5.9,5.7,.400,19.5,11.8,.280,.435,16.4,79.4,.222
Central Michigan,CSU Northridge,90,76,2013-11-23,0,False,False,128.6,108.6,69.5,.580,.540,.706,41.3,57.1,11.4,5.4,.680,13.7,16.7,.440,.554,21.3,68.2,.543
Central Michigan,Texas A&M-CC,68,64,2013-11-26,0,False,True,117.2,110.3,58.0,.707,.610,.621,42.0,72.2,10.3,7.4,.561,11.5,20.8,.537,.531,17.6,61.5,.245
Central Michigan,Jacksonville State,66,61,2013-11-30,0,False,False,120.0,110.9,54.5,.256,.279,.684,56.1,38.5,9.1,0.0,.674,17.3,26.7,.186,.550,13.0,73.1,.120
Central Michigan,SIU Edwardsville,65,64,2013-12-07,0,False,True,98.5,97.0,66.2,.164,.492,.494,54.0,34.6,12.1,3.3,.484,19.7,42.4,.098,.519,20.2,66.7,.170
Central Michigan,Dayton,58,84,2013-12-14,0,False,True,85.3,123.5,68.1,.321,.393,.449,35.0,22.7,5.9,2.9,.420,14.7,17.6,.196,.575,13.0,57.7,.434
Central Michigan,Jacksonville State,73,82,2013-12-17,0,False,True,115.9,130.2,63.4,.393,.357,.549,53.3,48.0,7.9,12.5,.509,12.1,36.4,.286,.630,10.1,74.1,.380
Central Michigan,Miami (OH),70,77,2014-01-08,0,False,False,95.9,105.5,73.2,.386,.509,.519,53.2,60.9,8.2,2.4,.482,20.3,31.3,.263,.536,16.6,76.7,.304
Central Michigan,Toledo,71,86,2014-01-11,0,False,True,102.9,124.6,69.1,.393,.375,.534,46.4,48.0,7.2,0.0,.491,15.4,24.2,.286,.653,15.3,78.3,.449
Central Michigan,Bowling Green,57,67,2014-01-15,0,False,True,89.1,104.7,64.0,.320,.360,.495,45.1,45.0,9.4,3.1,.470,20.8,26.7,.200,.543,17.5,71.4,.340
Central Michigan,Eastern Michigan,59,72,2014-01-18,0,False,False,88.1,107.5,67.5,.481,.481,.445,46.2,52.6,10.4,0.0,.407,15.5,29.7,.278,.448,15.9,67.9,.604
Central Michigan,Miami (OH),80,86,2014-01-22,0,False,True,115.9,124.6,69.0,.362,.534,.588,47.3,48.1,5.8,2.5,.578,11.8,25.0,.224,.657,15.0,78.3,.278
Central Michigan,Akron,74,82,2014-01-25,0,False,False,97.4,107.9,75.6,.434,.340,.579,42.9,36.0,9.2,0.0,.538,20.2,15.4,.321,.625,20.1,66.7,.214
Central Michigan,Ohio,67,71,2014-01-29,0,False,True,97.1,102.9,69.2,.300,.350,.489,40.3,33.3,13.0,3.1,.442,13.9,27.0,.233,.500,19.2,60.0,.340
Central Michigan,Western Michigan,72,75,2014-02-01,0,False,True,114.3,119.0,63.4,.587,.630,.612,31.8,47.4,17.5,3.3,.511,13.5,16.7,.543,.570,19.3,50.0,.360
Central Michigan,Kent State,78,73,2014-02-05,1,False,False,109.9,102.8,63.3,.500,.400,.525,49.3,52.0,12.7,0.0,.492,13.1,33.3,.317,.591,20.6,71.4,.145
Central Michigan,Buffalo,70,79,2014-02-08,0,False,False,104.5,117.9,67.4,.237,.593,.533,39.3,58.3,7.5,7.9,.500,10.9,18.9,.186,.580,14.8,70.8,.250
Central Michigan,Northern Illinois,63,88,2014-02-12,0,False,True,94.0,131.3,66.3,.365,.481,.516,32.7,45.5,11.9,0.0,.500,14.2,18.5,.212,.615,16.8,50.0,.462
Central Michigan,Kent State,75,83,2014-02-15,0,False,True,121.0,133.9,62.3,.356,.407,.544,50.0,34.6,11.3,0.0,.500,9.3,38.7,.271,.724,13.7,68.4,.245
Central Michigan,Ball State,101,95,2014-02-19,3,False,False,111.0,104.4,65.9,.500,.382,.537,43.8,45.7,9.9,7.1,.539,6.1,22.2,.250,.493,15.0,71.4,.412
Central Michigan,Northern Illinois,70,67,2014-02-23,0,False,False,106.1,101.5,65.5,.638,.596,.571,33.3,55.0,18.2,6.9,.543,13.0,17.2,.404,.500,23.4,52.0,.457
Central Michigan,Eastern Michigan,42,64,2014-02-26,0,False,True,65.6,100.0,63.5,.340,.434,.341,48.6,69.2,12.5,3.0,.321,19.8,33.3,.151,.490,16.7,71.4,.275
Central Michigan,Ball State,71,74,2014-03-01,0,False,True,102.9,107.2,68.9,.393,.446,.534,45.1,58.3,13.0,3.4,.509,13.2,20.0,.250,.491,14.0,69.4,.364
Central Michigan,Toledo,69,73,2014-03-04,0,False,False,116.9,123.7,59.4,.250,.423,.593,54.2,40.7,6.8,6.1,.567,14.8,34.8,.192,.620,12.3,72.0,.220
Central Michigan,Western Michigan,64,78,2014-03-07,0,False,False,106.7,130.0,60.4,.250,.411,.511,43.5,50.0,13.3,0.0,.464,12.6,31.0,.214,.789,21.9,64.7,.156
Central Michigan,Eastern Michigan,60,72,2014-03-10,0,False,True,95.2,114.3,63.5,.189,.604,.519,49.1,66.7,9.5,0.0,.491,18.5,24.1,.151,.582,14.3,75.0,.145
Charleston Southern,Delaware,95,93,2013-11-10,0,False,True,125.0,122.4,75.8,.353,.353,.598,48.7,41.2,11.8,5.3,.588,11.3,37.8,.221,.548,13.1,59.0,.178
Charleston Southern,UNC Wilmington,78,80,2013-11-13,1,False,False,101.3,103.9,68.3,.410,.541,.535,51.9,56.0,5.2,1.8,.516,20.9,37.1,.246,.440,9.8,63.0,.187
Charleston Southern,New Mexico,93,109,2013-11-17,0,False,True,116.3,136.3,79.9,.407,.576,.661,33.3,67.9,8.8,7.7,.602,14.7,7.1,.373,.675,13.6,61.5,.561
Charleston Southern,Baylor,64,69,2013-11-20,0,False,True,94.1,101.5,67.8,.175,.413,.469,40.3,63.6,1.5,8.3,.444,11.7,24.3,.127,.480,17.2,64.0,.392
Charleston Southern,Delaware,80,85,2013-12-03,0,False,False,100.0,106.3,80.5,.379,.379,.514,45.2,51.9,8.8,5.3,.455,10.5,20.6,.303,.542,17.4,75.0,.333
Charleston Southern,Alabama,45,59,2013-12-14,0,False,True,77.6,101.7,58.7,.395,.395,.441,48.3,28.6,5.2,8.7,.372,19.2,21.4,.302,.419,13.6,73.3,.535
Charleston Southern,Western Carolina,84,92,2013-12-18,0,False,True,112.0,122.7,75.0,.413,.492,.557,45.7,55.6,9.3,11.5,.516,10.8,23.7,.302,.639,16.9,71.9,.230
Charleston Southern,Central Arkansas,97,90,2013-12-21,2,False,True,110.2,102.3,69.5,.458,.458,.553,46.3,56.7,9.1,3.6,.514,10.4,22.4,.319,.521,14.8,71.7,.192
Charleston Southern,Florida State,59,67,2013-12-30,0,False,True,84.3,95.7,70.1,.360,.580,.504,42.1,61.1,7.1,10.5,.460,22.7,17.2,.260,.500,18.0,67.9,.196
Charleston Southern,Coastal Carolina,70,58,2014-01-08,0,False,False,104.5,86.6,66.8,.469,.633,.584,52.4,61.9,11.9,9.3,.561,16.9,23.1,.306,.415,14.3,73.0,.153
Charleston Southern,Winthrop,68,85,2014-01-11,0,False,True,98.6,123.2,68.7,.608,.529,.517,44.4,52.4,7.2,6.3,.500,17.8,28.6,.333,.642,14.3,64.3,.133
Charleston Southern,Presbyterian College,95,58,2014-01-15,0,False,False,133.8,81.7,70.7,.181,.472,.608,58.8,52.8,12.7,6.8,.590,7.2,35.1,.139,.472,20.3,87.1,.130
