Name,date,ORTG,ORTGlast3,home_ORTG,away_ORTG,ORTGprevSeason,DRTG,DRTGlast3,home_DRTG,away_DRTG,DRTGprevSeason
Fresno State,2014-11-14,0.0,0.0,0.0,0.0,1.04122,0.0,0.0,0.0,0.0,1.04359
Pepperdine,2014-11-14,0.0,0.0,0.0,0.0,1.0342,0.0,0.0,0.0,0.0,1.0604799999999999
Rice,2014-11-14,0.0,0.0,0.0,0.0,0.914423,0.0,0.0,0.0,0.0,1.04879
Oregon State,2014-11-14,0.0,0.0,0.0,0.0,1.06748,0.0,0.0,0.0,0.0,1.06528
VMI,2014-11-14,0.0,0.0,0.0,0.0,1.07962,0.0,0.0,0.0,0.0,1.06931
The Citadel,2014-11-14,0.0,0.0,0.0,0.0,0.9525450000000001,0.0,0.0,0.0,0.0,1.1136
Air Force,2014-11-14,0.0,0.0,0.0,0.0,0.963432,0.0,0.0,0.0,0.0,1.04976
Army,2014-11-14,0.0,0.0,0.0,0.0,1.03206,0.0,0.0,0.0,0.0,1.05341
Boise State,2014-11-14,0.0,0.0,0.0,0.0,1.1098700000000001,0.0,0.0,0.0,0.0,1.03637
San Diego,2014-11-14,0.0,0.0,0.0,0.0,1.01794,0.0,0.0,0.0,0.0,1.01562
Southeast Missouri State,2014-11-14,0.0,0.0,0.0,0.0,1.09681,0.0,0.0,0.0,0.0,1.0819
Loyola Marymount,2014-11-14,0.0,0.0,0.0,0.0,1.0083600000000001,0.0,0.0,0.0,0.0,1.07124
Yale,2014-11-14,0.0,0.0,0.0,0.0,0.9927219999999999,0.0,0.0,0.0,0.0,0.998338
Quinnipiac,2014-11-14,0.0,0.0,0.0,0.0,1.06809,0.0,0.0,0.0,0.0,1.03716
Western Carolina,2014-11-14,0.0,0.0,0.0,0.0,1.0326600000000001,0.0,0.0,0.0,0.0,1.03722
Mississippi State,2014-11-14,0.0,0.0,0.0,0.0,0.963066,0.0,0.0,0.0,0.0,1.01437
Belmont,2014-11-14,0.0,0.0,0.0,0.0,1.12101,0.0,0.0,0.0,0.0,1.04786
Wright State,2014-11-14,0.0,0.0,0.0,0.0,0.992241,0.0,0.0,0.0,0.0,0.9473389999999999
Rider,2014-11-14,0.0,0.0,0.0,0.0,1.03924,0.0,0.0,0.0,0.0,1.0764200000000002
Princeton,2014-11-14,0.0,0.0,0.0,0.0,1.04893,0.0,0.0,0.0,0.0,0.9679620000000001
Cleveland State,2014-11-14,0.0,0.0,0.0,0.0,1.06671,0.0,0.0,0.0,0.0,0.993807
Iona,2014-11-14,0.0,0.0,0.0,0.0,1.14701,0.0,0.0,0.0,0.0,1.06389
Jacksonville State,2014-11-14,0.0,0.0,0.0,0.0,0.9809610000000001,0.0,0.0,0.0,0.0,1.08589
Marshall,2014-11-14,0.0,0.0,0.0,0.0,0.9701489999999999,0.0,0.0,0.0,0.0,1.01357
Niagara,2014-11-14,0.0,0.0,0.0,0.0,0.9903959999999999,0.0,0.0,0.0,0.0,1.0801100000000001
Pittsburgh,2014-11-14,0.0,0.0,0.0,0.0,1.10232,0.0,0.0,0.0,0.0,0.9501430000000001
Monmouth,2014-11-14,0.0,0.0,0.0,0.0,0.954011,0.0,0.0,0.0,0.0,1.0101799999999999
West Virginia,2014-11-14,0.0,0.0,0.0,0.0,1.09324,0.0,0.0,0.0,0.0,1.03999
Samford,2014-11-14,0.0,0.0,0.0,0.0,1.00492,0.0,0.0,0.0,0.0,1.11294
Purdue,2014-11-14,0.0,0.0,0.0,0.0,1.01362,0.0,0.0,0.0,0.0,1.00529
Siena,2014-11-14,0.0,0.0,0.0,0.0,0.986859,0.0,0.0,0.0,0.0,0.9969709999999999
Massachusetts,2014-11-14,0.0,0.0,0.0,0.0,1.022,0.0,0.0,0.0,0.0,0.959908
Northern Arizona,2014-11-14,0.0,0.0,0.0,0.0,1.0173,0.0,0.0,0.0,0.0,1.05136
Xavier,2014-11-14,0.0,0.0,0.0,0.0,1.0604799999999999,0.0,0.0,0.0,0.0,1.00576
South Dakota State,2014-11-14,0.0,0.0,0.0,0.0,1.04877,0.0,0.0,0.0,0.0,1.02292
Buffalo,2014-11-14,0.0,0.0,0.0,0.0,1.04864,0.0,0.0,0.0,0.0,0.966879
Pacific,2014-11-14,0.0,0.0,0.0,0.0,1.05891,0.0,0.0,0.0,0.0,1.08097
Western Illinois,2014-11-14,0.0,0.0,0.0,0.0,0.928491,0.0,0.0,0.0,0.0,1.00365
Indiana State,2014-11-14,0.0,0.0,0.0,0.0,1.03176,0.0,0.0,0.0,0.0,1.00089
IUPUI,2014-11-14,0.0,0.0,0.0,0.0,0.93709,0.0,0.0,0.0,0.0,1.12942
Saint Peter's,2014-11-14,0.0,0.0,0.0,0.0,0.958901,0.0,0.0,0.0,0.0,0.998509
Brown,2014-11-14,0.0,0.0,0.0,0.0,0.984023,0.0,0.0,0.0,0.0,0.947633
Charleston,2014-11-14,0.0,0.0,0.0,0.0,0.968775,0.0,0.0,0.0,0.0,0.970764
Furman,2014-11-14,0.0,0.0,0.0,0.0,0.945975,0.0,0.0,0.0,0.0,1.09616
Houston,2014-11-14,0.0,0.0,0.0,0.0,1.03083,0.0,0.0,0.0,0.0,1.0589600000000001
Murray State,2014-11-14,0.0,0.0,0.0,0.0,1.0924,0.0,0.0,0.0,0.0,1.02754
Eastern Illinois,2014-11-14,0.0,0.0,0.0,0.0,0.978635,0.0,0.0,0.0,0.0,1.08569
Missouri State,2014-11-14,0.0,0.0,0.0,0.0,1.02176,0.0,0.0,0.0,0.0,1.02785
North Dakota State,2014-11-14,0.0,0.0,0.0,0.0,1.1330200000000001,0.0,0.0,0.0,0.0,1.0359200000000002
Texas,2014-11-14,0.0,0.0,0.0,0.0,1.0426600000000001,0.0,0.0,0.0,0.0,0.9932979999999999
East Tennessee St.,2014-11-14,0.0,0.0,0.0,0.0,1.03789,0.0,0.0,0.0,0.0,1.03587
Valparaiso,2014-11-14,0.0,0.0,0.0,0.0,1.0115399999999999,0.0,0.0,0.0,0.0,1.0049299999999999
Southern Utah,2014-11-14,0.0,0.0,0.0,0.0,0.8752260000000001,0.0,0.0,0.0,0.0,1.12729
Kansas State,2014-11-14,0.0,0.0,0.0,0.0,1.01664,0.0,0.0,0.0,0.0,0.9626899999999999
Weber State,2014-11-14,0.0,0.0,0.0,0.0,1.08174,0.0,0.0,0.0,0.0,1.03162
Utah State,2014-11-14,0.0,0.0,0.0,0.0,1.0682200000000002,0.0,0.0,0.0,0.0,1.04215
UT Martin,2014-11-14,0.0,0.0,0.0,0.0,1.0225,0.0,0.0,0.0,0.0,1.1425100000000001
Marquette,2014-11-14,0.0,0.0,0.0,0.0,1.0336299999999998,0.0,0.0,0.0,0.0,0.983959
Morehead State,2014-11-14,0.0,0.0,0.0,0.0,1.02516,0.0,0.0,0.0,0.0,1.0084600000000001
UNLV,2014-11-14,0.0,0.0,0.0,0.0,1.03569,0.0,0.0,0.0,0.0,0.9516950000000001
Idaho State,2014-11-14,0.0,0.0,0.0,0.0,1.04526,0.0,0.0,0.0,0.0,1.0708600000000001
New Mexico,2014-11-14,0.0,0.0,0.0,0.0,1.0888799999999998,0.0,0.0,0.0,0.0,0.972892
Sacramento State,2014-11-14,0.0,0.0,0.0,0.0,1.04491,0.0,0.0,0.0,0.0,1.0831600000000001
Gonzaga,2014-11-14,0.0,0.0,0.0,0.0,1.10426,0.0,0.0,0.0,0.0,0.955384
Presbyterian College,2014-11-14,0.0,0.0,0.0,0.0,0.9444899999999999,0.0,0.0,0.0,0.0,1.1398
Duke,2014-11-14,0.0,0.0,0.0,0.0,1.1715799999999998,0.0,0.0,0.0,0.0,1.00683
North Florida,2014-11-14,0.0,0.0,0.0,0.0,1.00079,0.0,0.0,0.0,0.0,1.0603
South Carolina,2014-11-14,0.0,0.0,0.0,0.0,0.994382,0.0,0.0,0.0,0.0,1.0170700000000001
Charleston Southern,2014-11-14,0.0,0.0,0.0,0.0,1.06941,0.0,0.0,0.0,0.0,1.06266
Ole Miss,2014-11-14,0.0,0.0,0.0,0.0,1.0377,0.0,0.0,0.0,0.0,1.00342
Mississippi Valley State,2014-11-14,0.0,0.0,0.0,0.0,0.917117,0.0,0.0,0.0,0.0,1.0865799999999999
Indiana,2014-11-14,0.0,0.0,0.0,0.0,1.02257,0.0,0.0,0.0,0.0,0.956225
North Carolina Central,2014-11-14,0.0,0.0,0.0,0.0,1.07666,0.0,0.0,0.0,0.0,0.897993
North Carolina,2014-11-14,0.0,0.0,0.0,0.0,1.0602,0.0,0.0,0.0,0.0,0.965744
Northwestern State,2014-11-14,0.0,0.0,0.0,0.0,1.0767799999999998,0.0,0.0,0.0,0.0,1.06331
Texas A&M,2014-11-14,0.0,0.0,0.0,0.0,0.9681200000000001,0.0,0.0,0.0,0.0,0.939944
Grand Canyon,2014-11-14,0.0,0.0,0.0,0.0,1.01254,0.0,0.0,0.0,0.0,1.05413
Kentucky,2014-11-14,0.0,0.0,0.0,0.0,1.0966799999999999,0.0,0.0,0.0,0.0,0.976826
Chicago State,2014-11-14,0.0,0.0,0.0,0.0,0.951202,0.0,0.0,0.0,0.0,1.06221
Arizona State,2014-11-14,0.0,0.0,0.0,0.0,1.04861,0.0,0.0,0.0,0.0,0.966356
Mount St Mary's,2014-11-14,0.0,0.0,0.0,0.0,1.04987,0.0,0.0,0.0,0.0,1.07586
Arizona,2014-11-14,0.0,0.0,0.0,0.0,1.0887,0.0,0.0,0.0,0.0,0.874813
Alcorn State,2014-11-14,0.0,0.0,0.0,0.0,0.934443,0.0,0.0,0.0,0.0,1.03522
California,2014-11-14,0.0,0.0,0.0,0.0,1.05292,0.0,0.0,0.0,0.0,1.00553
Northern Kentucky,2014-11-14,0.0,0.0,0.0,0.0,1.02472,0.0,0.0,0.0,0.0,1.1084399999999999
Wisconsin,2014-11-14,0.0,0.0,0.0,0.0,1.1349,0.0,0.0,0.0,0.0,0.988216
New Mexico State,2014-11-14,0.0,0.0,0.0,0.0,1.1006200000000002,0.0,0.0,0.0,0.0,0.974666
Wichita St,2014-11-14,0.0,0.0,0.0,0.0,1.12065,0.0,0.0,0.0,0.0,0.8967799999999999
Michigan State,2014-11-14,0.0,0.0,0.0,0.0,1.10734,0.0,0.0,0.0,0.0,0.9611129999999999
Navy,2014-11-14,0.0,0.0,0.0,0.0,0.9100219999999999,0.0,0.0,0.0,0.0,1.00937
South Carolina State,2014-11-14,0.0,0.0,0.0,0.0,0.8931879999999999,0.0,0.0,0.0,0.0,1.05526
Washington,2014-11-14,0.0,0.0,0.0,0.0,1.05396,0.0,0.0,0.0,0.0,1.05661
UNC Wilmington,2014-11-15,0.0,0.0,0.0,0.0,0.931039,0.0,0.0,0.0,0.0,1.05029
Old Dominion,2014-11-15,0.0,0.0,0.0,0.0,0.966152,0.0,0.0,0.0,0.0,0.970751
Appalachian State,2014-11-15,0.0,0.0,0.0,0.0,0.930557,0.0,0.0,0.0,0.0,1.04939
Ohio,2014-11-15,0.0,0.0,0.0,0.0,1.03205,0.0,0.0,0.0,0.0,0.976057
Bowling Green,2014-11-15,0.0,0.0,0.0,0.0,0.892125,0.0,0.0,0.0,0.0,0.9394239999999999
Drake,2014-11-15,0.0,0.0,0.0,0.0,1.01875,0.0,0.0,0.0,0.0,1.04609
Cal Poly,2014-11-15,0.0,0.0,0.0,0.0,0.990858,0.0,0.0,0.0,0.0,1.03945
Nevada,2014-11-15,0.0,0.0,0.0,0.0,1.0503,0.0,0.0,0.0,0.0,1.07207
Dartmouth,2014-11-15,0.0,0.0,0.0,0.0,1.00844,0.0,0.0,0.0,0.0,1.03315
St Bonaventure,2014-11-15,0.0,0.0,0.0,0.0,1.04049,0.0,0.0,0.0,0.0,0.994074
Kent State,2014-11-15,0.0,0.0,0.0,0.0,1.00696,0.0,0.0,0.0,0.0,1.00508
Youngstown State,2014-11-15,0.0,0.0,0.0,0.0,1.0508,0.0,0.0,0.0,0.0,1.06535
Southern Illinois,2014-11-15,0.0,0.0,0.0,0.0,1.01118,0.0,0.0,0.0,0.0,1.0217100000000001
Saint Louis,2014-11-15,0.0,0.0,0.0,0.0,0.9973989999999999,0.0,0.0,0.0,0.0,0.891864
Louisiana Monroe,2014-11-15,0.0,0.0,0.0,0.0,0.943108,0.0,0.0,0.0,0.0,1.0206600000000001
UAB,2014-11-15,0.0,0.0,0.0,0.0,1.00091,0.0,0.0,0.0,0.0,0.979405
Air Force,2014-11-15,1.06703,1.06703,0.0,1.06703,0.963432,1.14911,1.14911,0.0,1.14911,1.04976
The Citadel,2014-11-15,1.06253,1.06253,0.0,1.06253,0.9525450000000001,1.07887,1.07887,0.0,1.07887,1.1136
VMI,2014-11-15,1.07887,1.07887,0.0,1.07887,1.07962,1.06253,1.06253,0.0,1.06253,1.06931
Army,2014-11-15,1.14911,1.14911,1.14911,0.0,1.03206,1.06703,1.06703,1.06703,0.0,1.05341
Southeast Missouri State,2014-11-15,1.0373299999999999,1.0373299999999999,0.0,1.0373299999999999,1.09681,1.1945,1.1945,0.0,1.1945,1.0819
San Diego,2014-11-15,1.2215,1.2215,0.0,1.2215,1.01794,1.31922,1.31922,0.0,1.31922,1.01562
Boise State,2014-11-15,1.31922,1.31922,0.0,1.31922,1.1098700000000001,1.2215,1.2215,0.0,1.2215,1.03637
Loyola Marymount,2014-11-15,1.1945,1.1945,1.1945,0.0,1.0083600000000001,1.0373299999999999,1.0373299999999999,1.0373299999999999,0.0,1.07124
Manhattan,2014-11-15,0.0,0.0,0.0,0.0,1.0394700000000001,0.0,0.0,0.0,0.0,0.94575
Florida State,2014-11-15,0.0,0.0,0.0,0.0,1.0378,0.0,0.0,0.0,0.0,0.971972
North Dakota,2014-11-15,0.0,0.0,0.0,0.0,1.04655,0.0,0.0,0.0,0.0,1.0904200000000002
Northern Iowa,2014-11-15,0.0,0.0,0.0,0.0,1.07355,0.0,0.0,0.0,0.0,1.0374299999999999
Austin Peay,2014-11-15,0.0,0.0,0.0,0.0,1.01578,0.0,0.0,0.0,0.0,1.07932
Western Kentucky,2014-11-15,0.0,0.0,0.0,0.0,0.9842639999999999,0.0,0.0,0.0,0.0,0.986145
Fairfield,2014-11-15,1.0825200000000001,1.0825200000000001,0.0,1.0825200000000001,0.920917,0.960549,0.960549,0.0,0.960549,1.0161799999999999
Duke,2014-11-15,1.6639099999999998,1.6639099999999998,1.6639099999999998,0.0,1.1715799999999998,0.647893,0.647893,0.647893,0.0,1.00683
Tulsa,2014-11-15,0.0,0.0,0.0,0.0,1.0195100000000001,0.0,0.0,0.0,0.0,0.9485450000000001
Oral Roberts,2014-11-15,0.0,0.0,0.0,0.0,1.05715,0.0,0.0,0.0,0.0,1.03518
Montana,2014-11-15,0.0,0.0,0.0,0.0,1.09517,0.0,0.0,0.0,0.0,1.08399
Colorado State,2014-11-15,0.0,0.0,0.0,0.0,1.0641100000000001,0.0,0.0,0.0,0.0,1.04719
Portland State,2014-11-15,0.0,0.0,0.0,0.0,1.0453,0.0,0.0,0.0,0.0,1.07457
USC,2014-11-15,0.0,0.0,0.0,0.0,0.9651059999999999,0.0,0.0,0.0,0.0,1.03931
Gardner-Webb,2014-11-15,0.0,0.0,0.0,0.0,1.0048,0.0,0.0,0.0,0.0,1.01091
LSU,2014-11-15,0.0,0.0,0.0,0.0,1.0276399999999999,0.0,0.0,0.0,0.0,0.980302
Wofford,2014-11-14,0.0,0.0,0.0,0.0,1.01298,0.0,0.0,0.0,0.0,0.987351
Stanford,2014-11-14,0.0,0.0,0.0,0.0,1.0562200000000002,0.0,0.0,0.0,0.0,0.9920260000000001
Montana State,2014-11-14,0.0,0.0,0.0,0.0,0.9772549999999999,0.0,0.0,0.0,0.0,1.0501200000000002
UCLA,2014-11-14,0.0,0.0,0.0,0.0,1.12624,0.0,0.0,0.0,0.0,0.9766020000000001
Coppin State,2014-11-14,0.0,0.0,0.0,0.0,0.986684,0.0,0.0,0.0,0.0,1.0740299999999998
Oregon,2014-11-14,0.0,0.0,0.0,0.0,1.1208,0.0,0.0,0.0,0.0,1.01529
Buffalo,2014-11-16,0.907745,0.907745,0.907745,0.0,1.04864,0.881434,0.881434,0.881434,0.0,0.966879
Kentucky,2014-11-16,1.23524,1.23524,1.23524,0.0,1.0966799999999999,0.6539510000000001,0.6539510000000001,0.6539510000000001,0.0,0.976826
Princeton,2014-11-16,1.0126600000000001,1.0126600000000001,1.0126600000000001,0.0,1.04893,0.9177219999999999,0.9177219999999999,0.9177219999999999,0.0,0.9679620000000001
George Mason,2014-11-16,0.8203729999999999,0.8203729999999999,0.8203729999999999,0.0,0.9880959999999999,0.9297559999999999,0.9297559999999999,0.9297559999999999,0.0,1.02434
Massachusetts,2014-11-16,1.16457,1.16457,1.16457,0.0,1.022,1.0665,1.0665,1.0665,0.0,0.959908
Boston College,2014-11-16,0.8386049999999999,0.8386049999999999,0.8386049999999999,0.0,1.05043,0.722935,0.722935,0.722935,0.0,1.13624
Portland,2014-11-16,0.0,0.0,0.0,0.0,1.06282,0.0,0.0,0.0,0.0,1.01989
San Jose State,2014-11-16,0.0,0.0,0.0,0.0,0.907565,0.0,0.0,0.0,0.0,1.0704
Charlotte,2014-11-16,0.0,0.0,0.0,0.0,0.995942,0.0,0.0,0.0,0.0,0.99864
Elon,2014-11-16,0.9285459999999999,0.9285459999999999,0.9285459999999999,0.0,1.03783,0.8414940000000001,0.8414940000000001,0.8414940000000001,0.0,1.03083
Utah State,2014-11-16,1.03355,1.03355,1.03355,0.0,1.0682200000000002,0.87565,0.87565,0.87565,0.0,1.04215
Illinois State,2014-11-16,0.0,0.0,0.0,0.0,0.9692350000000001,0.0,0.0,0.0,0.0,0.978716
Fordham,2014-11-16,0.0,0.0,0.0,0.0,1.01096,0.0,0.0,0.0,0.0,1.0996
Penn State,2014-11-16,0.9198870000000001,0.9198870000000001,0.9198870000000001,0.0,1.02859,0.723845,0.723845,0.723845,0.0,1.01962
Valparaiso,2014-11-16,1.15867,1.15867,1.15867,0.0,1.0115399999999999,0.9784360000000001,0.9784360000000001,0.9784360000000001,0.0,1.0049299999999999
Missouri,2014-11-16,0.8629530000000001,0.8629530000000001,0.8629530000000001,0.0,1.06779,0.9761270000000001,0.9761270000000001,0.9761270000000001,0.0,1.02095
Pacific,2014-11-16,0.992353,0.992353,0.0,0.992353,1.05891,0.965166,0.965166,0.0,0.965166,1.08097
UC Irvine,2014-11-16,0.0,0.0,0.0,0.0,1.0192700000000001,0.0,0.0,0.0,0.0,0.9450799999999999
George Washington,2014-11-16,1.35294,1.35294,1.35294,0.0,1.05112,0.5882350000000001,0.5882350000000001,0.5882350000000001,0.0,0.9623290000000001
Rutgers,2014-11-16,0.0,0.0,0.0,0.0,0.9859030000000001,0.0,0.0,0.0,0.0,1.07208
CSU Northridge,2014-11-16,0.8376959999999999,0.8376959999999999,0.0,0.8376959999999999,1.05471,1.141,1.141,0.0,1.141,1.07701
Arizona,2014-11-16,1.1339299999999999,1.1339299999999999,1.1339299999999999,0.0,1.0887,0.799564,0.799564,0.799564,0.0,0.874813
Cal State Fullerton,2014-11-16,1.06647,1.06647,0.0,1.06647,0.986664,1.31827,1.31827,0.0,1.31827,1.0446799999999998
New Mexico,2014-11-16,1.07666,1.07666,1.07666,0.0,1.0888799999999998,0.749574,0.749574,0.749574,0.0,0.972892
Mercer,2014-11-16,0.0,0.0,0.0,0.0,1.10263,0.0,0.0,0.0,0.0,0.976878
Seton Hall,2014-11-16,0.0,0.0,0.0,0.0,1.04401,0.0,0.0,0.0,0.0,1.01536
Southern Utah,2014-11-16,0.912752,0.912752,0.0,0.912752,0.8752260000000001,1.31544,1.31544,0.0,1.31544,1.12729
Miami (OH),2014-11-16,0.0,0.0,0.0,0.0,0.947833,0.0,0.0,0.0,0.0,1.01312
Samford,2014-11-16,0.551914,0.551914,0.0,0.551914,1.00492,1.1038299999999999,1.1038299999999999,0.0,1.1038299999999999,1.11294
Pittsburgh,2014-11-16,1.20533,1.20533,1.20533,0.0,1.10232,0.695383,0.695383,0.695383,0.0,0.9501430000000001
Chattanooga,2014-11-16,0.0,0.0,0.0,0.0,1.00909,0.0,0.0,0.0,0.0,1.0499
Wisconsin,2014-11-16,1.03441,1.03441,1.03441,0.0,1.1349,0.517205,0.517205,0.517205,0.0,0.988216
Northern Arizona,2014-11-16,0.801469,0.801469,0.0,0.801469,1.0173,1.2422799999999998,1.2422799999999998,0.0,1.2422799999999998,1.05136
Toledo,2014-11-16,0.0,0.0,0.0,0.0,1.1145200000000002,0.0,0.0,0.0,0.0,1.04701
IUPUI,2014-11-16,0.847376,0.847376,0.847376,0.0,0.93709,1.0142799999999998,1.0142799999999998,1.0142799999999998,0.0,1.12942
Purdue,2014-11-16,1.1038299999999999,1.1038299999999999,1.1038299999999999,0.0,1.01362,0.551914,0.551914,0.551914,0.0,1.00529
Northern Colorado,2014-11-16,0.0,0.0,0.0,0.0,1.10753,0.0,0.0,0.0,0.0,1.0804799999999999
Wyoming,2014-11-16,0.0,0.0,0.0,0.0,1.01575,0.0,0.0,0.0,0.0,0.9829530000000001
South Dakota,2014-11-16,0.782396,0.782396,0.0,0.782396,0.984035,0.9027649999999999,0.9027649999999999,0.0,0.9027649999999999,1.07612
Stanford,2014-11-16,1.12612,1.12612,1.12612,0.0,1.0562200000000002,0.8978510000000001,0.8978510000000001,0.8978510000000001,0.0,0.9920260000000001
Idaho State,2014-11-16,0.749574,0.749574,0.0,0.749574,1.04526,1.07666,1.07666,0.0,1.07666,1.0708600000000001
Denver,2014-11-16,0.0,0.0,0.0,0.0,1.0722200000000002,0.0,0.0,0.0,0.0,1.0515
Hampton,2014-11-16,0.747913,0.747913,0.0,0.747913,0.969765,1.202,1.202,0.0,1.202,0.9333229999999999
Syracuse,2014-11-16,1.19183,1.19183,1.19183,0.0,1.08873,0.562437,0.562437,0.562437,0.0,0.947866
Alabama State,2014-11-16,0.0,0.0,0.0,0.0,0.9758530000000001,0.0,0.0,0.0,0.0,0.9962850000000001
Arkansas,2014-11-16,0.0,0.0,0.0,0.0,1.0677299999999998,0.0,0.0,0.0,0.0,0.9508780000000001
Chicago State,2014-11-16,0.729528,0.729528,0.0,0.729528,0.951202,1.25479,1.25479,0.0,1.25479,1.06221
Creighton,2014-11-16,1.27023,1.27023,1.27023,0.0,1.18326,0.940458,0.940458,0.940458,0.0,1.02011
Robert Morris,2014-11-16,0.648824,0.648824,0.648824,0.0,1.04865,0.999189,0.999189,0.999189,0.0,1.04461
North Carolina,2014-11-16,1.01996,1.01996,1.01996,0.0,1.0602,0.805234,0.805234,0.805234,0.0,0.965744
Sam Houston State,2014-11-16,0.0,0.0,0.0,0.0,1.06576,0.0,0.0,0.0,0.0,1.0202
UNLV,2014-11-16,0.9127209999999999,0.9127209999999999,0.9127209999999999,0.0,1.03569,0.897509,0.897509,0.897509,0.0,0.9516950000000001
Kennesaw State,2014-11-16,0.562437,0.562437,0.0,0.562437,0.9085280000000001,1.19183,1.19183,0.0,1.19183,1.08081
California,2014-11-16,1.3048899999999999,1.3048899999999999,1.3048899999999999,0.0,1.05292,0.817351,0.817351,0.817351,0.0,1.00553
