Name,date,FTO,FTOlast3,FTOprevSeason,FTD,FTDlast3,FTDprevSeason,Three_O,Three_Olast3,Three_OprevSeason,Three_D,Three_Dlast3,Three_DprevSeason,REBO,REBOlast3,REBOprevSeason,REBD,REBDlast3,REBDprevSeason,REB,REBlast3,REBprevSeason,TOP,TOPlast3,TOPprevSeason,TOFP,TOFPlast3,TOFPprevSeason,POSS,POSSlast3,POSSprevSeason
UT San Antonio,2016-11-11,0.0,0.0,20.9306,0.0,0.0,0.317184,0.0,0.0,6.96667,0.0,0.0,0.412975,0.0,0.0,0.22705799999999998,0.0,0.0,0.728395,0.0,0.0,0.469811,0.0,0.0,0.16053,0.0,0.0,0.152361,0.0,0.0,74.8504
Fresno State,2016-11-11,0.0,0.0,21.9039,0.0,0.0,0.312194,0.0,0.0,6.303030000000001,0.0,0.0,0.330056,0.0,0.0,0.279965,0.0,0.0,0.725508,0.0,0.0,0.49668900000000005,0.0,0.0,0.12956199999999998,0.0,0.0,0.18300999999999998,0.0,0.0,72.6314
Utah State,2016-11-11,0.0,0.0,19.2929,0.0,0.0,0.246007,0.0,0.0,8.413789999999999,0.0,0.0,0.352365,0.0,0.0,0.276231,0.0,0.0,0.732258,0.0,0.0,0.504451,0.0,0.0,0.15248299999999998,0.0,0.0,0.143799,0.0,0.0,69.3483
UC Irvine,2016-11-11,0.0,0.0,19.2593,0.0,0.0,0.254475,0.0,0.0,6.33333,0.0,0.0,0.331599,0.0,0.0,0.27451,0.0,0.0,0.7379640000000001,0.0,0.0,0.516117,0.0,0.0,0.159159,0.0,0.0,0.149732,0.0,0.0,69.8076
South Alabama,2016-11-11,0.0,0.0,20.209,0.0,0.0,0.277161,0.0,0.0,6.45161,0.0,0.0,0.321689,0.0,0.0,0.283194,0.0,0.0,0.700765,0.0,0.0,0.488491,0.0,0.0,0.176323,0.0,0.0,0.153421,0.0,0.0,73.5859
UNLV,2016-11-11,0.0,0.0,21.967,0.0,0.0,0.28225700000000004,0.0,0.0,7.58065,0.0,0.0,0.327273,0.0,0.0,0.26795599999999997,0.0,0.0,0.729805,0.0,0.0,0.49036,0.0,0.0,0.165332,0.0,0.0,0.167939,0.0,0.0,77.2419
UC Riverside,2016-11-11,0.0,0.0,20.6249,0.0,0.0,0.276926,0.0,0.0,7.3871,0.0,0.0,0.348457,0.0,0.0,0.266599,0.0,0.0,0.7417699999999999,0.0,0.0,0.502106,0.0,0.0,0.172001,0.0,0.0,0.14946500000000001,0.0,0.0,69.5996
Portland,2016-11-11,0.0,0.0,19.1333,0.0,0.0,0.290371,0.0,0.0,8.87097,0.0,0.0,0.384615,0.0,0.0,0.272296,0.0,0.0,0.684105,0.0,0.0,0.478012,0.0,0.0,0.144963,0.0,0.0,0.15790099999999999,0.0,0.0,74.8569
Cal Poly,2016-11-11,0.0,0.0,20.422,0.0,0.0,0.290729,0.0,0.0,8.0,0.0,0.0,0.4,0.0,0.0,0.28089899999999995,0.0,0.0,0.733333,0.0,0.0,0.494332,0.0,0.0,0.12987200000000002,0.0,0.0,0.138096,0.0,0.0,70.4772
Pepperdine,2016-11-11,0.0,0.0,22.8753,0.0,0.0,0.235079,0.0,0.0,5.03226,0.0,0.0,0.32605300000000004,0.0,0.0,0.291089,0.0,0.0,0.720885,0.0,0.0,0.503562,0.0,0.0,0.13751300000000002,0.0,0.0,0.137735,0.0,0.0,70.5085
Nevada,2016-11-11,0.0,0.0,25.3849,0.0,0.0,0.28497100000000003,0.0,0.0,5.0,0.0,0.0,0.32313800000000004,0.0,0.0,0.296584,0.0,0.0,0.727757,0.0,0.0,0.5049399999999999,0.0,0.0,0.150952,0.0,0.0,0.148866,0.0,0.0,74.9569
Saint Mary's,2016-11-11,0.0,0.0,16.8371,0.0,0.0,0.188379,0.0,0.0,8.52941,0.0,0.0,0.3267,0.0,0.0,0.280702,0.0,0.0,0.75265,0.0,0.0,0.537029,0.0,0.0,0.134828,0.0,0.0,0.134732,0.0,0.0,63.5849
San Diego,2016-11-11,0.0,0.0,17.8105,0.0,0.0,0.299394,0.0,0.0,6.48276,0.0,0.0,0.362288,0.0,0.0,0.244984,0.0,0.0,0.748552,0.0,0.0,0.47693100000000005,0.0,0.0,0.179321,0.0,0.0,0.151754,0.0,0.0,67.9569
San Diego State,2016-11-11,0.0,0.0,23.4705,0.0,0.0,0.23003099999999999,0.0,0.0,5.91667,0.0,0.0,0.29370599999999997,0.0,0.0,0.317116,0.0,0.0,0.754934,0.0,0.0,0.536071,0.0,0.0,0.156196,0.0,0.0,0.155641,0.0,0.0,68.6441
UIC,2016-11-11,0.0,0.0,20.9014,0.0,0.0,0.288051,0.0,0.0,4.35714,0.0,0.0,0.363636,0.0,0.0,0.296439,0.0,0.0,0.722165,0.0,0.0,0.499561,0.0,0.0,0.178555,0.0,0.0,0.13467300000000001,0.0,0.0,76.208
San Francisco,2016-11-11,0.0,0.0,21.7055,0.0,0.0,0.262472,0.0,0.0,7.689660000000001,0.0,0.0,0.38594,0.0,0.0,0.302817,0.0,0.0,0.717742,0.0,0.0,0.513883,0.0,0.0,0.151557,0.0,0.0,0.136799,0.0,0.0,74.0319
Harvard,2016-11-11,0.0,0.0,14.7442,0.0,0.0,0.248394,0.0,0.0,7.42857,0.0,0.0,0.313514,0.0,0.0,0.27511399999999997,0.0,0.0,0.7386119999999999,0.0,0.0,0.5139100000000001,0.0,0.0,0.18629600000000002,0.0,0.0,0.146277,0.0,0.0,69.0344
Stanford,2016-11-11,0.0,0.0,24.5175,0.0,0.0,0.279636,0.0,0.0,5.65517,0.0,0.0,0.368679,0.0,0.0,0.289502,0.0,0.0,0.703535,0.0,0.0,0.48878900000000003,0.0,0.0,0.150187,0.0,0.0,0.169983,0.0,0.0,69.3384
Vanderbilt,2016-11-11,0.0,0.0,22.0789,0.0,0.0,0.26103200000000004,0.0,0.0,8.272730000000001,0.0,0.0,0.294212,0.0,0.0,0.256604,0.0,0.0,0.73328,0.0,0.0,0.507576,0.0,0.0,0.145654,0.0,0.0,0.120448,0.0,0.0,71.2322
Marquette,2016-11-11,0.0,0.0,22.6466,0.0,0.0,0.207833,0.0,0.0,5.87879,0.0,0.0,0.342618,0.0,0.0,0.26351399999999997,0.0,0.0,0.7084050000000001,0.0,0.0,0.500637,0.0,0.0,0.172192,0.0,0.0,0.15981700000000001,0.0,0.0,74.2636
Ohio State,2016-11-11,0.0,0.0,19.9543,0.0,0.0,0.22712399999999996,0.0,0.0,6.25714,0.0,0.0,0.333766,0.0,0.0,0.28583800000000004,0.0,0.0,0.736928,0.0,0.0,0.513482,0.0,0.0,0.161196,0.0,0.0,0.148062,0.0,0.0,70.3036
Navy,2016-11-11,0.0,0.0,21.5917,0.0,0.0,0.276361,0.0,0.0,4.25,0.0,0.0,0.351111,0.0,0.0,0.303609,0.0,0.0,0.7627659999999999,0.0,0.0,0.530115,0.0,0.0,0.16964100000000001,0.0,0.0,0.175086,0.0,0.0,65.8527
Michigan State,2016-11-11,0.0,0.0,18.781,0.0,0.0,0.258104,0.0,0.0,9.17143,0.0,0.0,0.31003000000000003,0.0,0.0,0.36030100000000004,0.0,0.0,0.79288,0.0,0.0,0.5795140000000001,0.0,0.0,0.147839,0.0,0.0,0.12456300000000001,0.0,0.0,69.0668
Arizona,2016-11-11,0.0,0.0,25.0767,0.0,0.0,0.22025300000000003,0.0,0.0,6.5,0.0,0.0,0.315789,0.0,0.0,0.324192,0.0,0.0,0.771886,0.0,0.0,0.564589,0.0,0.0,0.156506,0.0,0.0,0.14102,0.0,0.0,72.9526
Indiana,2016-11-11,0.0,0.0,20.3722,0.0,0.0,0.22122600000000003,0.0,0.0,9.85714,0.0,0.0,0.342767,0.0,0.0,0.359684,0.0,0.0,0.732751,0.0,0.0,0.548552,0.0,0.0,0.16561199999999998,0.0,0.0,0.16475,0.0,0.0,70.6846
Kansas,2016-11-11,0.0,0.0,22.1696,0.0,0.0,0.266352,0.0,0.0,7.810810000000001,0.0,0.0,0.324675,0.0,0.0,0.30395700000000003,0.0,0.0,0.74057,0.0,0.0,0.535385,0.0,0.0,0.154399,0.0,0.0,0.159476,0.0,0.0,71.5615
Texas State,2016-11-11,0.0,0.0,20.6992,0.0,0.0,0.250775,0.0,0.0,4.65517,0.0,0.0,0.351402,0.0,0.0,0.288961,0.0,0.0,0.731481,0.0,0.0,0.49061400000000005,0.0,0.0,0.151977,0.0,0.0,0.180706,0.0,0.0,66.8026
Florida Atlantic,2016-11-11,0.0,0.0,18.7135,0.0,0.0,0.274806,0.0,0.0,7.096769999999999,0.0,0.0,0.35371199999999997,0.0,0.0,0.200573,0.0,0.0,0.687008,0.0,0.0,0.448122,0.0,0.0,0.156538,0.0,0.0,0.141397,0.0,0.0,70.5028
Tennessee State,2016-11-11,0.0,0.0,22.8504,0.0,0.0,0.289485,0.0,0.0,5.65517,0.0,0.0,0.368098,0.0,0.0,0.304118,0.0,0.0,0.737513,0.0,0.0,0.513184,0.0,0.0,0.164666,0.0,0.0,0.189975,0.0,0.0,71.5297
UC Davis,2016-11-11,0.0,0.0,16.5692,0.0,0.0,0.229638,0.0,0.0,5.60714,0.0,0.0,0.316865,0.0,0.0,0.22285100000000002,0.0,0.0,0.733112,0.0,0.0,0.48555200000000004,0.0,0.0,0.184495,0.0,0.0,0.17211500000000002,0.0,0.0,69.6214
Northern Arizona,2016-11-11,0.0,0.0,19.9401,0.0,0.0,0.24944000000000002,0.0,0.0,7.17857,0.0,0.0,0.399371,0.0,0.0,0.20638099999999998,0.0,0.0,0.714773,0.0,0.0,0.450172,0.0,0.0,0.16100699999999998,0.0,0.0,0.153635,0.0,0.0,73.7924
Santa Clara,2016-11-11,0.0,0.0,19.485,0.0,0.0,0.268762,0.0,0.0,7.566669999999999,0.0,0.0,0.34323899999999996,0.0,0.0,0.219164,0.0,0.0,0.716805,0.0,0.0,0.472512,0.0,0.0,0.149551,0.0,0.0,0.14416199999999998,0.0,0.0,69.2842
Fort Wayne,2016-11-11,0.0,0.0,19.6078,0.0,0.0,0.22592199999999998,0.0,0.0,10.3125,0.0,0.0,0.386707,0.0,0.0,0.247813,0.0,0.0,0.762927,0.0,0.0,0.507304,0.0,0.0,0.150949,0.0,0.0,0.13836800000000002,0.0,0.0,72.3562
Arkansas,2016-11-11,0.0,0.0,21.7585,0.0,0.0,0.293541,0.0,0.0,6.75,0.0,0.0,0.358696,0.0,0.0,0.276498,0.0,0.0,0.712676,0.0,0.0,0.5,0.0,0.0,0.132575,0.0,0.0,0.168693,0.0,0.0,74.5398
Oral Roberts,2016-11-11,0.0,0.0,22.2987,0.0,0.0,0.24682600000000002,0.0,0.0,6.068969999999999,0.0,0.0,0.37408800000000003,0.0,0.0,0.267176,0.0,0.0,0.71322,0.0,0.0,0.49426400000000004,0.0,0.0,0.152203,0.0,0.0,0.13830699999999999,0.0,0.0,71.753
Baylor,2016-11-11,0.0,0.0,23.5201,0.0,0.0,0.270137,0.0,0.0,6.18182,0.0,0.0,0.369384,0.0,0.0,0.393269,0.0,0.0,0.7349640000000001,0.0,0.0,0.551504,0.0,0.0,0.154895,0.0,0.0,0.1738,0.0,0.0,69.1864
IUPUI,2016-11-11,0.0,0.0,18.3187,0.0,0.0,0.27672399999999997,0.0,0.0,5.7419400000000005,0.0,0.0,0.337687,0.0,0.0,0.254075,0.0,0.0,0.739312,0.0,0.0,0.49010600000000004,0.0,0.0,0.165274,0.0,0.0,0.15859,0.0,0.0,71.6702
Eastern Kentucky,2016-11-11,0.0,0.0,22.3593,0.0,0.0,0.291459,0.0,0.0,8.3,0.0,0.0,0.375975,0.0,0.0,0.246955,0.0,0.0,0.678351,0.0,0.0,0.473271,0.0,0.0,0.180624,0.0,0.0,0.174719,0.0,0.0,74.6892
The Citadel,2016-11-11,0.0,0.0,18.9381,0.0,0.0,0.303935,0.0,0.0,11.069,0.0,0.0,0.351946,0.0,0.0,0.237598,0.0,0.0,0.65194,0.0,0.0,0.43443000000000004,0.0,0.0,0.148087,0.0,0.0,0.165516,0.0,0.0,83.0293
Charleston,2016-11-11,0.0,0.0,17.936,0.0,0.0,0.289056,0.0,0.0,6.46667,0.0,0.0,0.319846,0.0,0.0,0.279835,0.0,0.0,0.759955,0.0,0.0,0.506718,0.0,0.0,0.16638599999999998,0.0,0.0,0.188826,0.0,0.0,67.4621
Austin Peay,2016-11-11,0.0,0.0,24.2069,0.0,0.0,0.228316,0.0,0.0,6.14706,0.0,0.0,0.36442800000000003,0.0,0.0,0.30186999999999997,0.0,0.0,0.709417,0.0,0.0,0.510025,0.0,0.0,0.174772,0.0,0.0,0.16103800000000001,0.0,0.0,72.6581
Dayton,2016-11-11,0.0,0.0,21.3752,0.0,0.0,0.23887199999999997,0.0,0.0,6.696969999999999,0.0,0.0,0.349206,0.0,0.0,0.263258,0.0,0.0,0.781882,0.0,0.0,0.53196,0.0,0.0,0.16239,0.0,0.0,0.159248,0.0,0.0,70.8837
Marist,2016-11-11,0.0,0.0,21.0508,0.0,0.0,0.26667399999999997,0.0,0.0,8.26667,0.0,0.0,0.382022,0.0,0.0,0.22831500000000002,0.0,0.0,0.692067,0.0,0.0,0.45882399999999995,0.0,0.0,0.15349300000000002,0.0,0.0,0.145645,0.0,0.0,71.4146
Duke,2016-11-11,0.0,0.0,24.6741,0.0,0.0,0.19358699999999998,0.0,0.0,9.11111,0.0,0.0,0.33985,0.0,0.0,0.312129,0.0,0.0,0.670266,0.0,0.0,0.49503400000000003,0.0,0.0,0.120823,0.0,0.0,0.145531,0.0,0.0,70.4743
Western Carolina,2016-11-11,0.0,0.0,21.4585,0.0,0.0,0.30491399999999996,0.0,0.0,6.967739999999999,0.0,0.0,0.356143,0.0,0.0,0.29029099999999997,0.0,0.0,0.686552,0.0,0.0,0.485468,0.0,0.0,0.172798,0.0,0.0,0.179108,0.0,0.0,72.3077
Miami,2016-11-11,0.0,0.0,24.3568,0.0,0.0,0.21831399999999998,0.0,0.0,6.88571,0.0,0.0,0.343699,0.0,0.0,0.288577,0.0,0.0,0.7315560000000001,0.0,0.0,0.516695,0.0,0.0,0.14468,0.0,0.0,0.151025,0.0,0.0,67.8014
Chattanooga,2016-11-11,0.0,0.0,24.5442,0.0,0.0,0.22128499999999998,0.0,0.0,7.33333,0.0,0.0,0.33684200000000003,0.0,0.0,0.310757,0.0,0.0,0.7339180000000001,0.0,0.0,0.518137,0.0,0.0,0.155421,0.0,0.0,0.175703,0.0,0.0,69.5098
Tennessee,2016-11-11,0.0,0.0,21.0756,0.0,0.0,0.271373,0.0,0.0,7.38235,0.0,0.0,0.341598,0.0,0.0,0.304598,0.0,0.0,0.682086,0.0,0.0,0.486996,0.0,0.0,0.13461700000000001,0.0,0.0,0.146877,0.0,0.0,72.9864
Montana State,2016-11-11,0.0,0.0,18.1821,0.0,0.0,0.322424,0.0,0.0,9.6,0.0,0.0,0.365,0.0,0.0,0.311909,0.0,0.0,0.749203,0.0,0.0,0.514679,0.0,0.0,0.146902,0.0,0.0,0.14890699999999998,0.0,0.0,72.0488
Washington State,2016-11-11,0.0,0.0,17.3159,0.0,0.0,0.279437,0.0,0.0,5.96667,0.0,0.0,0.35852399999999995,0.0,0.0,0.22002199999999997,0.0,0.0,0.729508,0.0,0.0,0.483317,0.0,0.0,0.174148,0.0,0.0,0.128126,0.0,0.0,73.1504
Drexel,2016-11-11,0.0,0.0,20.9459,0.0,0.0,0.32479600000000003,0.0,0.0,5.46667,0.0,0.0,0.364754,0.0,0.0,0.256972,0.0,0.0,0.736534,0.0,0.0,0.476494,0.0,0.0,0.145336,0.0,0.0,0.159502,0.0,0.0,67.3163
Monmouth,2016-11-11,0.0,0.0,23.7812,0.0,0.0,0.262732,0.0,0.0,7.83333,0.0,0.0,0.314193,0.0,0.0,0.25824600000000003,0.0,0.0,0.712225,0.0,0.0,0.496799,0.0,0.0,0.14314300000000002,0.0,0.0,0.172488,0.0,0.0,76.274
VMI,2016-11-11,0.0,0.0,16.0486,0.0,0.0,0.289181,0.0,0.0,8.55556,0.0,0.0,0.373898,0.0,0.0,0.238145,0.0,0.0,0.674528,0.0,0.0,0.44964,0.0,0.0,0.160828,0.0,0.0,0.158524,0.0,0.0,70.8495
Richmond,2016-11-11,0.0,0.0,19.031,0.0,0.0,0.259843,0.0,0.0,7.5,0.0,0.0,0.36046500000000004,0.0,0.0,0.21844699999999997,0.0,0.0,0.69763,0.0,0.0,0.4622,0.0,0.0,0.131617,0.0,0.0,0.155906,0.0,0.0,70.6086
Fordham,2016-11-11,0.0,0.0,18.3588,0.0,0.0,0.273652,0.0,0.0,7.86667,0.0,0.0,0.33387100000000003,0.0,0.0,0.288136,0.0,0.0,0.759116,0.0,0.0,0.51268,0.0,0.0,0.17439200000000002,0.0,0.0,0.19859100000000002,0.0,0.0,70.4475
East Tennessee St.,2016-11-11,0.0,0.0,19.787,0.0,0.0,0.283325,0.0,0.0,8.29412,0.0,0.0,0.34143,0.0,0.0,0.262681,0.0,0.0,0.716696,0.0,0.0,0.490767,0.0,0.0,0.158691,0.0,0.0,0.153468,0.0,0.0,72.8346
