Name,date,FTO,FTOlast3,FTOprevSeason,FTD,FTDlast3,FTDprevSeason,Three_O,Three_Olast3,Three_OprevSeason,Three_D,Three_Dlast3,Three_DprevSeason,REBO,REBOlast3,REBOprevSeason,REBD,REBDlast3,REBDprevSeason,REB,REBlast3,REBprevSeason,TOP,TOPlast3,TOPprevSeason,TOFP,TOFPlast3,TOFPprevSeason,POSS,POSSlast3,POSSprevSeason
Jacksonville,2012-12-28,20.648000000000003,18.1174,18.8444,0.28997,0.247626,0.354652,3.8,3.33333,5.03333,0.372881,0.446154,0.35625,0.335227,0.294118,0.353116,0.664516,0.722892,0.6704939999999999,0.48821099999999995,0.4689,0.497566,0.191668,0.15901300000000002,0.18295,0.199811,0.167882,0.178178,71.6775,71.7542,68.6321
Indiana,2012-12-28,28.4363,28.9452,26.6233,0.183815,0.20113399999999998,0.24468600000000001,7.58333,6.66667,6.36111,0.287879,0.365079,0.34872600000000004,0.416667,0.415584,0.33265100000000003,0.742919,0.7289720000000001,0.7111310000000001,0.583146,0.5825239999999999,0.5318510000000001,0.156323,0.18319100000000002,0.164079,0.195935,0.20113399999999998,0.167907,72.6771,74.8542,68.3403
Western Michigan,2012-12-29,23.3706,24.1334,22.9955,0.21730700000000003,0.21085700000000002,0.26009499999999997,5.36364,4.66667,6.0,0.338983,0.298701,0.33631,0.338235,0.423913,0.34577600000000003,0.744505,0.75,0.716253,0.5499350000000001,0.608889,0.5301779999999999,0.190803,0.21654,0.18220999999999998,0.150443,0.150033,0.13514,67.6841,73.2042,67.9973
NC State,2012-12-29,21.9475,26.4278,21.2601,0.19375499999999998,0.190658,0.235719,5.09091,5.0,5.35135,0.31557399999999997,0.272727,0.332394,0.326984,0.313253,0.347976,0.669118,0.677686,0.7141689999999999,0.517588,0.5309729999999999,0.53013,0.164658,0.156469,0.158046,0.151303,0.137274,0.152686,71.2443,74.4167,69.2834
Santa Clara,2012-12-29,25.7035,27.3224,20.8294,0.29029,0.26259099999999996,0.348673,7.909089999999999,7.33333,7.57143,0.375661,0.295455,0.367816,0.32876700000000003,0.36633699999999997,0.28424299999999997,0.677596,0.704762,0.6767920000000001,0.492922,0.528302,0.464304,0.148734,0.163659,0.142652,0.21071199999999998,0.21523899999999999,0.151061,70.383,67.1,68.7558
Duke,2012-12-29,24.4401,19.4918,25.4971,0.184818,0.0824827,0.240155,7.81818,10.0,8.058819999999999,0.306818,0.32,0.317427,0.278592,0.28,0.334257,0.674584,0.742857,0.687554,0.495695,0.511521,0.518688,0.143281,0.115002,0.150069,0.184818,0.218579,0.15717899999999999,70.6739,71.825,69.904
Rice,2012-12-29,16.0244,20.915,20.1733,0.258446,0.201533,0.263201,7.111110000000001,7.0,5.59375,0.34177199999999996,0.354167,0.368881,0.145833,0.0930233,0.242604,0.633452,0.606383,0.74153,0.398347,0.359788,0.493316,0.157436,0.17565899999999998,0.17011300000000001,0.18165,0.201533,0.167492,63.7917,63.75,70.0184
Texas,2012-12-29,20.646,20.8149,25.7101,0.251303,0.337971,0.287245,5.09091,4.66667,5.7941199999999995,0.214286,0.2,0.347902,0.30854000000000004,0.25688099999999997,0.364564,0.715596,0.714286,0.674419,0.518141,0.493878,0.519898,0.209617,0.167777,0.15308,0.174396,0.191027,0.169296,72.6534,80.0708,68.7529
Tulsa,2012-12-29,21.458000000000002,16.386,23.6438,0.307827,0.3479,0.288548,4.63636,5.66667,5.7419400000000005,0.356725,0.44444399999999995,0.356984,0.29320999999999997,0.255102,0.32304299999999997,0.73297,0.8279569999999999,0.770768,0.527559,0.545894,0.541867,0.22466,0.228852,0.18646,0.177234,0.18243499999999999,0.160064,69.0568,73.2333,67.5347
Florida State,2012-12-29,24.6886,27.711,19.2985,0.233096,0.162224,0.239946,6.909089999999999,8.33333,6.17143,0.31696399999999997,0.31666700000000003,0.309091,0.339623,0.275862,0.342584,0.655914,0.721154,0.693755,0.507266,0.516746,0.521508,0.196915,0.161461,0.20114200000000002,0.20464300000000002,0.233444,0.187614,71.4352,74.5792,70.0275
UNLV,2012-12-29,24.6857,18.2429,19.5632,0.220611,0.17368599999999998,0.24014699999999997,6.636360000000001,7.33333,8.33333,0.294686,0.394366,0.336013,0.35809,0.284091,0.3125,0.720874,0.7821779999999999,0.7212390000000001,0.533109,0.550239,0.516089,0.166449,0.167167,0.16434200000000002,0.176489,0.16066,0.181975,74.0216,69.4333,71.7178
North Carolina,2012-12-29,14.8866,22.5294,22.2174,0.19908499999999998,0.25702800000000003,0.165669,7.54545,7.33333,5.1052599999999995,0.32,0.311475,0.31902600000000003,0.377232,0.383333,0.385294,0.704388,0.707317,0.747559,0.5383020000000001,0.547529,0.565807,0.15933599999999998,0.151659,0.13472,0.175959,0.11780499999999999,0.157527,78.7773,81.375,74.503
Loyola (CHI),2012-12-29,21.174,24.0037,20.131,0.23421,0.288148,0.235684,6.9,6.0,3.9310300000000002,0.360248,0.317073,0.354582,0.306338,0.264368,0.294118,0.72,0.715789,0.695381,0.528614,0.527094,0.49971899999999997,0.189076,0.20499699999999998,0.200673,0.174618,0.164656,0.168761,63.7575,63.8792,62.6927
DePaul,2012-12-29,20.4993,22.5116,15.7596,0.22069499999999997,0.168874,0.279132,4.91667,4.33333,7.225810000000001,0.29381399999999996,0.288889,0.353881,0.309002,0.261364,0.29020300000000004,0.684091,0.682243,0.62878,0.502075,0.502242,0.454747,0.176093,0.208375,0.15587,0.202621,0.211092,0.181796,76.0188,75.5167,73.6879
UIC,2012-12-29,21.4929,20.5411,17.961,0.23325,0.258237,0.30543000000000003,7.363639999999999,7.66667,6.5,0.291429,0.372093,0.37850500000000004,0.26087,0.268293,0.30672699999999997,0.692529,0.7093020000000001,0.712102,0.47247100000000003,0.486486,0.50343,0.15464,0.194043,0.186039,0.19172899999999998,0.186999,0.153434,64.7148,66.5333,66.4138
Toledo,2012-12-29,22.8952,20.0012,21.9903,0.28001,0.196517,0.224818,5.77778,6.33333,6.0,0.35,0.425,0.33619499999999997,0.27037,0.276316,0.29370599999999997,0.652482,0.684783,0.64318,0.47030500000000003,0.49729700000000004,0.479842,0.180107,0.203631,0.175331,0.184861,0.17031500000000002,0.177311,70.8542,66.6625,67.0081
William & Mary,2012-12-29,24.9684,26.9087,18.5502,0.221509,0.139153,0.259642,5.66667,6.0,6.7096800000000005,0.259887,0.298246,0.351119,0.23461500000000002,0.22222199999999998,0.22125799999999998,0.713433,0.697248,0.700541,0.5125,0.5242720000000001,0.468904,0.182554,0.19073099999999998,0.176994,0.139678,0.113062,0.129821,68.0861,65.6542,64.8633
Purdue,2012-12-29,19.2736,20.9692,19.5144,0.278652,0.311318,0.24147600000000002,4.18182,3.66667,8.114289999999999,0.286585,0.326923,0.343949,0.375,0.27551,0.290528,0.75,0.760417,0.705191,0.561692,0.531818,0.492766,0.16818699999999998,0.18098599999999998,0.114601,0.166725,0.149082,0.165824,69.3364,68.3542,66.1782
Virginia Tech,2012-12-29,25.2795,17.0213,20.2835,0.22446,0.278665,0.254085,6.66667,5.33333,6.21212,0.274834,0.410959,0.279783,0.305556,0.369369,0.315893,0.681818,0.616822,0.6778,0.506383,0.48085100000000003,0.4962,0.152521,0.201258,0.154899,0.13798,0.166425,0.166148,73.5115,72.4583,64.8386
BYU,2012-12-29,20.0775,19.7498,20.6979,0.254144,0.240204,0.23964699999999997,5.41667,4.0,6.81818,0.322727,0.309091,0.315866,0.311778,0.283019,0.277154,0.748201,0.754545,0.759746,0.525751,0.5173909999999999,0.52015,0.156623,0.158236,0.156883,0.18254,0.184157,0.187247,73.8802,74.2625,74.667
Auburn,2012-12-29,19.5509,26.8123,18.8759,0.26558899999999996,0.24748299999999998,0.262969,5.90909,6.0,5.03226,0.324201,0.2,0.347603,0.34594600000000003,0.44898000000000005,0.292806,0.69209,0.63,0.700906,0.525786,0.5514020000000001,0.493043,0.179661,0.171149,0.175903,0.20554299999999998,0.184564,0.182862,68.8182,67.1333,67.3327
Illinois,2012-12-29,18.468,19.4129,17.76,0.223536,0.183524,0.253119,9.75,6.66667,5.8125,0.31666700000000003,0.265625,0.379562,0.34771599999999997,0.34313699999999997,0.291979,0.679293,0.67619,0.733478,0.510832,0.506329,0.510753,0.15057,0.146223,0.175733,0.189385,0.146819,0.176046,69.9406,70.4,66.5117
Northeastern,2012-12-29,23.0296,20.8535,20.461,0.205643,0.198105,0.276179,6.09091,4.66667,5.45161,0.34313699999999997,0.31666700000000003,0.330629,0.346269,0.406977,0.325967,0.691131,0.72043,0.675978,0.51532,0.568421,0.49726000000000004,0.184032,0.19071300000000002,0.202753,0.18495699999999998,0.185185,0.186111,65.5284,68.7333,66.2157
UAB,2012-12-29,17.9783,18.1406,19.7383,0.23898699999999998,0.261183,0.21959299999999998,7.18182,7.66667,5.77419,0.35122,0.385965,0.34774099999999997,0.318766,0.333333,0.34113699999999997,0.716253,0.6875,0.702236,0.517079,0.510101,0.522662,0.19179000000000002,0.182146,0.189724,0.20963800000000002,0.237794,0.158496,77.3659,77.175,63.4105
San Jose State,2012-12-29,20.7874,26.3778,20.5138,0.242733,0.241365,0.242166,5.33333,4.66667,7.36667,0.343949,0.383333,0.35143800000000003,0.34810100000000005,0.443478,0.272374,0.740741,0.714286,0.661702,0.541485,0.566667,0.467916,0.188782,0.178504,0.14106400000000002,0.154223,0.133167,0.153569,74.2972,70.7667,68.4092
Texas State,2012-12-29,19.0331,15.856,18.4568,0.28656,0.302732,0.29951300000000003,6.45455,6.0,8.15385,0.323383,0.402985,0.356009,0.271795,0.255102,0.27303,0.6914600000000001,0.787879,0.642772,0.474313,0.527778,0.46365500000000004,0.182834,0.205148,0.169435,0.194155,0.161195,0.192449,77.3773,77.7833,75.4361
Massachusetts,2012-12-29,21.8084,32.5122,18.5928,0.26931,0.197088,0.264446,7.4,7.33333,7.78378,0.331754,0.325581,0.30749699999999996,0.300268,0.247619,0.32511599999999996,0.696793,0.684685,0.672269,0.486658,0.485232,0.501718,0.168351,0.181727,0.166133,0.169908,0.186529,0.184775,76.1175,83.0458,76.6061
Northern Illinois,2012-12-29,13.9829,12.6706,17.2795,0.30436199999999997,0.27363200000000004,0.312365,4.4,5.0,5.9,0.374408,0.359375,0.381188,0.338235,0.319588,0.339623,0.673913,0.566265,0.717521,0.49858,0.462617,0.513283,0.204509,0.198984,0.210116,0.21121700000000002,0.194859,0.16126500000000002,67.225,68.4,64.2379
Duquesne,2012-12-29,17.3307,15.0517,19.7676,0.192706,0.196938,0.226717,7.923080000000001,9.66667,6.46667,0.380769,0.424242,0.360294,0.36689,0.32966999999999996,0.270466,0.698925,0.708333,0.615128,0.528884,0.511737,0.443907,0.191219,0.21103000000000002,0.1487,0.147803,0.15755,0.20441099999999998,71.4606,75.2958,70.6542
Penn State,2012-12-29,23.02,22.6341,18.5576,0.312578,0.291236,0.302739,5.36364,7.0,6.28125,0.370213,0.316456,0.381872,0.322946,0.24418600000000001,0.325779,0.785933,0.834951,0.747696,0.535099,0.556075,0.514232,0.164731,0.147376,0.158762,0.178795,0.16275,0.188342,66.3455,72.1625,65.0004
Kentucky,2012-12-29,20.7455,21.6347,24.9164,0.21347600000000003,0.259345,0.196915,5.63636,5.0,5.625,0.324176,0.28947399999999995,0.317852,0.349862,0.37931,0.367399,0.72335,0.75,0.717839,0.525672,0.540323,0.547283,0.147911,0.13679000000000002,0.142898,0.188887,0.23183800000000002,0.147205,71.4284,75.4958,68.0275
Louisville,2012-12-29,21.9107,28.9737,20.5418,0.21841,0.22710300000000003,0.239218,7.0,8.0,5.825,0.279621,0.294118,0.30277800000000005,0.40326300000000004,0.347826,0.33871,0.725191,0.657407,0.687411,0.548571,0.495192,0.511667,0.151376,0.154479,0.171671,0.269862,0.231087,0.18893900000000002,70.3615,71.3292,69.1275
Cal Poly,2012-12-29,17.2457,12.2715,17.8691,0.318767,0.345783,0.30739,6.875,7.33333,6.80645,0.398374,0.403846,0.329764,0.26506,0.213483,0.337621,0.664975,0.6,0.759193,0.45674,0.40555599999999997,0.538146,0.13636199999999998,0.158453,0.14707699999999999,0.17178,0.190624,0.163878,62.3344,65.1917,61.5589
UC Riverside,2012-12-29,13.8877,8.59176,16.4638,0.21886399999999998,0.15221800000000002,0.266368,4.11111,4.33333,4.27586,0.407821,0.4,0.319495,0.300633,0.258929,0.264673,0.729927,0.714286,0.685528,0.5208010000000001,0.48148100000000005,0.47960699999999995,0.21656,0.195145,0.17659,0.17568699999999998,0.15221800000000002,0.156633,66.4056,62.075,65.7659
Air Force,2012-12-29,17.4476,19.0667,19.7288,0.22756500000000002,0.177839,0.266033,8.875,5.66667,6.25926,0.31875,0.29787199999999997,0.322862,0.22807,0.25,0.17852300000000002,0.705128,0.71831,0.697531,0.470238,0.447514,0.45292,0.147002,0.14395,0.185341,0.20763299999999998,0.269038,0.181409,66.6281,66.4333,64.0162
Florida,2012-12-29,22.2841,17.0224,19.9598,0.200768,0.285731,0.21938000000000002,7.8,8.33333,9.64865,0.311377,0.293103,0.341906,0.402685,0.31395300000000004,0.316071,0.7240260000000001,0.7349399999999999,0.7226600000000001,0.5682159999999999,0.5319149999999999,0.520489,0.155832,0.14419400000000002,0.144358,0.22015300000000002,0.157152,0.163293,63.7225,62.6625,67.5682
Florida Atlantic,2012-12-29,20.6878,16.7999,16.2122,0.260153,0.258024,0.29533899999999996,6.33333,5.0,6.75862,0.330317,0.31666700000000003,0.362637,0.288835,0.24242399999999997,0.297468,0.678241,0.7450979999999999,0.670534,0.48324300000000003,0.5,0.48079799999999995,0.20114100000000001,0.193044,0.153802,0.158093,0.166467,0.177203,71.70100000000001,71.4292,67.85
Louisiana Monroe,2012-12-29,13.025,9.145610000000001,15.2716,0.264427,0.259851,0.275188,5.75,7.0,6.32143,0.331325,0.338983,0.381849,0.235075,0.197917,0.23776999999999998,0.657795,0.706522,0.704069,0.447684,0.45098,0.47188,0.23257199999999997,0.25137800000000005,0.176033,0.176797,0.174654,0.141894,70.0578,69.25,66.1826
Xavier,2012-12-29,20.5417,14.8366,22.6345,0.205188,0.19358,0.257668,5.72727,3.66667,4.88889,0.308017,0.24615399999999998,0.305177,0.28327600000000003,0.274725,0.301544,0.694051,0.647619,0.7224109999999999,0.506983,0.475113,0.515008,0.161987,0.185973,0.158827,0.15945399999999998,0.172071,0.158403,63.7284,65.1542,69.8295
Tennessee,2012-12-29,25.5903,36.9515,21.6852,0.244182,0.174432,0.257969,4.8,4.33333,6.48485,0.256757,0.29090900000000003,0.34308,0.32106999999999997,0.37037,0.322736,0.771772,0.77451,0.7172729999999999,0.5494979999999999,0.5862069999999999,0.520034,0.166042,0.155659,0.174527,0.148451,0.15148,0.15375899999999998,64.4775,64.95,67.6345
Florida Intl,2012-12-29,19.0836,13.2092,22.0378,0.23662800000000003,0.173308,0.320687,7.2,5.66667,5.14286,0.331731,0.333333,0.327778,0.318182,0.333333,0.309133,0.65,0.666667,0.66345,0.474063,0.485849,0.48557700000000004,0.180878,0.169444,0.188422,0.20441700000000002,0.18243,0.17547000000000001,70.2175,63.0875,66.7683
Middle Tennessee,2012-12-29,22.624000000000002,18.5651,22.9685,0.277497,0.254564,0.286433,5.0,4.0,4.696969999999999,0.275362,0.190476,0.316364,0.381679,0.417476,0.33506199999999997,0.712707,0.655172,0.6927369999999999,0.5254439999999999,0.480583,0.517165,0.17898699999999998,0.181502,0.176654,0.222429,0.24563200000000002,0.187357,68.5115,64.6375,68.6053
Utah State,2012-12-29,24.8409,26.8781,22.6923,0.264545,0.212646,0.242925,5.11111,7.33333,5.66667,0.338624,0.323077,0.330882,0.396,0.346154,0.290486,0.748322,0.663462,0.686678,0.5824739999999999,0.526316,0.503983,0.177014,0.159606,0.167491,0.146278,0.135731,0.14039000000000001,63.0681,62.0083,65.0
UT San Antonio,2012-12-29,18.9546,20.0145,21.4834,0.247152,0.264322,0.23893699999999998,8.0,8.66667,8.1,0.375,0.390244,0.328748,0.283019,0.42156899999999997,0.261905,0.6440130000000001,0.7215189999999999,0.667353,0.468116,0.55,0.47877,0.218915,0.20613,0.177402,0.19098099999999998,0.188802,0.19123199999999999,69.1125,63.2875,70.2867
George Mason,2012-12-29,15.4734,19.1826,22.0202,0.29492399999999996,0.270512,0.262901,5.36364,6.0,4.72727,0.364532,0.426471,0.322259,0.316716,0.345238,0.314141,0.711765,0.75,0.6981470000000001,0.516129,0.5428569999999999,0.516545,0.200542,0.25157199999999996,0.188478,0.22060300000000002,0.266534,0.175017,68.1523,76.4583,70.3212
South Florida,2012-12-29,19.9193,18.4109,19.365,0.19352,0.134474,0.237171,6.7,6.66667,4.62857,0.319797,0.352941,0.306897,0.318885,0.35514,0.317125,0.678161,0.648649,0.707295,0.5,0.5040319999999999,0.527468,0.137221,0.118658,0.184568,0.156659,0.142624,0.15512,64.7613,68.8,60.9346
Pacific,2012-12-29,19.8553,23.0932,20.0404,0.271615,0.223308,0.244943,5.6,5.0,6.5,0.339623,0.321839,0.359621,0.24161100000000002,0.202381,0.27262600000000003,0.697749,0.660714,0.656909,0.482443,0.460784,0.46800600000000003,0.166274,0.188802,0.159385,0.151943,0.133126,0.169025,64.97,64.9542,64.3344
Long Beach State,2012-12-29,17.043,13.024000000000001,22.8516,0.225254,0.24410700000000002,0.20131300000000002,6.77778,6.0,6.53125,0.384236,0.37837800000000005,0.341379,0.269939,0.245614,0.335025,0.625397,0.6176470000000001,0.709492,0.44428599999999996,0.424242,0.520567,0.178815,0.176964,0.161307,0.147488,0.114179,0.183772,69.7583,71.6625,68.923
Central Michigan,2012-12-29,23.8345,28.3105,17.5184,0.195863,0.16942100000000002,0.312463,8.090910000000001,9.0,6.32258,0.356784,0.365079,0.369258,0.308989,0.305263,0.30659000000000003,0.6932149999999999,0.762887,0.664452,0.5,0.519048,0.471163,0.18269100000000002,0.177419,0.157788,0.173309,0.194215,0.18917899999999999,67.1295,73.0,66.1056
Michigan,2012-12-29,18.447,16.0572,17.2476,0.147766,0.14713299999999999,0.220677,8.090910000000001,9.66667,8.090910000000001,0.306977,0.277778,0.350877,0.353312,0.37931,0.266164,0.773224,0.736842,0.709278,0.5756760000000001,0.569307,0.49291,0.137754,0.13776,0.151499,0.175315,0.209552,0.169228,65.0511,66.4292,62.7227
Fordham,2012-12-29,16.6923,18.502,16.5076,0.33519099999999996,0.30385999999999996,0.25501799999999997,5.41667,6.0,4.75862,0.336449,0.33871,0.35935,0.349367,0.4375,0.34334000000000003,0.699454,0.8375,0.667022,0.5063880000000001,0.596774,0.495487,0.197602,0.211565,0.161964,0.160217,0.16533499999999998,0.159279,69.8927,70.2625,69.5603
Georgia Tech,2012-12-29,17.2102,13.7213,15.3244,0.216408,0.17890599999999998,0.24703699999999998,5.3,6.0,5.096769999999999,0.294416,0.262295,0.34729499999999996,0.342183,0.385417,0.323009,0.737143,0.7542369999999999,0.732013,0.534045,0.580087,0.525883,0.1605,0.177169,0.192018,0.18701900000000002,0.187227,0.14998699999999998,65.6588,70.45,64.8343
Washington,2012-12-29,24.6094,28.6827,19.51,0.20089100000000001,0.18368099999999998,0.271843,6.16667,7.0,6.2,0.375,0.375,0.327419,0.389049,0.466667,0.371168,0.6658350000000001,0.761364,0.704413,0.5213270000000001,0.583756,0.53445,0.166008,0.171981,0.151565,0.154613,0.170241,0.16538,68.0635,67.4042,72.7832
Connecticut,2012-12-29,22.1006,15.7741,19.281,0.22169499999999998,0.146325,0.195206,5.81818,7.33333,5.44118,0.32973,0.36956500000000003,0.343619,0.259259,0.169014,0.36239,0.623229,0.641975,0.674439,0.454667,0.432749,0.5179010000000001,0.14568,0.14866300000000002,0.156124,0.19782,0.243875,0.13634100000000002,67.8716,65.5083,66.3562
Ohio,2012-12-29,16.9895,12.0475,20.7755,0.298678,0.326531,0.27328,8.66667,9.33333,7.388889999999999,0.376289,0.345455,0.299689,0.286127,0.3125,0.33216799999999996,0.70255,0.7590359999999999,0.665421,0.487245,0.518325,0.490497,0.17543599999999998,0.18271500000000002,0.163402,0.25190999999999997,0.25443899999999997,0.221108,69.65100000000001,71.9375,68.3229
Oklahoma,2012-12-29,20.5705,18.1795,19.3157,0.225309,0.149106,0.230595,4.9,4.33333,4.54839,0.291139,0.361702,0.340807,0.35028200000000004,0.375,0.350546,0.682779,0.655172,0.710526,0.502632,0.502488,0.5228729999999999,0.16281600000000002,0.17747000000000002,0.15856099999999998,0.184575,0.197347,0.173256,68.0587,66.0083,68.973
Evansville,2012-12-29,17.2661,24.9653,25.74,0.25093000000000004,0.264135,0.288018,6.36364,5.66667,5.58065,0.333333,0.352941,0.38043499999999997,0.272727,0.26,0.24183000000000002,0.71028,0.701149,0.663605,0.48252700000000004,0.47087399999999996,0.457714,0.156105,0.169212,0.160577,0.209312,0.210483,0.20861999999999997,65.8148,72.1,70.1806
Creighton,2012-12-29,20.5107,14.6806,22.2127,0.17864100000000002,0.177567,0.222838,8.91667,9.0,8.2,0.286325,0.24,0.361331,0.24783899999999998,0.229167,0.29531599999999997,0.748815,0.712963,0.754538,0.5244340000000001,0.46846800000000005,0.541899,0.153033,0.137243,0.154158,0.175432,0.181696,0.132217,69.0698,70.3875,68.8154
Drake,2012-12-29,23.8377,24.1502,20.7506,0.306699,0.31350900000000004,0.297978,8.9,9.66667,6.27273,0.326203,0.296296,0.30596999999999996,0.20846900000000002,0.18421099999999999,0.23031500000000002,0.708609,0.662791,0.7318979999999999,0.454683,0.429379,0.48373999999999995,0.166379,0.18096500000000001,0.167345,0.191221,0.20335799999999998,0.172969,71.735,69.0125,68.7822
Bradley,2012-12-29,20.4118,18.0274,19.4665,0.230909,0.221925,0.235377,4.33333,6.0,4.71875,0.343891,0.211538,0.360791,0.309756,0.284404,0.253983,0.685504,0.657143,0.706522,0.49434399999999995,0.45851499999999995,0.46969700000000003,0.14926099999999998,0.169808,0.17768699999999998,0.220554,0.265517,0.162149,69.8125,72.1125,68.3867
Towson,2012-12-29,19.0622,12.8551,18.3696,0.281876,0.186856,0.26659,4.36364,3.66667,3.375,0.326531,0.31745999999999996,0.369138,0.37356300000000003,0.350515,0.37703400000000004,0.68883,0.6371680000000001,0.667339,0.530075,0.49561400000000005,0.515274,0.20013,0.183828,0.23278600000000002,0.14798499999999998,0.11466199999999999,0.13956300000000002,66.767,64.825,64.4746
Oregon State,2012-12-29,24.0177,29.517,23.3675,0.201774,0.183603,0.258774,6.09091,5.66667,6.08571,0.329897,0.347826,0.388889,0.367978,0.270588,0.321234,0.690773,0.7289720000000001,0.690925,0.532699,0.511848,0.5,0.174703,0.19601,0.16581400000000002,0.16528299999999999,0.160164,0.195359,73.4307,75.6625,73.9732
North Texas,2012-12-29,21.4173,25.5491,19.89,0.282237,0.279239,0.243577,2.9,0.666667,5.0,0.387879,0.375,0.32447800000000004,0.361413,0.321101,0.314433,0.702454,0.779817,0.711268,0.5170239999999999,0.5375489999999999,0.5166430000000001,0.15223499999999998,0.104611,0.17368599999999998,0.18856900000000001,0.178066,0.175017,71.4375,74.3667,71.0806
Western Kentucky,2012-12-29,18.314,18.9503,21.9039,0.238046,0.247308,0.268803,5.923080000000001,6.33333,5.57143,0.309417,0.355932,0.326653,0.358621,0.321839,0.320739,0.711364,0.645833,0.694469,0.536864,0.510309,0.502362,0.196722,0.284433,0.185384,0.178051,0.153502,0.178727,69.72399999999999,66.8417,70.3071
Butler,2012-12-29,19.6636,24.628,21.311999999999998,0.28481999999999996,0.343517,0.298264,7.2,7.0,4.66667,0.32,0.313726,0.313659,0.36956500000000003,0.406593,0.333624,0.7311479999999999,0.682243,0.7468229999999999,0.546647,0.540179,0.524461,0.157159,0.199015,0.169369,0.170101,0.142145,0.186274,67.6375,73.0875,66.4726
Vanderbilt,2012-12-29,15.8718,17.0315,22.1671,0.227476,0.237565,0.212272,7.4,7.66667,8.52778,0.30851100000000004,0.226415,0.308846,0.26910300000000004,0.278481,0.312738,0.7147439999999999,0.686869,0.698859,0.503012,0.545455,0.511303,0.18958699999999998,0.214401,0.16944700000000001,0.181981,0.18274200000000002,0.158121,63.635,62.6292,67.4174
New Mexico State,2012-12-29,24.7707,21.3958,27.1028,0.25654699999999997,0.337382,0.233652,4.27273,6.0,4.55882,0.301676,0.31914899999999996,0.324675,0.345029,0.31,0.402372,0.729508,0.734694,0.72639,0.5378689999999999,0.516588,0.5553710000000001,0.209285,0.16718,0.171098,0.152509,0.121457,0.175965,67.8955,65.4333,71.9482
UT-Arlington,2012-12-29,18.8784,17.7747,25.4734,0.267987,0.20849,0.242616,4.375,4.66667,6.875,0.295858,0.269231,0.33515,0.368217,0.392857,0.352207,0.70915,0.724771,0.710669,0.550473,0.570755,0.53322,0.247906,0.285247,0.187529,0.203968,0.232546,0.209075,72.8344,73.1375,73.8516
Arkansas State,2012-12-29,21.7932,26.2476,21.649,0.19464700000000001,0.197344,0.204193,6.45455,5.0,5.21212,0.375,0.327586,0.396552,0.343434,0.316327,0.30894299999999997,0.6963189999999999,0.746988,0.707469,0.495716,0.49514600000000003,0.513915,0.15315299999999998,0.169244,0.178038,0.217281,0.218338,0.16859200000000002,71.3318,72.3875,65.508
South Alabama,2012-12-29,24.3574,23.4142,21.2858,0.229645,0.230079,0.229506,7.2,7.0,4.75,0.373626,0.43636400000000003,0.34525900000000004,0.35347399999999995,0.393939,0.405896,0.6606609999999999,0.666667,0.68929,0.504011,0.514019,0.548883,0.191252,0.17618599999999998,0.19422799999999998,0.190968,0.21024400000000001,0.154974,71.4362,74.0292,68.1205
Harvard,2012-12-29,25.381999999999998,15.5371,24.1774,0.18931199999999998,0.138854,0.218502,6.33333,6.33333,5.9,0.337748,0.294118,0.340633,0.291846,0.22222199999999998,0.290837,0.7241380000000001,0.791667,0.7536069999999999,0.521818,0.522293,0.5366920000000001,0.208443,0.21218800000000002,0.176202,0.18782100000000002,0.173568,0.173559,66.5389,62.2167,62.3171
California,2012-12-29,22.4643,16.5007,20.8645,0.18998099999999998,0.161082,0.197406,4.0,4.66667,4.58824,0.325472,0.382353,0.32862199999999997,0.33720900000000004,0.383178,0.308233,0.72488,0.7391300000000001,0.7433960000000001,0.550898,0.5813010000000001,0.532462,0.16955599999999998,0.130377,0.156565,0.14164300000000002,0.140431,0.169261,70.4148,70.7042,67.2404
Denver,2012-12-29,15.7137,14.0902,20.6077,0.250218,0.204355,0.274686,7.8,9.0,8.225810000000001,0.336283,0.388889,0.36292399999999997,0.188153,0.181818,0.22038200000000002,0.73622,0.704225,0.693333,0.448454,0.45578199999999996,0.465116,0.17816099999999999,0.173006,0.173205,0.23742199999999997,0.272473,0.197828,63.6387,61.5083,62.7702
Louisiana Tech,2012-12-29,23.4333,24.6056,17.1708,0.23997,0.23860399999999998,0.287167,6.91667,6.0,7.375,0.3125,0.27907,0.329365,0.311213,0.336449,0.27420900000000004,0.699519,0.666667,0.662325,0.50264,0.49779700000000005,0.47336000000000006,0.150446,0.14875,0.158672,0.207382,0.190883,0.180251,73.9688,73.1542,70.432
Little Rock,2012-12-29,20.5848,25.1143,22.4709,0.264692,0.358029,0.3039,5.61538,6.0,5.2333300000000005,0.294118,0.322581,0.336996,0.308924,0.282828,0.258712,0.670481,0.711538,0.702198,0.48657,0.493392,0.475663,0.202299,0.21964,0.16188,0.187606,0.175123,0.185401,71.7481,75.6542,67.1979
UL Lafayette,2012-12-29,16.9063,12.1827,20.2693,0.279727,0.267332,0.28325700000000004,6.692310000000001,6.33333,5.2903199999999995,0.371795,0.441176,0.340816,0.281596,0.3,0.30746599999999996,0.660634,0.691489,0.7240409999999999,0.46789,0.497537,0.512876,0.187058,0.19708399999999998,0.194373,0.190395,0.179551,0.166829,73.7096,73.875,73.0488
