,Name,date,FTO,FTOlast3,FTOprevSeason,FTD,FTDlast3,FTDprevSeason,Three_O,Three_Olast3,Three_OprevSeason,Three_D,Three_Dlast3,Three_DprevSeason,REBO,REBOlast3,REBOprevSeason,REBD,REBDlast3,REBDprevSeason,REB,REBlast3,REBprevSeason,TOP,TOPlast3,TOPprevSeason,TOFP,TOFPlast3,TOFPprevSeason,POSS,POSSlast3,POSSprevSeason
36234,AR Lit Rock,02/22/2014,24.6772,21.3208,21.835,0.33513000000000004,0.383284,0.28497100000000003,4.45833,5.33333,5.03226,0.34521599999999997,0.333333,0.340206,0.268229,0.245098,0.291667,0.71887,0.7184470000000001,0.700864,0.49854899999999996,0.504505,0.491138,0.169714,0.173402,0.192025,0.157858,0.18215499999999998,0.200446,72.4354,78.1708,71.2085
37997,AR Lit Rock,02/27/2014,24.3532,16.6028,21.835,0.337776,0.412612,0.28497100000000003,4.56,5.33333,5.03226,0.348294,0.333333,0.340206,0.273854,0.304348,0.291667,0.719255,0.758242,0.700864,0.49916499999999997,0.52381,0.491138,0.16832,0.155613,0.192025,0.160051,0.186843,0.200446,72.434,78.3,71.2085
38699,AR Lit Rock,03/01/2014,24.3551,18.0368,21.835,0.337353,0.349879,0.28497100000000003,4.576919999999999,5.0,5.03226,0.347826,0.344262,0.340206,0.273054,0.288462,0.291667,0.720288,0.761364,0.700864,0.49973100000000004,0.511737,0.491138,0.170736,0.18275999999999998,0.192025,0.163709,0.223417,0.200446,72.3274,72.075,71.2085
41152,AR Lit Rock,03/08/2014,24.4623,22.6964,21.835,0.337458,0.35731799999999997,0.28497100000000003,4.51852,5.0,5.03226,0.345576,0.348485,0.340206,0.274623,0.326316,0.291667,0.7244189999999999,0.777778,0.700864,0.501822,0.530303,0.491138,0.170558,0.177329,0.192025,0.163699,0.21351900000000001,0.200446,72.2199,70.4958,71.2085
42923,AR Lit Rock,03/13/2014,24.1412,22.204,21.835,0.337326,0.333083,0.28497100000000003,4.67857,5.66667,5.03226,0.34684,0.333333,0.340206,0.277283,0.307692,0.291667,0.723982,0.7721520000000001,0.700864,0.500504,0.513369,0.491138,0.167847,0.163599,0.192025,0.164225,0.203551,0.200446,71.7505,66.0542,71.2085
43281,AR Lit Rock,03/14/2014,23.8353,18.8547,21.835,0.337509,0.339002,0.28497100000000003,4.72414,6.0,5.03226,0.34428800000000004,0.3125,0.340206,0.277419,0.315789,0.291667,0.722282,0.739583,0.700864,0.500726,0.5096149999999999,0.491138,0.165757,0.119344,0.192025,0.161045,0.135601,0.200446,71.6121,65.4125,71.2085
50982,AR Lit Rock,04/07/2014,24.3061,22.9606,21.835,0.340898,0.369559,0.28497100000000003,4.83333,7.66667,5.03226,0.349325,0.382353,0.340206,0.28791,0.389381,0.291667,0.719424,0.681416,0.700864,0.50369,0.518219,0.491138,0.16358699999999998,0.10721900000000001,0.192025,0.158814,0.11810599999999999,0.200446,72.5471,75.4917,71.2085
1392,AR Lit Rock,11/11/2013,0.0,0.0,21.835,0.0,0.0,0.28497100000000003,0.0,0.0,5.03226,0.0,0.0,0.340206,0.0,0.0,0.291667,0.0,0.0,0.700864,0.0,0.0,0.491138,0.0,0.0,0.192025,0.0,0.0,0.200446,0.0,0.0,71.2085
2920,AR Lit Rock,11/16/2013,26.2678,26.2678,21.835,0.211115,0.211115,0.28497100000000003,6.0,6.0,5.03226,0.363636,0.363636,0.340206,0.193548,0.193548,0.291667,0.5862069999999999,0.5862069999999999,0.700864,0.414286,0.414286,0.491138,0.09392819999999999,0.09392819999999999,0.192025,0.186278,0.186278,0.200446,68.525,68.525,71.2085
3748,AR Lit Rock,11/18/2013,19.6819,19.6819,21.835,0.28004,0.28004,0.28497100000000003,4.0,4.0,5.03226,0.35897399999999996,0.35897399999999996,0.340206,0.235294,0.235294,0.291667,0.650794,0.650794,0.700864,0.445205,0.445205,0.491138,0.15796500000000002,0.15796500000000002,0.192025,0.146108,0.146108,0.200446,71.1312,71.1312,71.2085
4985,AR Lit Rock,11/22/2013,27.7174,27.7174,21.835,0.315533,0.315533,0.28497100000000003,2.66667,2.66667,5.03226,0.344262,0.344262,0.340206,0.247423,0.247423,0.291667,0.695652,0.695652,0.700864,0.470588,0.470588,0.491138,0.160431,0.160431,0.192025,0.14115899999999998,0.14115899999999998,0.200446,70.9542,70.9542,71.2085
7426,AR Lit Rock,11/29/2013,27.9592,28.459,21.835,0.34593,0.389024,0.28497100000000003,3.5,2.66667,5.03226,0.31395300000000004,0.296875,0.340206,0.28057600000000005,0.305556,0.291667,0.737705,0.784946,0.700864,0.482759,0.504545,0.491138,0.15908699999999998,0.17741700000000002,0.192025,0.150404,0.13893699999999998,0.200446,75.1094,77.3042,71.2085
9540,AR Lit Rock,12/05/2013,26.8934,31.0902,21.835,0.34521999999999997,0.385706,0.28497100000000003,4.6,5.0,5.03226,0.342105,0.333333,0.340206,0.264045,0.28181799999999996,0.291667,0.740741,0.79798,0.700864,0.48404300000000006,0.508696,0.491138,0.163703,0.166999,0.192025,0.139954,0.136132,0.200446,77.3425,81.4833,71.2085
11291,AR Lit Rock,12/10/2013,26.8934,31.0902,21.835,0.34521999999999997,0.385706,0.28497100000000003,4.6,5.0,5.03226,0.342105,0.333333,0.340206,0.264045,0.28181799999999996,0.291667,0.740741,0.79798,0.700864,0.487047,0.5125,0.491138,0.163703,0.166999,0.192025,0.139954,0.136132,0.200446,77.3425,81.4833,71.2085
12346,AR Lit Rock,12/13/2013,26.7458,25.9209,21.835,0.364606,0.407625,0.28497100000000003,4.5,6.33333,5.03226,0.348148,0.351351,0.340206,0.252381,0.256637,0.291667,0.734694,0.769231,0.700864,0.49023900000000004,0.502024,0.491138,0.170336,0.178723,0.192025,0.145455,0.14922,0.200446,77.2708,83.5875,71.2085
14815,AR Lit Rock,12/20/2013,25.7691,22.9702,21.835,0.357425,0.371626,0.28497100000000003,4.85714,6.66667,5.03226,0.34177199999999996,0.375,0.340206,0.25,0.209524,0.291667,0.7117899999999999,0.682243,0.700864,0.483146,0.47863199999999995,0.491138,0.176019,0.198376,0.192025,0.147957,0.14493399999999998,0.200446,76.5036,78.3625,71.2085
15175,AR Lit Rock,12/21/2013,25.4639,22.8825,21.835,0.363582,0.395696,0.28497100000000003,5.25,6.33333,5.03226,0.352273,0.37096799999999996,0.340206,0.260223,0.252747,0.291667,0.724528,0.699029,0.700864,0.49583999999999995,0.511628,0.491138,0.175896,0.198197,0.192025,0.14691700000000002,0.159094,0.200446,75.1062,71.3792,71.2085
17647,AR Lit Rock,12/30/2013,24.609,19.8199,21.835,0.363764,0.361914,0.28497100000000003,5.33333,7.0,5.03226,0.349206,0.351852,0.340206,0.24579099999999998,0.22988499999999998,0.291667,0.727891,0.714286,0.700864,0.491679,0.495,0.491138,0.178887,0.198358,0.192025,0.146571,0.149023,0.200446,74.4986,68.9542,71.2085
18002,AR Lit Rock,12/31/2013,24.4205,20.9774,21.835,0.343224,0.306365,0.28497100000000003,5.1,5.66667,5.03226,0.35023000000000004,0.372881,0.340206,0.258567,0.28571399999999997,0.291667,0.735736,0.788462,0.700864,0.50342,0.558376,0.491138,0.179892,0.18986,0.192025,0.14881,0.151025,0.200446,74.5275,69.9167,71.2085
22066,Abilene Christian,01/11/2014,18.5661,17.3171,0.0,0.387679,0.42147799999999996,0.0,6.5,6.33333,0.0,0.333333,0.40425500000000003,0.0,0.200743,0.158416,0.0,0.650655,0.6625,0.0,0.41989,0.385,0.0,0.174018,0.129529,0.0,0.13028499999999998,0.149007,0.0,68.6734,69.2958,0.0
23791,Abilene Christian,01/16/2014,19.9091,22.2717,0.0,0.376635,0.371608,0.0,6.555560000000001,5.66667,0.0,0.35483899999999996,0.42105299999999996,0.0,0.20634899999999998,0.208696,0.0,0.685393,0.8255809999999999,0.0,0.434713,0.461187,0.0,0.160487,0.100604,0.0,0.131125,0.162839,0.0,70.3194,74.8333,0.0
24480,Abilene Christian,01/18/2014,20.3628,25.5972,0.0,0.371048,0.382159,0.0,6.4,6.33333,0.0,0.36094699999999996,0.44444399999999995,0.0,0.20882399999999998,0.220183,0.0,0.674658,0.768421,0.0,0.43211700000000003,0.465438,0.0,0.16398800000000002,0.1277,0.0,0.132517,0.144818,0.0,69.735,75.5292,0.0
26218,Abilene Christian,01/23/2014,20.7981,26.3741,0.0,0.359556,0.286988,0.0,6.27273,5.66667,0.0,0.363128,0.446809,0.0,0.214092,0.25,0.0,0.675,0.736264,0.0,0.434667,0.47343,0.0,0.166215,0.146991,0.0,0.13855499999999998,0.159893,0.0,69.9364,73.3042,0.0
26918,Abilene Christian,01/25/2014,20.9652,24.1999,0.0,0.354622,0.286194,0.0,6.16667,5.0,0.0,0.364641,0.42307700000000004,0.0,0.21717199999999998,0.259259,0.0,0.6869569999999999,0.692308,0.0,0.44114,0.463687,0.0,0.176123,0.22406500000000001,0.0,0.145648,0.190796,0.0,69.9573,68.8708,0.0
28313,Abilene Christian,01/29/2014,21.2187,24.1617,0.0,0.355547,0.301151,0.0,6.0,4.66667,0.0,0.36548200000000003,0.392857,0.0,0.217703,0.25640999999999997,0.0,0.680217,0.701299,0.0,0.440698,0.474286,0.0,0.182616,0.246858,0.0,0.146344,0.194863,0.0,69.2423,67.6,0.0
29011,Abilene Christian,02/01/2014,21.4668,24.0436,0.0,0.341217,0.27117199999999997,0.0,5.78571,4.0,0.0,0.36036,0.348837,0.0,0.218468,0.24,0.0,0.669154,0.6463409999999999,0.0,0.440387,0.464088,0.0,0.189505,0.280283,0.0,0.14973599999999998,0.192444,0.0,69.2098,66.5458,0.0
30767,Abilene Christian,02/06/2014,21.3713,23.0822,0.0,0.332269,0.24225700000000003,0.0,6.2,6.33333,0.0,0.360996,0.35,0.0,0.223629,0.25640999999999997,0.0,0.6643359999999999,0.571429,0.0,0.441532,0.44324300000000005,0.0,0.193925,0.26905300000000004,0.0,0.15049400000000002,0.170005,0.0,69.2517,66.4292,0.0
31419,Abilene Christian,02/08/2014,22.5337,28.1892,0.0,0.33400799999999997,0.2435,0.0,6.125,6.66667,0.0,0.362205,0.350877,0.0,0.224696,0.263158,0.0,0.66886,0.62069,0.0,0.44636000000000003,0.472826,0.0,0.19337100000000002,0.23986,0.0,0.152327,0.177466,0.0,69.3406,69.7667,0.0
33163,Abilene Christian,02/13/2014,22.7549,28.8597,0.0,0.334492,0.302052,0.0,6.35294,9.0,0.0,0.35206,0.311111,0.0,0.219178,0.223881,0.0,0.668076,0.661972,0.0,0.44700500000000004,0.48701300000000003,0.0,0.196052,0.22785500000000003,0.0,0.156347,0.18823499999999999,0.0,69.0221,68.1458,0.0
38071,Abilene Christian,02/27/2014,22.8398,30.4562,0.0,0.335464,0.353016,0.0,6.44444,7.66667,0.0,0.363958,0.380952,0.0,0.21641799999999997,0.16129000000000002,0.0,0.677485,0.765625,0.0,0.44973500000000005,0.507042,0.0,0.196301,0.20923699999999998,0.0,0.156645,0.190443,0.0,68.8368,66.7625,0.0
38753,Abilene Christian,03/01/2014,23.223000000000003,27.2269,0.0,0.337331,0.357865,0.0,6.47368,8.33333,0.0,0.370492,0.41176499999999994,0.0,0.21109099999999997,0.10769200000000001,0.0,0.685221,0.8,0.0,0.452941,0.5,0.0,0.19599,0.212135,0.0,0.15295999999999998,0.156872,0.0,68.4441,63.6625,0.0
41206,Abilene Christian,03/08/2014,23.3471,26.7234,0.0,0.340562,0.375854,0.0,6.7,8.66667,0.0,0.37195100000000003,0.459016,0.0,0.20654,0.11428599999999998,0.0,0.676259,0.722892,0.0,0.449322,0.464286,0.0,0.196773,0.20111099999999998,0.0,0.152002,0.12674100000000002,0.0,68.9594,68.6042,0.0
51052,Abilene Christian,04/07/2014,22.9296,23.4618,0.0,0.330909,0.304357,0.0,6.66667,8.0,0.0,0.37058800000000003,0.403509,0.0,0.210873,0.169014,0.0,0.674658,0.659341,0.0,0.45109899999999997,0.459459,0.0,0.19988399999999998,0.22186999999999998,0.0,0.155686,0.150094,0.0,68.9482,69.6167,0.0
609,Abilene Christian,11/09/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,Abilene Christian,11/11/2013,31.0128,31.0128,0.0,0.42340200000000006,0.42340200000000006,0.0,7.0,7.0,0.0,0.368421,0.368421,0.0,0.230769,0.230769,0.0,0.677419,0.677419,0.0,0.44,0.44,0.0,0.115757,0.115757,0.0,0.11443299999999999,0.11443299999999999,0.0,77.3875,77.3875,0.0
1843,Abilene Christian,11/13/2013,28.0248,28.0248,0.0,0.41277200000000003,0.41277200000000003,0.0,5.5,5.5,0.0,0.272727,0.272727,0.0,0.257143,0.257143,0.0,0.555556,0.555556,0.0,0.426573,0.426573,0.0,0.17815999999999999,0.17815999999999999,0.0,0.11366199999999999,0.11366199999999999,0.0,69.5813,69.5813,0.0
3418,Abilene Christian,11/17/2013,18.9597,18.9597,0.0,0.35002,0.35002,0.0,7.0,7.0,0.0,0.254902,0.254902,0.0,0.212121,0.212121,0.0,0.555556,0.555556,0.0,0.40579699999999996,0.40579699999999996,0.0,0.194089,0.194089,0.0,0.14652,0.14652,0.0,68.5667,68.5667,0.0
4149,Abilene Christian,11/19/2013,17.672,12.507,0.0,0.33511799999999997,0.302272,0.0,6.0,5.66667,0.0,0.305556,0.283019,0.0,0.205882,0.195876,0.0,0.608696,0.583333,0.0,0.41758199999999995,0.409091,0.0,0.206371,0.24213400000000002,0.0,0.127221,0.13197799999999998,0.0,69.3187,66.6292,0.0
6235,Abilene Christian,11/25/2013,19.3265,13.344000000000001,0.0,0.367554,0.334305,0.0,6.6,7.33333,0.0,0.294118,0.307692,0.0,0.22619,0.20408199999999999,0.0,0.644295,0.7093020000000001,0.0,0.440233,0.45,0.0,0.200264,0.21588800000000002,0.0,0.11913800000000001,0.12316500000000001,0.0,68.3,67.4458,0.0
8009,Abilene Christian,11/30/2013,18.6103,18.2558,0.0,0.379157,0.41005699999999995,0.0,7.0,7.0,0.0,0.316327,0.382979,0.0,0.205,0.19802,0.0,0.618785,0.681319,0.0,0.420538,0.435644,0.0,0.193602,0.193107,0.0,0.11521300000000001,0.0820114,0.0,68.0625,67.5583,0.0
18214,Abilene Christian,12/31/2013,17.8434,18.089000000000002,0.0,0.365969,0.410858,0.0,6.42857,7.0,0.0,0.321739,0.348837,0.0,0.203463,0.2,0.0,0.6294420000000001,0.658537,0.0,0.416667,0.41538500000000006,0.0,0.18155,0.14589100000000002,0.0,0.126894,0.126418,0.0,67.2518,64.4958,0.0
19403,Air Force,01/04/2014,24.5888,22.0822,17.697,0.290119,0.255155,0.26052800000000004,7.8,7.0,8.4,0.344828,0.290323,0.323529,0.249169,0.323232,0.220624,0.710963,0.791209,0.691713,0.495356,0.550505,0.46976999999999997,0.189503,0.183095,0.167408,0.16359100000000001,0.189167,0.164779,69.5437,69.4375,65.5479
20821,Air Force,01/08/2014,24.1498,19.4623,17.697,0.291745,0.258481,0.26052800000000004,7.81818,7.66667,8.4,0.33992100000000003,0.304348,0.323529,0.24539899999999998,0.291139,0.220624,0.7129909999999999,0.7241380000000001,0.691713,0.49647399999999997,0.527778,0.46976999999999997,0.185292,0.174585,0.167408,0.16221,0.151524,0.164779,69.2648,66.7958,65.5479
22218,Air Force,01/12/2014,24.2684,24.7334,17.697,0.303802,0.302596,0.26052800000000004,7.66667,6.66667,8.4,0.349265,0.373134,0.323529,0.247887,0.25316500000000003,0.220624,0.722222,0.770115,0.691713,0.5006470000000001,0.530055,0.46976999999999997,0.185541,0.17422200000000002,0.167408,0.160519,0.146713,0.164779,69.0198,66.0375,65.5479
23304,Air Force,01/15/2014,23.4127,19.3536,17.697,0.308621,0.371971,0.26052800000000004,7.61538,7.0,8.4,0.356643,0.407407,0.323529,0.244094,0.225,0.220624,0.711392,0.712766,0.691713,0.495249,0.49489799999999995,0.46976999999999997,0.185868,0.173111,0.167408,0.15431,0.12253199999999999,0.164779,68.9962,67.1708,65.5479
24367,Air Force,01/18/2014,23.2615,19.9659,17.697,0.301953,0.340092,0.26052800000000004,7.92857,8.33333,8.4,0.354098,0.42307700000000004,0.323529,0.24626900000000002,0.25,0.220624,0.721963,0.752577,0.691713,0.502787,0.526596,0.46976999999999997,0.194136,0.227323,0.167408,0.158341,0.14388499999999999,0.164779,69.0902,68.45,65.5479
25796,Air Force,01/22/2014,22.7868,16.8715,17.697,0.309894,0.334119,0.26052800000000004,8.0,9.33333,8.4,0.348765,0.346154,0.323529,0.237875,0.19230799999999998,0.220624,0.726087,0.74,0.691713,0.5015539999999999,0.505208,0.46976999999999997,0.191448,0.215779,0.167408,0.153225,0.124224,0.164779,69.0458,69.15,65.5479
28278,Air Force,01/29/2014,22.2729,17.1241,17.697,0.314671,0.343449,0.26052800000000004,8.0625,10.0,8.4,0.345238,0.28,0.323529,0.2407,0.22368400000000002,0.220624,0.732777,0.833333,0.691713,0.503455,0.54386,0.46976999999999997,0.19411,0.231965,0.167408,0.15284,0.145848,0.164779,68.4688,66.1833,65.5479
28980,Air Force,02/01/2014,22.2571,17.0735,17.697,0.315092,0.384569,0.26052800000000004,7.764710000000001,7.0,8.4,0.347458,0.306122,0.323529,0.237006,0.18987300000000001,0.220624,0.728175,0.763158,0.691713,0.498592,0.47618999999999995,0.46976999999999997,0.192325,0.182784,0.167408,0.15096500000000002,0.11196300000000001,0.164779,67.9228,62.475,65.5479
30388,Air Force,02/05/2014,22.0801,18.2613,17.697,0.315058,0.343267,0.26052800000000004,7.66667,6.0,8.4,0.33678800000000003,0.274194,0.323529,0.235294,0.223404,0.220624,0.7282810000000001,0.740741,0.691713,0.49652799999999997,0.470588,0.46976999999999997,0.1887,0.173985,0.167408,0.151344,0.141069,0.164779,68.1861,63.8875,65.5479
31466,Air Force,02/08/2014,21.4226,16.7067,17.697,0.30896,0.278115,0.26052800000000004,7.736839999999999,6.0,8.4,0.334951,0.28947399999999995,0.323529,0.23518899999999998,0.21,0.220624,0.726481,0.6947369999999999,0.691713,0.49508199999999997,0.45410600000000007,0.46976999999999997,0.193115,0.187622,0.167408,0.151032,0.141265,0.164779,68.0539,65.8417,65.5479
32884,Air Force,02/12/2014,21.061,14.104000000000001,17.697,0.314747,0.312863,0.26052800000000004,7.65,7.0,8.4,0.333333,0.266667,0.323529,0.23339000000000001,0.216981,0.220624,0.709784,0.616162,0.691713,0.483645,0.410959,0.46976999999999997,0.190577,0.180567,0.167408,0.155083,0.177571,0.164779,67.6606,66.175,65.5479
33958,Air Force,02/15/2014,20.5269,10.5097,17.697,0.308717,0.271201,0.26052800000000004,7.61905,7.33333,8.4,0.331096,0.295082,0.323529,0.23794200000000001,0.252632,0.220624,0.702362,0.553191,0.691713,0.481591,0.39805799999999997,0.46976999999999997,0.189698,0.195987,0.167408,0.15871500000000002,0.202325,0.164779,67.5071,63.4333,65.5479
36426,Air Force,02/22/2014,20.3065,12.4771,17.697,0.31496799999999997,0.353454,0.26052800000000004,7.5,6.0,8.4,0.332609,0.3125,0.323529,0.240429,0.270833,0.220624,0.7012010000000001,0.543478,0.691713,0.48213,0.40579699999999996,0.46976999999999997,0.186617,0.142628,0.167408,0.15748399999999999,0.198818,0.164779,67.1528,61.4458,65.5479
37488,Air Force,02/25/2014,19.9386,11.7955,17.697,0.31144,0.288313,0.26052800000000004,7.3913,5.66667,8.4,0.335417,0.352941,0.323529,0.243867,0.301887,0.220624,0.699565,0.627907,0.691713,0.479973,0.45794399999999996,0.46976999999999997,0.183178,0.132716,0.167408,0.156865,0.169327,0.164779,66.9446,62.1708,65.5479
38883,Air Force,03/01/2014,20.1343,17.1513,17.697,0.309223,0.31314000000000003,0.26052800000000004,7.29167,5.0,8.4,0.33,0.320755,0.323529,0.24238200000000001,0.27,0.220624,0.707928,0.75,0.691713,0.48337600000000003,0.49514600000000003,0.46976999999999997,0.18435,0.145148,0.167408,0.15598900000000002,0.134891,0.164779,66.8427,62.1917,65.5479
40296,Air Force,03/05/2014,20.0061,17.7552,17.697,0.306151,0.23839499999999997,0.26052800000000004,7.36,6.33333,8.4,0.341699,0.413793,0.323529,0.24119899999999997,0.245614,0.220624,0.703504,0.723684,0.691713,0.477968,0.449275,0.46976999999999997,0.180695,0.137701,0.167408,0.157298,0.155874,0.164779,66.9795,65.7083,65.5479
41372,Air Force,03/08/2014,19.5661,16.8108,17.697,0.301784,0.22787,0.26052800000000004,7.34615,7.0,8.4,0.343119,0.4,0.323529,0.235,0.17757,0.220624,0.705195,0.7530859999999999,0.691713,0.475603,0.44335,0.46976999999999997,0.182342,0.176056,0.167408,0.157474,0.162138,0.164779,67.2279,69.4,65.5479
42773,Air Force,03/12/2014,19.7042,16.3796,17.697,0.30408,0.264308,0.26052800000000004,7.25926,7.0,8.4,0.339688,0.402597,0.323529,0.23763600000000001,0.205607,0.220624,0.70632,0.693182,0.691713,0.47884899999999997,0.44497600000000004,0.46976999999999997,0.181701,0.161167,0.167408,0.155701,0.153469,0.164779,67.1037,69.1917,65.5479
51188,Air Force,04/07/2014,19.8228,18.3044,17.697,0.306551,0.30985799999999997,0.26052800000000004,7.142860000000001,5.33333,8.4,0.337248,0.307692,0.323529,0.235981,0.191011,0.220624,0.707692,0.7378640000000001,0.691713,0.47991300000000003,0.495192,0.46976999999999997,0.18137,0.187097,0.167408,0.15398199999999998,0.12656199999999998,0.164779,67.0223,67.3792,65.5479
48,Air Force,11/08/2013,0.0,0.0,17.697,0.0,0.0,0.26052800000000004,0.0,0.0,8.4,0.0,0.0,0.323529,0.0,0.0,0.220624,0.0,0.0,0.691713,0.0,0.0,0.46976999999999997,0.0,0.0,0.167408,0.0,0.0,0.164779,0.0,0.0,65.5479
438,Air Force,11/09/2013,23.3637,23.3637,17.697,0.151581,0.151581,0.26052800000000004,10.0,10.0,8.4,0.272727,0.272727,0.323529,0.296296,0.296296,0.220624,0.666667,0.666667,0.691713,0.5405409999999999,0.5405409999999999,0.46976999999999997,0.22287600000000002,0.22287600000000002,0.167408,0.151581,0.151581,0.164779,72.7625,72.7625,65.5479
2332,Air Force,11/14/2013,19.8698,19.8698,17.697,0.22813699999999998,0.22813699999999998,0.26052800000000004,7.5,7.5,8.4,0.24285700000000002,0.24285700000000002,0.323529,0.237288,0.237288,0.220624,0.671053,0.671053,0.691713,0.5,0.5,0.46976999999999997,0.21881799999999998,0.21881799999999998,0.167408,0.146242,0.146242,0.164779,72.975,72.975,65.5479
