,Name,date,FTO,FTOlast3,FTOprevSeason,FTD,FTDlast3,FTDprevSeason,Three_O,Three_Olast3,Three_OprevSeason,Three_D,Three_Dlast3,Three_DprevSeason,REBO,REBOlast3,REBOprevSeason,REBD,REBDlast3,REBDprevSeason,REB,REBlast3,REBprevSeason,TOP,TOPlast3,TOPprevSeason,TOFP,TOFPlast3,TOFPprevSeason,POSS,POSSlast3,POSSprevSeason
10826,AR Lit Rock,12/10/2011,20.9602,22.3021,23.5449,0.35622600000000004,0.33217399999999997,0.307244,4.625,5.0,6.764710000000001,0.375,0.43283599999999994,0.341021,0.24701199999999998,0.315217,0.265363,0.726891,0.7341770000000001,0.701403,0.483066,0.518135,0.48012200000000005,0.19026099999999999,0.20366199999999998,0.154597,0.182927,0.197509,0.177122,69.775,67.2583,66.9559
11531,AR Lit Rock,12/12/2011,20.3497,20.5527,23.5449,0.36433899999999997,0.369042,0.307244,4.66667,5.66667,6.764710000000001,0.377143,0.396552,0.341021,0.24199299999999999,0.282353,0.265363,0.74031,0.736842,0.701403,0.48130100000000003,0.49431800000000004,0.48012200000000005,0.183359,0.201354,0.154597,0.182169,0.191355,0.177122,68.7972,66.4958,66.9559
13261,AR Lit Rock,12/17/2011,20.2372,19.4814,23.5449,0.356996,0.346279,0.307244,4.3,4.33333,6.764710000000001,0.368421,0.365385,0.341021,0.24359,0.267442,0.265363,0.725086,0.763158,0.701403,0.48034899999999997,0.505618,0.48012200000000005,0.17944000000000002,0.18316300000000002,0.154597,0.185061,0.201996,0.177122,68.1913,63.3083,66.9559
14288,AR Lit Rock,12/20/2011,20.6285,19.67,23.5449,0.34507899999999997,0.313094,0.307244,4.54545,4.33333,6.764710000000001,0.373832,0.37037,0.341021,0.247788,0.25,0.265363,0.724458,0.717647,0.701403,0.48408500000000004,0.487047,0.48012200000000005,0.184346,0.167296,0.154597,0.180869,0.174964,0.177122,68.308,64.3958,66.9559
17044,AR Lit Rock,12/29/2011,20.4256,20.6627,23.5449,0.345506,0.288935,0.307244,4.75,5.0,6.764710000000001,0.373444,0.363636,0.341021,0.251337,0.27957,0.265363,0.725212,0.684211,0.701403,0.48363599999999995,0.490476,0.48012200000000005,0.18100000000000002,0.173777,0.154597,0.17822000000000002,0.166357,0.177122,68.1333,66.1417,66.9559
17717,AR Lit Rock,12/31/2011,21.1766,24.3614,23.5449,0.337027,0.26974699999999996,0.307244,5.076919999999999,7.66667,6.764710000000001,0.37301599999999996,0.38709699999999997,0.341021,0.253695,0.287234,0.265363,0.7286819999999999,0.739583,0.701403,0.487696,0.512077,0.48012200000000005,0.179504,0.17971600000000001,0.154597,0.17407999999999998,0.13708499999999998,0.177122,67.9269,67.0458,66.9559
20093,Air Force,01/07/2012,22.5214,25.0959,20.2692,0.264925,0.250798,0.235138,6.09091,5.33333,6.7,0.292887,0.245902,0.342593,0.22789099999999998,0.1875,0.17363800000000001,0.689655,0.628866,0.6604359999999999,0.477012,0.44086000000000003,0.44909899999999997,0.191847,0.190415,0.169166,0.196871,0.181132,0.167764,64.9886,59.7708,63.8079
20780,Air Force,01/09/2012,22.553,25.0959,20.2692,0.26524699999999996,0.250798,0.235138,6.09091,5.33333,6.7,0.292887,0.245902,0.342593,0.22789099999999998,0.1875,0.17363800000000001,0.689655,0.628866,0.6604359999999999,0.477012,0.44086000000000003,0.44909899999999997,0.192092,0.190415,0.169166,0.194677,0.181132,0.167764,64.8977,59.7708,63.8079
22492,Air Force,01/14/2012,22.7398,22.8365,20.2692,0.24898800000000001,0.175151,0.235138,6.0,4.66667,6.7,0.30232600000000004,0.254902,0.342593,0.242236,0.261905,0.17363800000000001,0.695187,0.717391,0.6604359999999999,0.482759,0.49732600000000005,0.44909899999999997,0.18523399999999998,0.173665,0.169166,0.196927,0.214073,0.167764,64.1312,59.8458,63.8079
23866,Air Force,01/18/2012,22.9192,24.3773,20.2692,0.24964299999999998,0.191858,0.235138,6.30769,6.33333,6.7,0.306338,0.333333,0.342593,0.235632,0.246914,0.17363800000000001,0.703704,0.744898,0.6604359999999999,0.484029,0.505263,0.44909899999999997,0.181349,0.148539,0.169166,0.195099,0.196537,0.167764,64.1048,62.9,63.8079
24914,Air Force,01/21/2012,22.3761,21.6742,20.2692,0.25989,0.23719,0.235138,6.14286,6.33333,6.7,0.31,0.37704899999999997,0.342593,0.23180599999999998,0.24675300000000003,0.17363800000000001,0.714953,0.825,0.6604359999999999,0.486674,0.526946,0.44909899999999997,0.18575,0.160855,0.169166,0.191965,0.180471,0.167764,63.8438,59.9792,63.8079
26309,Air Force,01/25/2012,21.8954,18.3821,20.2692,0.252875,0.27005100000000004,0.235138,5.8,5.0,6.7,0.306962,0.327586,0.342593,0.2275,0.166667,0.17363800000000001,0.715232,0.810127,0.6604359999999999,0.48540500000000003,0.497076,0.44909899999999997,0.186507,0.191956,0.169166,0.190118,0.16003,0.167764,63.6358,61.6542,63.8079
27334,Air Force,01/28/2012,22.1694,18.6401,20.2692,0.25144099999999997,0.260366,0.235138,5.625,2.66667,6.7,0.305638,0.301887,0.342593,0.22380999999999998,0.166667,0.17363800000000001,0.7175729999999999,0.794521,0.6604359999999999,0.485626,0.49375,0.44909899999999997,0.185621,0.206308,0.169166,0.18770699999999998,0.15101199999999998,0.167764,63.15,59.0125,63.8079
28371,Air Force,01/31/2012,22.0279,20.3603,20.2692,0.249908,0.20130599999999998,0.235138,5.94118,5.0,6.7,0.305785,0.28571399999999997,0.342593,0.216518,0.14285699999999998,0.17363800000000001,0.7182,0.7349399999999999,0.6604359999999999,0.48362200000000005,0.468571,0.44909899999999997,0.18854300000000002,0.20239100000000002,0.169166,0.187839,0.167755,0.167764,63.5559,62.2125,63.8079
29780,Air Force,02/04/2012,21.346999999999998,18.6372,20.2692,0.24486,0.204497,0.235138,5.88889,6.33333,6.7,0.3125,0.338235,0.342593,0.209544,0.121951,0.17363800000000001,0.717228,0.728395,0.6604359999999999,0.477231,0.433526,0.44909899999999997,0.189797,0.206731,0.169166,0.18942,0.185906,0.167764,63.7611,64.3875,63.8079
32200,Air Force,02/11/2012,21.1845,16.2762,20.2692,0.24633899999999997,0.221018,0.235138,5.73684,6.33333,6.7,0.305419,0.304348,0.342593,0.201566,0.0989011,0.17363800000000001,0.712014,0.681818,0.6604359999999999,0.47079,0.394737,0.44909899999999997,0.189948,0.212515,0.169166,0.18748,0.18634900000000001,0.167764,63.85,67.5833,63.8079
33577,Air Force,02/15/2012,21.0635,15.8898,20.2692,0.250717,0.255071,0.235138,5.85,5.33333,6.7,0.310748,0.338462,0.342593,0.196691,0.10416700000000001,0.17363800000000001,0.713805,0.686747,0.6604359999999999,0.46748,0.380208,0.44909899999999997,0.189367,0.193957,0.169166,0.187349,0.18470699999999998,0.167764,64.0919,67.1292,63.8079
34642,Air Force,02/18/2012,20.5642,15.9434,20.2692,0.24603000000000003,0.252893,0.235138,5.952380000000001,6.33333,6.7,0.305122,0.261538,0.342593,0.189046,0.07142860000000001,0.17363800000000001,0.714286,0.6966289999999999,0.6604359999999999,0.465732,0.39784899999999995,0.44909899999999997,0.18976800000000002,0.189585,0.169166,0.18748299999999998,0.176122,0.167764,63.9113,64.8125,63.8079
35997,Air Force,02/22/2012,20.9282,19.305999999999997,20.2692,0.24956199999999998,0.26948099999999997,0.235138,6.04545,8.0,6.7,0.301075,0.27118600000000004,0.342593,0.183333,0.07865169999999999,0.17363800000000001,0.7060609999999999,0.6702130000000001,0.6604359999999999,0.460236,0.396907,0.44909899999999997,0.186823,0.166121,0.169166,0.18826600000000002,0.193128,0.167764,63.8545,63.8833,63.8079
37043,Air Force,02/25/2012,20.8722,19.5413,20.2692,0.248948,0.23765,0.235138,5.956519999999999,6.66667,6.7,0.301848,0.237288,0.342593,0.18269200000000002,0.0875,0.17363800000000001,0.695279,0.590476,0.6604359999999999,0.45588199999999995,0.383838,0.44909899999999997,0.185436,0.156883,0.169166,0.185222,0.17163599999999998,0.167764,63.7418,61.4083,63.8079
38455,Air Force,02/29/2012,20.1511,17.3259,20.2692,0.251508,0.286025,0.235138,5.95833,6.0,6.7,0.3083,0.333333,0.342593,0.18417,0.153846,0.17363800000000001,0.694102,0.575472,0.6604359999999999,0.45460600000000007,0.38785,0.44909899999999997,0.188625,0.180748,0.169166,0.18848900000000002,0.194829,0.167764,64.09899999999999,65.4125,63.8079
39502,Air Force,03/03/2012,19.9212,12.9016,20.2692,0.25458000000000003,0.28807,0.235138,6.04,6.0,6.7,0.314019,0.4,0.342593,0.179856,0.157895,0.17363800000000001,0.695538,0.627451,0.6604359999999999,0.45298599999999994,0.407407,0.44909899999999997,0.18656199999999998,0.18473599999999998,0.169166,0.184407,0.158647,0.167764,64.253,67.175,63.8079
41246,Air Force,03/08/2012,19.5981,10.1336,20.2692,0.25638,0.31199499999999997,0.235138,6.30769,9.0,6.7,0.321234,0.46875,0.342593,0.183333,0.1875,0.17363800000000001,0.695044,0.693182,0.6604359999999999,0.453596,0.43718599999999996,0.44909899999999997,0.186028,0.190377,0.169166,0.182828,0.16491199999999998,0.167764,63.9779,65.7875,63.8079
49171,Air Force,04/02/2012,19.7288,16.3104,20.2692,0.266033,0.386678,0.235138,6.25926,8.66667,6.7,0.322862,0.43283599999999994,0.342593,0.17852300000000002,0.136364,0.17363800000000001,0.697531,0.728395,0.6604359999999999,0.45292,0.43888900000000003,0.44909899999999997,0.185341,0.158367,0.169166,0.181409,0.12260499999999999,0.167764,64.0162,63.3542,63.8079
741,Air Force,11/11/2011,0.0,0.0,20.2692,0.0,0.0,0.235138,0.0,0.0,6.7,0.0,0.0,0.342593,0.0,0.0,0.17363800000000001,0.0,0.0,0.6604359999999999,0.0,0.0,0.44909899999999997,0.0,0.0,0.169166,0.0,0.0,0.167764,0.0,0.0,63.8079
1058,Air Force,11/12/2011,29.9798,29.9798,20.2692,0.28039899999999995,0.28039899999999995,0.235138,3.0,3.0,6.7,0.20689699999999997,0.20689699999999997,0.342593,0.28,0.28,0.17363800000000001,0.833333,0.833333,0.6604359999999999,0.6,0.6,0.44909899999999997,0.24539899999999998,0.24539899999999998,0.169166,0.25883,0.25883,0.167764,86.725,86.725,63.8079
4890,Air Force,11/23/2011,24.99,24.99,20.2692,0.243957,0.243957,0.235138,4.5,4.5,6.7,0.27118600000000004,0.27118600000000004,0.342593,0.327273,0.327273,0.17363800000000001,0.8309860000000001,0.8309860000000001,0.6604359999999999,0.592593,0.592593,0.44909899999999997,0.212567,0.212567,0.169166,0.226106,0.226106,0.167764,78.0312,78.0312,63.8079
8318,Air Force,12/03/2011,25.0192,25.0192,20.2692,0.218406,0.218406,0.235138,4.66667,4.66667,6.7,0.313253,0.313253,0.342593,0.29473699999999997,0.29473699999999997,0.17363800000000001,0.757576,0.757576,0.6604359999999999,0.514286,0.514286,0.44909899999999997,0.16808399999999998,0.16808399999999998,0.169166,0.226348,0.226348,0.167764,75.9417,75.9417,63.8079
9677,Air Force,12/07/2011,26.6892,25.3255,20.2692,0.264615,0.258314,0.235138,5.0,5.66667,6.7,0.31068,0.351351,0.342593,0.258065,0.252525,0.17363800000000001,0.771654,0.747253,0.6604359999999999,0.509158,0.48076899999999995,0.44909899999999997,0.176829,0.149397,0.169166,0.215385,0.198041,0.167764,74.0,69.7583,63.8079
10738,Air Force,12/10/2011,24.3954,23.9327,20.2692,0.26354099999999997,0.278069,0.235138,5.8,6.66667,6.7,0.27868899999999996,0.28571399999999997,0.342593,0.23489899999999997,0.180851,0.17363800000000001,0.763975,0.7111109999999999,0.6604359999999999,0.501475,0.441176,0.44909899999999997,0.178742,0.15168099999999998,0.169166,0.217928,0.211862,0.167764,71.325,66.8542,63.8079
13219,Air Force,12/17/2011,21.8508,18.1148,20.2692,0.25963600000000003,0.308105,0.235138,6.5,8.33333,6.7,0.283688,0.241379,0.342593,0.22619,0.136986,0.17363800000000001,0.771574,0.785714,0.6604359999999999,0.512563,0.510638,0.44909899999999997,0.196062,0.231285,0.169166,0.212429,0.19606700000000002,0.167764,70.1729,64.4042,63.8079
14929,Air Force,12/22/2011,22.1023,14.7069,20.2692,0.25296,0.235471,0.235138,6.42857,8.33333,6.7,0.29375,0.263158,0.342593,0.23589699999999997,0.197183,0.17363800000000001,0.7316020000000001,0.682692,0.6604359999999999,0.5,0.48663100000000004,0.44909899999999997,0.19026300000000002,0.21256399999999998,0.169166,0.212339,0.20776799999999998,0.167764,68.5125,61.1958,63.8079
17014,Air Force,12/29/2011,21.6595,16.2068,20.2692,0.269931,0.281773,0.235138,6.375,7.33333,6.7,0.308989,0.375,0.342593,0.24299099999999998,0.261538,0.17363800000000001,0.713147,0.622222,0.6604359999999999,0.490196,0.467836,0.44909899999999997,0.19232,0.219458,0.169166,0.202448,0.17376,0.167764,66.9453,59.6458,63.8079
17331,Air Force,12/30/2011,22.671999999999997,24.7059,20.2692,0.270972,0.295775,0.235138,6.44444,6.33333,6.7,0.31401,0.378788,0.342593,0.235294,0.257143,0.17363800000000001,0.6879430000000001,0.494118,0.6604359999999999,0.477954,0.39645,0.44909899999999997,0.188552,0.170213,0.169166,0.194393,0.15492999999999998,0.167764,65.6708,56.6667,63.8079
17687,Air Force,12/31/2011,22.4576,23.4834,20.2692,0.26597800000000005,0.301394,0.235138,6.3,6.0,6.7,0.298643,0.311475,0.342593,0.23221,0.22222199999999998,0.17363800000000001,0.690554,0.565789,0.6604359999999999,0.47756400000000004,0.414634,0.44909899999999997,0.190769,0.192228,0.169166,0.197121,0.15572,0.167764,64.5663,55.3583,63.8079
20197,Akron,01/07/2012,19.0216,17.2153,18.1987,0.286632,0.284038,0.271052,5.923080000000001,8.0,7.857139999999999,0.26865700000000003,0.291667,0.321008,0.334988,0.322581,0.259031,0.690045,0.738318,0.688713,0.515991,0.537118,0.47780900000000004,0.18215,0.151067,0.151318,0.178101,0.16054300000000002,0.17255299999999998,72.3875,71.6417,69.3929
21569,Akron,01/11/2012,19.2538,15.8878,18.1987,0.279237,0.245254,0.271052,6.0,7.66667,7.857139999999999,0.274419,0.272727,0.321008,0.323326,0.288889,0.259031,0.69697,0.659341,0.688713,0.5130779999999999,0.478049,0.47780900000000004,0.176821,0.149508,0.151318,0.180322,0.17640999999999998,0.17255299999999998,71.6,67.1375,69.3929
22620,Akron,01/14/2012,18.9527,14.9773,18.1987,0.269778,0.161327,0.271052,5.933330000000001,6.0,7.857139999999999,0.280702,0.315789,0.321008,0.31749499999999997,0.255319,0.259031,0.69697,0.666667,0.688713,0.509896,0.46766199999999997,0.47780900000000004,0.178098,0.132733,0.151318,0.18177100000000002,0.198202,0.17255299999999998,71.0542,62.3167,69.3929
23956,Akron,01/18/2012,20.33,26.6376,18.1987,0.269863,0.185863,0.271052,5.75,5.0,7.857139999999999,0.27710799999999997,0.3125,0.321008,0.319106,0.247191,0.259031,0.702652,0.767442,0.688713,0.514134,0.505155,0.47780900000000004,0.179393,0.165736,0.151318,0.177847,0.17657,0.17255299999999998,71.0156,65.0708,69.3929
25005,Akron,01/21/2012,19.8091,22.4706,18.1987,0.269121,0.220187,0.271052,5.7058800000000005,4.33333,7.857139999999999,0.286765,0.333333,0.321008,0.320683,0.30851100000000004,0.259031,0.700717,0.71875,0.688713,0.512863,0.511848,0.47780900000000004,0.180361,0.197344,0.151318,0.178447,0.169375,0.17255299999999998,71.2684,69.7208,69.3929
26066,Akron,01/24/2012,19.2261,20.5573,18.1987,0.265988,0.247015,0.271052,5.77778,5.0,7.857139999999999,0.29020999999999997,0.327586,0.321008,0.327957,0.378947,0.259031,0.704082,0.741935,0.688713,0.515699,0.544601,0.47780900000000004,0.179872,0.188309,0.151318,0.176183,0.14820899999999998,0.17255299999999998,71.3729,72.9667,69.3929
27437,Akron,01/28/2012,19.4063,14.4978,18.1987,0.261225,0.21503200000000003,0.271052,5.947369999999999,7.0,7.857139999999999,0.286645,0.327586,0.321008,0.327022,0.370787,0.259031,0.701613,0.695652,0.688713,0.516418,0.528846,0.47780900000000004,0.181809,0.19447,0.151318,0.175236,0.161274,0.17255299999999998,71.0566,71.275,69.3929
28792,Akron,02/01/2012,20.0111,21.1895,18.1987,0.256313,0.181703,0.271052,6.05,8.0,7.857139999999999,0.292169,0.31666700000000003,0.321008,0.325658,0.358025,0.259031,0.701674,0.707071,0.688713,0.516266,0.5358850000000001,0.47780900000000004,0.180558,0.181703,0.151318,0.173352,0.143672,0.17255299999999998,70.9606,69.2167,69.3929
29819,Akron,02/04/2012,20.2426,26.546,18.1987,0.253254,0.175594,0.271052,6.14286,8.33333,7.857139999999999,0.290323,0.29090900000000003,0.321008,0.327559,0.324675,0.259031,0.699708,0.673469,0.688713,0.516633,0.522613,0.47780900000000004,0.182364,0.19811600000000001,0.151318,0.174922,0.167233,0.17255299999999998,71.0429,69.0625,69.3929
31195,Akron,02/08/2012,20.4314,26.9822,18.1987,0.252206,0.194819,0.271052,6.22727,8.0,7.857139999999999,0.28531100000000004,0.276596,0.321008,0.336826,0.40229899999999996,0.259031,0.700974,0.69697,0.688713,0.5213180000000001,0.5528850000000001,0.47780900000000004,0.182498,0.186802,0.151318,0.176206,0.182383,0.17255299999999998,70.9693,70.4167,69.3929
32222,Akron,02/11/2012,20.628,24.7101,18.1987,0.255143,0.247477,0.271052,6.0869599999999995,6.33333,7.857139999999999,0.280323,0.17948699999999998,0.321008,0.333803,0.382353,0.259031,0.6984130000000001,0.676768,0.688713,0.517157,0.522936,0.47780900000000004,0.179077,0.16963399999999998,0.151318,0.176183,0.194736,0.17255299999999998,71.0304,71.4958,69.3929
33578,Akron,02/15/2012,21.0449,26.7654,18.1987,0.25306999999999996,0.251802,0.271052,6.0,5.0,7.857139999999999,0.277202,0.177778,0.321008,0.33059,0.351064,0.259031,0.692405,0.644231,0.688713,0.5135930000000001,0.493151,0.47780900000000004,0.17867,0.152751,0.151318,0.17848599999999998,0.203066,0.17255299999999998,70.8802,69.7417,69.3929
