Name,date,ORTG,ORTGlast3,home_ORTG,away_ORTG,ORTGprevSeason,DRTG,DRTGlast3,home_DRTG,away_DRTG,DRTGprevSeason
Towson,2011-12-07,0.758626,0.778112,0.8373860000000001,0.732201,1.01846,1.1475,1.08936,1.10806,1.16074,1.13058
Virginia Tech,2011-12-07,1.02576,0.986559,1.05346,0.971271,1.0359200000000002,0.911578,0.996999,0.8467889999999999,1.03903,0.924522
Rhode Island,2011-12-07,0.970745,0.862016,0.971807,0.969795,0.997695,1.07176,1.02457,1.03708,1.10278,0.976587
Georgia Tech,2011-12-07,0.982958,0.911004,1.09958,0.864701,0.955069,0.8906879999999999,0.876346,0.8639549999999999,0.917797,0.944619
Georgia,2011-12-07,0.920048,0.903984,0.953479,0.8866709999999999,1.01327,0.937335,1.01763,0.849673,1.02485,0.9498
Alabama,2011-12-07,1.0527799999999998,1.09827,1.07777,1.01149,0.991108,0.8224879999999999,0.8723069999999999,0.8292889999999999,0.811244,0.8808959999999999
Dayton,2011-12-07,1.02292,0.960367,1.06051,1.00083,0.9867,0.968409,1.10515,0.937769,0.986408,0.962166
Arizona,2011-12-07,1.02112,1.01519,0.9818,1.0846,1.10421,0.940404,0.925768,0.869334,1.05515,0.980676
Florida,2011-12-07,1.17706,1.16515,1.28757,1.02059,1.07725,0.890958,0.8770889999999999,0.805963,1.01131,0.947192
Colorado State,2011-12-07,1.06596,1.0951799999999998,1.07963,1.04248,1.02331,1.0622,1.0951799999999998,1.07666,1.03737,0.990996
Duke,2011-12-07,1.09672,1.06747,1.16571,1.05305,1.12488,0.986867,1.10756,0.914286,1.0328,0.899751
Delaware,2011-12-07,0.992865,1.09057,1.07107,0.914176,0.973687,0.988069,1.05073,0.965872,1.0104,1.0305799999999998
Penn,2011-12-07,0.954111,1.00361,0.967,0.930233,0.998417,0.975098,1.03909,1.02915,0.8749709999999999,1.01873
Princeton,2011-12-07,0.904724,0.973576,0.911488,0.895267,1.04656,0.935467,0.989713,0.8888889999999999,1.00059,0.965945
Rutgers,2011-12-07,0.98052,0.948655,1.01938,0.910528,0.993562,0.902873,0.81382,0.8256110000000001,1.04205,0.983729
Wichita St,2011-12-07,1.03414,1.13081,1.12168,0.920804,1.08943,0.8764219999999999,0.857857,0.82445,0.94371,0.927535
Tulsa,2011-12-07,0.963213,0.870028,1.02989,0.932247,1.0228700000000002,0.906553,0.92204,0.882759,0.917605,0.982049
Green Bay,2011-12-07,0.864784,0.895739,0.944262,0.810227,0.992487,0.924572,0.964236,0.834098,0.986676,1.02781
Wisconsin,2011-12-07,1.11622,0.976645,1.1641,1.03924,1.15771,0.723816,0.93949,0.649656,0.8430540000000001,0.99834
Southern Mississippi,2011-12-07,1.04308,1.05046,1.01439,1.04901,1.06907,0.967903,1.01917,0.904729,0.980969,0.97345
South Alabama,2011-12-07,0.904307,1.0195299999999998,1.00722,0.846634,0.975425,0.96657,0.8419979999999999,0.75129,1.08721,1.05246
DePaul,2011-12-07,1.03575,0.965337,1.03875,1.03165,0.952602,0.988148,1.00632,0.985985,0.991103,1.07666
Loyola (CHI),2011-12-07,0.8518389999999999,0.8224,0.946746,0.8345670000000001,1.02784,0.990776,0.8981469999999999,0.739645,1.0364799999999998,0.985827
Oklahoma State,2011-12-07,0.974498,0.8786459999999999,1.00502,0.909258,0.996791,0.8576520000000001,0.945865,0.7752,1.03391,0.97357
Missouri State,2011-12-07,0.959328,0.886375,0.878282,0.982675,1.09949,0.854001,0.96024,0.814638,0.865341,0.993361
Western Kentucky,2011-12-07,0.8257260000000001,0.8983479999999999,0.837508,0.802549,0.993481,0.937096,0.893645,0.9095,0.991384,1.00279
Southern Illinois,2011-12-07,0.8740950000000001,0.8740950000000001,0.861181,0.901364,0.936303,0.924914,0.924914,0.883647,1.01206,0.99671
Middle Tennessee,2011-12-07,1.09606,1.1442,1.13109,1.07589,0.980769,0.8989739999999999,0.867526,0.8708,0.915188,0.956342
UAB,2011-12-07,0.8391379999999999,0.806768,0.917694,0.73242,1.0315299999999998,0.947058,0.925888,0.955932,0.935004,0.944395
Fresno State,2011-12-07,1.00469,1.10379,1.09327,0.972923,0.977999,0.994155,1.04029,0.790025,1.06735,0.990091
Colorado,2011-12-07,1.03137,1.00792,1.08696,1.02093,1.11658,1.04856,0.988721,1.0559,1.04718,1.03435
Portland,2011-12-07,0.932463,0.921659,0.927279,0.933455,1.0658,1.11202,1.21061,1.0543,1.12306,1.02828
Boise State,2011-12-07,1.18819,1.26761,1.2375,0.8927290000000001,1.04271,0.8916569999999999,0.8936379999999999,0.86745,1.03672,0.965623
Nevada,2011-12-07,0.936964,0.927357,0.956467,0.903296,0.995629,0.936964,0.989181,0.9002040000000001,1.00042,1.01768
Arizona State,2011-12-07,0.973049,1.0677299999999998,0.975781,0.970856,0.970364,0.950178,0.93364,0.999125,0.91088,1.01441
Xavier,2011-12-07,1.01274,1.0042,1.015,1.0029,1.07011,0.855359,0.870617,0.8551799999999999,0.856138,0.959198
Butler,2011-12-07,0.919134,0.941456,0.933781,0.8878010000000001,1.06386,0.946167,1.03655,0.915471,1.01183,0.966151
St Bonaventure,2011-12-07,0.988753,0.941785,1.01678,0.975103,1.00586,0.950626,0.988357,0.900359,0.975103,1.0119200000000002
Illinois,2011-12-07,1.08205,1.1769,1.0718,1.10188,1.0461200000000002,0.8446620000000001,0.871776,0.773149,0.983053,0.963317
Wright State,2011-12-07,0.860765,0.95423,0.923404,0.784459,1.0116,0.969751,0.981969,0.8748040000000001,1.08541,0.983615
Air Force,2011-12-07,0.996622,0.993908,1.00954,0.981729,1.0192,0.925676,0.970016,0.927518,0.923552,1.02861
Cal State Fullerton,2011-12-07,0.977078,0.948251,1.00008,0.965304,1.0109,0.952083,0.948251,1.08063,0.886293,1.08013
Utah,2011-12-07,0.908321,0.95976,0.972829,0.895567,0.956086,1.21193,1.28968,1.06403,1.24117,1.01471
San Diego State,2011-12-07,1.0018,1.03534,1.03946,0.917989,1.08172,0.918081,1.03534,0.908011,0.940488,0.904564
San Diego,2011-12-07,0.909515,0.92087,0.892825,0.92087,0.8888590000000001,1.04149,1.10408,0.949513,1.10408,1.06545
Washington State,2011-12-07,1.01581,1.03864,1.09046,0.97312,1.02564,0.935756,0.752634,0.7530560000000001,1.04023,0.948819
Idaho,2011-12-07,1.06785,1.18133,1.07637,1.06208,1.00157,1.04031,1.07121,1.06121,1.02617,0.989083
San Jose State,2011-12-07,0.925795,1.03768,0.906795,0.939361,1.00181,1.03736,1.05115,0.906795,1.13059,1.02231
California,2011-12-07,1.0536299999999998,1.09875,1.12597,0.930523,1.01965,0.894382,0.915623,0.8261059999999999,1.01057,1.01581
Vanderbilt,2011-12-07,1.01717,1.00212,1.0328,0.989982,1.08796,0.965535,0.966485,0.970453,0.956983,0.969935
Davidson,2011-12-07,1.06093,1.11057,1.10599,1.01619,1.02865,0.961846,0.979055,0.873151,1.04991,1.00298
Fordham,2011-12-07,0.8292780000000001,0.877223,0.8778819999999999,0.7286229999999999,0.928248,0.9006879999999999,0.909039,0.850555,1.00451,1.06994
Manhattan,2011-12-07,0.950593,1.05067,0.879743,0.982505,0.914561,0.953788,0.856467,0.766559,1.0381200000000002,1.06142
Illinois State,2011-12-07,1.04261,1.16021,1.10277,0.941055,0.948029,0.8675579999999999,0.8403360000000001,0.805636,0.972079,0.990097
Morehead State,2011-12-07,0.888917,0.940138,0.0,0.888917,1.03209,1.1246,1.00247,0.0,1.1246,0.941988
Buffalo,2011-12-07,1.00542,1.09804,1.02288,0.969912,1.02139,0.851461,0.83045,0.8663129999999999,0.8212389999999999,0.946542
Niagara,2011-12-07,0.944607,0.994278,1.01827,0.893458,0.8777809999999999,1.08429,1.18132,1.15034,1.03842,1.00458
Loyola (MD),2011-12-07,1.01035,1.04904,1.08045,0.956844,0.994843,0.935436,0.938866,0.95884,0.91757,0.988941
George Washington,2011-12-07,0.930592,0.956037,0.8788870000000001,0.951827,0.979381,0.936783,0.990712,0.871799,0.96347,0.986199
Western Carolina,2011-12-07,0.940373,1.0334,1.08955,0.918667,0.97201,1.05982,0.915298,1.02985,1.06418,0.981703
Purdue,2011-12-07,1.12087,1.12406,1.1841,1.0457299999999998,1.06798,0.900587,0.973841,0.769518,1.05636,0.910774
Pepperdine,2011-12-07,0.94691,0.903058,0.999135,0.921356,0.990628,1.00751,0.957638,1.02988,0.996568,1.06763
Northern Arizona,2011-12-07,0.8026840000000001,0.778439,0.0,0.8026840000000001,1.0445799999999998,1.09076,1.13181,0.0,1.09076,0.98025
Iona,2011-12-07,1.15379,1.21467,1.14454,1.15812,1.0987,0.974627,0.923514,1.02672,0.950188,0.969731
Denver,2011-12-07,1.04205,1.05559,1.03369,1.05365,0.990453,0.945009,1.0106700000000002,0.8627370000000001,1.05916,0.999807
Weber State,2011-12-07,1.03102,1.02148,1.07753,0.998746,1.0207,1.00141,1.05257,0.998686,1.00331,1.01914
BYU,2011-12-07,1.10258,1.05226,1.3068799999999998,1.0218200000000002,1.10426,0.864568,0.900581,0.797056,0.8912540000000001,0.928733
Central Connecticut,2011-12-07,1.04209,1.13197,1.06493,1.01386,0.997115,0.895861,0.832462,0.8639959999999999,0.935237,0.940111
Michigan State,2011-12-07,1.0144,1.17703,1.08437,0.899495,1.00319,0.766007,0.748153,0.726638,0.830656,0.973397
Boston University,2011-12-07,0.969235,1.09174,1.02591,0.949315,0.996417,1.00009,0.955269,1.03987,0.98611,0.975347
Saint Joseph's,2011-12-07,1.01975,0.936815,0.918626,1.05276,0.980304,0.948567,0.8115720000000001,0.694394,1.03151,1.0595
Boston College,2011-12-08,0.8647239999999999,0.8509059999999999,0.8255629999999999,0.90589,1.0988,1.054,1.04879,1.02471,1.08478,1.06097
Providence,2011-12-08,1.0377,1.10723,1.04017,1.03427,1.02806,0.934249,0.897883,0.834873,1.07229,1.0217
Harvard,2011-12-08,1.02429,1.01984,1.11382,1.00746,1.08157,0.850267,0.877908,0.974591,0.8269,0.989224
Connecticut,2011-12-08,1.09664,1.0394,1.12258,1.05231,1.06243,0.947755,0.991278,0.906703,1.01789,0.952138
Western Michigan,2011-12-08,0.879691,0.837414,0.0,0.879691,1.01402,1.09172,1.17042,0.0,1.09172,0.987917
Detroit Mercy,2011-12-08,0.945898,0.957034,0.957034,0.939826,1.01423,1.02369,0.967055,0.967055,1.05457,1.00094
Eastern Michigan,2011-12-08,0.876706,0.789211,0.800377,0.942271,0.869276,1.01811,1.14885,0.847458,1.1647,0.956777
Drake,2011-12-08,0.924167,0.918585,0.967033,0.889956,0.968213,0.95908,1.00167,0.80509,1.08198,1.01815
West Virginia,2011-12-08,1.0467799999999998,1.0452,1.06865,0.926064,1.06047,0.874993,0.84275,0.830572,1.12024,0.982646
Kansas State,2011-12-08,1.01966,1.06009,1.03743,0.947477,1.0322,0.8,0.769718,0.790741,0.8376239999999999,0.944167
Oral Roberts,2011-12-08,1.07476,1.05752,1.05674,1.10238,1.08085,0.950677,0.958052,0.940026,0.967001,1.0515
Oklahoma,2011-12-08,1.1102299999999998,1.12648,1.1557,1.06277,0.985289,0.953301,1.0236299999999998,0.880532,1.02926,1.02572
Iowa,2011-12-09,1.03035,0.919652,1.0653,0.894233,0.977314,0.95664,0.992256,0.889682,1.21736,0.989507
Iowa State,2011-12-09,1.13027,1.02403,1.19021,1.05322,1.03209,0.992825,0.985388,0.997592,0.986696,0.972619
Wyoming,2011-12-09,1.05491,1.12327,1.10793,0.6866949999999999,0.937576,0.797564,0.780488,0.79555,0.811549,1.03474
Colorado,2011-12-09,1.03841,1.01385,1.08451,1.02093,1.11658,1.03841,0.974283,1.01529,1.04718,1.03435
Idaho,2011-12-09,1.06732,1.15762,1.07264,1.06208,1.00157,1.04923,1.10078,1.07264,1.02617,0.989083
Oregon State,2011-12-09,1.07366,1.00233,1.08996,1.05708,0.967477,0.885134,0.785746,0.820887,0.950449,1.01659
Rider,2011-12-09,0.944044,0.935673,0.896807,0.983064,1.03567,1.13069,1.16023,1.0263799999999998,1.21686,0.974843
Florida,2011-12-09,1.16144,1.05263,1.24147,1.02059,1.07725,0.900916,0.930839,0.8381930000000001,1.01131,0.947192
Siena,2011-12-09,0.906432,0.8982120000000001,0.942619,0.868292,0.960729,0.955588,0.951997,0.942619,0.969256,0.99088
Massachusetts,2011-12-09,0.984856,0.949807,1.05459,0.936125,0.933057,0.870217,0.8353209999999999,0.7854,0.929486,0.971261
Old Dominion,2011-12-09,0.8935190000000001,0.940269,0.885014,0.907454,1.0598299999999998,0.8826,0.877584,0.873292,0.8978510000000001,0.94249
Fairfield,2011-12-09,0.975912,1.04156,1.09382,0.942868,0.967227,0.932978,1.0073299999999998,0.995757,0.915385,0.865555
Richmond,2011-12-09,1.05954,1.14479,1.08666,1.04272,1.0792,0.912748,0.915832,0.8113090000000001,0.975647,0.948542
VCU,2011-12-09,1.00957,1.10418,1.08374,0.986717,1.06486,0.939948,0.944924,0.845649,0.969007,0.993842
Washington,2011-12-10,1.04974,1.01949,1.09237,0.986914,1.11926,0.941593,0.942386,0.8544930000000001,1.0699299999999998,0.952541
Duke,2011-12-10,1.11385,1.06909,1.18678,1.05305,1.12488,0.979746,1.02985,0.91611,1.0328,0.899751
Cincinnati,2011-12-10,0.98812,0.975675,0.998488,0.92289,1.05833,0.819363,0.916706,0.818349,0.825744,0.915289
Xavier,2011-12-10,1.00809,0.986167,1.015,0.992318,1.07011,0.850151,0.865685,0.8551799999999999,0.8386680000000001,0.959198
Rhode Island,2011-12-10,0.974822,0.939157,0.979353,0.969795,0.997695,1.08245,1.04404,1.06413,1.10278,0.976587
Georgia State,2011-12-10,1.02733,1.08949,1.0232,1.03063,0.936852,0.850147,0.656615,0.661429,1.00135,0.970537
Green Bay,2011-12-10,0.842562,0.9006620000000001,0.944262,0.785525,0.992487,0.948117,0.980132,0.834098,1.01206,1.02781
Marquette,2011-12-10,1.13755,1.09714,1.23542,1.07675,1.07958,0.8310270000000001,0.89985,0.715476,0.902816,0.987994
Milwaukee,2011-12-10,0.981241,1.0703200000000002,1.03473,0.931774,1.00575,0.8453200000000001,0.91881,0.7712060000000001,0.913856,1.02084
Northern Iowa,2011-12-10,1.0506799999999998,1.187,1.15964,0.964628,1.03824,0.907405,1.01816,0.947043,0.876102,0.997365
BYU,2011-12-10,1.11058,1.12652,1.25248,1.0218200000000002,1.10426,0.8573799999999999,0.792894,0.803222,0.8912540000000001,0.928733
Utah,2011-12-10,0.8939030000000001,0.8714940000000001,0.889583,0.895567,0.956086,1.22369,1.30463,1.17831,1.24117,1.01471
UNLV,2011-12-10,1.11346,1.12657,1.11782,1.10895,1.04067,0.948057,1.13988,0.819067,1.08122,0.914711
Wisconsin,2011-12-10,1.11725,0.956028,1.15752,1.03924,1.15771,0.718363,0.8609530000000001,0.654011,0.8430540000000001,0.99834
Akron,2011-12-10,0.921022,0.894855,1.15118,0.875574,1.0025700000000002,0.979611,1.0220200000000002,0.8953629999999999,0.996247,0.956871
Cleveland State,2011-12-10,0.938391,0.942522,0.997766,0.930725,1.04079,0.863456,0.8825930000000001,0.95309,0.8518819999999999,0.95373
Butler,2011-12-10,0.905776,0.856454,0.912623,0.8878010000000001,1.06386,0.950795,1.00891,0.927543,1.01183,0.966151
Ball State,2011-12-10,1.03129,1.1213,1.07878,1.00858,1.0126700000000002,0.913206,0.829016,0.932779,0.903845,0.972164
Oklahoma State,2011-12-10,0.988228,0.940353,1.00502,0.964152,0.996791,0.877078,0.910341,0.7752,1.02318,0.97357
Pittsburgh,2011-12-10,1.20765,1.16034,1.2347,1.14991,1.13616,1.02676,0.950698,1.05762,0.960882,0.936859
Arkansas,2011-12-10,1.0622200000000002,1.11193,1.09095,0.875552,0.996215,0.866351,0.8305440000000001,0.836684,1.05914,0.940743
Oklahoma,2011-12-10,1.1046,1.09136,1.13512,1.06277,0.985289,0.941034,0.97622,0.8766639999999999,1.02926,1.02572
Loyola (CHI),2011-12-10,0.8503940000000001,0.784208,0.893446,0.8345670000000001,1.02784,0.992126,0.993689,0.871476,1.0364799999999998,0.985827
Toledo,2011-12-10,1.03228,0.996192,1.03641,1.02639,0.8689049999999999,0.988442,1.02037,1.05334,0.895667,1.07964
Ohio State,2011-12-10,1.16356,1.19786,1.16356,0.0,1.17503,0.751025,0.758467,0.751025,0.0,0.909063
Kansas,2011-12-10,1.06042,1.05423,1.14721,0.96786,1.14529,0.8695459999999999,0.789547,0.7876380000000001,0.956903,0.912817
Wright State,2011-12-10,0.825126,0.8190729999999999,0.923404,0.732969,1.0116,0.962321,0.947784,0.8748040000000001,1.04439,0.983615
Miami (OH),2011-12-10,0.911821,0.9004190000000001,0.971005,0.894301,0.986191,1.00424,1.05964,0.903574,1.03404,1.05523
Princeton,2011-12-10,0.904552,0.969825,0.911488,0.897335,1.04656,0.927597,0.943471,0.8888889999999999,0.967868,0.965945
Drexel,2011-12-10,0.9005340000000001,0.954628,0.0,0.9005340000000001,0.982557,0.905709,0.960022,0.0,0.905709,0.920369
Northern Illinois,2011-12-10,0.78413,0.88066,0.890018,0.7042510000000001,0.95432,1.07324,1.03077,0.981921,1.14213,1.03554
UIC,2011-12-10,0.9237,0.932813,1.01298,0.899876,0.911365,0.996624,1.02338,0.961693,1.00594,1.0341
Eastern Michigan,2011-12-10,0.8757860000000001,0.900652,0.800377,0.927743,0.869276,1.02559,1.1798,0.847458,1.14833,0.956777
Purdue,2011-12-10,1.10195,1.00679,1.14113,1.0457299999999998,1.06798,0.896701,0.942628,0.785452,1.05636,0.910774
Troy,2011-12-10,1.07255,1.1437700000000002,1.16576,1.03012,0.952639,1.07735,1.02052,1.0047,1.11043,1.05292
Mississippi State,2011-12-10,1.07456,1.12093,1.09199,1.01219,1.00647,0.894109,0.822659,0.9006290000000001,0.8707790000000001,1.01205
Clemson,2011-12-10,1.01371,1.0066700000000002,1.0108700000000002,1.01983,1.0193,0.8721059999999999,0.8815129999999999,0.931841,0.743626,0.912561
Arizona,2011-12-10,1.01497,1.06028,0.9818,1.05424,1.10421,0.954009,0.983815,0.869334,1.05424,0.980676
Villanova,2011-12-10,1.0854700000000002,1.02387,1.11762,1.0487,1.05976,0.972997,1.03864,0.913502,1.04105,0.959737
Temple,2011-12-10,1.05736,1.13132,1.22748,1.02935,1.04644,0.968572,0.991777,1.0562,0.954144,0.926095
Kentucky,2011-12-10,1.13645,1.11911,1.18504,1.05157,1.09987,0.7863760000000001,0.900859,0.791838,0.776837,0.932476
Indiana,2011-12-10,1.16384,1.11681,1.15543,1.18782,1.04132,0.8386459999999999,0.8387459999999999,0.790317,0.976656,1.02074
Missouri State,2011-12-10,0.966045,0.926999,0.934869,0.982675,1.09949,0.8895270000000001,1.05385,0.934869,0.865341,0.993361
Little Rock,2011-12-10,0.852741,0.901995,0.968585,0.7421989999999999,0.994509,0.967395,1.03085,0.968585,0.96626,1.01472
New Mexico,2011-12-10,1.00916,1.05199,0.927841,1.07001,1.06033,0.884295,0.769512,0.779578,0.962648,0.961294
USC,2011-12-10,0.8957719999999999,0.974937,0.851382,0.93735,1.00626,0.90119,0.919752,0.8476469999999999,0.95134,0.952195
Creighton,2011-12-10,1.21654,1.22636,1.29735,1.10819,1.06199,0.948861,1.06438,0.95209,0.944532,1.00857
Saint Joseph's,2011-12-10,1.03053,1.01071,0.984645,1.05276,0.980304,0.955789,0.938883,0.799415,1.03151,1.0595
Penn,2011-12-10,0.960804,1.02608,0.974935,0.930233,0.998417,0.966627,1.00644,1.00899,0.8749709999999999,1.01873
UCLA,2011-12-10,0.953878,1.03074,0.960408,0.940711,1.01738,1.08491,1.04755,1.0309700000000002,1.19368,0.962713
Youngstown State,2011-12-10,0.969393,1.02093,0.709149,1.0295299999999998,0.953035,0.961858,1.00446,0.655628,1.03262,1.05543
Buffalo,2011-12-10,1.02708,1.08166,1.02288,1.03278,1.02139,0.878923,0.933293,0.8663129999999999,0.896015,0.946542
Penn State,2011-12-10,0.935577,0.950764,1.03178,0.7885300000000001,1.03172,0.934084,0.940703,0.920703,0.954537,1.02306
Duquesne,2011-12-10,1.16674,1.02424,1.06578,1.30261,1.04816,1.14068,1.0491,0.915524,1.44369,0.927692
Long Beach State,2011-12-10,1.03186,0.982123,1.06586,1.01966,1.01511,1.02986,1.08622,0.929793,1.06576,0.985756
North Carolina,2011-12-10,1.10727,1.09806,1.16538,1.05937,1.04072,0.8834770000000001,0.853512,0.806054,0.947298,0.923515
Miami,2011-12-10,0.996718,0.952269,1.02883,0.904198,1.05728,0.948638,1.04655,0.92919,1.00466,0.997422
West Virginia,2011-12-10,1.03809,0.978647,1.06865,0.964013,1.06047,0.884867,0.92185,0.830572,1.0164799999999998,0.982646
George Washington,2011-12-10,0.921193,0.8392639999999999,0.870041,0.951827,0.979381,0.94486,1.02577,0.913786,0.96347,0.986199
Syracuse,2011-12-10,1.11711,1.07165,1.14102,1.02698,1.07587,0.815992,0.84552,0.7935840000000001,0.900465,0.928396
Dartmouth,2011-12-10,0.865823,0.813048,0.953239,0.8254290000000001,0.881026,0.956962,0.920156,1.01732,0.92907,1.0506799999999998
Notre Dame,2011-12-10,1.05377,1.04604,1.15685,0.8946700000000001,1.12624,0.980187,1.1352799999999998,0.890075,1.11927,0.980507
Utah State,2011-12-10,0.986002,0.944369,1.02948,0.945895,1.08644,0.989938,1.0095,1.0048700000000002,0.976163,0.8921879999999999
Wichita St,2011-12-10,1.04936,1.18653,1.12168,0.977497,1.08943,0.8923969999999999,0.969906,0.82445,0.959916,0.927535
Bowling Green,2011-12-10,0.935598,0.904013,1.01079,0.758865,0.937345,0.941948,1.03242,0.971562,0.87234,0.994922
Valparaiso,2011-12-10,1.1486299999999998,0.930124,2.05092,0.972227,1.02199,1.18769,1.09755,1.7840200000000002,1.0711,0.985538
Wake Forest,2011-12-10,1.02653,1.04228,1.07094,0.98943,0.932819,1.01085,1.0525,0.977961,1.03833,1.07073
Seton Hall,2011-12-10,1.07792,1.15602,1.05669,1.11562,0.959413,0.909838,0.8383780000000001,0.8396399999999999,1.0344799999999998,0.935107
Nebraska,2011-12-10,0.983199,0.907695,1.00454,0.922313,0.99713,0.920598,0.966429,0.902592,0.971976,0.908872
TCU,2011-12-10,0.957412,1.00475,1.02558,0.915903,0.974395,0.969488,0.945915,0.970885,0.968637,1.01741
Boise State,2011-12-10,1.20772,1.21603,1.2528700000000002,0.8927290000000001,1.04271,0.908045,0.943045,0.8896,1.03672,0.965623
LSU,2011-12-10,0.974369,0.877183,1.11783,0.92296,0.908785,0.908836,0.8679,1.00016,0.876109,0.972231
Louisiana Monroe,2011-12-10,0.948523,1.15448,0.957819,0.944665,0.914814,1.06952,1.13349,1.06097,1.07307,1.07552
Texas A&M,2011-12-10,0.974845,0.912468,1.00174,0.8944479999999999,1.03625,0.777216,0.641335,0.717705,0.955088,0.934389
Louisiana Tech,2011-12-10,0.902626,1.00914,1.08264,0.8671469999999999,0.904369,0.942448,1.00914,1.07112,0.917088,0.975852
Southern Mississippi,2011-12-10,1.05753,1.05294,1.01439,1.0652,1.06907,0.964404,0.996028,0.904729,0.975015,0.97345
Michigan State,2011-12-10,1.04751,1.28608,1.12348,0.899495,1.00319,0.793805,0.906102,0.774893,0.830656,0.973397
Gonzaga,2011-12-10,1.08313,1.06723,1.09464,1.07122,1.08053,0.924734,0.911398,0.929753,0.91954,0.940285
CSU Northridge,2011-12-10,0.804905,0.818968,0.993328,0.771552,0.965423,1.05463,1.02606,1.09711,1.04711,1.01916
Pepperdine,2011-12-10,0.940811,0.888092,0.999135,0.917138,0.990628,0.974094,0.932221,1.02988,0.951453,1.06763
Pacific,2011-12-10,0.862614,0.8635149999999999,1.00418,0.7750630000000001,1.02746,1.02026,0.988361,0.864065,1.11686,1.00176
San Francisco,2011-12-10,0.992919,1.03903,0.981344,1.00285,0.988389,0.974036,1.09021,0.93364,1.0087,1.00659
Cal Poly,2011-12-10,1.0088,1.13957,1.06624,0.948715,0.950467,0.913205,0.926251,0.883231,0.944554,0.941687
San Jose State,2011-12-10,0.8753040000000001,0.8576870000000001,0.906795,0.857123,1.00181,1.05071,1.03619,0.906795,1.13379,1.02231
Ohio,2011-12-10,1.00113,0.982633,0.980908,1.03066,1.02924,0.924588,0.927788,0.8485360000000001,1.03561,1.0071
Portland,2011-12-10,0.943726,0.930931,0.927279,0.946425,1.0658,1.14071,1.26126,1.0543,1.15489,1.02828
Fresno State,2011-12-10,1.00113,1.07175,1.09327,0.973318,0.977999,1.00483,1.02095,0.790025,1.06969,0.990091
Oregon,2011-12-10,0.99722,0.993672,1.0361200000000002,0.95933,0.997985,0.958249,1.00305,0.8595659999999999,1.05436,0.997985
Austin Peay,2011-12-10,0.906171,0.877052,1.01736,0.8774549999999999,1.01018,1.04805,1.02679,1.12171,1.02903,0.959161
Tennessee,2011-12-10,1.10956,1.05524,1.1859,1.04556,1.00717,1.04689,1.12289,0.946685,1.13091,0.973263
Saint Peter's,2011-12-10,0.8835790000000001,0.816837,0.936483,0.847305,0.90378,0.973741,0.972425,0.8644459999999999,1.0486799999999998,0.891985
Minnesota,2011-12-10,1.07064,1.06364,1.07138,1.06912,1.03204,0.933028,0.8776520000000001,0.84855,1.10599,1.00258
Kent State,2011-12-10,0.986804,0.985578,0.989172,0.98104,1.01105,0.8186220000000001,0.7567,0.837651,0.772308,0.959141
Western Carolina,2011-12-10,0.931265,1.01235,1.08955,0.911256,0.97201,1.04516,0.997749,1.02985,1.0471,0.981703
Central Michigan,2011-12-10,0.938684,1.03811,0.8421049999999999,0.96327,0.888806,0.952354,0.967647,0.864561,0.974703,0.972787
Tennessee State,2011-12-10,0.904802,0.973641,0.8802129999999999,0.908386,0.991624,1.07276,1.08967,1.09317,1.06978,1.02706
Manhattan,2011-12-10,0.972539,1.09303,0.956221,0.982505,0.914561,0.926502,0.715439,0.743727,1.0381200000000002,1.06142
Hofstra,2011-12-10,0.957887,0.826873,1.01082,0.916064,1.04465,0.984131,0.947879,0.943931,1.01589,1.04699
UT Martin,2011-12-10,0.8331620000000001,0.821967,0.891244,0.8030930000000001,0.949222,1.06158,1.03827,1.08876,1.04751,1.05779
Middle Tennessee,2011-12-10,1.08376,1.08115,1.13109,1.06024,0.980769,0.920407,0.931849,0.8708,0.945049,0.956342
Canisius,2011-12-10,0.916928,0.909272,0.909272,0.921519,0.98803,1.11227,1.08475,1.08475,1.12878,0.978842
St Bonaventure,2011-12-10,0.95288,0.8488760000000001,1.01678,0.927509,1.00586,0.930822,0.875239,0.900359,0.942917,1.0119200000000002
Davidson,2011-12-10,1.06512,1.13432,1.1010799999999998,1.01619,1.02865,0.989619,1.04018,0.9453,1.04991,1.00298
Charlotte,2011-12-10,0.903419,0.95766,0.926817,0.893825,0.958903,0.859766,0.8444389999999999,0.8289139999999999,0.872416,1.0227700000000002
Georgia Southern,2011-12-10,0.986061,1.03303,1.08286,0.874632,0.900882,1.04693,0.967843,1.03737,1.05794,1.08484
Eastern Kentucky,2011-12-10,0.951871,0.974559,1.1730200000000002,0.924633,1.00949,1.00675,1.01763,0.969697,1.01132,1.02306
Nevada,2011-12-10,0.946698,1.02119,0.956467,0.93398,0.995629,0.93397,0.943016,0.9002040000000001,0.977932,1.01768
Montana,2011-12-10,0.926808,0.913738,0.984048,0.8883530000000001,1.01227,0.970059,1.04499,0.963547,0.974434,0.941494
Idaho State,2011-12-10,0.896912,0.859892,1.04041,0.7895220000000001,0.954824,1.04466,1.0348700000000002,1.055,1.03693,1.08721
Loyola Marymount,2011-12-10,0.996987,1.00581,0.983202,1.03605,0.974494,0.991509,1.07657,1.0103799999999998,0.938047,1.01745
Harvard,2011-12-10,1.00945,0.99143,1.11382,0.992466,1.08157,0.882783,0.97561,0.974591,0.867841,0.989224
