Name,date,ORTG,ORTGlast3,home_ORTG,away_ORTG,ORTGprevSeason,DRTG,DRTGlast3,home_DRTG,away_DRTG,DRTGprevSeason
Oakland,2013-11-08,0.0,0.0,0.0,0.0,1.0335,0.0,0.0,0.0,0.0,1.07282
North Carolina,2013-11-08,0.0,0.0,0.0,0.0,1.03065,0.0,0.0,0.0,0.0,0.941977
UNC Wilmington,2013-11-08,0.0,0.0,0.0,0.0,0.93589,0.0,0.0,0.0,0.0,1.05154
Iowa,2013-11-08,0.0,0.0,0.0,0.0,1.01326,0.0,0.0,0.0,0.0,0.907946
UC Davis,2013-11-08,0.0,0.0,0.0,0.0,1.03498,0.0,0.0,0.0,0.0,1.04856
Portland,2013-11-08,0.0,0.0,0.0,0.0,0.8817370000000001,0.0,0.0,0.0,0.0,1.01663
Fresno State,2013-11-08,0.0,0.0,0.0,0.0,0.908329,0.0,0.0,0.0,0.0,0.959195
UC Irvine,2013-11-08,0.0,0.0,0.0,0.0,0.97667,0.0,0.0,0.0,0.0,0.964607
Cal Poly,2013-11-08,0.0,0.0,0.0,0.0,1.03819,0.0,0.0,0.0,0.0,1.03549
Arizona,2013-11-08,0.0,0.0,0.0,0.0,1.06978,0.0,0.0,0.0,0.0,0.926588
UC Riverside,2013-11-08,0.0,0.0,0.0,0.0,0.8653139999999999,0.0,0.0,0.0,0.0,1.015
San Diego State,2013-11-08,0.0,0.0,0.0,0.0,1.00724,0.0,0.0,0.0,0.0,0.906931
Pacific,2013-11-08,0.0,0.0,0.0,0.0,1.02886,0.0,0.0,0.0,0.0,1.01475
Nevada,2013-11-08,0.0,0.0,0.0,0.0,0.972603,0.0,0.0,0.0,0.0,1.0438
Louisiana Tech,2013-11-08,0.0,0.0,0.0,0.0,0.986867,0.0,0.0,0.0,0.0,0.88239
Saint Mary's,2013-11-08,0.0,0.0,0.0,0.0,1.12656,0.0,0.0,0.0,0.0,0.955895
Air Force,2013-11-08,0.0,0.0,0.0,0.0,1.04555,0.0,0.0,0.0,0.0,1.0470700000000002
Army,2013-11-08,0.0,0.0,0.0,0.0,1.03066,0.0,0.0,0.0,0.0,0.987141
The Citadel,2013-11-08,0.0,0.0,0.0,0.0,0.955312,0.0,0.0,0.0,0.0,1.12896
VMI,2013-11-08,0.0,0.0,0.0,0.0,1.00496,0.0,0.0,0.0,0.0,1.06252
Florida Intl,2013-11-08,0.0,0.0,0.0,0.0,0.966574,0.0,0.0,0.0,0.0,0.966137
Eastern Kentucky,2013-11-08,0.0,0.0,0.0,0.0,1.08718,0.0,0.0,0.0,0.0,1.00383
Youngstown State,2013-11-08,0.0,0.0,0.0,0.0,0.989948,0.0,0.0,0.0,0.0,1.00866
Kennesaw State,2013-11-08,0.0,0.0,0.0,0.0,0.905282,0.0,0.0,0.0,0.0,1.063
Grand Canyon,2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loyola Marymount,2013-11-08,0.0,0.0,0.0,0.0,0.931468,0.0,0.0,0.0,0.0,1.01875
South Dakota State,2013-11-08,0.0,0.0,0.0,0.0,1.09599,0.0,0.0,0.0,0.0,1.01052
San Diego,2013-11-08,0.0,0.0,0.0,0.0,0.964067,0.0,0.0,0.0,0.0,1.01189
Tennessee State,2013-11-08,0.0,0.0,0.0,0.0,0.998256,0.0,0.0,0.0,0.0,1.01057
Hawai'i,2013-11-08,0.0,0.0,0.0,0.0,1.00911,0.0,0.0,0.0,0.0,1.00007
Appalachian State,2013-11-08,0.0,0.0,0.0,0.0,0.995191,0.0,0.0,0.0,0.0,1.02523
NC State,2013-11-08,0.0,0.0,0.0,0.0,1.09743,0.0,0.0,0.0,0.0,0.99612
Davidson,2013-11-08,0.0,0.0,0.0,0.0,1.09801,0.0,0.0,0.0,0.0,0.935847
Duke,2013-11-08,0.0,0.0,0.0,0.0,1.11035,0.0,0.0,0.0,0.0,0.939281
Monmouth,2013-11-08,0.0,0.0,0.0,0.0,0.889022,0.0,0.0,0.0,0.0,0.996554
Hofstra,2013-11-08,0.0,0.0,0.0,0.0,0.866179,0.0,0.0,0.0,0.0,0.998104
Wofford,2013-11-08,0.0,0.0,0.0,0.0,0.883898,0.0,0.0,0.0,0.0,0.916339
Georgia,2013-11-08,0.0,0.0,0.0,0.0,0.931797,0.0,0.0,0.0,0.0,0.943768
Jacksonville State,2013-11-08,0.0,0.0,0.0,0.0,0.983697,0.0,0.0,0.0,0.0,0.986616
Bradley,2013-11-08,0.0,0.0,0.0,0.0,0.994552,0.0,0.0,0.0,0.0,1.00504
SIU Edwardsville,2013-11-08,0.0,0.0,0.0,0.0,0.914968,0.0,0.0,0.0,0.0,1.01175
Arkansas,2013-11-08,0.0,0.0,0.0,0.0,1.01198,0.0,0.0,0.0,0.0,0.945458
Omaha,2013-11-08,0.0,0.0,0.0,0.0,0.977565,0.0,0.0,0.0,0.0,1.13312
Northern Illinois,2013-11-08,0.0,0.0,0.0,0.0,0.825683,0.0,0.0,0.0,0.0,0.977263
Southeast Missouri State,2013-11-08,0.0,0.0,0.0,0.0,1.03631,0.0,0.0,0.0,0.0,1.02852
Saint Louis,2013-11-08,0.0,0.0,0.0,0.0,1.02403,0.0,0.0,0.0,0.0,0.873084
Murray State,2013-11-08,0.0,0.0,0.0,0.0,1.03941,0.0,0.0,0.0,0.0,0.980315
Valparaiso,2013-11-08,0.0,0.0,0.0,0.0,1.05824,0.0,0.0,0.0,0.0,0.934832
Northern Colorado,2013-11-08,0.0,0.0,0.0,0.0,1.01214,0.0,0.0,0.0,0.0,1.0486799999999998
Kansas State,2013-11-08,0.0,0.0,0.0,0.0,1.0553,0.0,0.0,0.0,0.0,0.947365
UT Martin,2013-11-08,0.0,0.0,0.0,0.0,0.911602,0.0,0.0,0.0,0.0,1.08427
Wyoming,2013-11-08,0.0,0.0,0.0,0.0,0.969594,0.0,0.0,0.0,0.0,0.957086
Weber State,2013-11-08,0.0,0.0,0.0,0.0,1.10158,0.0,0.0,0.0,0.0,0.92994
BYU,2013-11-08,0.0,0.0,0.0,0.0,1.05433,0.0,0.0,0.0,0.0,0.9592
Portland State,2013-11-08,0.0,0.0,0.0,0.0,1.01596,0.0,0.0,0.0,0.0,1.0953
UNLV,2013-11-08,0.0,0.0,0.0,0.0,0.997333,0.0,0.0,0.0,0.0,0.895818
Florida Gulf Coast,2013-11-08,0.0,0.0,0.0,0.0,1.01082,0.0,0.0,0.0,0.0,0.943141
Nebraska,2013-11-08,0.0,0.0,0.0,0.0,0.919727,0.0,0.0,0.0,0.0,1.00151
Drexel,2013-11-08,0.0,0.0,0.0,0.0,0.983836,0.0,0.0,0.0,0.0,0.985347
UCLA,2013-11-08,0.0,0.0,0.0,0.0,1.02957,0.0,0.0,0.0,0.0,0.959587
Western Michigan,2013-11-09,1.10672,1.10672,0.0,1.10672,0.985082,1.01186,1.01186,0.0,1.01186,0.957622
Western Michigan,2013-11-09,1.10672,1.10672,0.0,1.10672,0.985082,1.01186,1.01186,0.0,1.01186,0.957622
New Mexico State,2013-11-09,1.01186,1.01186,0.0,1.01186,1.00281,1.10672,1.10672,0.0,1.10672,0.937067
New Mexico State,2013-11-09,1.01186,1.01186,0.0,1.01186,1.00281,1.10672,1.10672,0.0,1.10672,0.937067
Ball State,2013-11-09,0.0,0.0,0.0,0.0,0.9695,0.0,0.0,0.0,0.0,1.02259
Indiana State,2013-11-09,0.0,0.0,0.0,0.0,0.965091,0.0,0.0,0.0,0.0,0.973407
Charleston,2013-11-09,0.0,0.0,0.0,0.0,1.00831,0.0,0.0,0.0,0.0,0.94686
Louisville,2013-11-09,0.0,0.0,0.0,0.0,1.08021,0.0,0.0,0.0,0.0,0.852777
Temple,2013-11-09,0.0,0.0,0.0,0.0,1.04538,0.0,0.0,0.0,0.0,0.982809
Penn,2013-11-09,0.0,0.0,0.0,0.0,0.905555,0.0,0.0,0.0,0.0,0.984623
Northern Iowa,2013-11-09,0.0,0.0,0.0,0.0,1.00552,0.0,0.0,0.0,0.0,0.953861
Ohio,2013-11-09,0.0,0.0,0.0,0.0,1.03496,0.0,0.0,0.0,0.0,0.920713
Drake,2013-11-09,0.0,0.0,0.0,0.0,1.0106,0.0,0.0,0.0,0.0,1.03495
UIC,2013-11-09,0.0,0.0,0.0,0.0,0.93766,0.0,0.0,0.0,0.0,0.954087
Florida Intl,2013-11-09,0.847958,0.847958,0.0,0.847958,0.966574,1.15378,1.15378,0.0,1.15378,0.966137
Youngstown State,2013-11-09,0.987487,0.987487,0.0,0.987487,0.989948,0.7710520000000001,0.7710520000000001,0.0,0.7710520000000001,1.00866
Eastern Kentucky,2013-11-09,1.15378,1.15378,0.0,1.15378,1.08718,0.847958,0.847958,0.0,0.847958,1.00383
Kennesaw State,2013-11-09,0.7710520000000001,0.7710520000000001,0.7710520000000001,0.0,0.905282,0.987487,0.987487,0.987487,0.0,1.063
Army,2013-11-09,0.934547,0.934547,0.0,0.934547,1.03066,1.08572,1.08572,0.0,1.08572,0.987141
The Citadel,2013-11-09,0.863878,0.863878,0.0,0.863878,0.955312,0.997719,0.997719,0.0,0.997719,1.12896
Air Force,2013-11-09,1.08572,1.08572,0.0,1.08572,1.04555,0.934547,0.934547,0.0,0.934547,1.0470700000000002
VMI,2013-11-09,0.997719,0.997719,0.997719,0.0,1.00496,0.863878,0.863878,0.863878,0.0,1.06252
South Dakota State,2013-11-09,0.901626,0.901626,0.0,0.901626,1.09599,0.953148,0.953148,0.0,0.953148,1.01052
Loyola Marymount,2013-11-09,0.991578,0.991578,0.0,0.991578,0.931468,0.95344,0.95344,0.0,0.95344,1.01875
Grand Canyon,2013-11-09,0.95344,0.95344,0.0,0.95344,0.0,0.991578,0.991578,0.0,0.991578,0.0
San Diego,2013-11-09,0.953148,0.953148,0.953148,0.0,0.964067,0.901626,0.901626,0.901626,0.0,1.01189
New Mexico State,2013-11-09,1.01186,1.01186,0.0,1.01186,1.00281,1.10672,1.10672,0.0,1.10672,0.937067
New Mexico State,2013-11-09,1.01186,1.01186,0.0,1.01186,1.00281,1.10672,1.10672,0.0,1.10672,0.937067
Tennessee State,2013-11-09,0.755235,0.755235,0.0,0.755235,0.998256,1.16718,1.16718,0.0,1.16718,1.01057
Manhattan,2013-11-09,0.0,0.0,0.0,0.0,0.903722,0.0,0.0,0.0,0.0,0.928435
La Salle,2013-11-09,0.0,0.0,0.0,0.0,1.05178,0.0,0.0,0.0,0.0,0.968924
Tennessee Tech,2013-11-09,0.0,0.0,0.0,0.0,0.93669,0.0,0.0,0.0,0.0,1.03135
South Florida,2013-11-09,0.0,0.0,0.0,0.0,0.93551,0.0,0.0,0.0,0.0,0.989936
Iona,2013-11-09,0.0,0.0,0.0,0.0,1.08581,0.0,0.0,0.0,0.0,1.03098
Cleveland State,2013-11-09,0.0,0.0,0.0,0.0,0.93217,0.0,0.0,0.0,0.0,1.03847
Niagara,2013-11-09,0.0,0.0,0.0,0.0,1.02834,0.0,0.0,0.0,0.0,1.00427
Seton Hall,2013-11-09,0.0,0.0,0.0,0.0,0.968406,0.0,0.0,0.0,0.0,0.974753
Fort Wayne,2013-11-09,0.0,0.0,0.0,0.0,0.97668,0.0,0.0,0.0,0.0,1.00148
Dayton,2013-11-09,0.0,0.0,0.0,0.0,1.05062,0.0,0.0,0.0,0.0,0.976019
South Dakota,2013-11-09,0.0,0.0,0.0,0.0,1.02318,0.0,0.0,0.0,0.0,1.09041
St Bonaventure,2013-11-09,0.0,0.0,0.0,0.0,1.04546,0.0,0.0,0.0,0.0,1.03505
Northern Arizona,2013-11-09,0.0,0.0,0.0,0.0,0.935632,0.0,0.0,0.0,0.0,1.0541200000000002
UT San Antonio,2013-11-09,0.0,0.0,0.0,0.0,0.957026,0.0,0.0,0.0,0.0,1.0388
Eastern Illinois,2013-11-09,0.0,0.0,0.0,0.0,0.975078,0.0,0.0,0.0,0.0,1.0369
Northwestern,2013-11-09,0.0,0.0,0.0,0.0,0.955126,0.0,0.0,0.0,0.0,1.0013299999999998
Cal State Fullerton,2013-11-09,0.0,0.0,0.0,0.0,1.05547,0.0,0.0,0.0,0.0,1.05454
Montana State,2013-11-09,0.0,0.0,0.0,0.0,1.00697,0.0,0.0,0.0,0.0,1.06825
Massachusetts,2013-11-10,0.0,0.0,0.0,0.0,1.00074,0.0,0.0,0.0,0.0,0.983283
Boston College,2013-11-10,0.996805,0.996805,0.0,0.996805,1.0235,1.04792,1.04792,0.0,1.04792,1.03783
UNC Wilmington,2013-11-10,0.516044,0.516044,0.0,0.516044,0.93589,1.08501,1.08501,0.0,1.08501,1.05154
Iowa State,2013-11-10,0.0,0.0,0.0,0.0,1.09407,0.0,0.0,0.0,0.0,0.978716
Youngstown State,2013-11-10,1.02609,1.02609,0.0,1.02609,0.989948,0.900445,0.900445,0.0,0.900445,1.00866
Eastern Kentucky,2013-11-10,1.04237,1.04237,0.0,1.04237,1.08718,0.835275,0.835275,0.0,0.835275,1.00383
Florida Intl,2013-11-10,0.941426,0.941426,0.0,0.941426,0.966574,1.11131,1.11131,0.0,1.11131,0.966137
Kennesaw State,2013-11-10,0.7967310000000001,0.7967310000000001,0.7967310000000001,0.0,0.905282,0.960163,0.960163,0.960163,0.0,1.063
Elon,2013-11-10,0.0,0.0,0.0,0.0,0.986689,0.0,0.0,0.0,0.0,0.963129
Marist,2013-11-10,0.782222,0.782222,0.0,0.782222,0.941084,1.00978,1.00978,0.0,1.00978,1.00827
Omaha,2013-11-10,0.947735,0.947735,0.0,0.947735,0.977565,0.919861,0.919861,0.0,0.919861,1.13312
Iowa,2013-11-10,1.08501,1.08501,1.08501,0.0,1.01326,0.516044,0.516044,0.516044,0.0,0.907946
Jacksonville State,2013-11-10,0.935588,0.935588,0.0,0.935588,0.983697,1.03634,1.03634,0.0,1.03634,0.986616
Illinois,2013-11-10,1.10784,1.10784,1.10784,0.0,1.0128700000000002,0.872425,0.872425,0.872425,0.0,0.966075
UT Martin,2013-11-10,0.909263,0.909263,0.0,0.909263,0.911602,1.18204,1.18204,0.0,1.18204,1.08427
Colorado,2013-11-10,0.906516,0.906516,0.0,0.906516,0.989995,1.08782,1.08782,0.0,1.08782,0.931394
Western Michigan,2013-11-09,1.10672,1.10672,0.0,1.10672,0.985082,1.01186,1.01186,0.0,1.01186,0.957622
Western Michigan,2013-11-09,1.10672,1.10672,0.0,1.10672,0.985082,1.01186,1.01186,0.0,1.01186,0.957622
Hawai'i,2013-11-09,1.16718,1.16718,1.16718,0.0,1.00911,0.755235,0.755235,0.755235,0.0,1.00007
Yale,2013-11-11,1.17165,1.17165,0.0,1.17165,0.969795,0.970079,0.970079,0.0,0.970079,1.01717
Connecticut,2013-11-11,1.09493,1.09493,0.0,1.09493,1.0125,1.08089,1.08089,0.0,1.08089,0.947769
Kent State,2013-11-11,0.0,0.0,0.0,0.0,1.0286,0.0,0.0,0.0,0.0,0.982025
Temple,2013-11-11,1.06849,1.06849,0.0,1.06849,1.04538,1.0,1.0,0.0,1.0,0.982809
North Texas,2013-11-11,0.0,0.0,0.0,0.0,0.930073,0.0,0.0,0.0,0.0,0.982165
Oklahoma,2013-11-11,1.18884,1.18884,0.0,1.18884,1.0244,1.05835,1.05835,0.0,1.05835,0.961846
Rhode Island,2013-11-11,1.14336,1.14336,1.14336,0.0,0.931033,0.907618,0.907618,0.907618,0.0,1.01496
SMU,2013-11-11,1.01545,1.01545,0.0,1.01545,0.972011,0.897719,0.897719,0.0,0.897719,0.960737
Rutgers,2013-11-11,1.06374,1.06374,1.06374,0.0,0.981883,0.971239,0.971239,0.971239,0.0,0.993993
UAB,2013-11-11,0.0,0.0,0.0,0.0,0.963788,0.0,0.0,0.0,0.0,0.980907
Colorado State,2013-11-11,0.0,0.0,0.0,0.0,1.09753,0.0,0.0,0.0,0.0,0.979479
Gonzaga,2013-11-11,1.25608,1.25608,1.25608,0.0,1.14283,0.954624,0.954624,0.954624,0.0,0.8985690000000001
Long Beach State,2013-11-11,0.0,0.0,0.0,0.0,0.994541,0.0,0.0,0.0,0.0,1.03928
Arizona,2013-11-11,1.17481,1.17481,1.17481,0.0,1.06978,0.997787,0.997787,0.997787,0.0,0.926588
BYU,2013-11-11,1.06247,1.06247,1.06247,0.0,1.05433,0.944417,0.944417,0.944417,0.0,0.9592
Stanford,2013-11-11,1.1055700000000002,1.1055700000000002,1.1055700000000002,0.0,1.00775,1.04415,1.04415,1.04415,0.0,0.950149
Tennessee State,2013-11-11,0.780211,0.780211,0.0,0.780211,0.998256,1.09939,1.09939,0.0,1.09939,1.01057
Western Michigan,2013-11-11,1.05113,1.05113,0.0,1.05113,0.985082,1.0816,1.0816,0.0,1.0816,0.957622
Belmont,2013-11-11,1.0759,1.0759,0.0,1.0759,1.09717,1.02643,1.02643,0.0,1.02643,0.934747
Richmond,2013-11-11,0.925685,0.925685,0.925685,0.0,1.04873,0.899609,0.899609,0.899609,0.0,0.996734
South Dakota,2013-11-11,0.724695,0.724695,0.0,0.724695,1.02318,1.07129,1.07129,0.0,1.07129,1.09041
Canisius,2013-11-11,0.0,0.0,0.0,0.0,1.06991,0.0,0.0,0.0,0.0,1.0211
Milwaukee,2013-11-11,1.03041,1.03041,0.0,1.03041,0.894911,1.08766,1.08766,0.0,1.08766,1.04211
Davidson,2013-11-11,1.09162,1.09162,0.0,1.09162,1.09801,1.57363,1.57363,0.0,1.57363,0.935847
Georgia Southern,2013-11-11,0.0,0.0,0.0,0.0,0.942071,0.0,0.0,0.0,0.0,1.01408
Miami,2013-11-11,0.834174,0.834174,0.834174,0.0,1.06405,0.887992,0.887992,0.887992,0.0,0.924946
Northern Arizona,2013-11-11,0.988314,0.988314,0.0,0.988314,0.935632,0.8414020000000001,0.8414020000000001,0.0,0.8414020000000001,1.0541200000000002
Texas Tech,2013-11-11,1.08494,1.08494,1.08494,0.0,0.936121,0.870807,0.870807,0.870807,0.0,1.04239
Akron,2013-11-12,0.929632,0.929632,0.929632,0.0,1.02762,0.8134279999999999,0.8134279999999999,0.8134279999999999,0.0,0.91274
Saint Mary's,2013-11-12,1.23283,1.23283,1.23283,0.0,1.12656,1.0397299999999998,1.0397299999999998,1.0397299999999998,0.0,0.955895
LSU,2013-11-12,0.0,0.0,0.0,0.0,0.985796,0.0,0.0,0.0,0.0,0.960634
Massachusetts,2013-11-12,1.18744,1.18744,0.0,1.18744,1.00074,1.00794,1.00794,0.0,1.00794,0.983283
West Virginia,2013-11-12,1.25535,1.25535,1.25535,0.0,0.984501,1.0108,1.0108,1.0108,0.0,1.01335
Virginia Tech,2013-11-12,0.886388,0.886388,0.886388,0.0,0.99419,0.900457,0.900457,0.900457,0.0,1.05832
South Carolina,2013-11-12,1.14008,1.14008,1.14008,0.0,0.957799,0.611748,0.611748,0.611748,0.0,0.998556
Baylor,2013-11-12,1.08782,1.08782,0.0,1.08782,1.07083,0.906516,0.906516,0.0,0.906516,0.957567
NC State,2013-11-12,1.29032,1.29032,1.29032,0.0,1.09743,1.0138200000000002,1.0138200000000002,1.0138200000000002,0.0,0.99612
Cincinnati,2013-11-12,1.10427,1.10427,1.10427,0.0,0.985739,0.910278,0.910278,0.910278,0.0,0.874179
Georgia State,2013-11-12,0.0,0.0,0.0,0.0,1.02274,0.0,0.0,0.0,0.0,1.01719
Vanderbilt,2013-11-12,0.0,0.0,0.0,0.0,0.954132,0.0,0.0,0.0,0.0,0.950778
Fresno State,2013-11-12,1.17242,1.17242,0.0,1.17242,0.908329,1.16046,1.16046,0.0,1.16046,0.959195
Pittsburgh,2013-11-12,1.21631,1.21631,1.21631,0.0,1.103,0.7601939999999999,0.7601939999999999,0.7601939999999999,0.0,0.8927450000000001
Hofstra,2013-11-12,1.10345,1.10345,1.10345,0.0,0.866179,0.982338,0.982338,0.982338,0.0,0.998104
Louisville,2013-11-12,1.07962,1.07962,1.07962,0.0,1.08021,0.740312,0.740312,0.740312,0.0,0.852777
Charlotte,2013-11-12,0.975461,0.975461,0.975461,0.0,0.959793,0.914495,0.914495,0.914495,0.0,0.960654
Charleston,2013-11-12,0.740312,0.740312,0.0,0.740312,1.00831,1.07962,1.07962,0.0,1.07962,0.94686
VCU,2013-11-12,1.16842,1.16842,1.16842,0.0,1.09047,0.705918,0.705918,0.705918,0.0,0.914499
Virginia,2013-11-12,0.949416,0.949416,0.949416,0.0,1.0208,0.6381319999999999,0.6381319999999999,0.6381319999999999,0.0,0.8832129999999999
Fordham,2013-11-12,1.22255,1.22255,1.22255,0.0,0.913405,0.941507,0.941507,0.941507,0.0,1.07624
Syracuse,2013-11-12,1.20279,1.20279,1.20279,0.0,1.03981,0.8800879999999999,0.8800879999999999,0.8800879999999999,0.0,0.8666309999999999
Michigan State,2013-11-12,1.21287,1.21287,1.21287,0.0,1.02459,0.6930689999999999,0.6930689999999999,0.6930689999999999,0.0,0.90152
Kentucky,2013-11-12,1.2956,1.2956,1.2956,0.0,1.05217,0.854245,0.854245,0.854245,0.0,0.934042
Drexel,2013-11-12,0.913584,0.913584,0.0,0.913584,0.983836,0.981762,0.981762,0.0,0.981762,0.985347
Illinois State,2013-11-12,0.705918,0.705918,0.0,0.705918,1.04667,1.16842,1.16842,0.0,1.16842,0.963707
Central Michigan,2013-11-12,0.0,0.0,0.0,0.0,0.999114,0.0,0.0,0.0,0.0,1.07246
Bradley,2013-11-12,1.11219,1.11219,1.11219,0.0,0.994552,0.8784200000000001,0.8784200000000001,0.8784200000000001,0.0,1.00504
South Alabama,2013-11-12,0.987654,0.987654,0.987654,0.0,0.96549,0.774107,0.774107,0.774107,0.0,0.964514
Texas,2013-11-12,1.06835,1.06835,1.06835,0.0,0.932622,1.02618,1.02618,1.02618,0.0,0.928296
Ohio,2013-11-12,1.19546,1.19546,1.19546,0.0,1.03496,1.02012,1.02012,1.02012,0.0,0.920713
Ohio State,2013-11-12,1.19805,1.19805,1.19805,0.0,1.0639,0.673061,0.673061,0.673061,0.0,0.8993459999999999
Tennessee,2013-11-12,0.0,0.0,0.0,0.0,1.00627,0.0,0.0,0.0,0.0,0.961219
Xavier,2013-11-12,1.14207,1.14207,1.14207,0.0,0.997347,0.8118340000000001,0.8118340000000001,0.8118340000000001,0.0,0.955401
Florida,2013-11-12,1.02445,1.02445,1.02445,0.0,1.10816,0.918011,0.918011,0.918011,0.0,0.843915
Wisconsin,2013-11-12,1.28191,1.28191,0.0,1.28191,1.0184,1.11794,1.11794,0.0,1.11794,0.8768819999999999
Southern Illinois,2013-11-12,0.0,0.0,0.0,0.0,0.96322,0.0,0.0,0.0,0.0,1.01128
Missouri,2013-11-12,1.2653299999999998,1.2653299999999998,1.2653299999999998,0.0,1.07869,0.75351,0.75351,0.75351,0.0,0.945315
Miami (OH),2013-11-12,1.0069,1.0069,0.0,1.0069,0.930331,1.20179,1.20179,0.0,1.20179,1.02535
Arizona State,2013-11-12,1.24051,1.24051,1.24051,0.0,1.0199200000000002,0.788241,0.788241,0.788241,0.0,0.959423
