,Name,date,FTO,FTOlast3,FTOprevSeason,FTD,FTDlast3,FTDprevSeason,Three_O,Three_Olast3,Three_OprevSeason,Three_D,Three_Dlast3,Three_DprevSeason,REBO,REBOlast3,REBOprevSeason,REBD,REBDlast3,REBDprevSeason,REB,REBlast3,REBprevSeason,TOP,TOPlast3,TOPprevSeason,TOFP,TOFPlast3,TOFPprevSeason,POSS,POSSlast3,POSSprevSeason
15504,AR Lit Rock,12/30/2014,23.615,20.5457,24.3034,0.25813600000000003,0.25897,0.34086500000000003,6.33333,5.66667,4.83333,0.40113000000000004,0.37254899999999996,0.349325,0.248387,0.265306,0.287615,0.702797,0.63,0.719424,0.462462,0.425439,0.503458,0.138186,0.158595,0.163571,0.175311,0.185595,0.158798,71.0472,64.8958,72.555
15885,AR Lit Rock,12/31/2014,22.6613,19.0674,24.3034,0.262033,0.295172,0.34086500000000003,6.3,6.0,4.83333,0.39899,0.365385,0.349325,0.252841,0.25688099999999997,0.287615,0.695652,0.643564,0.719424,0.46143599999999996,0.428571,0.503458,0.13186099999999998,0.129011,0.163571,0.170998,0.16213699999999998,0.158798,71.4875,68.1792,72.555
19597,Abilene Christian,01/10/2015,17.6007,18.298,22.9454,0.30967100000000003,0.32308400000000004,0.331111,7.54545,10.0,6.66667,0.408377,0.326087,0.371681,0.214876,0.19736800000000002,0.210873,0.641638,0.765432,0.674658,0.426573,0.49418599999999996,0.45109899999999997,0.169041,0.18848299999999998,0.200011,0.193103,0.202466,0.155781,67.6625,71.0458,68.9006
20627,Abilene Christian,01/13/2015,18.2811,21.0671,22.9454,0.30180999999999997,0.30756300000000003,0.331111,7.66667,9.66667,6.66667,0.38756,0.288889,0.371681,0.22081199999999998,0.22619,0.210873,0.651652,0.784091,0.674658,0.438287,0.515625,0.45109899999999997,0.170722,0.168527,0.200011,0.190108,0.193807,0.155781,67.9208,72.7833,68.9006
22038,Abilene Christian,01/17/2015,18.0873,22.1398,22.9454,0.302699,0.263507,0.331111,8.30769,12.0,6.66667,0.387665,0.307692,0.371681,0.220624,0.259259,0.210873,0.6602210000000001,0.760417,0.674658,0.44197,0.535714,0.45109899999999997,0.166906,0.162889,0.200011,0.184597,0.16575499999999999,0.155781,68.0462,70.7625,68.9006
23082,Abilene Christian,01/20/2015,18.2872,20.7529,22.9454,0.29176599999999997,0.227656,0.331111,8.28571,11.0,6.66667,0.38843,0.313726,0.371681,0.218263,0.232558,0.210873,0.6529560000000001,0.6875,0.674658,0.43838599999999994,0.48019799999999996,0.45109899999999997,0.165795,0.154049,0.200011,0.184079,0.15177100000000002,0.155781,67.9634,69.0667,68.9006
24479,Abilene Christian,01/24/2015,18.4798,19.2597,22.9454,0.301777,0.30165,0.331111,8.2,10.3333,6.66667,0.366412,0.283019,0.371681,0.213115,0.180851,0.210873,0.658933,0.683673,0.674658,0.44011999999999996,0.447115,0.45109899999999997,0.165078,0.14242,0.200011,0.180382,0.14244600000000002,0.155781,68.1825,69.2292,68.9006
25184,Abilene Christian,01/26/2015,18.5837,20.7536,22.9454,0.30057,0.291377,0.331111,7.9375,6.33333,6.66667,0.370909,0.291667,0.371681,0.212062,0.175258,0.210873,0.660044,0.659341,0.674658,0.43779700000000005,0.42,0.45109899999999997,0.167228,0.16866099999999998,0.200011,0.179697,0.15854300000000002,0.155781,67.9359,67.4583,68.9006
26945,Abilene Christian,01/31/2015,18.3726,18.7853,22.9454,0.300431,0.342279,0.331111,7.94118,6.33333,6.66667,0.378738,0.338983,0.371681,0.20887199999999997,0.163043,0.210873,0.660417,0.692308,0.674658,0.43552799999999997,0.421875,0.45109899999999997,0.168061,0.179277,0.200011,0.176903,0.142246,0.155781,67.5559,65.6542,68.9006
27665,Abilene Christian,02/02/2015,17.9229,15.0631,22.9454,0.30412,0.31650900000000004,0.331111,8.05556,7.33333,6.66667,0.378981,0.442308,0.371681,0.204904,0.156627,0.210873,0.665347,0.702703,0.674658,0.43541499999999994,0.407186,0.45109899999999997,0.167302,0.179108,0.200011,0.177583,0.162776,0.155781,67.8833,66.3875,68.9006
29431,Abilene Christian,02/07/2015,17.6691,12.7819,22.9454,0.2938,0.257179,0.331111,7.842110000000001,7.33333,6.66667,0.37385999999999997,0.388889,0.371681,0.209571,0.195652,0.210873,0.660377,0.662338,0.674658,0.43390100000000004,0.41111099999999995,0.45109899999999997,0.167915,0.171625,0.200011,0.17886400000000002,0.17435799999999999,0.155781,67.9151,67.8042,68.9006
30150,Abilene Christian,02/09/2015,17.0774,9.79372,22.9454,0.289298,0.22587800000000002,0.331111,7.9,7.66667,6.66667,0.372832,0.333333,0.371681,0.21126799999999998,0.22449000000000002,0.210873,0.661896,0.670886,0.674658,0.43505,0.432292,0.45109899999999997,0.167377,0.16356300000000001,0.200011,0.179028,0.191128,0.155781,67.6331,68.0708,68.9006
32596,Abilene Christian,02/16/2015,17.3971,14.1503,22.9454,0.294485,0.23593699999999998,0.331111,7.952380000000001,7.33333,6.66667,0.383562,0.41176499999999994,0.371681,0.21940300000000001,0.30303,0.210873,0.6587029999999999,0.617284,0.674658,0.438738,0.45876300000000003,0.45109899999999997,0.172329,0.20186500000000002,0.200011,0.18027200000000002,0.196614,0.155781,67.6083,65.9583,68.9006
34359,Abilene Christian,02/21/2015,17.0972,13.2004,22.9454,0.297623,0.322456,0.331111,7.909089999999999,8.33333,6.66667,0.371795,0.360656,0.371681,0.216954,0.266667,0.210873,0.6528,0.610526,0.674658,0.43706300000000003,0.45685299999999995,0.45109899999999997,0.176603,0.234315,0.200011,0.176217,0.159019,0.155781,67.2625,63.1292,68.9006
35413,Abilene Christian,02/24/2015,17.1845,17.9491,22.9454,0.29720599999999997,0.35226399999999997,0.331111,7.82609,7.33333,6.66667,0.368421,0.339623,0.371681,0.217573,0.269231,0.210873,0.658423,0.636364,0.674658,0.44054099999999996,0.480447,0.45109899999999997,0.180792,0.275633,0.200011,0.179231,0.180648,0.155781,67.0473,63.1417,68.9006
36827,Abilene Christian,02/28/2015,16.827,12.4467,22.9454,0.304871,0.383558,0.331111,7.70833,6.0,6.66667,0.36983,0.26087,0.371681,0.213423,0.16,0.210873,0.659733,0.666667,0.674658,0.438312,0.43502799999999997,0.45109899999999997,0.182018,0.25916300000000003,0.200011,0.178887,0.16839200000000001,0.155781,66.8568,61.5958,68.9006
37885,Abilene Christian,03/03/2015,16.7501,13.987,22.9454,0.304585,0.363387,0.331111,7.64,5.66667,6.66667,0.38061500000000004,0.48484799999999995,0.371681,0.215206,0.2,0.210873,0.66474,0.776119,0.674658,0.43804799999999994,0.446429,0.45109899999999997,0.181703,0.222896,0.200011,0.17811400000000002,0.194139,0.155781,66.6265,61.9625,68.9006
38593,Abilene Christian,03/05/2015,16.6058,11.8137,22.9454,0.30269,0.348907,0.331111,7.61538,6.0,6.66667,0.37844,0.486486,0.371681,0.21383600000000003,0.17948699999999998,0.210873,0.659693,0.6714289999999999,0.674658,0.436209,0.39759,0.45109899999999997,0.17858,0.15982000000000002,0.200011,0.179992,0.18640199999999998,0.155781,66.4736,62.075,68.9006
39296,Abilene Christian,03/07/2015,16.6091,14.765,22.9454,0.300509,0.262358,0.331111,7.444439999999999,5.33333,6.66667,0.374165,0.42105299999999996,0.371681,0.21223000000000003,0.202247,0.210873,0.664872,0.714286,0.674658,0.43589700000000003,0.41477299999999995,0.45109899999999997,0.175528,0.120402,0.200011,0.18011,0.190806,0.155781,66.4519,63.2125,68.9006
49124,Abilene Christian,04/06/2015,16.4681,13.9485,22.9454,0.301842,0.276982,0.331111,7.25,4.0,6.66667,0.369658,0.266667,0.371681,0.21052600000000002,0.173469,0.210873,0.6701159999999999,0.7160489999999999,0.674658,0.436242,0.42105299999999996,0.45109899999999997,0.176321,0.127827,0.200011,0.178922,0.186246,0.155781,66.1451,62.1333,68.9006
2103,Abilene Christian,11/19/2014,0.0,0.0,22.9454,0.0,0.0,0.331111,0.0,0.0,6.66667,0.0,0.0,0.371681,0.0,0.0,0.210873,0.0,0.0,0.674658,0.0,0.0,0.45109899999999997,0.0,0.0,0.200011,0.0,0.0,0.155781,0.0,0.0,68.9006
3154,Abilene Christian,11/22/2014,6.4412199999999995,6.4412199999999995,22.9454,0.332889,0.332889,0.331111,5.0,5.0,6.66667,0.357143,0.357143,0.371681,0.236842,0.236842,0.210873,0.566667,0.566667,0.674658,0.410959,0.410959,0.45109899999999997,0.182841,0.182841,0.200011,0.186418,0.186418,0.155781,62.1,62.1,68.9006
5440,Abilene Christian,11/29/2014,20.5273,20.5273,22.9454,0.361354,0.361354,0.331111,5.5,5.5,6.66667,0.459459,0.459459,0.371681,0.23376599999999997,0.23376599999999997,0.210873,0.614035,0.614035,0.674658,0.41958,0.41958,0.45109899999999997,0.15068299999999998,0.15068299999999998,0.200011,0.17761400000000002,0.17761400000000002,0.155781,70.6375,70.6375,68.9006
7224,Abilene Christian,12/04/2014,19.3822,19.3822,22.9454,0.31788099999999997,0.31788099999999997,0.331111,6.0,6.0,6.66667,0.47169799999999995,0.47169799999999995,0.371681,0.21818200000000001,0.21818200000000001,0.210873,0.551724,0.551724,0.674658,0.383886,0.383886,0.45109899999999997,0.15626700000000002,0.15626700000000002,0.200011,0.179317,0.179317,0.155781,68.7917,68.7917,68.9006
7857,Abilene Christian,12/06/2014,21.6167,26.0864,22.9454,0.33137,0.33092,0.331111,6.25,6.66667,6.66667,0.405405,0.416667,0.371681,0.223077,0.21739099999999997,0.210873,0.552,0.5473680000000001,0.674658,0.41366899999999995,0.414634,0.45109899999999997,0.175533,0.173282,0.200011,0.176325,0.17333900000000002,0.155781,68.2344,70.2792,68.9006
11798,Abilene Christian,12/17/2014,19.4518,18.6845,22.9454,0.32649,0.302873,0.331111,6.6,7.33333,6.66667,0.416667,0.38983,0.371681,0.236686,0.23913,0.210873,0.577922,0.556701,0.674658,0.434174,0.443925,0.45109899999999997,0.166095,0.177253,0.200011,0.170665,0.165958,0.155781,67.86,66.0083,68.9006
12866,Abilene Christian,12/20/2014,18.8668,18.3253,22.9454,0.333456,0.350186,0.331111,6.5,7.0,6.66667,0.44545500000000005,0.42105299999999996,0.371681,0.219048,0.22,0.210873,0.579882,0.6097560000000001,0.674658,0.413462,0.443902,0.45109899999999997,0.162647,0.169375,0.200011,0.17517,0.170716,0.155781,67.1375,65.4833,68.9006
13623,Abilene Christian,12/22/2014,17.602,11.7498,22.9454,0.304168,0.26160900000000004,0.331111,6.42857,6.66667,6.66667,0.453846,0.517857,0.371681,0.225296,0.227642,0.210873,0.5775399999999999,0.6290319999999999,0.674658,0.40501,0.39303499999999997,0.45109899999999997,0.158554,0.134735,0.200011,0.17619500000000002,0.175991,0.155781,65.7393,62.4125,68.9006
13979,Abilene Christian,12/23/2014,17.3209,13.5523,22.9454,0.304626,0.263096,0.331111,6.625,6.66667,6.66667,0.434483,0.469388,0.371681,0.21951199999999998,0.194915,0.210873,0.59434,0.637931,0.674658,0.405157,0.349462,0.45109899999999997,0.161575,0.153596,0.200011,0.189581,0.22551100000000002,0.155781,66.3938,63.95,68.9006
15034,Abilene Christian,12/28/2014,17.2616,13.9265,22.9454,0.29984099999999997,0.227402,0.331111,7.0,8.0,6.66667,0.414634,0.351852,0.371681,0.21935500000000002,0.22,0.210873,0.604082,0.657895,0.674658,0.413621,0.41397799999999996,0.45109899999999997,0.171506,0.189925,0.200011,0.188842,0.218306,0.155781,66.3,64.625,68.9006
16093,Abilene Christian,12/31/2014,16.8077,15.0846,22.9454,0.314639,0.338856,0.331111,7.2,9.0,6.66667,0.411429,0.288889,0.371681,0.21131,0.168675,0.210873,0.6240600000000001,0.7341770000000001,0.674658,0.41400299999999995,0.43820200000000004,0.45109899999999997,0.168166,0.19015,0.200011,0.19033699999999998,0.223044,0.155781,67.2312,70.7125,68.9006
17038,Air Force,01/03/2015,19.8004,19.5335,19.8228,0.219088,0.20497600000000002,0.306551,7.0,6.0,7.142860000000001,0.326316,0.292308,0.337248,0.347328,0.21519000000000002,0.235981,0.6732670000000001,0.75,0.707692,0.517405,0.507692,0.47991300000000003,0.18828699999999998,0.170183,0.18137,0.171163,0.109321,0.15398199999999998,63.13,64.8458,67.0223
18458,Air Force,01/07/2015,19.526,17.0678,19.8228,0.241819,0.232675,0.306551,6.909089999999999,5.66667,7.142860000000001,0.323944,0.28985500000000003,0.337248,0.34375,0.194444,0.235981,0.652568,0.6504850000000001,0.707692,0.506475,0.46391800000000005,0.47991300000000003,0.183454,0.178671,0.18137,0.167413,0.11633800000000001,0.15398199999999998,62.8534,62.4958,67.0223
18843,Air Force,01/08/2015,18.7158,13.805,19.8228,0.23558400000000002,0.258726,0.306551,7.0,5.0,7.142860000000001,0.325,0.28169,0.337248,0.332258,0.24637699999999998,0.235981,0.6694439999999999,0.666667,0.707692,0.510724,0.494382,0.47991300000000003,0.171458,0.136233,0.18137,0.156669,0.09275080000000001,0.15398199999999998,61.8906,57.95,67.0223
19565,Air Force,01/10/2015,18.406,12.879000000000001,19.8228,0.23221599999999998,0.243846,0.306551,7.0,5.0,7.142860000000001,0.325,0.28169,0.337248,0.332258,0.24637699999999998,0.235981,0.6694439999999999,0.666667,0.707692,0.512684,0.502762,0.47991300000000003,0.181778,0.181952,0.18137,0.170444,0.151829,0.15398199999999998,62.9323,62.1167,67.0223
20981,Air Force,01/14/2015,18.1324,12.7584,19.8228,0.249935,0.349635,0.306551,7.692310000000001,10.0,7.142860000000001,0.323308,0.315789,0.337248,0.319885,0.235294,0.235981,0.670918,0.662921,0.707692,0.505495,0.46524099999999996,0.47991300000000003,0.171596,0.11576800000000001,0.18137,0.16732,0.154902,0.15398199999999998,63.6346,65.3167,67.0223
22039,Air Force,01/17/2015,18.0686,12.8783,19.8228,0.25648200000000004,0.311447,0.306551,7.57143,10.0,7.142860000000001,0.321678,0.31506799999999996,0.337248,0.31383,0.21590900000000002,0.235981,0.6714979999999999,0.746988,0.707692,0.498856,0.46927399999999997,0.47991300000000003,0.172394,0.131378,0.18137,0.172294,0.19058699999999998,0.15398199999999998,63.2509,64.7083,67.0223
23116,Air Force,01/20/2015,17.5799,14.28,19.8228,0.25040100000000004,0.326805,0.306551,7.66667,10.3333,7.142860000000001,0.339806,0.391304,0.337248,0.312039,0.247423,0.235981,0.684211,0.753247,0.707692,0.50268,0.46195699999999995,0.47991300000000003,0.170826,0.126716,0.18137,0.170014,0.168209,0.15398199999999998,62.9508,63.025,67.0223
24530,Air Force,01/24/2015,17.1582,12.558,19.8228,0.24794699999999997,0.23811100000000002,0.306551,7.375,6.0,7.142860000000001,0.356495,0.49230799999999997,0.337248,0.30254000000000003,0.232558,0.235981,0.6790390000000001,0.727273,0.707692,0.49543100000000007,0.445783,0.47991300000000003,0.172043,0.174191,0.18137,0.170518,0.186347,0.15398199999999998,62.6523,58.3958,67.0223
25944,Air Force,01/28/2015,16.7699,10.2324,19.8228,0.246613,0.193806,0.306551,7.2941199999999995,6.0,7.142860000000001,0.373938,0.597015,0.337248,0.304825,0.2625,0.235981,0.68476,0.769231,0.707692,0.498542,0.496774,0.47991300000000003,0.173272,0.177744,0.18137,0.170732,0.162378,0.15398199999999998,62.4368,58.6375,67.0223
26974,Air Force,01/31/2015,17.7336,18.5497,19.8228,0.246641,0.225757,0.306551,7.27778,5.33333,7.142860000000001,0.37196799999999997,0.532258,0.337248,0.304802,0.263889,0.235981,0.6924600000000001,0.746269,0.707692,0.5023,0.5,0.47991300000000003,0.171902,0.177755,0.18137,0.17304,0.189841,0.15398199999999998,62.3424,59.3,67.0223
28386,Air Force,02/04/2015,17.4095,18.8027,19.8228,0.251621,0.272969,0.306551,7.42105,7.66667,7.142860000000001,0.372152,0.453125,0.337248,0.305556,0.323944,0.235981,0.691729,0.77027,0.707692,0.503484,0.552147,0.47991300000000003,0.17423699999999998,0.186434,0.18137,0.167748,0.151649,0.15398199999999998,62.277,60.275,67.0223
29444,Air Force,02/07/2015,17.245,20.0543,19.8228,0.248771,0.261948,0.306551,7.4,8.0,7.142860000000001,0.373206,0.369231,0.337248,0.294559,0.23376599999999997,0.235981,0.6936939999999999,0.75,0.707692,0.5012409999999999,0.516667,0.47991300000000003,0.172397,0.167078,0.18137,0.170808,0.171274,0.15398199999999998,62.0469,59.8375,67.0223
30854,Air Force,02/11/2015,17.031,12.5374,19.8228,0.248369,0.259384,0.306551,7.523810000000001,9.0,7.142860000000001,0.366071,0.33766199999999996,0.337248,0.294756,0.22973000000000002,0.235981,0.694915,0.7093020000000001,0.707692,0.503552,0.511111,0.47991300000000003,0.171158,0.166255,0.18137,0.170543,0.154633,0.15398199999999998,61.7923,58.4917,67.0223
