,Name,date,FTO,FTOlast3,FTOprevSeason,FTD,FTDlast3,FTDprevSeason,Three_O,Three_Olast3,Three_OprevSeason,Three_D,Three_Dlast3,Three_DprevSeason,REBO,REBOlast3,REBOprevSeason,REBD,REBDlast3,REBDprevSeason,REB,REBlast3,REBprevSeason,TOP,TOPlast3,TOPprevSeason,TOFP,TOFPlast3,TOFPprevSeason,POSS,POSSlast3,POSSprevSeason
31097,AR Lit Rock,02/11/2016,19.7349,11.1502,21.1318,0.254748,0.21745799999999998,0.28584,7.285710000000001,8.0,6.933330000000001,0.30289499999999997,0.24074099999999998,0.36286199999999996,0.269592,0.333333,0.269574,0.74359,0.840909,0.716143,0.49444399999999994,0.573684,0.47911800000000004,0.138426,0.166407,0.134189,0.191222,0.192747,0.172534,66.1143,62.7792,68.9325
31801,AR Lit Rock,02/13/2016,19.8299,14.1049,21.1318,0.263024,0.272093,0.28584,7.22727,7.33333,6.933330000000001,0.310345,0.321429,0.36286199999999996,0.27055300000000004,0.352273,0.269574,0.74026,0.758242,0.716143,0.494016,0.5497380000000001,0.47911800000000004,0.1363,0.139426,0.134189,0.189962,0.18593099999999999,0.172534,66.4744,66.1708,68.9325
33570,AR Lit Rock,02/18/2016,19.6787,14.4738,21.1318,0.265851,0.316452,0.28584,7.08696,5.66667,6.933330000000001,0.304348,0.272727,0.36286199999999996,0.266955,0.291139,0.269574,0.739554,0.730337,0.716143,0.492623,0.5193369999999999,0.47911800000000004,0.135713,0.13878800000000002,0.134189,0.18814,0.173826,0.172534,66.2821,66.7875,68.9325
34283,AR Lit Rock,02/20/2016,19.4363,17.3237,21.1318,0.263415,0.32529600000000003,0.28584,7.0,5.0,6.933330000000001,0.304435,0.31914899999999996,0.36286199999999996,0.272977,0.296703,0.269574,0.742627,0.7349399999999999,0.716143,0.49631400000000003,0.510638,0.47911800000000004,0.135676,0.11645499999999999,0.134189,0.187993,0.164939,0.172534,66.0276,65.4208,68.9325
36045,AR Lit Rock,02/25/2016,19.4662,16.6153,21.1318,0.27179000000000003,0.342173,0.28584,7.12,6.33333,6.933330000000001,0.300971,0.21568600000000002,0.36286199999999996,0.27381,0.29885100000000003,0.269574,0.746479,0.795455,0.716143,0.5,0.5473680000000001,0.47911800000000004,0.136853,0.141127,0.134189,0.184081,0.13686900000000002,0.172534,65.9605,62.1917,68.9325
36751,AR Lit Rock,02/27/2016,19.2771,16.0976,21.1318,0.27328600000000003,0.334009,0.28584,7.23077,8.33333,6.933330000000001,0.29981399999999997,0.259259,0.36286199999999996,0.271338,0.304348,0.269574,0.7481479999999999,0.815217,0.716143,0.5002850000000001,0.561224,0.47911800000000004,0.139374,0.167743,0.134189,0.186355,0.171776,0.172534,66.0409,64.1917,68.9325
37799,AR Lit Rock,03/01/2016,19.3946,19.0537,21.1318,0.273568,0.35586,0.28584,7.370369999999999,10.3333,6.933330000000001,0.29982,0.262295,0.36286199999999996,0.273515,0.278481,0.269574,0.74228,0.739583,0.716143,0.500276,0.535135,0.47911800000000004,0.142511,0.198901,0.134189,0.184884,0.159681,0.172534,65.8833,64.7292,68.9325
38514,AR Lit Rock,03/03/2016,19.1801,16.7811,21.1318,0.273034,0.283039,0.28584,7.464289999999999,10.3333,6.933330000000001,0.30086999999999997,0.3,0.36286199999999996,0.268176,0.216867,0.269574,0.736,0.648936,0.716143,0.495476,0.454054,0.47911800000000004,0.13812,0.14908,0.134189,0.18298599999999998,0.174178,0.172534,65.9165,65.55,68.9325
41665,AR Lit Rock,03/12/2016,19.3474,19.9654,21.1318,0.27293,0.269995,0.28584,7.37931,8.66667,6.933330000000001,0.30217,0.322581,0.36286199999999996,0.264129,0.195122,0.269574,0.733773,0.616162,0.716143,0.49255299999999996,0.421875,0.47911800000000004,0.138694,0.13249,0.134189,0.182417,0.149997,0.172534,65.9448,65.1125,68.9325
42030,AR Lit Rock,03/13/2016,19.0932,16.4251,21.1318,0.270311,0.242644,0.28584,7.4,7.66667,6.933330000000001,0.303226,0.333333,0.36286199999999996,0.258969,0.119048,0.269574,0.7315510000000001,0.634409,0.716143,0.49053800000000003,0.4,0.47911800000000004,0.138414,0.0995674,0.134189,0.18424200000000002,0.17879,0.172534,65.9921,66.9708,68.9325
43432,AR Lit Rock,03/17/2016,19.1086,18.4332,21.1318,0.266439,0.204267,0.28584,7.354839999999999,6.33333,6.933330000000001,0.30094,0.301587,0.36286199999999996,0.258977,0.1625,0.269574,0.7349899999999999,0.725275,0.716143,0.493237,0.471204,0.47911800000000004,0.138221,0.139222,0.134189,0.184592,0.199728,0.172534,65.8375,65.1,68.9325
44134,AR Lit Rock,03/19/2016,19.099,16.8727,21.1318,0.267585,0.219074,0.28584,7.40625,7.66667,6.933330000000001,0.301802,0.298507,0.36286199999999996,0.257965,0.20754699999999998,0.269574,0.73506,0.747368,0.716143,0.491924,0.486364,0.47911800000000004,0.13632,0.11471700000000001,0.134189,0.184801,0.20643499999999998,0.172534,66.4301,71.1208,68.9325
49397,AR Lit Rock,04/04/2016,19.1424,19.6078,21.1318,0.26679,0.232354,0.28584,7.424239999999999,7.66667,6.933330000000001,0.30858800000000003,0.358209,0.36286199999999996,0.256231,0.23423400000000003,0.269574,0.738118,0.802083,0.716143,0.49237700000000006,0.509009,0.47911800000000004,0.135739,0.11059100000000001,0.134189,0.182198,0.16221,0.172534,66.3292,69.7,68.9325
3157,AR Lit Rock,11/21/2015,0.0,0.0,21.1318,0.0,0.0,0.28584,0.0,0.0,6.933330000000001,0.0,0.0,0.36286199999999996,0.0,0.0,0.269574,0.0,0.0,0.716143,0.0,0.0,0.47911800000000004,0.0,0.0,0.134189,0.0,0.0,0.172534,0.0,0.0,68.9325
4911,AR Lit Rock,11/26/2015,9.97092,9.97092,21.1318,0.26402600000000004,0.26402600000000004,0.28584,7.0,7.0,6.933330000000001,0.25,0.25,0.36286199999999996,0.1,0.1,0.269574,0.757576,0.757576,0.716143,0.4,0.4,0.47911800000000004,0.09497430000000001,0.09497430000000001,0.134189,0.23469,0.23469,0.172534,60.175,60.175,68.9325
5451,AR Lit Rock,11/28/2015,20.4906,20.4906,21.1318,0.27879499999999996,0.27879499999999996,0.28584,5.5,5.5,6.933330000000001,0.29268299999999997,0.29268299999999997,0.36286199999999996,0.173913,0.173913,0.269574,0.7796609999999999,0.7796609999999999,0.716143,0.414286,0.414286,0.47911800000000004,0.08640089999999999,0.08640089999999999,0.134189,0.27164699999999997,0.27164699999999997,0.172534,63.4437,63.4437,68.9325
6505,AR Lit Rock,12/01/2015,20.2964,20.2964,21.1318,0.269854,0.269854,0.28584,6.33333,6.33333,6.933330000000001,0.291667,0.291667,0.36286199999999996,0.188889,0.188889,0.269574,0.741935,0.741935,0.716143,0.44444399999999995,0.44444399999999995,0.47911800000000004,0.137104,0.137104,0.134189,0.227246,0.227246,0.172534,62.4083,62.4083,68.9325
7840,AR Lit Rock,12/05/2015,22.6662,26.5696,21.1318,0.282341,0.288049,0.28584,6.0,5.66667,6.933330000000001,0.32222199999999995,0.348485,0.36286199999999996,0.201681,0.23595500000000003,0.269574,0.737288,0.729412,0.716143,0.445312,0.462366,0.47911800000000004,0.12862300000000002,0.138432,0.134189,0.233541,0.233183,0.172534,63.9719,65.2375,68.9325
10292,AR Lit Rock,12/12/2015,22.3745,23.6298,21.1318,0.25046399999999996,0.232727,0.28584,5.8,6.0,6.933330000000001,0.330357,0.352113,0.36286199999999996,0.216783,0.256757,0.269574,0.695364,0.641304,0.716143,0.434375,0.45,0.47911800000000004,0.134931,0.167114,0.134189,0.23119800000000001,0.20587399999999997,0.172534,63.465,63.4792,68.9325
11667,AR Lit Rock,12/16/2015,22.9627,25.5674,21.1318,0.244921,0.22158200000000003,0.28584,5.83333,5.33333,6.933330000000001,0.31405,0.346939,0.36286199999999996,0.233918,0.283951,0.269574,0.677778,0.6091949999999999,0.716143,0.43864200000000003,0.432432,0.47911800000000004,0.133691,0.130445,0.134189,0.238054,0.24817199999999998,0.172534,63.1458,63.8833,68.9325
13062,AR Lit Rock,12/20/2015,23.2117,23.9381,21.1318,0.225911,0.153041,0.28584,5.57143,5.0,6.933330000000001,0.3125,0.296296,0.36286199999999996,0.23383099999999998,0.280488,0.269574,0.7095239999999999,0.673913,0.716143,0.45676300000000003,0.47179499999999996,0.47911800000000004,0.12725999999999998,0.125487,0.134189,0.233769,0.23406300000000002,0.172534,64.0071,64.0542,68.9325
13799,AR Lit Rock,12/22/2015,22.0024,21.4143,21.1318,0.228081,0.191083,0.28584,5.875,6.0,6.933330000000001,0.317073,0.288462,0.36286199999999996,0.26160300000000003,0.329787,0.269574,0.73029,0.7888890000000001,0.716143,0.475191,0.539216,0.47911800000000004,0.125835,0.112166,0.134189,0.229796,0.22748000000000002,0.172534,64.7656,66.9333,68.9325
16279,AR Lit Rock,12/30/2015,21.2579,18.0984,21.1318,0.247227,0.251756,0.28584,5.77778,5.66667,6.933330000000001,0.312849,0.310345,0.36286199999999996,0.245283,0.265957,0.269574,0.719557,0.802198,0.716143,0.467577,0.5221680000000001,0.47911800000000004,0.13111,0.126396,0.134189,0.224476,0.19780799999999998,0.172534,64.8125,68.1458,68.9325
16618,AR Lit Rock,12/31/2015,21.7408,18.4539,21.1318,0.24540700000000001,0.28884,0.28584,5.8,6.33333,6.933330000000001,0.320388,0.33871,0.36286199999999996,0.249158,0.28125,0.269574,0.70915,0.708333,0.716143,0.46596099999999996,0.48571400000000003,0.47911800000000004,0.128711,0.131868,0.134189,0.21829,0.183807,0.172534,64.855,66.8333,68.9325
19771,Abilene Christian,01/09/2016,22.0598,20.6998,16.4681,0.294589,0.311218,0.301842,6.1,5.0,7.25,0.38922199999999996,0.43902399999999997,0.369658,0.237342,0.22826100000000002,0.21052600000000002,0.718033,0.7411760000000001,0.6701159999999999,0.463343,0.454545,0.436242,0.167437,0.158416,0.176321,0.157771,0.166267,0.178922,72.53,70.8542,66.1451
20833,Abilene Christian,01/12/2016,21.7268,18.898,16.4681,0.300141,0.322212,0.301842,6.0,5.33333,7.25,0.37837800000000005,0.40425500000000003,0.369658,0.239193,0.23913,0.21052600000000002,0.724771,0.766234,0.6701159999999999,0.465054,0.45128199999999996,0.436242,0.169463,0.166907,0.176321,0.16925199999999999,0.222065,0.178922,72.3864,70.5542,66.1451
22188,Abilene Christian,01/16/2016,23.1191,26.2236,16.4681,0.301423,0.312272,0.301842,6.0,5.0,7.25,0.361386,0.26087,0.369658,0.25396799999999997,0.318681,0.21052600000000002,0.734637,0.784091,0.6701159999999999,0.476716,0.514286,0.436242,0.166024,0.17188,0.176321,0.16826,0.216509,0.178922,72.8115,73.725,66.1451
23262,Abilene Christian,01/19/2016,22.3681,23.4151,16.4681,0.29399400000000003,0.291891,0.301842,5.84615,5.0,7.25,0.391705,0.4,0.369658,0.251852,0.303371,0.21052600000000002,0.728723,0.774648,0.6701159999999999,0.47222200000000003,0.505495,0.436242,0.169095,0.174609,0.176321,0.166212,0.196046,0.178922,72.2183,71.1792,66.1451
24311,Abilene Christian,01/23/2016,22.4688,25.2878,16.4681,0.291896,0.260205,0.301842,5.64286,4.33333,7.25,0.388889,0.428571,0.369658,0.249423,0.290698,0.21052600000000002,0.7259260000000001,0.730769,0.6701159999999999,0.469762,0.489011,0.436242,0.16609200000000002,0.153461,0.176321,0.16833199999999998,0.164796,0.178922,71.8455,69.8625,66.1451
25015,Abilene Christian,01/25/2016,22.4374,19.4647,16.4681,0.288453,0.23143699999999998,0.301842,5.86667,5.33333,7.25,0.384615,0.488889,0.369658,0.241304,0.182927,0.21052600000000002,0.729412,0.701493,0.6701159999999999,0.466871,0.418182,0.436242,0.168762,0.18109,0.176321,0.170717,0.181519,0.178922,71.6067,66.7875,66.1451
26789,Abilene Christian,01/30/2016,22.083000000000002,20.76,16.4681,0.286812,0.25303600000000004,0.301842,5.875,6.0,7.25,0.388679,0.375,0.369658,0.230769,0.134831,0.21052600000000002,0.734066,0.759494,0.6701159999999999,0.46381000000000006,0.424731,0.436242,0.16651400000000002,0.153981,0.176321,0.17113699999999998,0.194295,0.178922,71.3219,67.4375,66.1451
27848,Abilene Christian,02/02/2016,21.9552,19.4983,16.4681,0.295277,0.31211700000000003,0.301842,6.05882,8.0,7.25,0.384615,0.35897399999999996,0.369658,0.225379,0.11578900000000002,0.21052600000000002,0.741736,0.822785,0.6701159999999999,0.465054,0.442105,0.436242,0.16403099999999998,0.15365499999999999,0.176321,0.173736,0.200647,0.178922,71.536,70.0917,66.1451
29257,Abilene Christian,02/06/2016,21.7973,18.6003,16.4681,0.304897,0.38952600000000004,0.301842,6.22222,8.0,7.25,0.378947,0.342105,0.369658,0.22361399999999998,0.141414,0.21052600000000002,0.745136,0.820225,0.6701159999999999,0.46649700000000005,0.464646,0.436242,0.162642,0.130976,0.176321,0.176038,0.20341900000000002,0.178922,71.6194,71.6833,66.1451
29976,Abilene Christian,02/08/2016,21.3671,17.5865,16.4681,0.301425,0.38022,0.301842,6.26316,8.33333,7.25,0.378738,0.305556,0.369658,0.22973000000000002,0.22449000000000002,0.21052600000000002,0.740187,0.775,0.6701159999999999,0.466074,0.47872299999999995,0.436242,0.16608299999999998,0.16381400000000002,0.176321,0.177781,0.21360700000000002,0.178922,71.4329,72.025,66.1451
32410,Abilene Christian,02/15/2016,21.8188,21.0262,16.4681,0.31314000000000003,0.41584099999999996,0.301842,6.25,7.33333,7.25,0.37096799999999996,0.27026999999999995,0.369658,0.23338699999999998,0.28089899999999995,0.21052600000000002,0.737676,0.714286,0.6701159999999999,0.469592,0.49726800000000004,0.436242,0.168857,0.19636099999999998,0.176321,0.177213,0.197203,0.178922,71.2688,69.7542,66.1451
33461,Abilene Christian,02/18/2016,21.8413,22.1198,16.4681,0.312389,0.35896,0.301842,6.52381,8.33333,7.25,0.365559,0.282609,0.369658,0.231839,0.284091,0.21052600000000002,0.738255,0.695122,0.6701159999999999,0.469463,0.488889,0.436242,0.169854,0.21450100000000002,0.176321,0.173482,0.157592,0.178922,71.0756,67.8125,66.1451
34524,Abilene Christian,02/21/2016,21.6159,23.2889,16.4681,0.31510900000000003,0.40659,0.301842,6.5,8.0,7.25,0.374631,0.342105,0.369658,0.22895100000000002,0.223529,0.21052600000000002,0.741158,0.7471260000000001,0.6701159999999999,0.469388,0.491803,0.436242,0.168024,0.181149,0.176321,0.17208900000000002,0.13404100000000002,0.178922,70.8653,67.2708,66.1451
35196,Abilene Christian,02/23/2016,22.4349,26.6974,16.4681,0.31156300000000003,0.30043200000000003,0.301842,6.56522,8.66667,7.25,0.37183099999999997,0.377778,0.369658,0.23,0.204819,0.21052600000000002,0.743827,0.7875,0.6701159999999999,0.470867,0.48022600000000004,0.436242,0.165701,0.14349,0.176321,0.171916,0.134522,0.178922,70.9299,68.6708,66.1451
36610,Abilene Christian,02/27/2016,22.0634,23.7008,16.4681,0.30656300000000003,0.263009,0.301842,6.66667,7.66667,7.25,0.363144,0.342105,0.369658,0.228532,0.2,0.21052600000000002,0.743363,0.780488,0.6701159999999999,0.47227700000000006,0.494253,0.436242,0.16880699999999998,0.160901,0.176321,0.17066900000000002,0.149643,0.178922,70.6297,67.5083,66.1451
37655,Abilene Christian,03/01/2016,22.2535,26.8565,16.4681,0.312564,0.294164,0.301842,6.8,9.0,7.25,0.366048,0.28947399999999995,0.369658,0.228723,0.226667,0.21052600000000002,0.7426159999999999,0.7528090000000001,0.6701159999999999,0.47338800000000003,0.505682,0.436242,0.170005,0.184579,0.176321,0.171093,0.163891,0.178922,71.0,71.9875,66.1451
38356,Abilene Christian,03/03/2016,22.2535,26.8565,16.4681,0.312564,0.294164,0.301842,6.8,9.0,7.25,0.366048,0.28947399999999995,0.369658,0.228723,0.226667,0.21052600000000002,0.7426159999999999,0.7528090000000001,0.6701159999999999,0.473091,0.502825,0.436242,0.170005,0.184579,0.176321,0.171093,0.163891,0.178922,71.0,71.9875,66.1451
39074,Abilene Christian,03/05/2016,21.8164,17.1415,16.4681,0.31316900000000003,0.325203,0.301842,6.84615,9.0,7.25,0.370277,0.357143,0.369658,0.228316,0.214286,0.21052600000000002,0.745989,0.76,0.6701159999999999,0.47516499999999995,0.507692,0.436242,0.170266,0.20526,0.176321,0.169347,0.150094,0.178922,71.0476,71.95,66.1451
49267,Abilene Christian,04/04/2016,21.5754,17.9529,16.4681,0.318152,0.405013,0.301842,6.85185,8.33333,7.25,0.369193,0.425,0.369658,0.228606,0.229167,0.21052600000000002,0.748711,0.785714,0.6701159999999999,0.476163,0.504808,0.436242,0.171524,0.191712,0.176321,0.171349,0.17644100000000001,0.178922,71.2403,76.125,66.1451
3508,Abilene Christian,11/22/2015,0.0,0.0,16.4681,0.0,0.0,0.301842,0.0,0.0,7.25,0.0,0.0,0.369658,0.0,0.0,0.21052600000000002,0.0,0.0,0.6701159999999999,0.0,0.0,0.436242,0.0,0.0,0.176321,0.0,0.0,0.178922,0.0,0.0,66.1451
3898,Abilene Christian,11/24/2015,27.9854,27.9854,16.4681,0.21936799999999998,0.21936799999999998,0.301842,5.0,5.0,7.25,0.5,0.5,0.369658,0.27026999999999995,0.27026999999999995,0.21052600000000002,0.7241380000000001,0.7241380000000001,0.6701159999999999,0.459459,0.459459,0.436242,0.22570199999999999,0.22570199999999999,0.176321,0.17318499999999998,0.17318499999999998,0.178922,78.6125,78.6125,66.1451
4988,Abilene Christian,11/27/2015,25.4314,25.4314,16.4681,0.282378,0.282378,0.301842,9.5,9.5,7.25,0.434783,0.434783,0.369658,0.225352,0.225352,0.21052600000000002,0.707692,0.707692,0.6701159999999999,0.446667,0.446667,0.436242,0.16560899999999998,0.16560899999999998,0.176321,0.135759,0.135759,0.178922,82.575,82.575,66.1451
5336,Abilene Christian,11/28/2015,25.4365,25.4365,16.4681,0.27839200000000003,0.27839200000000003,0.301842,8.66667,8.66667,7.25,0.366667,0.366667,0.369658,0.252525,0.252525,0.21052600000000002,0.737374,0.737374,0.6701159999999999,0.47945200000000004,0.47945200000000004,0.436242,0.177484,0.177484,0.176321,0.158006,0.158006,0.178922,79.9375,79.9375,66.1451
7098,Abilene Christian,12/03/2015,24.322,23.0686,16.4681,0.261974,0.276127,0.301842,7.25,8.0,7.25,0.415584,0.381818,0.369658,0.274648,0.27619,0.21052600000000002,0.70229,0.696078,0.6701159999999999,0.46979899999999997,0.473214,0.436242,0.161215,0.13913,0.176321,0.1497,0.141898,0.178922,77.0906,76.5833,66.1451
7791,Abilene Christian,12/05/2015,24.6549,24.0615,16.4681,0.268527,0.25807800000000003,0.301842,7.4,6.0,7.25,0.40425500000000003,0.375,0.369658,0.254438,0.27551,0.21052600000000002,0.7134149999999999,0.717172,0.6701159999999999,0.469444,0.48571400000000003,0.436242,0.160278,0.156306,0.176321,0.151776,0.163859,0.178922,76.2525,72.0375,66.1451
12347,Abilene Christian,12/18/2015,23.9282,22.2183,16.4681,0.296456,0.316173,0.301842,7.0,5.33333,7.25,0.381818,0.4,0.369658,0.234375,0.215054,0.21052600000000002,0.696335,0.652174,0.6701159999999999,0.46300699999999995,0.445,0.436242,0.177294,0.17707699999999998,0.176321,0.151173,0.143715,0.178922,75.225,70.5125,66.1451
13081,Abilene Christian,12/20/2015,22.6237,20.0612,16.4681,0.287826,0.326975,0.301842,6.57143,5.66667,7.25,0.37301599999999996,0.306122,0.369658,0.241071,0.182927,0.21052600000000002,0.709091,0.719101,0.6701159999999999,0.466942,0.462366,0.436242,0.171155,0.186895,0.176321,0.154316,0.16130799999999998,0.178922,73.2482,68.125,66.1451
13781,Abilene Christian,12/22/2015,22.7511,19.1811,16.4681,0.292421,0.337239,0.301842,6.25,4.33333,7.25,0.36956500000000003,0.295455,0.369658,0.23921599999999998,0.209302,0.21052600000000002,0.7120000000000001,0.7093020000000001,0.6701159999999999,0.469945,0.47089899999999996,0.436242,0.17038699999999998,0.18976600000000002,0.176321,0.15078,0.148911,0.178922,73.0734,67.775,66.1451
16607,Abilene Christian,12/31/2015,22.0669,17.8915,16.4681,0.297847,0.301078,0.301842,6.33333,5.0,7.25,0.39102600000000004,0.41304300000000005,0.369658,0.233449,0.231579,0.21052600000000002,0.718518,0.7721520000000001,0.6701159999999999,0.463696,0.46524099999999996,0.436242,0.16398900000000002,0.134401,0.176321,0.152355,0.155101,0.178922,72.5069,67.0708,66.1451
18684,Air Force,01/06/2016,22.9076,23.2831,16.5185,0.24912600000000001,0.293258,0.251078,5.16667,6.33333,7.17241,0.323232,0.333333,0.36589099999999997,0.254364,0.225806,0.27399,0.7395579999999999,0.7184470000000001,0.686967,0.49550600000000006,0.481651,0.48751400000000006,0.16438,0.180079,0.167235,0.178964,0.20210999999999998,0.173191,73.1198,74.4458,62.4168
19775,Air Force,01/09/2016,21.9303,20.3218,16.5185,0.243625,0.204538,0.251078,5.23077,6.33333,7.17241,0.329231,0.318841,0.36589099999999997,0.24018499999999998,0.15294100000000002,0.27399,0.745413,0.722772,0.686967,0.492179,0.471154,0.48751400000000006,0.164138,0.191192,0.167235,0.17916400000000002,0.204538,0.173191,72.6077,68.8917,62.4168
20810,Air Force,01/12/2016,22.2173,23.6248,16.5185,0.242403,0.22928600000000002,0.251078,5.21429,5.33333,7.17241,0.332362,0.390625,0.36589099999999997,0.23404299999999997,0.154639,0.27399,0.7463310000000001,0.771429,0.686967,0.491835,0.48430500000000004,0.48751400000000006,0.167002,0.190579,0.167235,0.17327,0.175091,0.173191,72.9804,71.9583,62.4168
22234,Air Force,01/16/2016,21.704,16.7813,16.5185,0.24713400000000002,0.238781,0.251078,5.4,6.33333,7.17241,0.327913,0.347222,0.36589099999999997,0.22924899999999998,0.13333299999999998,0.27399,0.751479,0.8,0.686967,0.48833000000000004,0.459821,0.48751400000000006,0.16474,0.166284,0.167235,0.169956,0.132182,0.173191,72.7975,71.5083,62.4168
23305,Air Force,01/19/2016,21.4288,19.2583,16.5185,0.24560300000000002,0.25388,0.251078,5.3125,5.66667,7.17241,0.340102,0.391304,0.36589099999999997,0.221811,0.148148,0.27399,0.731978,0.67619,0.686967,0.47554799999999997,0.40528600000000004,0.48751400000000006,0.162248,0.153789,0.167235,0.167561,0.119006,0.173191,72.6242,72.6958,62.4168
24352,Air Force,01/23/2016,21.5734,18.3897,16.5185,0.25319899999999995,0.305554,0.251078,5.5294099999999995,7.0,7.17241,0.34434000000000003,0.39506199999999997,0.36589099999999997,0.221441,0.161616,0.27399,0.738676,0.7010310000000001,0.686967,0.480416,0.42381,0.48751400000000006,0.159485,0.121273,0.167235,0.163237,0.11458299999999999,0.173191,72.2566,68.8792,62.4168
25772,Air Force,01/27/2016,21.2189,18.6229,16.5185,0.247761,0.25101,0.251078,5.61111,6.66667,7.17241,0.34521199999999996,0.425,0.36589099999999997,0.216667,0.14893599999999999,0.27399,0.741776,0.6930689999999999,0.686967,0.478458,0.42583699999999997,0.48751400000000006,0.163393,0.155928,0.167235,0.163109,0.127632,0.173191,72.0007,68.0167,62.4168
26826,Air Force,01/30/2016,21.0918,19.167,16.5185,0.251069,0.28317800000000004,0.251078,5.84211,8.66667,7.17241,0.351931,0.416667,0.36589099999999997,0.21928499999999998,0.205882,0.27399,0.739269,0.784091,0.686967,0.47376,0.46341499999999997,0.48751400000000006,0.162633,0.164829,0.167235,0.168033,0.17080599999999999,0.173191,71.8664,67.825,62.4168
