,Name,date,FTO,FTOlast3,FTOprevSeason,FTD,FTDlast3,FTDprevSeason,Three_O,Three_Olast3,Three_OprevSeason,Three_D,Three_Dlast3,Three_DprevSeason,REBO,REBOlast3,REBOprevSeason,REBD,REBDlast3,REBDprevSeason,REB,REBlast3,REBprevSeason,TOP,TOPlast3,TOPprevSeason,TOFP,TOFPlast3,TOFPprevSeason,POSS,POSSlast3,POSSprevSeason
19179,AR Lit Rock,01/05/2013,21.8097,26.6544,22.4709,0.26160700000000003,0.277318,0.3039,5.4,4.33333,5.2333300000000005,0.296417,0.342857,0.336996,0.315686,0.37735799999999997,0.258712,0.674747,0.727273,0.702198,0.48835100000000004,0.527273,0.475663,0.192168,0.166925,0.16188,0.188131,0.169702,0.185401,71.8333,72.5333,67.1979
20934,AR Lit Rock,01/10/2013,21.083000000000002,23.2917,22.4709,0.260651,0.24216700000000002,0.3039,5.5625,5.33333,5.2333300000000005,0.303681,0.338028,0.336996,0.30983299999999997,0.313726,0.258712,0.674374,0.695122,0.702198,0.486831,0.488038,0.475663,0.192352,0.14853,0.16188,0.19053399999999998,0.20393,0.185401,71.4437,70.125,67.1979
21657,AR Lit Rock,01/12/2013,20.3065,14.3051,22.4709,0.25967199999999996,0.214231,0.3039,5.5294099999999995,5.66667,5.2333300000000005,0.304478,0.327869,0.336996,0.308642,0.23595500000000003,0.258712,0.675277,0.666667,0.702198,0.486683,0.45128199999999996,0.475663,0.1882,0.151972,0.16188,0.193127,0.244835,0.185401,70.9713,67.575,67.1979
23370,AR Lit Rock,01/17/2013,20.9606,16.5159,22.4709,0.260835,0.256675,0.3039,5.55556,6.33333,5.2333300000000005,0.31564200000000003,0.43137299999999995,0.336996,0.308348,0.25974,0.258712,0.676573,0.688312,0.702198,0.48878599999999994,0.491525,0.475663,0.191892,0.190381,0.16188,0.196818,0.24362399999999998,0.185401,71.2979,68.6208,67.1979
24073,AR Lit Rock,01/19/2013,20.6514,18.3325,22.4709,0.263935,0.282368,0.3039,5.42105,4.66667,5.2333300000000005,0.327957,0.5,0.336996,0.30225100000000005,0.253012,0.258712,0.679054,0.712329,0.702198,0.484871,0.47191000000000005,0.475663,0.194321,0.205359,0.16188,0.197951,0.239585,0.185401,71.3599,70.9125,67.1979
25822,AR Lit Rock,01/24/2013,20.2826,20.1476,22.4709,0.263882,0.28819,0.3039,5.3,4.0,5.2333300000000005,0.327411,0.45762700000000006,0.336996,0.298462,0.22891599999999998,0.258712,0.678344,0.697674,0.702198,0.48348599999999997,0.46195699999999995,0.475663,0.19331600000000002,0.223728,0.16188,0.199761,0.23806999999999998,0.185401,70.9969,71.1417,67.1979
26485,AR Lit Rock,01/26/2013,21.0411,21.5593,22.4709,0.26437,0.28770500000000004,0.3039,5.19048,3.0,5.2333300000000005,0.336634,0.5,0.336996,0.301915,0.26087,0.258712,0.6819569999999999,0.719512,0.702198,0.48550200000000004,0.463158,0.475663,0.190779,0.18348599999999998,0.16188,0.201087,0.229265,0.185401,70.6101,66.4833,67.1979
28911,AR Lit Rock,02/02/2013,21.0155,23.5415,22.4709,0.26633,0.282686,0.3039,5.22727,4.0,5.2333300000000005,0.334928,0.391304,0.336996,0.299435,0.27907,0.258712,0.675953,0.655556,0.702198,0.484204,0.479592,0.475663,0.191693,0.1732,0.16188,0.200876,0.220848,0.185401,70.5108,65.1333,67.1979
30638,AR Lit Rock,02/07/2013,21.309,28.461,22.4709,0.272571,0.33364,0.3039,5.17391,4.33333,5.2333300000000005,0.33410100000000004,0.4,0.336996,0.30615,0.357143,0.258712,0.678822,0.682353,0.702198,0.48681800000000003,0.5096149999999999,0.475663,0.19053,0.171701,0.16188,0.199706,0.199318,0.185401,70.5967,67.9292,67.1979
33065,AR Lit Rock,02/14/2013,21.3833,23.7982,22.4709,0.273117,0.336027,0.3039,5.20833,5.33333,5.2333300000000005,0.335541,0.326531,0.336996,0.305699,0.333333,0.258712,0.685984,0.715909,0.702198,0.48994099999999996,0.5217390000000001,0.475663,0.190781,0.19079200000000002,0.16188,0.200424,0.195661,0.185401,70.538,70.0333,67.1979
33759,AR Lit Rock,02/16/2013,21.305999999999997,23.4165,22.4709,0.278476,0.37145,0.3039,5.32,6.0,5.2333300000000005,0.340426,0.384615,0.336996,0.30299299999999996,0.329787,0.258712,0.68799,0.785714,0.702198,0.49000600000000005,0.535,0.475663,0.192254,0.196299,0.16188,0.197628,0.172768,0.185401,70.5905,71.175,67.1979
35508,AR Lit Rock,02/21/2013,21.16,20.0326,22.4709,0.28108,0.347974,0.3039,5.26923,6.0,5.2333300000000005,0.336798,0.361702,0.336996,0.300716,0.255556,0.258712,0.6863239999999999,0.75,0.702198,0.487939,0.497409,0.475663,0.19278800000000001,0.210393,0.16188,0.199677,0.19944800000000001,0.185401,70.7067,71.55,67.1979
36220,AR Lit Rock,02/23/2013,20.6459,14.9796,22.4709,0.27915999999999996,0.327393,0.3039,5.14815,4.66667,5.2333300000000005,0.335341,0.333333,0.336996,0.301605,0.27,0.258712,0.689487,0.723684,0.702198,0.48730200000000007,0.465,0.475663,0.195293,0.230489,0.16188,0.203487,0.22793200000000002,0.185401,70.8597,73.4333,67.1979
37958,AR Lit Rock,02/28/2013,20.6601,15.356,22.4709,0.27925700000000003,0.28583400000000003,0.3039,5.07143,3.0,5.2333300000000005,0.337864,0.311111,0.336996,0.300546,0.283186,0.258712,0.689941,0.708861,0.702198,0.48703599999999997,0.462963,0.475663,0.190716,0.17820999999999998,0.16188,0.20208199999999998,0.239596,0.185401,70.7022,71.6333,67.1979
38635,AR Lit Rock,03/02/2013,21.0204,19.8362,22.4709,0.282871,0.298602,0.3039,5.10345,3.66667,5.2333300000000005,0.33271,0.296296,0.336996,0.297759,0.272727,0.258712,0.694131,0.764045,0.702198,0.49067700000000003,0.514019,0.475663,0.191933,0.184596,0.16188,0.198182,0.185049,0.185401,70.8672,72.2583,67.1979
41038,AR Lit Rock,03/09/2013,21.6857,31.0424,22.4709,0.28638800000000003,0.352035,0.3039,5.1,4.66667,5.2333300000000005,0.336331,0.344828,0.336996,0.295218,0.23333299999999998,0.258712,0.692982,0.723404,0.702198,0.48952399999999996,0.509524,0.475663,0.190055,0.14126,0.16188,0.198269,0.150872,0.185401,70.8608,70.8708,67.1979
50749,AR Lit Rock,04/08/2013,21.9194,33.2877,22.4709,0.28479899999999997,0.33565300000000003,0.3039,5.03226,4.66667,5.2333300000000005,0.340206,0.358209,0.336996,0.29518099999999997,0.23456799999999997,0.258712,0.694681,0.736842,0.702198,0.49032299999999995,0.5221680000000001,0.475663,0.192141,0.205623,0.16188,0.200325,0.1842,0.185401,70.9343,73.1,67.1979
73,AR Lit Rock,11/09/2012,0.0,0.0,22.4709,0.0,0.0,0.3039,0.0,0.0,5.2333300000000005,0.0,0.0,0.336996,0.0,0.0,0.258712,0.0,0.0,0.702198,0.0,0.0,0.475663,0.0,0.0,0.16188,0.0,0.0,0.185401,0.0,0.0,67.1979
1766,AR Lit Rock,11/14/2012,28.6365,28.6365,22.4709,0.300658,0.300658,0.3039,6.0,6.0,5.2333300000000005,0.333333,0.333333,0.336996,0.305556,0.305556,0.258712,0.903226,0.903226,0.702198,0.549296,0.549296,0.475663,0.159408,0.159408,0.16188,0.200438,0.200438,0.185401,76.825,76.825,67.1979
2519,AR Lit Rock,11/16/2012,23.8885,23.8885,22.4709,0.333941,0.333941,0.3039,5.0,5.0,5.2333300000000005,0.25,0.25,0.336996,0.313433,0.313433,0.258712,0.787879,0.787879,0.702198,0.539474,0.539474,0.475663,0.192196,0.192196,0.16188,0.151791,0.151791,0.185401,75.35,75.35,67.1979
3658,AR Lit Rock,11/19/2012,19.1575,19.1575,22.4709,0.32072,0.32072,0.3039,5.33333,5.33333,5.2333300000000005,0.277778,0.277778,0.336996,0.292035,0.292035,0.258712,0.723404,0.723404,0.702198,0.497854,0.497854,0.475663,0.20177,0.20177,0.16188,0.156449,0.156449,0.185401,76.5583,76.5583,67.1979
4379,AR Lit Rock,11/21/2012,18.0965,14.3485,22.4709,0.27889400000000003,0.271946,0.3039,4.5,4.0,5.2333300000000005,0.263158,0.245902,0.336996,0.279412,0.27,0.258712,0.708661,0.645833,0.702198,0.48821499999999995,0.469027,0.475663,0.199471,0.213948,0.16188,0.178856,0.171966,0.185401,73.2188,72.0167,67.1979
5420,AR Lit Rock,11/24/2012,18.1593,14.1011,22.4709,0.262999,0.216216,0.3039,5.0,5.0,5.2333300000000005,0.24468099999999998,0.241379,0.336996,0.32948,0.339623,0.258712,0.694611,0.633663,0.702198,0.5091859999999999,0.489083,0.475663,0.199786,0.205025,0.16188,0.188201,0.21221199999999998,0.185401,72.69,70.9167,67.1979
5768,AR Lit Rock,11/25/2012,18.0894,16.8378,22.4709,0.27329000000000003,0.220791,0.3039,5.5,5.66667,5.2333300000000005,0.26363600000000004,0.25,0.336996,0.3,0.310345,0.258712,0.696517,0.6728970000000001,0.702198,0.496629,0.495283,0.475663,0.187373,0.170413,0.16188,0.180823,0.20780300000000002,0.185401,70.9437,65.3292,67.1979
7160,AR Lit Rock,11/29/2012,17.9532,17.7406,22.4709,0.264942,0.245464,0.3039,5.42857,6.66667,5.2333300000000005,0.277778,0.3,0.336996,0.3125,0.355769,0.258712,0.663717,0.606061,0.702198,0.479691,0.468182,0.475663,0.182248,0.157926,0.16188,0.192524,0.21160700000000002,0.185401,70.0232,65.7625,67.1979
7843,AR Lit Rock,12/01/2012,18.567,19.3639,22.4709,0.237366,0.190339,0.3039,5.25,5.66667,5.2333300000000005,0.277027,0.333333,0.336996,0.32363600000000003,0.313726,0.258712,0.656604,0.591837,0.702198,0.484034,0.43925200000000003,0.475663,0.177015,0.133081,0.16188,0.187394,0.18591300000000002,0.185401,68.6703,61.9708,67.1979
9529,AR Lit Rock,12/06/2012,20.1195,24.5367,22.4709,0.233979,0.152785,0.3039,5.77778,6.33333,5.2333300000000005,0.289017,0.333333,0.336996,0.323529,0.367925,0.258712,0.664452,0.6,0.702198,0.48806000000000005,0.47111099999999995,0.475663,0.177707,0.157698,0.16188,0.193829,0.22069,0.185401,69.0319,65.2083,67.1979
12671,AR Lit Rock,12/15/2012,19.1282,21.7996,22.4709,0.235434,0.169558,0.3039,5.5,5.66667,5.2333300000000005,0.284974,0.298507,0.336996,0.31656799999999996,0.326531,0.258712,0.657658,0.64486,0.702198,0.48448,0.495536,0.475663,0.19685899999999998,0.23021,0.16188,0.191519,0.189274,0.185401,70.5762,71.8667,67.1979
13332,AR Lit Rock,12/17/2012,20.2699,24.2502,22.4709,0.244088,0.260328,0.3039,5.72727,7.0,5.2333300000000005,0.28169,0.292308,0.336996,0.300813,0.23404299999999997,0.258712,0.6729729999999999,0.714286,0.702198,0.484108,0.48430500000000004,0.475663,0.198791,0.252869,0.16188,0.19328199999999998,0.207508,0.185401,71.3102,78.35,67.1979
15062,AR Lit Rock,12/22/2012,20.5838,21.7927,22.4709,0.257799,0.320452,0.3039,5.66667,5.33333,5.2333300000000005,0.2827,0.265625,0.336996,0.299505,0.22449000000000002,0.258712,0.663391,0.660377,0.702198,0.47879499999999997,0.45132700000000003,0.475663,0.198797,0.257087,0.16188,0.192597,0.189358,0.185401,71.6583,79.5375,67.1979
16797,AR Lit Rock,12/29/2012,20.5848,25.1143,22.4709,0.264692,0.358029,0.3039,5.61538,6.0,5.2333300000000005,0.294118,0.322581,0.336996,0.308924,0.282828,0.258712,0.670481,0.711538,0.702198,0.48657,0.493392,0.475663,0.202299,0.21964,0.16188,0.187606,0.175123,0.185401,71.7481,75.6542,67.1979
17452,AR Lit Rock,12/31/2012,21.5185,25.9829,22.4709,0.26868000000000003,0.358329,0.3039,5.5,4.66667,5.2333300000000005,0.29927,0.360656,0.336996,0.322176,0.394495,0.258712,0.676724,0.691489,0.702198,0.493295,0.5265489999999999,0.475663,0.1952,0.182944,0.16188,0.182876,0.14494200000000002,0.185401,71.6991,73.125,67.1979
20670,Air Force,01/09/2013,19.0312,21.1082,19.7288,0.24656,0.282543,0.266033,8.4,6.66667,6.25926,0.360976,0.483333,0.322862,0.236934,0.25,0.17852300000000002,0.713793,0.7209300000000001,0.697531,0.4752,0.472826,0.45292,0.155033,0.176491,0.185341,0.195915,0.18387699999999998,0.181409,66.7325,66.325,64.0162
21675,Air Force,01/12/2013,19.9511,26.6305,19.7288,0.247033,0.299408,0.266033,8.54545,7.66667,6.25926,0.357143,0.453125,0.322862,0.22549,0.227848,0.17852300000000002,0.720126,0.755814,0.697531,0.47633100000000006,0.49431800000000004,0.45292,0.158848,0.19023900000000002,0.185341,0.19617300000000001,0.165345,0.181409,66.9818,67.5917,64.0162
23054,Air Force,01/16/2013,20.1191,26.2957,19.7288,0.257062,0.31254899999999997,0.266033,8.58333,7.66667,6.25926,0.345382,0.4,0.322862,0.21533899999999997,0.202381,0.17852300000000002,0.7070420000000001,0.71875,0.697531,0.467635,0.479592,0.45292,0.155122,0.17829,0.185341,0.191429,0.166693,0.181409,67.5146,70.9875,64.0162
24150,Air Force,01/19/2013,18.9479,18.7714,19.7288,0.260058,0.30194899999999997,0.266033,8.15385,7.33333,6.25926,0.344569,0.290323,0.322862,0.20652199999999998,0.10975599999999999,0.17852300000000002,0.697128,0.642105,0.697531,0.457108,0.4,0.45292,0.16385,0.19376,0.185341,0.19050699999999998,0.173724,0.181409,67.3913,69.2542,64.0162
25502,Air Force,01/23/2013,19.7112,18.8768,19.7288,0.26513400000000004,0.324239,0.266033,8.14286,6.66667,6.25926,0.348432,0.31745999999999996,0.322862,0.214286,0.17441900000000002,0.17852300000000002,0.6875,0.581633,0.697531,0.45899799999999996,0.40099,0.45292,0.163649,0.180696,0.185341,0.19004400000000002,0.17002799999999998,0.181409,67.7643,70.6333,64.0162
26560,Air Force,01/26/2013,19.3143,16.0451,19.7288,0.26205500000000004,0.281525,0.266033,8.26667,7.0,6.25926,0.34202,0.327586,0.322862,0.229469,0.293333,0.17852300000000002,0.689732,0.623656,0.697531,0.46945299999999995,0.47727299999999995,0.45292,0.162953,0.194186,0.185341,0.19153499999999998,0.191949,0.181409,67.3075,66.4792,64.0162
27928,Air Force,01/30/2013,19.7809,23.6097,19.7288,0.258317,0.25045500000000004,0.266033,8.0625,7.66667,6.25926,0.328358,0.264706,0.322862,0.229358,0.352941,0.17852300000000002,0.697286,0.697917,0.697531,0.47527700000000006,0.56,0.45292,0.161997,0.153774,0.185341,0.188167,0.177596,0.181409,66.668,63.5333,64.0162
28958,Air Force,02/02/2013,20.0219,21.6591,19.7288,0.256498,0.209934,0.266033,7.88235,6.66667,6.25926,0.332394,0.264706,0.322862,0.22658000000000003,0.298507,0.17852300000000002,0.708738,0.79798,0.697531,0.48190500000000003,0.598837,0.45292,0.165482,0.17494500000000002,0.185341,0.187681,0.17494500000000002,0.181409,66.3978,60.0208,64.0162
30366,Air Force,02/06/2013,19.6198,21.3042,19.7288,0.255223,0.21732600000000002,0.266033,8.11111,7.33333,6.25926,0.320856,0.223881,0.322862,0.221532,0.173913,0.17852300000000002,0.700917,0.752577,0.697531,0.47657700000000003,0.514124,0.45292,0.164657,0.17430299999999999,0.185341,0.186623,0.159372,0.181409,66.2597,61.0208,64.0162
31417,Air Force,02/09/2013,19.4275,17.4886,19.7288,0.262517,0.28518899999999997,0.266033,8.05263,8.0,6.25926,0.327411,0.322034,0.322862,0.21526399999999998,0.13333299999999998,0.17852300000000002,0.696707,0.693878,0.697531,0.471441,0.450549,0.45292,0.167019,0.195683,0.185341,0.183831,0.160419,0.181409,66.3737,64.8042,64.0162
32821,Air Force,02/13/2013,19.2113,14.7212,19.7288,0.26718400000000003,0.323937,0.266033,8.05,9.0,6.25926,0.319712,0.245902,0.322862,0.20925900000000003,0.11111099999999999,0.17852300000000002,0.693443,0.610526,0.697531,0.467742,0.389474,0.45292,0.169486,0.19268,0.185341,0.182291,0.153662,0.181409,66.6275,67.9292,64.0162
33892,Air Force,02/16/2013,18.6785,13.1933,19.7288,0.26267399999999996,0.30553800000000003,0.266033,8.04762,7.66667,6.25926,0.317241,0.295082,0.322862,0.21731399999999998,0.192771,0.17852300000000002,0.695447,0.663043,0.697531,0.473441,0.45502600000000004,0.45292,0.171674,0.21300700000000003,0.185341,0.182866,0.16125599999999998,0.181409,66.5393,68.2167,64.0162
35302,Air Force,02/20/2013,18.2779,11.2113,19.7288,0.270456,0.318945,0.266033,8.272730000000001,9.66667,6.25926,0.318681,0.262295,0.322862,0.213689,0.204545,0.17852300000000002,0.691729,0.659091,0.697531,0.46877299999999994,0.452128,0.45292,0.168104,0.17477,0.185341,0.180703,0.161599,0.181409,66.6477,68.3833,64.0162
37380,Air Force,02/26/2013,18.215,11.36,19.7288,0.26709499999999997,0.266468,0.266033,8.30435,10.0,6.25926,0.322245,0.338462,0.322862,0.215311,0.252874,0.17852300000000002,0.693759,0.696203,0.697531,0.470339,0.48863599999999996,0.45292,0.16795,0.157654,0.185341,0.177296,0.142422,0.181409,66.3571,64.5542,64.0162
38753,Air Force,03/02/2013,18.574,17.8092,19.7288,0.265192,0.28383600000000003,0.266033,8.08333,8.33333,6.25926,0.322896,0.355263,0.322862,0.21592600000000003,0.20689699999999997,0.17852300000000002,0.6980609999999999,0.717647,0.697531,0.47429,0.480447,0.45292,0.165391,0.11966700000000001,0.185341,0.173842,0.10702,0.181409,66.1766,63.6375,64.0162
40135,Air Force,03/06/2013,18.7231,22.3745,19.7288,0.264218,0.21451599999999998,0.266033,7.92,5.33333,6.25926,0.31809499999999996,0.314286,0.322862,0.216058,0.232558,0.17852300000000002,0.6890649999999999,0.6702130000000001,0.697531,0.471005,0.486911,0.45292,0.166757,0.15595499999999998,0.185341,0.171715,0.100107,0.181409,65.801,59.5917,64.0162
41185,Air Force,03/09/2013,18.6237,22.0644,19.7288,0.267279,0.268712,0.266033,7.961539999999999,5.33333,6.25926,0.315498,0.262295,0.322862,0.21587699999999999,0.21978000000000003,0.17852300000000002,0.683354,0.618182,0.697531,0.46838599999999997,0.455399,0.45292,0.168054,0.168913,0.185341,0.16883399999999998,0.103006,0.181409,65.6731,60.4292,64.0162
42575,Air Force,03/13/2013,18.6267,19.0827,19.7288,0.263462,0.24954,0.266033,8.22222,9.33333,6.25926,0.32347800000000004,0.328125,0.322862,0.216398,0.21978000000000003,0.17852300000000002,0.685298,0.594059,0.697531,0.46824899999999997,0.425121,0.45292,0.16505799999999998,0.162232,0.185341,0.166942,0.111402,0.181409,65.6167,61.1375,64.0162
44683,Air Force,03/20/2013,18.0183,11.9792,19.7288,0.2582,0.20720700000000003,0.266033,8.32143,11.6667,6.25926,0.323873,0.364865,0.322862,0.212711,0.186047,0.17852300000000002,0.687793,0.677419,0.697531,0.46651400000000004,0.43076899999999996,0.45292,0.166914,0.168269,0.185341,0.165476,0.112613,0.181409,65.608,64.0,64.0162
45737,Air Force,03/23/2013,17.6964,9.65263,19.7288,0.259474,0.190185,0.266033,8.55172,13.6667,6.25926,0.319936,0.35,0.322862,0.215711,0.214286,0.17852300000000002,0.686297,0.714286,0.697531,0.466667,0.451613,0.45292,0.168485,0.17222300000000001,0.185341,0.16641199999999998,0.144903,0.181409,65.6668,65.6125,64.0162
50942,Air Force,04/08/2013,17.7015,9.264619999999999,19.7288,0.26047,0.232248,0.266033,8.4,10.0,6.25926,0.323529,0.323944,0.322862,0.21957,0.24468099999999998,0.17852300000000002,0.69163,0.752941,0.697531,0.46908299999999997,0.47644,0.45292,0.167447,0.18869,0.185341,0.164742,0.143993,0.181409,65.5312,64.7625,64.0162
652,Air Force,11/10/2012,0.0,0.0,19.7288,0.0,0.0,0.266033,0.0,0.0,6.25926,0.0,0.0,0.322862,0.0,0.0,0.17852300000000002,0.0,0.0,0.697531,0.0,0.0,0.45292,0.0,0.0,0.185341,0.0,0.0,0.181409,0.0,0.0,64.0162
733,Air Force,11/11/2012,28.551,28.551,19.7288,0.12338099999999999,0.12338099999999999,0.266033,6.0,6.0,6.25926,0.294118,0.294118,0.322862,0.166667,0.166667,0.17852300000000002,0.685714,0.685714,0.697531,0.514706,0.514706,0.45292,0.162053,0.162053,0.185341,0.160395,0.160395,0.181409,70.05,70.05,64.0162
4208,Air Force,11/21/2012,26.0761,26.0761,19.7288,0.174044,0.174044,0.266033,10.5,10.5,6.25926,0.333333,0.333333,0.322862,0.170213,0.170213,0.17852300000000002,0.648148,0.648148,0.697531,0.45217399999999996,0.45217399999999996,0.45292,0.144522,0.144522,0.185341,0.194126,0.194126,0.181409,65.1937,65.1937,64.0162
5710,Air Force,11/25/2012,20.1473,20.1473,19.7288,0.188153,0.188153,0.266033,10.3333,10.3333,6.25926,0.33766199999999996,0.33766199999999996,0.322862,0.232877,0.232877,0.17852300000000002,0.684211,0.684211,0.697531,0.491892,0.491892,0.45292,0.153106,0.153106,0.185341,0.166275,0.166275,0.181409,66.1792,66.1792,64.0162
6810,Air Force,11/28/2012,18.0782,14.325,19.7288,0.228654,0.265839,0.266033,10.75,12.3333,6.25926,0.366667,0.410714,0.322862,0.201835,0.211765,0.17852300000000002,0.637097,0.617977,0.697531,0.442688,0.416216,0.45292,0.13564600000000002,0.126486,0.185341,0.17068599999999998,0.17432,0.181409,66.3781,65.1542,64.0162
8255,Air Force,12/02/2012,16.4806,10.3277,19.7288,0.25605900000000004,0.308566,0.266033,10.8,11.0,6.25926,0.327434,0.322034,0.322862,0.21323499999999998,0.23595500000000003,0.17852300000000002,0.699386,0.724771,0.697531,0.482972,0.5,0.45292,0.148873,0.151557,0.185341,0.172448,0.15856900000000002,0.181409,66.745,67.7792,64.0162
10313,Air Force,12/08/2012,17.1221,14.1844,19.7288,0.245083,0.302035,0.266033,9.83333,9.33333,6.25926,0.325758,0.309091,0.322862,0.20710100000000004,0.1875,0.17852300000000002,0.701657,0.7209300000000001,0.697531,0.472441,0.454082,0.45292,0.14384,0.13486199999999998,0.185341,0.186001,0.20573400000000003,0.181409,67.1646,68.15,64.0162
15145,Air Force,12/22/2012,18.1488,18.2412,19.7288,0.231345,0.235199,0.266033,9.14286,7.0,6.25926,0.310345,0.21818200000000001,0.322862,0.231156,0.266667,0.17852300000000002,0.710784,0.825,0.697531,0.47618999999999995,0.521277,0.45292,0.145815,0.15870399999999998,0.185341,0.201005,0.244423,0.181409,66.9071,67.6125,64.0162
16903,Air Force,12/29/2012,17.4476,19.0667,19.7288,0.22756500000000002,0.177839,0.266033,8.875,5.66667,6.25926,0.31875,0.29787199999999997,0.322862,0.22807,0.25,0.17852300000000002,0.705128,0.71831,0.697531,0.470238,0.447514,0.45292,0.147002,0.14395,0.185341,0.20763299999999998,0.269038,0.181409,66.6281,66.4333,64.0162
17581,Air Force,12/31/2012,17.9466,19.6662,19.7288,0.237314,0.220969,0.266033,8.88889,7.0,6.25926,0.324022,0.31914899999999996,0.322862,0.222656,0.252874,0.17852300000000002,0.701149,0.7,0.697531,0.463717,0.44565200000000005,0.45292,0.146966,0.153328,0.185341,0.200234,0.23017600000000002,0.181409,66.2458,64.4083,64.0162
20616,Akron,01/09/2013,20.3735,18.732,21.7815,0.268102,0.195578,0.24268800000000001,7.75,5.66667,5.90909,0.363184,0.347826,0.29582600000000003,0.375676,0.41304300000000005,0.336373,0.715013,0.7522939999999999,0.691643,0.535629,0.575472,0.514109,0.173204,0.138099,0.177734,0.177009,0.144558,0.173895,71.1708,69.4,69.5614
21669,Akron,01/12/2013,20.0939,15.9135,21.7815,0.261154,0.181346,0.24268800000000001,7.692310000000001,6.0,5.90909,0.35814,0.314815,0.29582600000000003,0.379653,0.402062,0.336373,0.7129409999999999,0.7596149999999999,0.691643,0.538883,0.579439,0.514109,0.171236,0.14161500000000002,0.177734,0.179243,0.168077,0.173895,70.4385,67.0292,69.5614
23030,Akron,01/16/2013,20.6782,20.5373,21.7815,0.269369,0.251733,0.24268800000000001,7.5,7.0,5.90909,0.340611,0.254237,0.29582600000000003,0.376744,0.415842,0.336373,0.713043,0.7787609999999999,0.691643,0.5396340000000001,0.6,0.514109,0.172246,0.151169,0.177734,0.17958,0.170667,0.173895,70.1223,69.7917,69.5614
24044,Akron,01/19/2013,21.5,26.3809,21.7815,0.266127,0.25764899999999996,0.24268800000000001,7.4,6.0,5.90909,0.341564,0.23809499999999997,0.29582600000000003,0.368192,0.337079,0.336373,0.714286,0.71134,0.691643,0.536702,0.541063,0.514109,0.17210799999999998,0.167318,0.177734,0.180496,0.195458,0.173895,70.0775,65.7042,69.5614
25439,Akron,01/23/2013,21.1805,25.9647,21.7815,0.273935,0.329201,0.24268800000000001,7.375,6.0,5.90909,0.340996,0.26087,0.29582600000000003,0.381238,0.387755,0.336373,0.70778,0.686275,0.691643,0.5390689999999999,0.5398229999999999,0.514109,0.17038399999999998,0.166684,0.177734,0.180014,0.183352,0.173895,70.2297,69.325,69.5614
26511,Akron,01/26/2013,20.4341,19.2794,21.7815,0.26603899999999997,0.250548,0.24268800000000001,7.52941,7.66667,5.90909,0.333333,0.295455,0.29582600000000003,0.386194,0.42452799999999996,0.336373,0.70922,0.692308,0.691643,0.540296,0.543103,0.514109,0.169748,0.158432,0.177734,0.178098,0.171208,0.173895,69.9522,69.1583,69.5614
27900,Akron,01/30/2013,20.5402,15.6164,21.7815,0.258571,0.220421,0.24268800000000001,7.5,8.0,5.90909,0.34129699999999996,0.34,0.29582600000000003,0.379004,0.427184,0.336373,0.7116359999999999,0.699029,0.691643,0.53798,0.54386,0.514109,0.169494,0.156682,0.177734,0.17798599999999998,0.16531600000000002,0.173895,69.7819,68.3042,69.5614
28963,Akron,02/02/2013,19.9029,12.642999999999999,21.7815,0.261579,0.191334,0.24268800000000001,7.47368,8.0,5.90909,0.334426,0.295455,0.29582600000000003,0.374576,0.337079,0.336373,0.7117829999999999,0.7326729999999999,0.691643,0.538918,0.538095,0.514109,0.169215,0.162468,0.177734,0.177049,0.160187,0.173895,69.548,65.9125,69.5614
30002,Akron,02/05/2013,20.0465,17.7712,21.7815,0.267467,0.276077,0.24268800000000001,7.4,6.66667,5.90909,0.334356,0.339623,0.29582600000000003,0.376013,0.308642,0.336373,0.718608,0.773196,0.691643,0.543586,0.564103,0.514109,0.168128,0.15819,0.177734,0.174297,0.151397,0.173895,69.5881,67.525,69.5614
31407,Akron,02/09/2013,19.574,13.5042,21.7815,0.260762,0.274852,0.24268800000000001,7.523810000000001,7.66667,5.90909,0.338192,0.32,0.29582600000000003,0.375776,0.353659,0.336373,0.718659,0.763441,0.691643,0.544218,0.585492,0.514109,0.170199,0.17472000000000001,0.177734,0.17646900000000001,0.166714,0.173895,69.3339,66.6458,69.5614
32805,Akron,02/13/2013,19.4729,16.6121,21.7815,0.25783,0.232188,0.24268800000000001,7.409089999999999,7.0,5.90909,0.335227,0.340426,0.29582600000000003,0.37202399999999997,0.353659,0.336373,0.717087,0.755814,0.691643,0.541775,0.562842,0.514109,0.17118,0.18449400000000002,0.177734,0.17943599999999998,0.195766,0.173895,69.0938,66.2167,69.5614
33853,Akron,02/16/2013,19.35,14.3737,21.7815,0.259652,0.20380399999999999,0.24268800000000001,7.478260000000001,8.0,5.90909,0.336957,0.357143,0.29582600000000003,0.372832,0.346667,0.336373,0.7158180000000001,0.694118,0.691643,0.542714,0.5359119999999999,0.514109,0.175109,0.22644899999999998,0.177734,0.179588,0.21739099999999997,0.173895,68.98100000000001,64.9333,69.5614
35921,Akron,02/22/2013,19.7082,20.694000000000003,21.7815,0.254915,0.212272,0.24268800000000001,7.25,5.33333,5.90909,0.33421100000000004,0.297297,0.29582600000000003,0.376033,0.37804899999999997,0.336373,0.717391,0.708333,0.691643,0.543114,0.535,0.514109,0.171757,0.183306,0.177734,0.180253,0.20785,0.173895,68.9224,66.0417,69.5614
